Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.07206660249606578,0.20171183335680049
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.15316594944940554,0.17852972311818477
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.08839612800444452,0.17344353660115003
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.04670005760418405,0.1700888130292319
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.2782282204216885,0.14124223306248068
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,10,GPR,85/15,-0.07401284135478181,0.1722936864435243
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.27283376453499253,0.20057439084024023
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.18886302242887587,0.1938454215603605
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.10699503539123079,0.18705205111468393
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.22724178919967852,0.15628289673240087
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,10,GPR,90/10,-0.27639672545820804,0.20085492209457978
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,Linear,80/20,0.10028050130490129,4.1441669937157535
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,Ridge,80/20,0.10008863330494255,4.144608848453313
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,Lasso,80/20,0.09179343543495544,4.163667106340533
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.38742598419887886,3.4195028231648545
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,GPR,80/20,0.6861743170750911,2.447529429007194
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,Linear,85/15,0.060870467447357024,4.637923955114096
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,Ridge,85/15,0.06912386346965405,4.617499138916937
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,Lasso,85/15,0.06663688567046433,4.623663201763151
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.3681179739889663,3.804336075254219
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,GPR,85/15,0.726293729047706,2.503820831866468
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,Linear,90/10,0.08949331088378698,5.391203939726553
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,Ridge,90/10,0.0864660849860146,5.400158760979072
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,Lasso,90/10,0.08830691435044347,5.394715184374664
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.3774982304633745,4.457737445116169
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,10,GPR,90/10,0.7831454373800503,2.6310461895099304
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,Linear,80/20,0.2031366046283949,1.785959112825384
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.217927744574564,1.7693062551503844
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,Lasso,80/20,0.21479194401398927,1.7728498159380734
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.3821335564636854,1.572631165053043
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.05855606005656799,1.9412291554797227
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,Linear,85/15,0.04843619637404106,1.8479247435498194
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,Ridge,85/15,0.0804220183032971,1.8166012381639651
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,Lasso,85/15,0.06298794126722107,1.8337406559686646
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.4883149362923245,1.355085486432777
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.06734045409586553,1.829476746119702
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.025490776250675085,2.02571218606985
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,Ridge,90/10,0.01223343507112351,1.9881036481483
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.006163443298289328,2.0065321770194253
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.35963579945371904,1.6007569048848298
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,10,GPR,90/10,-0.10629155142070967,2.1040044757356404
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,Linear,80/20,0.11352482905015338,0.4641199141644531
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,Ridge,80/20,0.10937937362399774,0.46520383868911525
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,Lasso,80/20,0.10598765516933206,0.4660888064540408
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.7625238794555481,0.24021874185047942
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,GPR,80/20,0.707113054452752,0.26677610206069996
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,Linear,85/15,0.09390955887752594,0.5256609126615366
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,Ridge,85/15,0.08839396524111354,0.5272583984070913
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,Lasso,85/15,0.07869929735633385,0.5300546045358951
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.6827672268836746,0.31103476531379914
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,GPR,85/15,0.7302535460159567,0.286812306792883
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,Linear,90/10,0.0726297148127234,0.6241716316157561
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,Ridge,90/10,0.06579798856776531,0.6264664782842497
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,Lasso,90/10,0.06062628901457434,0.6281981298732426
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.6996824854051213,0.3551957565732469
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,10,GPR,90/10,0.7638415326697434,0.31497725872708104
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,Linear,80/20,0.09459461291962146,0.17585002240574826
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.11887819477864392,0.17347578657731408
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,Lasso,80/20,0.14019511191362677,0.17136449513413995
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.22168947544488982,0.16304119224700522
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,GPR,80/20,-0.15271434454682775,0.198418307001125
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.33666729706678145,0.16680452490277317
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.2610836477573715,0.16201980806407035
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.21783371516993788,0.1592172662215469
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.21824754988503126,0.12756478215328268
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,GPR,85/15,-0.46476477004926253,0.17461442137853317
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.45831709999159664,0.1808998162200909
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.35362365425046094,0.17428544072327964
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.23597264008683227,0.16653923680218571
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.18732245437193595,0.13504274948746126
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,10,GPR,90/10,-0.8244760986633706,0.20233976006108617
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Linear,80/20,0.1186442923303338,0.34105963464782213
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Ridge,80/20,0.1167832642548211,0.34141952727768454
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Lasso,80/20,0.11188897642702489,0.34236419737906193
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.3543567034512195,0.2919113859936099
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,GPR,80/20,0.5330257879957283,0.24825680439797718
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Linear,85/15,0.10554944174410896,0.38057804482787755
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Ridge,85/15,0.09829992660985964,0.3821172234778482
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Lasso,85/15,0.08498761462019977,0.384927595854449
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.3348233529178075,0.3281965850037682
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,GPR,85/15,0.5709800115997351,0.26357506623352966
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Linear,90/10,0.07875994082446003,0.4439510718470652
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Ridge,90/10,0.07160569452634769,0.4456715749514249
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Lasso,90/10,0.07515689047674912,0.44481839034702725
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.31042274660259006,0.384096336790711
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,GPR,90/10,0.5801205344269271,0.2997167533213537
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,Linear,80/20,0.09095612781802709,0.12332449515640888
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.11637662826054196,0.12158794593333073
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,Lasso,80/20,0.11505112915689664,0.12167910712491013
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.29409707709740285,0.10867494137505565
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,GPR,80/20,-0.15299282346930987,0.13888975971679302
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.3653735609309381,0.11326051575143517
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.2839464476479403,0.10983133070231037
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.3161241353220976,0.11119908589004672
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.18928941727542636,0.08727416684571823
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,GPR,85/15,-0.5183551294947655,0.11943716078556965
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.5174232517549733,0.12171902863113877
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.39791867463089403,0.11682776378237412
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.42256487395158016,0.11785313808465744
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.15992332023507483,0.09056587243015533
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,10,GPR,90/10,-0.9344716429861664,0.13743150248934405
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,Linear,80/20,0.11078420359762664,0.474928878313079
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,Ridge,80/20,0.10623067651550444,0.4761433416655842
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,Lasso,80/20,0.06364945937660937,0.48735365349619114
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.7287137735291429,0.26232450721051076
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,GPR,80/20,0.811138800185165,0.21887510405118293
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,Linear,85/15,0.08986973457846503,0.5422220850770917
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,Ridge,85/15,0.08570203713986546,0.5434621473682911
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,Lasso,85/15,0.07239567221471543,0.5474025390681913
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.740486647567307,0.28953780549336433
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,GPR,85/15,0.8269804968744199,0.2364138712936691
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,Linear,90/10,0.06940918204255064,0.6490689782507854
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,Ridge,90/10,0.06294485423431506,0.651319448202395
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,Lasso,90/10,0.052577897700133325,0.6549124211298166
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.7473501377410438,0.3381979760433921
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,10,GPR,90/10,0.8500400725312433,0.26055480235005735
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,Linear,80/20,0.09556524061880312,0.18392946186242776
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.11968513843541306,0.1814603292825817
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,Lasso,80/20,0.14059275245034963,0.17929252508299076
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.22380260914317163,0.17039182991923288
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,GPR,80/20,-0.1513129567149698,0.2075197205219989
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.33056005455997717,0.1751057148915082
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.2559452887354323,0.17012511834248076
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.21403766902813604,0.16726272227179265
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.22353832986585642,0.13376518379369332
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,GPR,85/15,-0.45478112182159336,0.18309728649823492
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.44942356565392494,0.19008434287311984
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.34668660552035635,0.18322382994973058
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.23441937465229623,0.1754203816333504
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.19136040287116485,0.14197967858343646
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,10,GPR,90/10,-0.8084970793936581,0.2123281582219864
Rg w/no norm,No regr out,All,ProtBERT,high,100,Linear,80/20,-33.448719215019025,24.779433044915425
Rg w/no norm,No regr out,All,ProtBERT,high,100,Ridge,80/20,0.270586156863305,3.605718567293013
Rg w/no norm,No regr out,All,ProtBERT,high,100,Lasso,80/20,0.40571541026223445,3.254633272866924
Rg w/no norm,No regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.42583390942640653,3.1990689136866903
Rg w/no norm,No regr out,All,ProtBERT,high,100,GPR,80/20,0.8561113083068783,1.6014676030353057
Rg w/no norm,No regr out,All,ProtBERT,high,100,Linear,85/15,-13.08253896102379,17.883662043426444
Rg w/no norm,No regr out,All,ProtBERT,high,100,Ridge,85/15,0.2608147611823649,4.097251437670513
Rg w/no norm,No regr out,All,ProtBERT,high,100,Lasso,85/15,0.08730352272498865,4.552806164331507
Rg w/no norm,No regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.4244438612027548,3.615428845321157
Rg w/no norm,No regr out,All,ProtBERT,high,100,GPR,85/15,0.8881844098424073,1.593555353412653
Rg w/no norm,No regr out,All,ProtBERT,high,100,Linear,90/10,-7.000794856501509,15.943969848744626
Rg w/no norm,No regr out,All,ProtBERT,high,100,Ridge,90/10,0.2759114876648968,4.79651410137556
Rg w/no norm,No regr out,All,ProtBERT,high,100,Lasso,90/10,0.09028061617442251,5.376301567046796
Rg w/no norm,No regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.4530772847913147,4.168625467735377
Rg w/no norm,No regr out,All,ProtBERT,high,100,GPR,90/10,0.9140850492380302,1.6522062840623286
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Linear,80/20,-19.255495863150017,6.156195884682976
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.7214556264197219,0.7219185241216537
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.6948559129521713,0.755602645791204
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.6187573856953661,0.8445817835300005
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.6071511744535275,0.8573412506106641
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Linear,85/15,-0.3407574800468749,1.637307124718219
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.772355018874362,0.6746586257136115
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.7973397011609886,0.6365600464354733
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.7052525614721357,0.7676797010606283
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.6419270328787916,0.8461372309017066
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Linear,90/10,-0.5339649641349598,1.7703919254487201
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.7073894213418885,0.7732264674231802
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.8396176280631024,0.5724532376771856
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.6129693925471996,0.8892714626984557
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.47757695102457054,1.0331725634642663
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,Linear,80/20,-44.1259377440237,3.2333812157538047
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,Ridge,80/20,0.2708431611124572,0.41101177847370757
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,Lasso,80/20,0.17520723573327723,0.43713563585140086
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.03338684639355116,0.4732276821098114
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,GPR,80/20,0.7917998815186867,0.21962626561575974
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,Linear,85/15,-18.127807223324716,2.3993509892376683
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,Ridge,85/15,0.27109931191690817,0.46837679494507706
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,Lasso,85/15,0.03637228219382416,0.5385373539085672
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.16142298292548096,0.5023803776785736
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,GPR,85/15,0.8352250037510311,0.22269314339912974
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,Linear,90/10,-8.978589867101627,2.0472443844655452
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,Ridge,90/10,0.24846476069883972,0.5618362759306486
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,Lasso,90/10,-0.011769884014933174,0.6518924874551094
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.12194116079006667,0.6072910932672131
Rg norm w/0.427,No regr out,All,ProtBERT,high,100,GPR,90/10,0.8633797551364132,0.23954804550318765
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,Linear,80/20,-110.91547498650688,0.9639561720295561
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.1777503599945638,0.08262549289789053
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.3592984373961896,0.07293569217410614
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.2917898837215791,0.07668197329825814
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,GPR,80/20,-0.17432803779174022,0.09874313971616444
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,Linear,85/15,-24.53199957224821,0.36159259927326176
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.3115058779301838,0.059378228600301355
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.4938288961988466,0.05091266062295277
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.33516634501306675,0.05834902681164929
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,GPR,85/15,-0.2956050557025929,0.08145419124686741
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,Linear,90/10,-5.011855225098241,0.18399973193090752
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.3305448532555877,0.06140074998266433
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.47323448132348556,0.05446551355803083
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.2337033064349423,0.0656918374137611
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,100,GPR,90/10,-0.7515273239598375,0.09931649671675294
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Linear,80/20,-43.85655544726702,3.37339463576549
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Ridge,80/20,0.27024161070727637,0.43027264644137225
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Lasso,80/20,0.18699786032995958,0.45415074802554395
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.033978768941381965,0.4950482450168872
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,GPR,80/20,0.79382694745844,0.22870209349130993
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Linear,85/15,-17.998560498990944,2.5021807280959902
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Ridge,85/15,0.2705473756524658,0.4902943315706327
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Lasso,85/15,0.03846244733658566,0.5629132247395351
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.16122463361084494,0.5257522747732415
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,GPR,85/15,0.8368667961800331,0.23186196358621697
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Linear,90/10,-8.932842715933951,2.137800348085196
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Ridge,90/10,0.24868716008180047,0.5879505076049382
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Lasso,90/10,-0.009162337122664566,0.6814137316480103
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.1223159584613307,0.6354764563598625
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,GPR,90/10,0.8649855753043918,0.24924155335711717
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Linear,80/20,-104.02543855439652,0.6840308367796302
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.1810296046528569,0.060403559280347664
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.34354944167210033,0.054079098059342905
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.2783153547486722,0.05670249400636218
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,GPR,80/20,-0.13067555227439498,0.07097369725588726
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Linear,85/15,-29.276746651867885,0.2676530134050798
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.28187786960719574,0.04122082591529455
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.25187646028546995,0.04207306913107737
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.3067977862351501,0.04049929884126846
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,GPR,85/15,-0.35961347098843865,0.05671856876826479
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Linear,90/10,-5.6717148442515235,0.12568210857499718
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.2843160154635348,0.041163791495116626
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.09910049031785373,0.04618414368345438
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.16839066952253934,0.044372550979419154
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,GPR,90/10,-0.9371421108640272,0.06772288665982314
Rg norm w/0.418,No regr out,All,ProtBERT,high,100,Linear,80/20,-46.32341908937047,2.2977117465524617
Rg norm w/0.418,No regr out,All,ProtBERT,high,100,Ridge,80/20,0.2773475992572223,0.2839371455935525
Rg norm w/0.418,No regr out,All,ProtBERT,high,100,Lasso,80/20,0.03511683378014763,0.3280914039650616
Rg norm w/0.418,No regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.028603925622897153,0.329196841133375
Rg norm w/0.418,No regr out,All,ProtBERT,high,100,GPR,80/20,0.7750710084096377,0.15840912872383384
Rg norm w/0.418,No regr out,All,ProtBERT,high,100,Linear,85/15,-19.186183159856096,1.7102566561744197
Rg norm w/0.418,No regr out,All,ProtBERT,high,100,Ridge,85/15,0.27670960840344816,0.3237356542079362
Rg norm w/0.418,No regr out,All,ProtBERT,high,100,Lasso,85/15,0.023427415282160746,0.37617198488203424
Rg norm w/0.418,No regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.0197489112004956,0.37687979175262293
Rg norm w/0.418,No regr out,All,ProtBERT,high,100,GPR,85/15,0.8209299315028257,0.16108150716502087
