Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Lasso,90/10,-0.49061307321606873,0.05849001488100858
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.2754297678709152,0.04077927617014368
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,GPR,90/10,-2.8167077052166487,0.09359307575851102
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Linear,80/20,0.10836523246945495,0.11192784368441239
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.1273635379058108,0.11072898463258052
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Lasso,80/20,0.10402740819196155,0.11219977914880001
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.09659089562368395,0.11266444230308695
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,GPR,80/20,-1.3537319542453732,0.18185411864821519
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.04136771164748132,0.11912241170213388
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.0008519928057340032,0.11678211935219275
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.028043304896867793,0.11835786647818737
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,-0.011035983226970414,0.11737476336485288
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,GPR,85/15,-1.5852839473997355,0.18769190756461562
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.2589967612040913,0.11672925825751594
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.1530731511937229,0.11171097681851469
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.21600019150080452,0.11471870638921708
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.3814567006608245,0.12227454573896628
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,GPR,90/10,-2.22794372796227,0.18690907878643118
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Linear,80/20,-0.45241563571515564,1.341789309590415
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-0.2541510413843713,1.2468487986348478
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.35594070104876874,1.2964602872863573
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.2846796664411143,0.941649228267942
Rg w/no norm,pH regr out,All,ProtBERT,high,10,GPR,80/20,0.5563434530029078,0.7415873568062875
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Linear,85/15,-0.7329645519198913,1.3651620543014842
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-0.5674232043206697,1.2983222638954832
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.7095201918906058,1.3558963324561832
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.15859166444284523,0.9512458469056734
Rg w/no norm,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.570607377878489,0.6795425532770434
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Linear,90/10,-0.5912991463403694,1.4106804823557513
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-0.495774000442361,1.3676838943793699
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.5495515404487474,1.3920529525907246
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.7933950987819434,0.5083034445232939
Rg w/no norm,pH regr out,All,ProtBERT,high,10,GPR,90/10,0.7110547618868194,0.601119080693376
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,0.34441661750903985,1.068630125416989
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.40794233888202236,1.015536289707542
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,0.35702289486976,1.0583058559954672
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.47712031801997257,0.9543646134828447
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.5040971606877114,0.9294194188272957
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,0.2118370999217587,1.1061501110537464
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,0.3138783718217907,1.0320639964605187
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,0.23380804328428584,1.0906235405398383
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.4835918584746143,0.8953701536759222
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.2912617146647223,1.0489360702811918
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,0.111353855769176,1.1240365521828357
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,0.1514185182823602,1.0984057020818752
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,0.1198412432423791,1.1186558826603274
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.24752305920296047,1.0343382889213832
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,0.12903928089023775,1.1127953134731525
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Linear,80/20,-1.3231729123722866,0.12862166698755434
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-0.9153271666485794,0.11678709360442376
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.26297310957547637,0.09483538644224851
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.21772556471380045,0.07463678695125282
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,GPR,80/20,0.3234299086072373,0.06941123376770143
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Linear,85/15,-1.4776547304638452,0.12573008688567056
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-1.0980579584943975,0.11569845602559327
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.2358875038859627,0.08879904462310763
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.19786910059513918,0.07153876622761386
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.22432075250312744,0.07034932082819828
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Linear,90/10,-1.1366258005103926,0.11095262182973867
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-0.8533965624689059,0.10333739552598187
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.15252139602516257,0.08148878326725646
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.29515013826432024,0.06372673150368452
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,GPR,90/10,0.28728297112502255,0.06408138692716782
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,0.10419986903990075,0.10416744632621254
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.12039424275791177,0.10322157664443549
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,0.08986811948478313,0.1049974182285225
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.14682223759416713,0.1016590906006845
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.13741891097206071,0.1022177749262221
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.04247548788304112,0.11094761500600125
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.005968630649383133,0.10898764385806209
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.02585474371335117,0.11005961273291924
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.010891377367757249,0.10807046963121351
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,-0.020333070622578386,0.1097630146182709
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.2672922386305405,0.10855762816970173
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.16541739274906542,0.10410287081886509
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.2186885786884034,0.10645555513283568
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.37154213088178945,0.1129344743696136
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,0.015692871908238315,0.09567253326261431
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Linear,80/20,-1.3234296944707626,0.08790452013535695
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-0.9128551833120171,0.07976042983837602
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.17973727641172843,0.06263817427565437
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.20360150354379192,0.051464961881337215
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,80/20,0.26866962767023117,0.04931774886815821
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Linear,85/15,-1.4594478531702237,0.08518013288178172
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-1.0596321533546371,0.07794967977061049
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.12982812223381623,0.057733208519972844
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.18232742985964712,0.049114442460024346
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.16254462868934716,0.049705029976390494
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Linear,90/10,-1.321429320355918,0.07297157108192934
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-0.941135009171461,0.06672734347260928
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.491628426265063,0.058493322372853006
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.2950851095094845,0.0402109474755488
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,90/10,0.19677111543468717,0.042923548974818246
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,0.10726106728783624,0.07218744656549536
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.10864662733413133,0.07213140617290191
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,0.02819759707124847,0.0753162046641854
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,-0.08681395105630463,0.07964839797684999
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.01123337498019561,0.07597073742678331
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.018253136173238316,0.07696964170307043
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.002721191297264003,0.07638035690504759
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.008818209836592095,0.07661221930740893
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,-0.06967523178125257,0.07888920084882974
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,-0.14775268819618081,0.08171762688215053
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.2836099649239239,0.07460743612954625
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.20428883706152057,0.07226548241547441
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.25663294153759453,0.07381927846081067
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.6250562742592325,0.08394595578466371
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,-0.12454557808204503,0.06983193993172586
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Linear,80/20,-1.3041073703002337,0.13846734081226258
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-0.9012324264713765,0.12578058252342003
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.27806718038075484,0.10312710745586026
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.22238095593877472,0.08044136645619081
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,GPR,80/20,0.3380317663416005,0.07421890966090754
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Linear,85/15,-1.4586241086387668,0.13563956244669326
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-1.087458341020319,0.12498250380692305
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.25653543625749586,0.09696783129507228
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.2038298705997057,0.07718683833455547
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.24284399698837122,0.07527192055748673
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Linear,90/10,-1.0887838738173747,0.12049491036375422
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-0.8239848896708071,0.1125984904246222
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.17178969319711102,0.09024991194700092
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.29773454161217117,0.06986708176610307
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,GPR,90/10,0.3107136644382712,0.06921843638553454
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,0.10843209452137459,0.1119230303347683
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.12741163737200611,0.11072532287533124
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,0.10405612231592243,0.11219736309469444
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.16507641658938055,0.10830926563683244
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.16266953986184363,0.10846526760657253
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.04129701629878646,0.11911820034368699
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.0007998054313453906,0.11677891006974178
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.027981210370860765,0.11835412519529719
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.020181983803069903,0.11554828974093592
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.008210328335882755,0.11625204519470132
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.2588581187524517,0.11672518833422586
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.1529752302207863,0.11170848949951116
