Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.421,No regr out,All,ProtBERT,high,10,Linear,90/10,-1.1835454328717598,0.13394758765494252
Rg norm w/0.421,No regr out,All,ProtBERT,high,10,Ridge,90/10,-1.0392280202556954,0.1294454158927676
Rg norm w/0.421,No regr out,All,ProtBERT,high,10,Lasso,90/10,-0.8782413333350239,0.1242308557961764
Rg norm w/0.421,No regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.2985122656489225,0.10329440737670287
Rg norm w/0.421,No regr out,All,ProtBERT,high,10,GPR,90/10,-1.5019673358545549,0.14338198811193775
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.18375666560934567,0.0933339128649987
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.0770008838455718,0.08902588186696142
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.08012221650915308,0.08915479464357567
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,-0.0019566863894384667,0.08586827301168408
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,GPR,80/20,-0.946823655840179,0.11969377432469454
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.2699008146550854,0.09674816041454493
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.10713299923486486,0.09033534612055782
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.226873706217261,0.09509501354028252
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,-0.05172282560621966,0.08804576371200229
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,GPR,85/15,-0.8367294665137277,0.11635375722543272
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.9967760666466772,0.07600200203812425
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.6597827423307348,0.06929245901532867
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.7020666023840134,0.07016953949397785
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.7635630983500905,0.07142592159654715
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,10,GPR,90/10,-2.126984151133632,0.0951093451178904
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Linear,80/20,-0.6889953204774546,0.1501990362889529
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Ridge,80/20,-0.48271838981064574,0.14072856525670893
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Lasso,80/20,-0.20473226510481002,0.12685225557439683
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.06628983719595494,0.1116757726500957
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,GPR,80/20,-2.7203757085022464,0.2229186082819788
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Linear,85/15,-0.596829247089147,0.14825899000901058
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Ridge,85/15,-0.4118207284477047,0.13940603495532974
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Lasso,85/15,-0.2825715798743751,0.1328717344574497
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.03911540333472452,0.11500783123089171
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,GPR,85/15,-2.304600016634477,0.2132805482109747
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Linear,90/10,-1.0888383433291664,0.14361876100782303
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Ridge,90/10,-0.9556937767706997,0.13896620166732845
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Lasso,90/10,-0.8695552293474369,0.1358713560916504
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.2778029371243391,0.1123286918756547
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,GPR,90/10,-1.411302292711985,0.1543066311777894
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.17671608696094077,0.06549606978138624
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.061749798620245544,0.06221433857873255
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.03826701213045536,0.06152249258713852
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,-0.03644038632591862,0.06146835042442446
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,GPR,80/20,-0.7678709262117012,0.08027950232652378
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.24485551842292153,0.06924771956550863
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.0824506776460383,0.06457286560295458
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.18946714831870826,0.0676896436023584
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,-0.06856230477500769,0.06415727748813925
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,GPR,85/15,-0.615246523114966,0.07887972883989176
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Linear,90/10,-1.0171838532513036,0.05041099490993235
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.6496839005831794,0.04558824727080218
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.5365962882226789,0.04399794748970366
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.8480377899765876,0.048251181377822784
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,GPR,90/10,-2.371661422000523,0.06517401940607208
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Linear,80/20,-0.6449403928092081,0.0943607806425692
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Ridge,80/20,-0.43077014240305456,0.08800379016844614
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Lasso,80/20,-0.17552230148897774,0.07976858328788626
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.0728766496458445,0.0708410846679856
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,GPR,80/20,-2.8029449627402703,0.14347507573050167
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Linear,85/15,-0.5996808404182408,0.09594245245559
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Ridge,85/15,-0.4116147250548834,0.09012644357438906
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Lasso,85/15,-0.2279210526838924,0.0840580607927079
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.030286047876598943,0.07469920264496639
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,GPR,85/15,-2.3742927729834795,0.13934311819093353
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Linear,90/10,-1.556472229987592,0.0927369879012509
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Ridge,90/10,-1.3591871360814896,0.0890868579563545
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Lasso,90/10,-0.8856355720090499,0.07964551546574833
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.3644174705403429,0.06774949805920974
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,GPR,90/10,-1.8275830627138774,0.09753042841742626
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.18126489369044063,0.10049410592364526
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.07711988951828319,0.09596192797145153
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.08497138629581458,0.09631104264647296
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.011409267412707869,0.09193379955282706
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,GPR,80/20,-0.9547112825208139,0.12927312634936394
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.27245692950690037,0.10380078888482058
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.11133756961697983,0.09700678394745436
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.23216422010398285,0.10214412802570877
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,-0.04146998361910437,0.09390797753415606
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,GPR,85/15,-0.8600451506872007,0.1254991694829455
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.9457482433461077,0.08252620123863381
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.6242940518381859,0.07540165146900521
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.6889990666441319,0.07688882707002707
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.694938031416976,0.0770238891112074
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,10,GPR,90/10,-1.9997660536262671,0.10246893540472408
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Linear,80/20,-0.01679125998797759,1.5293604521251114
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Ridge,80/20,0.07543656677453392,1.458351826024375
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Lasso,80/20,0.01961991820756881,1.5017277044696984
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.1087317406326026,1.4318521416879977
Rg w/no norm,pH regr out,All,ProtBERT,high,10,GPR,80/20,0.37552708966054915,1.1985350939037587
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Linear,85/15,0.02911321774362674,1.4330096147791846
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Ridge,85/15,0.10453898743791679,1.3762209062080062
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Lasso,85/15,0.002311210427269783,1.4526545748944595
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.09160516583238454,1.3861241747422155
Rg w/no norm,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.4176290756158758,1.109850934546167
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Linear,90/10,0.4381462844824686,1.1300180759219371
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Ridge,90/10,0.43861763510137686,1.129543978784922
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Lasso,90/10,0.3754155703161446,1.1914322148728094
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.05029161927701098,1.4691593290814626
Rg w/no norm,pH regr out,All,ProtBERT,high,10,GPR,90/10,0.4182806338002395,1.149821759597922
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.10045115655973635,1.285660707961901
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.03508596951426135,1.2468930280832198
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.09331654519465893,1.281486235847693
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.4048584733970011,0.945477314650696
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.3260964061585522,1.0060970414833739
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.2515884652059943,1.3101525701772856
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.1526041670556697,1.2572776339839669
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.23021065606393276,1.2989153210382491
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.3692905054243051,0.9300488960223338
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.2875552336214241,0.9884772932920487
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.014003797421960673,1.0909467209019479
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,0.08792123151290232,1.0346653940107207
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,0.010484566717020694,1.0776929371573436
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.3051139407604888,0.9031097896609284
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,0.208679241976244,0.9637403217170529
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Linear,80/20,-0.6959823477748817,0.13924761302099914
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-0.48627063216417277,0.13035450464741474
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.19981175951319496,0.11712069814191675
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.09794616786378785,0.10155313230238415
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,GPR,80/20,0.18291083264282404,0.09665221733987198
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Linear,85/15,-0.6073973532279575,0.13805094051742328
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-0.42004456253722666,0.12975638329749142
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.26277852316281014,0.1223605270028992
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.06926264675053972,0.10504885357857807
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.18867668993533393,0.09807870484515432
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Linear,90/10,-1.183245806197188,0.13394034550508851
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-1.0389946711341724,0.1294398923154808
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.8782951343267758,0.12423444218177515
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.09375145001298746,0.09480241887853817
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,GPR,90/10,0.030628578534708906,0.0892493791203194
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.18380532233823788,0.09333578837018404
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.07704530454140102,0.08902767708702719
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.08016390975727083,0.08915647458878496
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.18579196679751098,0.0774061999582195
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.1280869097278481,0.08010223889409368
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.26995729692992554,0.09674981140077449
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.10718430093627429,0.09033697167072964
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.22692674169459637,0.09509657690414183
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.2599352270071774,0.07385679104812318
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.1771769029010869,0.07787692685425258
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.9970447486641447,0.07600543657013376
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.6600229484825373,0.06929594243859921
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.7022872199178789,0.07017253713722704
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.625475680327795,0.032914765975773114
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,0.2884219337130155,0.04536929556485198
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Linear,80/20,-0.6447633109158588,0.09435543231291578
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-0.43066920318039514,0.08800043484689633
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.17561972257393976,0.07977166110535007
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.07328280030761869,0.07082536407382255
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,80/20,0.12573336148718528,0.06879187662431294
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Linear,85/15,-0.5994851150952489,0.09593718547408098
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-0.4114777587462721,0.09012263715493922
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.22801172204907516,0.08406169216322543
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.057323268827060736,0.07365093515452546
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.13839902043723384,0.07041253237562678
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Linear,90/10,-1.556147170977567,0.09273117584878883
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-1.3589482415971657,0.08908242796449829
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.88581881337141,0.0796494573582097
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.10648871720179964,0.061010745850858104
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,90/10,-0.03632384344034101,0.05904465434427975
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.17677459284615615,0.0654978945489829
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.06180045267501022,0.06221600934303955
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.03830515970155779,0.06152380743455895
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.09041361180845431,0.05758411204969774
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.06805434336285832,0.05828757568745573
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.24491904065085102,0.069249247545577
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.0825039653014652,0.06457423234628017
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.189524627772925,0.06769104568593293
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,-0.06267688384962744,0.06398013039468224
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.13923836572044546,0.05758189520462818
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,-1.0175645383540641,0.05041450784393005
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.650017628411272,0.04559173356471998
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.5368729933929244,0.044000823379521874
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.8314990981557713,0.048033603464823695
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,0.3666011871053628,0.02824752726196257
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Linear,80/20,-0.6887684924324349,0.15019130679433604
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-0.48257269619863497,0.14072385899583875
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.2048292565828176,0.12685935227678174
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.10190502530201917,0.10952691880935383
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,GPR,80/20,0.19535398378469315,0.10367216544469875
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Linear,85/15,-0.5966590262334828,0.14825230025077915
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-0.41170447966410495,0.13940143572658054
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.28260621491863813,0.13287461532888895
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.07161121857790453,0.11304732550511033
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.2003246234641105,0.10491853359955179
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Linear,90/10,-1.0885533067914288,0.14361123392737474
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-0.9554703180319877,0.13896046082165125
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.8695909226285277,0.1358748028457101
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.08796626212160263,0.10365096400196716
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,GPR,90/10,0.04917049194090661,0.09689847834821189
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.18131242602757847,0.10049591760713808
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.07716368038160759,0.09596367795785224
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.08501277642027905,0.09631267827960895
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.19342567936425126,0.08304016995815904
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.14322518994883593,0.08558533965455793
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.2725120551071498,0.10380241459652044
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.11138843641026486,0.09700842201511829
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.23221627140897438,0.10214567271803182
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.2747847192837053,0.07836280559454667
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.18731204129564694,0.08295420695600145
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.9459981994451707,0.08252955060446418
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.6245178703583272,0.07540506345967163
