Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.421,pH regr out,All,ProtBERT,high,100,Ridge,90/10,-0.9022107106340382,0.14078890600323934
Rg norm w/0.421,pH regr out,All,ProtBERT,high,100,Lasso,90/10,-0.09251015300588583,0.10669691529690087
Rg norm w/0.421,pH regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,-0.14009202858253733,0.1089956278725103
Rg norm w/0.421,pH regr out,All,ProtBERT,high,100,GPR,90/10,-0.2999643623006494,0.1163870997673053
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Linear,80/20,-75.87541923644126,0.9370600276560571
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.2694222003176372,0.09134965245791947
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.0989968954335727,0.10144643916137493
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.28606582774568856,0.09030311859379223
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.21985392322495734,0.09439774683548917
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-85.1154802992522,0.9921728746007078
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.5177813240558522,0.07424526275486472
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.44858834769374367,0.0793934556101632
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.5726428719399616,0.06989437270699753
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.569547374486969,0.07014705069235852
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-98.83888435854729,1.002443606626513
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.418605537886958,0.07649719945478149
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.3268468148662579,0.08231273708331874
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.42452145183472445,0.07610701001076238
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.3964577086215657,0.07794063582061214
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Linear,80/20,-619.295195001069,1.8221968963811344
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Ridge,80/20,-0.20206795302034775,0.08021592643280762
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Lasso,80/20,-0.3227377442381574,0.08414590142787423
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.3456841066642512,0.05918202605173371
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,GPR,80/20,0.270796877716333,0.062477026802143905
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Linear,85/15,-399.06488683042977,1.3799293372232542
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Ridge,85/15,-0.5783234089712894,0.08667415751287635
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Lasso,85/15,0.06948607236645521,0.06655076759344128
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.4555957935341074,0.050904053437208364
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,GPR,85/15,0.1802626587353715,0.06246388461919169
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Linear,90/10,-459.4361387025912,1.4679621404449954
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Ridge,90/10,-1.0034186348643082,0.09683135473500895
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Lasso,90/10,-0.4463513449082621,0.08227484168983824
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,-0.12931827350683234,0.07270065625883187
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,GPR,90/10,-0.3142873615612678,0.07842875469488678
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Linear,80/20,-84.15637219545299,0.5955839542934543
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.28361212214161424,0.05462714801042784
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.17920612135969793,0.05847247374441837
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.2993639501476535,0.05402324319452856
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.24264924118240583,0.05616722214389236
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-87.7782639266177,0.6141449361591189
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.5051928847665206,0.04584959663519889
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.31179881388322006,0.054072351879827264
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.5538992049961696,0.043534549014785505
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.5505303256622218,0.04369862268574371
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-120.47011806855056,0.6520491791865873
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.3488515666102987,0.04774035298011548
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.18292579088812977,0.05347815022208948
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.3462316294055877,0.047836299740839514
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.36873461836808963,0.04700581775419354
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Linear,80/20,-535.9427357522941,2.834628142295091
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Ridge,80/20,-0.047214505765224235,0.12518431970004842
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Lasso,80/20,-0.20635144658145532,0.13435970249969187
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.4112470682624495,0.09386391194809167
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,GPR,80/20,0.3486363563460493,0.09872880174975088
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Linear,85/15,-304.7349222372543,2.120653664326914
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Ridge,85/15,-0.2615032224436524,0.13622016600718886
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Lasso,85/15,0.10155268678327578,0.11495914635584592
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.5186186332781678,0.08414762461884112
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,GPR,85/15,0.3142502521814311,0.10043383618261956
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Linear,90/10,-421.35672263119875,2.2676320813366364
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Ridge,90/10,-0.8761229435555553,0.15113447238650027
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Lasso,90/10,-0.10500328240309753,0.11598843027956278
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,-0.1390860970094412,0.1177636241495854
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,GPR,90/10,-0.29625577159850214,0.1256256258853967
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Linear,80/20,-73.66944360170797,1.0191844724629247
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.2727568056884856,0.10058220999381091
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.1001807485918409,0.11188168053420779
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.2896635196962688,0.0994061835259334
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.22236836644564784,0.10400837243214836
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-83.3663274630482,1.0830462885235528
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.524066565095686,0.08134587856476953
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.17516650034968306,0.10708917966587832
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.5796076805050321,0.07645217279770522
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.5758597146282753,0.07679221743903984
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-94.35330344906386,1.085428016970048
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.4332806274224884,0.08367913553391546
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.35191887403455746,0.08948450549731442
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.4408399362044437,0.08311917586604671
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.40435632470890825,0.08578797626631059
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Linear,80/20,-157.3702993791089,20.4479618666406
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Ridge,80/20,0.3651204811667451,1.2946691996744828
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Lasso,80/20,0.005760004682138664,1.6201632335453389
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.4562437676302966,1.1981612823308274
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,GPR,80/20,0.46709170477403983,1.1861494121808462
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Linear,85/15,-82.52449923420085,15.419848464031386
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Ridge,85/15,0.3943327321808745,1.3130770698008
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Lasso,85/15,0.2345272851763336,1.4761756016053045
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.5639344253797547,1.1141638588531046
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,GPR,85/15,0.5760052305415639,1.098634960763833
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Linear,90/10,-160.44771648639465,16.91124233286113
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Ridge,90/10,-0.07662931025376474,1.3809967577954312
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Lasso,90/10,0.10083119316495626,1.2620605037546822
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.2045708512497586,1.1870262153739863
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,GPR,90/10,0.09531868536187715,1.2659232311605806
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-12.611920417047468,6.302550403370155
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.4161227650292787,1.3053212201459041
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.4484420512860742,1.2686803133030653
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.4003518304552989,1.3228325813796538
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.14341202823267607,1.5810391085271263
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-8.238506953726148,5.101857597676843
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.5598052287225741,1.1136529639544026
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.5396263454489173,1.1388923316277353
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.6349126761086944,1.0142051571017763
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.5823870531744917,1.0847119246675339
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,0.3535159952671527,1.368864902353386
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.7544623452527451,0.8436081135486044
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.6074948517185095,1.066606866151233
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.6450999673316837,1.0142259447507016
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.4729619342669765,1.2359550834901052
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Linear,80/20,-491.0442430625157,2.7412588927751385
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Ridge,80/20,-0.19187489684808168,0.13491595520201097
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Lasso,80/20,0.117869629871035,0.11606849768527175
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.33851728925776303,0.10050952599150104
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,GPR,80/20,0.27932857853877413,0.10490993700208995
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Linear,85/15,-290.75722397295493,1.9837976058946136
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Ridge,85/15,-0.5241471377942377,0.14338377167034044
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Lasso,85/15,0.11443547322181225,0.10929408500463669
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.38042844298199485,0.09141812063344035
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,GPR,85/15,0.37461721195978326,0.09184584517160835
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Linear,90/10,-336.64613749828465,2.0832180400561224
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Ridge,90/10,-0.8982954756956831,0.15620169459025765
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Lasso,90/10,0.12160586698383946,0.10625479750280986
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.0031671585567388805,0.11319180975384066
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,GPR,90/10,0.09176355808506176,0.1080446573473312
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-30.662734738523614,0.6580336338084736
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.23232220753050647,0.10246212757548813
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.06611650353660559,0.11301087334405495
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.2575312208171171,0.10076575864847306
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,GPR,80/20,-0.0695207678460863,0.12093958997328558
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-22.793783895515958,0.5703722182800814
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.40400761641611505,0.09027073159276539
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.08447116345774519,0.11188261829495755
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.45873100931857425,0.0860266836042603
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.3117168201303391,0.09700858850185155
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-22.465003861671867,0.5319770460526164
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.47219935438712635,0.07978431802247414
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.13529490907737174,0.1021213592104344
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.4992085342724789,0.07771610711550439
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.4256424490702888,0.08322882167498223
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Linear,80/20,-571.5613341469513,1.895882548724626
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Ridge,80/20,-0.3255163205621521,0.09122060758806559
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Lasso,80/20,0.027386265240534002,0.07813949856936507
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.3044034964324639,0.06608138184742934
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,GPR,80/20,0.24392261580635588,0.06889434011247161
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Linear,85/15,-362.02993063500986,1.3723952449924863
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Ridge,85/15,-0.809725900493552,0.09689790542732343
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Lasso,85/15,0.06519531959256786,0.06964154981358026
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.32243023129530035,0.05929048442328596
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,GPR,85/15,0.3219953991421558,0.059309506282877816
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Linear,90/10,-379.9402126223989,1.4290733493941297
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Ridge,90/10,-1.0909467972591744,0.10587601860248058
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Lasso,90/10,0.0741738962831956,0.07045159357568247
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,-0.03420063996838696,0.074460939464512
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,GPR,90/10,0.09029358923375974,0.06983557895005642
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-32.63862515115808,0.4353281966284019
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.2759318565793325,0.06386860040064922
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.15710894630567196,0.06891018267888388
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.30843369229617135,0.06241868176435481
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,GPR,80/20,-0.09180464679306688,0.07842782086978382
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-23.69341616619133,0.3823109961174993
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.4233069076252559,0.0584249805280664
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.1823882739186523,0.06956643647718981
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.466393981532494,0.05620003178989146
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.21638603194325834,0.06810473163936183
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-32.498932368051136,0.404195134601787
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.4720598176290227,0.05074204399727643
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.24175407629664247,0.0608107893265429
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.466791517555721,0.05099459222573824
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.4157038353190524,0.05338166509545151
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,Linear,80/20,-475.69089055335684,2.9379177485289234
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,Ridge,80/20,-0.1667367215870874,0.14534752468621973
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,Lasso,80/20,0.12671867268935866,0.12574719134642928
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.34507214223410754,0.10889750722418788
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,GPR,80/20,0.28690822318636633,0.11363023914014762
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,Linear,85/15,-278.3418494848531,2.1264962048751155
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,Ridge,85/15,-0.4732650395147475,0.15443191308011978
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,Lasso,85/15,0.11688099035230326,0.11956559420743926
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.3911938218067077,0.09927414042541699
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,GPR,85/15,0.3843327331932779,0.09983197015894886
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,Linear,90/10,-328.53693052887735,2.236518863916378
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,Ridge,90/10,-0.8621609682096671,0.1681237735442828
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,Lasso,90/10,0.12313542369804387,0.11536837682712014
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.011058336884414932,0.12251968070624644
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,100,GPR,90/10,0.09210414298772107,0.11739200943938288
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-30.091953876827414,0.7114436743238596
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.22847393145463457,0.11207063101427121
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.05999853788739751,0.12370315590016114
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.2544435686356903,0.1101683323218799
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,GPR,80/20,-0.06290174271663429,0.13154158617714773
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-22.445848931966673,0.6154652645475207
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.4040752572649018,0.09812197362325763
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.08698816835329859,0.12145314604086259
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.4607430901451042,0.09334013518425587
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.3296458852833283,0.10406931738207739
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-20.680489739240425,0.5590923439572101
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.47440039500832154,0.08705155156298958
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.13575686536027964,0.11162641322400858
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.5022898827367477,0.08471049813491363
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.42764965497415586,0.09084059613122679
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Linear,80/20,-114.9900751447092,19.974098828885516
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Ridge,80/20,0.19225887644016393,1.666836018652228
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Lasso,80/20,0.05305023951361276,1.8047632906930813
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.17836366196509434,1.6811118080371408
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,GPR,80/20,-0.15021382214847456,1.9890516954511208
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Linear,85/15,-62.26604578414135,15.174837067502967
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Ridge,85/15,0.22410031847964118,1.6805114579707603
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Lasso,85/15,0.10895992455846504,1.8008905109821616
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.1700901681627507,1.7380175035988512
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,GPR,85/15,-0.12165005660830741,2.0205396740413066
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Linear,90/10,-85.54605427278193,14.776308471634149
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Ridge,90/10,-0.14665261418162379,1.700819573928519
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Lasso,90/10,-0.1980214262700346,1.7384996405350928
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,-0.36463124297139204,1.8554530418444592
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,GPR,90/10,0.01880837769807797,1.5733278425045432
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,Linear,80/20,-63.704541371547464,17.77089838035192
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.21593102748237436,1.95622649147602
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.20644244076895513,1.9680277519994702
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.15191386235188764,2.0345200965779053
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.1284715744169478,2.0624469195503283
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,Linear,85/15,-60.700171558040836,18.17782391693745
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.39413308612045983,1.8013052910390857
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.4439350570496853,1.7256847625153915
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.27442207088429926,1.9712456060957955
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.23964480584754277,2.017934033314686
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,Linear,90/10,-55.16692013486741,17.46342385117527
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.446288934289621,1.7339265277733111
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.4432987096313725,1.7386021149738535
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.20025940345787252,2.083836595998818
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,high,100,GPR,90/10,-0.04152242413422491,2.378063252973733
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,high,100,Linear,80/20,-192.95475536553303,2.647065507642794
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,high,100,Ridge,80/20,0.05864067771227455,0.18441327769349758
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,high,100,Lasso,80/20,0.03931509219691476,0.186296612073884
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,-0.34978646380169276,0.22082437365531915
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,high,100,GPR,80/20,-0.4658683810394235,0.23012402505730994
