Normalization,Regressing out,Points,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,buffer regr out,All,-1,Ridge,85/15,0.3168950931596026,1.6724065455892632
Rg w/no norm,buffer regr out,All,-1,Lasso,85/15,0.2084272004936717,1.7229608390251019
Rg w/no norm,buffer regr out,All,-1,Kernel Ridge,85/15,0.3071287754471856,1.3911720002744041
Rg w/no norm,buffer regr out,All,-1,GPR,85/15,0.3664763405650171,1.3934751742170668
Rg w/no norm,buffer regr out,All,-1,Linear,90/10,-2673851084.132766,68415.33089919956
Rg w/no norm,buffer regr out,All,-1,Ridge,90/10,0.3802070219866794,1.2984741101081898
Rg w/no norm,buffer regr out,All,-1,Lasso,90/10,0.0166045609152163,1.3666119783452821
Rg w/no norm,buffer regr out,All,-1,Kernel Ridge,90/10,0.4632796524819086,1.1416193643064816
Rg w/no norm,buffer regr out,All,-1,GPR,90/10,0.0282690360010515,1.2236393209325425
Rg norm w/0.427,buffer regr out,All,-1,Linear,80/20,-194745401.2225368,4045.1645469090536
Rg norm w/0.427,buffer regr out,All,-1,Ridge,80/20,0.2653352057314563,0.22141036266774447
Rg norm w/0.427,buffer regr out,All,-1,Lasso,80/20,-0.0001354952361454,0.23199935868206026
Rg norm w/0.427,buffer regr out,All,-1,Kernel Ridge,80/20,0.6932012926164839,0.18915096702546122
Rg norm w/0.427,buffer regr out,All,-1,GPR,80/20,0.5270212779513352,0.1992430947028146
Rg norm w/0.427,buffer regr out,All,-1,Linear,85/15,-160182190.41955376,3903.3473759974163
Rg norm w/0.427,buffer regr out,All,-1,Ridge,85/15,0.1200283291016756,0.1560733221769952
Rg norm w/0.427,buffer regr out,All,-1,Lasso,85/15,0.2106900783432256,0.15520963045348318
Rg norm w/0.427,buffer regr out,All,-1,Kernel Ridge,85/15,0.281569262239311,0.1370643437746769
Rg norm w/0.427,buffer regr out,All,-1,GPR,85/15,0.5329831943464167,0.12515604252118495
Rg norm w/0.427,buffer regr out,All,-1,Linear,90/10,-1450060652.220688,4531.440553445493
Rg norm w/0.427,buffer regr out,All,-1,Ridge,90/10,-0.128298366909604,0.11570684172147154
Rg norm w/0.427,buffer regr out,All,-1,Lasso,90/10,-0.1979182318629768,0.12804916925495013
Rg norm w/0.427,buffer regr out,All,-1,Kernel Ridge,90/10,0.281185168594235,0.09779846672760661
Rg norm w/0.427,buffer regr out,All,-1,GPR,90/10,0.090036383748005,0.09838161506831015
Rg norm w/0.5,buffer regr out,All,-1,Linear,80/20,-443553484.91470486,4248.802075666875
Rg norm w/0.5,buffer regr out,All,-1,Ridge,80/20,0.269931390037474,0.15575365794267912
Rg norm w/0.5,buffer regr out,All,-1,Lasso,80/20,0.1219661713283929,0.1621028314571312
Rg norm w/0.5,buffer regr out,All,-1,Kernel Ridge,80/20,0.2607662374440287,0.1472254860947833
Rg norm w/0.5,buffer regr out,All,-1,GPR,80/20,0.5400070114144924,0.14194050812305842
Rg norm w/0.5,buffer regr out,All,-1,Linear,85/15,-364389949.6669632,4101.977251466064
Rg norm w/0.5,buffer regr out,All,-1,Ridge,85/15,0.2942473063674131,0.10428975893570332
Rg norm w/0.5,buffer regr out,All,-1,Lasso,85/15,0.1261606421331718,0.11123529433312154
Rg norm w/0.5,buffer regr out,All,-1,Kernel Ridge,85/15,0.2835392516118895,0.09728952275993093
Rg norm w/0.5,buffer regr out,All,-1,GPR,85/15,0.5482023857297629,0.0889465559152673
Rg norm w/0.5,buffer regr out,All,-1,Linear,90/10,-3094934200.6745343,4763.063467031416
Rg norm w/0.5,buffer regr out,All,-1,Ridge,90/10,-0.0595126702864277,0.0794218770614528
Rg norm w/0.5,buffer regr out,All,-1,Lasso,90/10,-0.2423610604058825,0.08776722308871684
Rg norm w/0.5,buffer regr out,All,-1,Kernel Ridge,90/10,0.3118135369459907,0.06935799394646928
Rg norm w/0.5,buffer regr out,All,-1,GPR,90/10,0.0845005014305785,0.07036358304535598
Rg norm w/0.418,buffer regr out,All,-1,Linear,80/20,-171482625.7348089,3970.852034163884
Rg norm w/0.418,buffer regr out,All,-1,Ridge,80/20,0.2650659877298993,0.23129799374317422
Rg norm w/0.418,buffer regr out,All,-1,Lasso,80/20,-0.0002035306031518,0.24257164547541823
Rg norm w/0.418,buffer regr out,All,-1,Kernel Ridge,80/20,0.6915100284067661,0.1974432884380798
Rg norm w/0.418,buffer regr out,All,-1,GPR,80/20,0.5251118950129112,0.20788163201562498
Rg norm w/0.418,buffer regr out,All,-1,Linear,85/15,-141081769.08822078,3831.2431492327332
Rg norm w/0.418,buffer regr out,All,-1,Ridge,85/15,0.1201929794474253,0.16327946157285628
Rg norm w/0.418,buffer regr out,All,-1,Lasso,85/15,0.2261923816491152,0.16141725112387295
Rg norm w/0.418,buffer regr out,All,-1,Kernel Ridge,85/15,0.2815328998375087,0.1431656575246696
Rg norm w/0.418,buffer regr out,All,-1,GPR,85/15,0.5307920662084994,0.13075801257933334
Rg norm w/0.418,buffer regr out,All,-1,Linear,90/10,-1281069510.926325,4447.471441349088
Rg norm w/0.418,buffer regr out,All,-1,Ridge,90/10,-0.1322583314684788,0.1212841704154054
Rg norm w/0.418,buffer regr out,All,-1,Lasso,90/10,-0.2060036030228031,0.1343620110418825
Rg norm w/0.418,buffer regr out,All,-1,Kernel Ridge,90/10,0.2763726112654388,0.10224975984136933
Rg norm w/0.418,buffer regr out,All,-1,GPR,90/10,0.0899186678538381,0.10278870530226847
Rg w/no norm,expr pH only regr out,All,-1,Linear,80/20,-14095421958.893171,368653.21509370324
Rg w/no norm,expr pH only regr out,All,-1,Ridge,80/20,0.5350107083399303,2.3082230257986636
Rg w/no norm,expr pH only regr out,All,-1,Lasso,80/20,0.4363508089426456,2.342313253334951
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.6437187504190307,2.2231837376075907
Rg w/no norm,expr pH only regr out,All,-1,GPR,80/20,0.245984276189933,2.7466445252858565
Rg w/no norm,expr pH only regr out,All,-1,Linear,85/15,-12909561747.165949,357746.4136986458
Rg w/no norm,expr pH only regr out,All,-1,Ridge,85/15,0.4192600474010513,2.040058418039493
Rg w/no norm,expr pH only regr out,All,-1,Lasso,85/15,0.4620086792884177,1.946557364742565
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.4114175454394556,1.955653216084606
Rg w/no norm,expr pH only regr out,All,-1,GPR,85/15,0.2687127258546751,2.520318857402253
Rg w/no norm,expr pH only regr out,All,-1,Linear,90/10,-35762702512.53083,417888.2090205233
Rg w/no norm,expr pH only regr out,All,-1,Ridge,90/10,0.2712092671692283,1.851822549715624
Rg w/no norm,expr pH only regr out,All,-1,Lasso,90/10,-0.0322189504375034,1.9367520487063252
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.3302084646222024,1.8166814360351065
Rg w/no norm,expr pH only regr out,All,-1,GPR,90/10,0.0480958505068486,2.355985216134663
Rg norm w/0.427,expr pH only regr out,All,-1,Linear,80/20,-16895106499.765284,42576.595835774715
Rg norm w/0.427,expr pH only regr out,All,-1,Ridge,80/20,0.3194949509420673,0.2674743597231279
Rg norm w/0.427,expr pH only regr out,All,-1,Lasso,80/20,0.3995715733968575,0.2686989849978838
Rg norm w/0.427,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.6257505267605088,0.24867373745947435
Rg norm w/0.427,expr pH only regr out,All,-1,GPR,80/20,0.262753422942114,0.30509566316084963
Rg norm w/0.427,expr pH only regr out,All,-1,Linear,85/15,-15068541059.743605,41311.29767408436
Rg norm w/0.427,expr pH only regr out,All,-1,Ridge,85/15,0.3367653042616368,0.21025352038201167
Rg norm w/0.427,expr pH only regr out,All,-1,Lasso,85/15,0.3927430439131245,0.20341204392321152
Rg norm w/0.427,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.334933792579314,0.2045958145061252
Rg norm w/0.427,expr pH only regr out,All,-1,GPR,85/15,0.3208326063699421,0.25167267860936526
Rg norm w/0.427,expr pH only regr out,All,-1,Linear,90/10,-69203387683.01361,48235.47421282499
Rg norm w/0.427,expr pH only regr out,All,-1,Ridge,90/10,-0.2897248703422648,0.18721895590782753
Rg norm w/0.427,expr pH only regr out,All,-1,Lasso,90/10,-0.3115328821581204,0.1854419703122439
Rg norm w/0.427,expr pH only regr out,All,-1,Kernel Ridge,90/10,-0.0260630196800679,0.18241757871813638
Rg norm w/0.427,expr pH only regr out,All,-1,GPR,90/10,0.0150557377762167,0.21609424116006654
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,80/20,-27230050780.800507,43672.57833528771
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,80/20,0.3392841356107614,0.22452131244362014
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,80/20,0.4313693134455104,0.21858536924721522
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.4960937139414225,0.21928527463683217
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,80/20,0.0326532385035021,0.27846363908958416
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,85/15,-25705869587.287422,42376.05289690463
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,85/15,0.3475618340322755,0.18671255886046773
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,85/15,0.3942876324755017,0.1851366962871696
