Normalization,Regressing out,Points,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,90/10,-1.2351293571950417,0.37488028771137594
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,90/10,0.4652443017322113,0.183366072796556
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,90/10,0.37336555194034704,0.19849446729323356
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.5028413266876826,0.1768026553872602
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,90/10,-0.5764194904873878,0.31483076962095985
Rg norm w/0.406,expr pH only regr out,All,-1,Linear,80/20,-5.242739066364535,0.41381520623938967
Rg norm w/0.406,expr pH only regr out,All,-1,Ridge,80/20,0.18339968449382404,0.14966616333695681
Rg norm w/0.406,expr pH only regr out,All,-1,Lasso,80/20,-0.3486606459929229,0.1923402590042588
Rg norm w/0.406,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.1904265246258322,0.1490208339175879
Rg norm w/0.406,expr pH only regr out,All,-1,GPR,80/20,-0.37082060625453406,0.19391400052659452
Rg norm w/0.406,expr pH only regr out,All,-1,Linear,85/15,-4.168713750094343,0.3917743338532945
Rg norm w/0.406,expr pH only regr out,All,-1,Ridge,85/15,0.10296887082244566,0.16321065116650665
Rg norm w/0.406,expr pH only regr out,All,-1,Lasso,85/15,-0.43335141124170184,0.2063103802420605
Rg norm w/0.406,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.11244700645342165,0.1623461099944187
Rg norm w/0.406,expr pH only regr out,All,-1,GPR,85/15,-0.2685191527791171,0.1940855732800391
Rg norm w/0.406,expr pH only regr out,All,-1,Linear,90/10,-5.653353119340956,0.44341426136406886
Rg norm w/0.406,expr pH only regr out,All,-1,Ridge,90/10,0.24114083314257595,0.1497510797666081
Rg norm w/0.406,expr pH only regr out,All,-1,Lasso,90/10,0.04601505077343748,0.16790364785689027
Rg norm w/0.406,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.2441970023469423,0.149449227737211
Rg norm w/0.406,expr pH only regr out,All,-1,GPR,90/10,-0.36314294478006515,0.20070586808237653
Rg w/no norm,expr buffer only regr out,All,-1,Linear,80/20,-2.816608281418616,4.204121174841076
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,80/20,0.3053862450174759,1.7935278323961972
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,80/20,0.33805173287377355,1.750848045875119
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.31851337578338346,1.776499538874348
Rg w/no norm,expr buffer only regr out,All,-1,GPR,80/20,-0.5153489862548595,2.6490659008523787
Rg w/no norm,expr buffer only regr out,All,-1,Linear,85/15,-2.1293318545250215,3.767442873031247
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,85/15,0.2994375011773468,1.782560620612952
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,85/15,0.3773443062623093,1.6805244951429645
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,85/15,0.3976326615069157,1.6529190043582527
Rg w/no norm,expr buffer only regr out,All,-1,GPR,85/15,-0.6128993656982087,2.704733628681172
Rg w/no norm,expr buffer only regr out,All,-1,Linear,90/10,-3.7159167755471794,4.728368685781194
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,90/10,0.44017584070891635,1.629123786098338
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,90/10,0.5487283534347045,1.4626731532911386
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,90/10,0.43910885283778867,1.6306755482274782
Rg w/no norm,expr buffer only regr out,All,-1,GPR,90/10,-0.7027181651453196,2.841185901794281
Rg norm w/0.421,expr buffer only regr out,All,-1,Linear,80/20,-4.261690128470435,0.4829108574856823
Rg norm w/0.421,expr buffer only regr out,All,-1,Ridge,80/20,0.26595816987309306,0.18037018079183875
Rg norm w/0.421,expr buffer only regr out,All,-1,Lasso,80/20,0.10363994608878291,0.1993175696153104
Rg norm w/0.421,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.2675015806205435,0.1801804560699275
Rg norm w/0.421,expr buffer only regr out,All,-1,GPR,80/20,-0.9607194333756903,0.2947895353555837
Rg norm w/0.421,expr buffer only regr out,All,-1,Linear,85/15,-3.0488660660033338,0.4305801565837405
Rg norm w/0.421,expr buffer only regr out,All,-1,Ridge,85/15,0.25856276961574876,0.18425721425005911
Rg norm w/0.421,expr buffer only regr out,All,-1,Lasso,85/15,0.10573303064003292,0.20235824345997183
Rg norm w/0.421,expr buffer only regr out,All,-1,Kernel Ridge,85/15,0.26064407856688765,0.18399841574177062
Rg norm w/0.421,expr buffer only regr out,All,-1,GPR,85/15,-0.9362557368280038,0.29776158304235
Rg norm w/0.421,expr buffer only regr out,All,-1,Linear,90/10,-5.1432579751214,0.533268593346941
Rg norm w/0.421,expr buffer only regr out,All,-1,Ridge,90/10,0.3816097667827425,0.16919126640481902
Rg norm w/0.421,expr buffer only regr out,All,-1,Lasso,90/10,0.4245789671055361,0.16320726852572628
Rg norm w/0.421,expr buffer only regr out,All,-1,Kernel Ridge,90/10,0.3786115838862423,0.16960092115563966
Rg norm w/0.421,expr buffer only regr out,All,-1,GPR,90/10,-0.8980894964654527,0.2964182733907234
Rg norm w/0.5,expr buffer only regr out,All,-1,Linear,80/20,-1.586571320339389,0.3630056267834949
Rg norm w/0.5,expr buffer only regr out,All,-1,Ridge,80/20,0.25379802577265076,0.1949751776977247
Rg norm w/0.5,expr buffer only regr out,All,-1,Lasso,80/20,0.27597890736206376,0.19205549487593646
Rg norm w/0.5,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.253124203463589,0.19506318937791103
Rg norm w/0.5,expr buffer only regr out,All,-1,GPR,80/20,-0.5832640128705875,0.28400618508324693
Rg norm w/0.5,expr buffer only regr out,All,-1,Linear,85/15,-1.1214351768375646,0.33589087172665055
