Normlaization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,80/20,0.2672560501578466,1.2080398688383693
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,80/20,-0.003318121769336768,1.4172222524047897
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,80/20,0.2833873455663094,1.1946684192383357
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,80/20,-0.33141179005053734,1.6325813603953232
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,80/20,-0.15218895515685382,1.5148408247591798
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,85/15,-2.495638560305168,2.649642982115812
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,85/15,0.09269761047694569,1.4188422711700308
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,85/15,0.3123858510344476,1.175158650408509
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,85/15,0.27251891009068496,1.2704832563341883
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,85/15,0.13718055527864015,1.3163884449855179
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,85/15,0.2749941986852773,1.2683199751082501
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,85/15,0.29409467561098557,1.1906862223191392
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,85/15,0.24280682253784724,1.2961684245497416
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,85/15,-0.07387788081618529,1.4685933187035156
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,85/15,-0.44649544206538194,1.7914992316278124
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,90/10,-3.0087411369863712,2.8278330209324123
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,90/10,0.01731717294108126,1.5422828817497765
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,90/10,0.29039183745319785,1.1897591578662776
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,90/10,0.24664022721775625,1.3503879942921375
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,90/10,0.005257153441525886,1.4086567071924223
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,90/10,0.25175477768108545,1.3457963038372687
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,90/10,0.20017104109926542,1.2631307773663167
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,90/10,0.2186163331521852,1.3752749084185591
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,90/10,0.02290015822061564,1.3961086779241714
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,90/10,-0.6832864058661334,2.018535366414403
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,80/20,-0.8346878803595259,1.9164598737719323
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,80/20,0.2848233163826851,1.1934708620682268
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,80/20,0.135000718148946,1.3159109717107498
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,80/20,0.3045301048223221,1.17691287691335
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,80/20,0.07045359437525833,1.3641250133358929
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,80/20,0.2672560501578466,1.2080398688383693
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,80/20,-0.003175274316875143,1.4171213602798078
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,80/20,0.28338963617202684,1.1946665098968794
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,80/20,-0.3308956883527212,1.6322649069557438
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,80/20,-0.15242108437453084,1.5149934130585094
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,85/15,-0.84185867998376,1.9233231193046025
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,85/15,0.26389769816137576,1.2779891872380151
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,85/15,0.31240869989771836,1.1751391254595036
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,85/15,0.27252141846731337,1.2704810660001038
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,85/15,0.13718055527864015,1.3163884449855179
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,85/15,0.2749941986852773,1.2683199751082501
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,85/15,0.29411178593893805,1.1906717918038106
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,85/15,0.24281054435310734,1.2961652390315055
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,85/15,-0.0733996267112893,1.4682662614968365
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,85/15,-0.4466924354754378,1.7916212166399237
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,90/10,-0.9026772509292709,1.9481945223425126
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,90/10,0.22299727898079724,1.3714141458302442
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,90/10,0.29042519379842024,1.189731194205708
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,90/10,0.246637459023886,1.3503904752663476
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,90/10,0.005257153441525886,1.4086567071924223
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,90/10,0.25175477768108545,1.3457963038372687
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,90/10,0.20023221128380586,1.2630824749016123
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,90/10,0.21861423338276598,1.3752767562676877
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,90/10,0.022849887621550824,1.3961445915094115
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,90/10,-0.6837470515703727,2.0188115422442854
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,80/20,0.004756035758705868,1.4115082171066522
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,80/20,0.3356885690514819,1.1502467362268936
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,80/20,0.13898120537497083,1.3128797514851311
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,80/20,0.3169413189352618,1.1663641285890445
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,80/20,0.15278483621777306,1.3023133564733471
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,80/20,0.3003528113287419,1.1804421096325228
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,80/20,0.2656053066636216,1.2125046129337793
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,80/20,0.2701745484392648,1.2056316743088689
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,80/20,-0.5091387976911177,1.7381338867228264
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,80/20,-0.4470402445991333,1.6976394222108893
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,85/15,0.21729960423609895,1.253781554436116
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,85/15,0.29081055039484416,1.2544091826893868
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,85/15,0.27709607867558284,1.2049371368716868
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,85/15,0.2731849509172931,1.2699015315989657
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,85/15,0.21947475895992674,1.2520381886157592
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,85/15,0.2863226061017152,1.258372044804655
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,85/15,0.2738532772124944,1.2076366655884607
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,85/15,0.22115560903306208,1.3145691609578314
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,85/15,-0.27545654346518966,1.6005046218858971
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,85/15,-0.7214474833504991,1.954361868449697
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,90/10,0.19537019093889385,1.2669159798314695
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,90/10,0.2677367776202767,1.3313460870123721
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,90/10,0.2100383622100246,1.2553151085483267
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,90/10,0.25035275670070656,1.3470565535269696
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,90/10,0.1112818944591778,1.3314711757911484
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,90/10,0.2596065425765721,1.33871657694118
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,90/10,0.28953225034136787,1.1904795498840888
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,90/10,0.2086540941751417,1.384014164478292
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,90/10,-0.21376205762945433,1.5560248688671328
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,90/10,-1.0404920326928586,2.2224131936449325
Rg w/no norm,No regr out,All,ESM-6,1,167,Linear,80/20,-7.10223279887002,4.027365016360312
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Linear,80/20,-0.5650462103913971,1.765504096269426
Rg w/no norm,No regr out,All,ESM-6,1,167,Ridge,80/20,0.3624302747523229,1.12975033245569
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Ridge,80/20,0.5178555949732788,0.9799269743360132
Rg w/no norm,No regr out,All,ESM-6,1,167,Lasso,80/20,0.4668915882995377,1.033062036326229
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Lasso,80/20,0.42600957130528516,1.069196361540072
Rg w/no norm,No regr out,All,ESM-6,1,167,Kernel Ridge,80/20,0.24794773756412336,1.226994583527154
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Kernel Ridge,80/20,0.4823610756206175,1.015356632242733
Rg w/no norm,No regr out,All,ESM-6,1,167,GPR,80/20,-0.66257153403387,1.8243527040102334
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,GPR,80/20,0.2834491622052904,1.1946168907182826
Rg w/no norm,No regr out,All,ESM-6,1,167,Linear,85/15,-8.707241996034373,4.415420073983256
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Linear,85/15,-0.7215913016970266,1.9544435053351779
Rg w/no norm,No regr out,All,ESM-6,1,167,Ridge,85/15,0.4178981329580286,1.0812437140435698
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Ridge,85/15,0.47554349478244773,1.0787301812309742
Rg w/no norm,No regr out,All,ESM-6,1,167,Lasso,85/15,0.44923222884337055,1.0517399216392767
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Lasso,85/15,0.4807892105421465,1.073321788971685
Rg w/no norm,No regr out,All,ESM-6,1,167,Kernel Ridge,85/15,0.3594535569637971,1.1342255116783644
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Kernel Ridge,85/15,0.481609963638978,1.072473115741636
Rg w/no norm,No regr out,All,ESM-6,1,167,GPR,85/15,-0.4156491271612448,1.6861721514370014
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,GPR,85/15,0.21540118657963048,1.3194165124931718
Rg w/no norm,No regr out,All,ESM-6,1,167,Linear,90/10,-11.216634931065146,4.936572881555319
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Linear,90/10,-0.7340403474205732,2.048740506529673
Rg w/no norm,No regr out,All,ESM-6,1,167,Ridge,90/10,0.39530273830239304,1.0982943667842424
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Ridge,90/10,0.41255282592956943,1.1924543561578462
Rg w/no norm,No regr out,All,ESM-6,1,167,Lasso,90/10,0.4346865865765762,1.061926357294799
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Lasso,90/10,0.4959295791246989,1.1045947169199357
Rg w/no norm,No regr out,All,ESM-6,1,167,Kernel Ridge,90/10,0.26339682968058753,1.2121784166999277
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Kernel Ridge,90/10,0.42560195904355935,1.179135812767304
Rg w/no norm,No regr out,All,ESM-6,1,167,GPR,90/10,-0.5408647336842725,1.753202223674087
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,GPR,90/10,-0.09395465839322381,1.6272602505283127
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,80/20,-11.299437980256684,4.9620515065511235
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,80/20,-1.4104416987490467,2.1910559250321193
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,80/20,0.35880635998981414,1.132956505466079
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,80/20,0.5190694505347241,0.9786926559353075
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,80/20,0.4668915882995377,1.033062036326229
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,80/20,0.42600957130528516,1.069196361540072
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,80/20,0.23994268829115062,1.2335075304062173
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,80/20,0.48425370855694616,1.0134987182622066
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,80/20,-0.7165307586935612,1.8537212544914055
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,80/20,0.1681673039478594,1.2871321559895743
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,85/15,-11.002614214201284,4.909779895055971
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,85/15,-0.42087439456936715,1.7755623827855271
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,85/15,0.4142999304696289,1.0845803637949125
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,85/15,0.5410493104857239,1.0091160293712715
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,85/15,0.44923222884337055,1.0517399216392767
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,85/15,0.4807892105421465,1.073321788971685
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,85/15,0.3536515558044302,1.1393507784881398
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,85/15,0.480546656857919,1.073572465346168
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,85/15,-0.4442122194076574,1.7030978752749788
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,85/15,0.059301906245463276,1.444718464672378
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,90/10,-15.255659801043034,5.694453566472573
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,90/10,-0.1666731051060304,1.6804745827718193
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,90/10,0.39048670921662165,1.1026593010822467
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,90/10,0.41148411015549136,1.1935385521086639
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,90/10,0.4346865865765762,1.061926357294799
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,90/10,0.4959295791246989,1.1045947169199357
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,90/10,0.2515519561137899,1.2218857049255203
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,90/10,0.4226967623839778,1.1821139747418492
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,90/10,-0.5822424788403608,1.7765861622134305
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,90/10,-0.29810033324489127,1.77260302321682
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,80/20,-2.085602388599446,2.4853560577739136
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,80/20,0.3637445792081,1.1256954083649877
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,80/20,0.35056801036340934,1.1402116476003206
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,80/20,0.5224111380726313,0.9752865653667155
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,80/20,0.4668915882995377,1.033062036326229
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,80/20,0.46149818664901354,1.0356159532221
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,80/20,0.2916585761598578,1.190803094520871
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,80/20,0.4801893832389489,1.017484306814671
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,80/20,-0.7163071060003685,1.8536004867002207
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,80/20,-0.034249108032972764,1.4352175105803786
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,85/15,-1.019051355571814,2.013713966992674
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,85/15,0.39319380544087146,1.1603342035800692
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,85/15,0.4114996080004203,1.0871700451629893
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,85/15,0.544792734187683,1.0049921840401561
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,85/15,0.44923222884337055,1.0517399216392767
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,85/15,0.5058433112310496,1.0471054754792
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,85/15,0.33186030161766333,1.1583978368536592
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,85/15,0.48812989075086555,1.0657073873607659
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,85/15,-0.3047461500071942,1.6187773218415344
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,85/15,-0.20377538916108207,1.6342963904110306
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,90/10,-1.0916348576680002,2.0426440369223164
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,90/10,0.28952870911870454,1.3113862377041319
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,90/10,0.39495854753502824,1.0986068942487726
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,90/10,0.5416442249016287,1.0533160668673065
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,90/10,0.4346865865765762,1.061926357294799
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,90/10,0.5000459902737183,1.1000752222847558
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,90/10,0.28596846447980007,1.1934616044076014
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,90/10,0.4342821305221424,1.17019248174861
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,90/10,-0.22251535848937554,1.5616255899369722
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,90/10,-0.5970243216605924,1.9661340300531518
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,80/20,-0.43267244448572106,1.6935268574833238
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Linear,80/20,0.554730597589149,0.9417086795794153
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,80/20,0.4194352582670763,1.0780625585082155
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Ridge,80/20,0.5505002856029294,0.9461714882421131
Rg w/no norm,No regr out,All,ESM-6,1,20,Lasso,80/20,0.4668915882995377,1.033062036326229
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Lasso,80/20,0.5019568833801739,0.9959524813772741
Rg w/no norm,No regr out,All,ESM-6,1,20,Kernel Ridge,80/20,0.4325221440273581,1.0658426486788573
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Kernel Ridge,80/20,0.5123690980746571,0.9854866756940719
Rg w/no norm,No regr out,All,ESM-6,1,20,GPR,80/20,-0.5972452612358179,1.7881520243011055
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,GPR,80/20,-0.44485814034904214,1.696358938197383
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,85/15,-0.21738883380150265,1.563647146041472
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Linear,85/15,0.5470474990065206,1.0025000950345222
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,85/15,0.4506801825033503,1.0503565138192943
