Normlaization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,Inliers,ESM-6,0,167,Ridge,90/10,0.35884913885687664,1.317912613243144
Rg w/no norm,No regr out,All,ESM-6,0,167,Lasso,90/10,-0.7787684942926878,2.544723665392031
Rg w/no norm,No regr out,Inliers,ESM-6,0,167,Lasso,90/10,0.31202890354807056,1.365185276822387
Rg w/no norm,No regr out,All,ESM-6,0,167,Kernel Ridge,90/10,0.019265689955251908,1.8895422138999964
Rg w/no norm,No regr out,Inliers,ESM-6,0,167,Kernel Ridge,90/10,0.3280041311312272,1.3492418428625377
Rg w/no norm,No regr out,All,ESM-6,0,167,GPR,90/10,0.12108610029910283,1.78876826254681
Rg w/no norm,No regr out,Inliers,ESM-6,0,167,GPR,90/10,0.429484303953641,1.2431979866977823
Rg w/no norm,No regr out,All,ESM-6,0,100,Linear,80/20,-27.921896913331985,8.668896653697288
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Linear,80/20,-1.6843734237266363,2.422202171570216
Rg w/no norm,No regr out,All,ESM-6,0,100,Ridge,80/20,0.11114779024416443,1.519725731450884
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Ridge,80/20,0.4161328810889253,1.1296552707647194
Rg w/no norm,No regr out,All,ESM-6,0,100,Lasso,80/20,-0.0649061921472831,1.6634360711391456
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Lasso,80/20,0.3242321435022597,1.2153117283236439
Rg w/no norm,No regr out,All,ESM-6,0,100,Kernel Ridge,80/20,0.052674411530566845,1.5689173755377372
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Kernel Ridge,80/20,0.36109686625264914,1.1816978165020884
Rg w/no norm,No regr out,All,ESM-6,0,100,GPR,80/20,-0.15385374803970353,1.7315132577559982
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,GPR,80/20,0.12191173768262464,1.3853452176726277
Rg w/no norm,No regr out,All,ESM-6,0,100,Linear,85/15,-8.652563542449812,5.2593689409512585
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Linear,85/15,-1.2702330296103264,2.2947043868474677
Rg w/no norm,No regr out,All,ESM-6,0,100,Ridge,85/15,0.09246763817574943,1.612662038685386
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Ridge,85/15,0.35374345806146823,1.224317347572438
Rg w/no norm,No regr out,All,ESM-6,0,100,Lasso,85/15,-0.09552099865334629,1.7718324690083027
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Lasso,85/15,0.27405985159898394,1.2976032806686328
Rg w/no norm,No regr out,All,ESM-6,0,100,Kernel Ridge,85/15,0.055835384335747196,1.6448873584396062
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Kernel Ridge,85/15,0.3044348188537276,1.270165884575019
Rg w/no norm,No regr out,All,ESM-6,0,100,GPR,85/15,-0.06894212436573754,1.750206928111591
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,GPR,85/15,0.20374760337132036,1.358992009443503
Rg w/no norm,No regr out,All,ESM-6,0,100,Linear,90/10,-8.535607797633949,5.891896435276806
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Linear,90/10,-1.3176404060664852,2.5057026161450877
Rg w/no norm,No regr out,All,ESM-6,0,100,Ridge,90/10,-0.45623471895083,2.302483915048531
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Ridge,90/10,0.35884913885686043,1.3179126132431607
Rg w/no norm,No regr out,All,ESM-6,0,100,Lasso,90/10,-0.7787684942926878,2.544723665392031
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Lasso,90/10,0.31202890354807056,1.365185276822387
Rg w/no norm,No regr out,All,ESM-6,0,100,Kernel Ridge,90/10,0.019265689955176635,1.8895422139000688
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Kernel Ridge,90/10,0.3280041311312313,1.3492418428625337
Rg w/no norm,No regr out,All,ESM-6,0,100,GPR,90/10,0.12108610043256451,1.7887682624109993
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,GPR,90/10,0.4294843013911158,1.243197989489753
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,80/20,-2.8136369637463243,3.1478940942155957
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,80/20,0.0430358891007917,1.4462279458109766
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,80/20,0.1111477902441732,1.5197257314508765
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,80/20,0.4161328810889291,1.1296552707647156
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,80/20,-0.0649061921472831,1.6634360711391456
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,80/20,0.3242321435022597,1.2153117283236439
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,80/20,0.05267441153052166,1.5689173755377746
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,80/20,0.36109686625265924,1.1816978165020788
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,80/20,-0.15385369857788933,1.7315132206439345
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,80/20,0.1219117497627461,1.3853452081433246
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,85/15,-2.616467486537262,3.2192491165906336
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,85/15,-0.05485012867581496,1.5641806426620974
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,85/15,0.09246763817576342,1.6126620386853736
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,85/15,0.35374345806147367,1.224317347572433
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,85/15,-0.09552099865334629,1.7718324690083027
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,85/15,0.27405985159898394,1.2976032806686328
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,85/15,0.05583538433583046,1.6448873584395336
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,85/15,0.3044348188537377,1.27016588457501
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,85/15,-0.06894211725946109,1.7502069222939447
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,85/15,0.2037475674389012,1.3589920401070654
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,90/10,-2.1021661923951327,3.360573857904299
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,90/10,-0.04060744880140077,1.6789971721153285
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,90/10,-0.45623471895071743,2.3024839150484415
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,90/10,0.3588491388568812,1.3179126132431394
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,90/10,-0.7787684942926878,2.544723665392031
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,90/10,0.31202890354807056,1.365185276822387
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,90/10,0.01926568995521316,1.8895422139000337
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,90/10,0.32800413113122817,1.3492418428625368
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,90/10,0.1210861004054209,1.7887682624386205
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,90/10,0.4294843564237023,1.2431979295296125
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,80/20,-1.0907002320655552,2.330753378140878
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,80/20,0.43750208849411787,1.1087902057810155
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,80/20,0.11116953795781048,1.5197071396299764
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,80/20,0.4161350400141487,1.1296531822385518
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,80/20,-0.0649061921472831,1.6634360711391456
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,80/20,0.3242321435022597,1.2153117283236439
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,80/20,0.05275564629632956,1.5688501054410313
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,80/20,0.3610970494277016,1.1816976471042848
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,80/20,-0.15408083167477815,1.7316836341930124
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,80/20,0.12187656557888815,1.3853729626157496
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,85/15,-1.0073571036398077,2.3984166052379634
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,85/15,0.3809378804910051,1.1982809141791935
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,85/15,0.09252463678706302,1.6126113953453176
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,85/15,0.35375001608309253,1.2243111355502079
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,85/15,-0.09552099865334629,1.7718324690083027
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,85/15,0.27405985159898394,1.2976032806686328
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,85/15,0.055982469314313055,1.6447592305469398
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,85/15,0.3044412154273538,1.270160044196218
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,85/15,-0.06909910284348175,1.7503354358796652
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,85/15,0.20355748772423665,1.3591542382959054
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,90/10,-0.9422772201419634,2.659111343490234
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,90/10,0.3689660516540493,1.3074733983260147
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,90/10,-0.4551363054485118,2.301615388677483
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,90/10,0.3588472106780317,1.3179145949680888
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,90/10,-0.7787684942926878,2.544723665392031
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,90/10,0.31202890354807056,1.365185276822387
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,90/10,0.01946276121777546,1.8893523596376238
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,90/10,0.3280022069777826,1.3492437745310208
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,90/10,0.12090544202957332,1.7889520912328611
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,90/10,0.4293723480318369,1.2433199610360963
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,80/20,-1.0667973617762203,2.3173913836996167
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,80/20,0.3267926579762984,1.2130071080699145
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,80/20,-0.042656631389102584,1.6459668851574638
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,80/20,0.30606290081635734,1.2315412900274934
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,80/20,-0.09272031164554706,1.685019559864761
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,80/20,0.32676911522355967,1.2130283179371915
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,80/20,0.2320303752036309,1.4126105976249337
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,80/20,0.2629295413517213,1.2692390535209634
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,80/20,-0.5967616149258681,2.036903622709171
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,80/20,-0.7783525507386138,1.9715048736006495
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,85/15,-0.8145459847031393,2.2803226027867756
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,85/15,0.2151326089482397,1.3492414349507278
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,85/15,-0.007867095049146844,1.6994716959619238
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,85/15,0.19968381789152256,1.3624554988695754
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,85/15,-0.07653277592654129,1.7564101215100993
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,85/15,0.20123190239107347,1.361137134171821
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,85/15,-0.050892919554631266,1.735367803565722
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,85/15,0.1710585308130027,1.386607229428871
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,85/15,-0.2926910600849635,1.9246850607994523
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,85/15,-0.1671685669501597,1.6453500868070132
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,90/10,-0.758984852932987,2.5305327611522404
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,90/10,0.2892148039930038,1.3876364091959552
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,90/10,-0.027555116781429856,1.9341202745480064
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,90/10,0.27074943892239667,1.4055454237196663
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,90/10,-0.08880786661811735,1.9909325150694324
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,90/10,0.2787171033732485,1.3978459631302627
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,90/10,0.2637999932038335,1.6371136249062253
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,90/10,0.24343907104236395,1.4316222983465343
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,90/10,0.15382294677984598,1.755139079892123
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,90/10,0.03920906266136548,1.6133216002739168
Rg w/no norm,No regr out,All,ESM-6,1,167,Linear,80/20,-4.567758889806594,3.8035633028697213
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Linear,80/20,0.3206842756721323,1.2184978230900985
Rg w/no norm,No regr out,All,ESM-6,1,167,Ridge,80/20,0.3536396376253791,1.2959486586272346
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Ridge,80/20,0.5335802302320756,1.0096652262215204
Rg w/no norm,No regr out,All,ESM-6,1,167,Lasso,80/20,0.3839728055825583,1.265174356854961
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Lasso,80/20,0.5185662552149213,1.0257869926447005
Rg w/no norm,No regr out,All,ESM-6,1,167,Kernel Ridge,80/20,0.3666266425411877,1.282863161391693
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Kernel Ridge,80/20,0.5538769253493903,0.9874526217718743
Rg w/no norm,No regr out,All,ESM-6,1,167,GPR,80/20,-0.40292586897103,1.9092719857669547
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,GPR,80/20,0.4831478843435374,1.0628502354181997
Rg w/no norm,No regr out,All,ESM-6,1,167,Linear,85/15,-4.5951583508026665,4.0042251937258655
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Linear,85/15,-0.07360833095866615,1.5780271222947544
Rg w/no norm,No regr out,All,ESM-6,1,167,Ridge,85/15,0.29180152608875154,1.4245896868197376
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Ridge,85/15,0.47011694909888413,1.1086170180136472
Rg w/no norm,No regr out,All,ESM-6,1,167,Lasso,85/15,0.3549306067463881,1.3596136649635937
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Lasso,85/15,0.4511604582631663,1.1282730727778958
Rg w/no norm,No regr out,All,ESM-6,1,167,Kernel Ridge,85/15,0.3190659596450979,1.3968984176565638
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Kernel Ridge,85/15,0.5034834444699761,1.0731449689619377
Rg w/no norm,No regr out,All,ESM-6,1,167,GPR,85/15,-0.46535466803150216,2.049196846060028
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,GPR,85/15,0.3710015214607061,1.2078592356601412
Rg w/no norm,No regr out,All,ESM-6,1,167,Linear,90/10,-5.435133663800542,4.840159801085577
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Linear,90/10,-0.16374386049026834,1.7755593797433995
Rg w/no norm,No regr out,All,ESM-6,1,167,Ridge,90/10,0.2736317757198944,1.6261452429649157
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Ridge,90/10,0.41572680007900653,1.258098030708778
Rg w/no norm,No regr out,All,ESM-6,1,167,Lasso,90/10,0.32173754543241917,1.5713748682763897
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Lasso,90/10,0.40159939265577393,1.273217245227983
Rg w/no norm,No regr out,All,ESM-6,1,167,Kernel Ridge,90/10,0.312936474561734,1.5815370162241096
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Kernel Ridge,90/10,0.3725976084382605,1.3037057603335878
Rg w/no norm,No regr out,All,ESM-6,1,167,GPR,90/10,0.0922670877077938,1.8178579988807668
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,GPR,90/10,0.4015878798534367,1.2732294930664658
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,80/20,-44.627133092517354,10.888348916127006
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,80/20,-0.45524307473507886,1.7834325733710406
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,80/20,0.35435321620576354,1.295233100687862
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,80/20,0.5391786096384369,1.0035874895190626
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,80/20,0.3839728055825583,1.265174356854961
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,80/20,0.5185662552149213,1.0257869926447005
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,80/20,0.3677418764059669,1.2817332411283344
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,80/20,0.5616393111720164,0.9788242589247691
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,80/20,-0.44638692235491084,1.9386199686183785
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,80/20,0.45799585131384135,1.0884042508930099
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,85/15,-32.34596778152124,9.77538713562676
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,85/15,-0.9567692922314253,2.1304009107319026
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,85/15,0.29274838091306155,1.4236370366595885
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,85/15,0.47478693544288575,1.1037209528297658
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,85/15,0.3549306067463881,1.3596136649635937
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,85/15,0.4511604582631663,1.1282730727778958
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,85/15,0.32072719749209766,1.3951934084633566
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,85/15,0.5094730079680436,1.0666525648424692
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,85/15,-0.512362087255491,2.0818057011695026
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,85/15,0.33997017915393024,1.2372951366077074
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,90/10,-36.70868172952568,11.716599618432122
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,90/10,-0.05044729188365005,1.6869166796335742
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,90/10,0.2749860471295812,1.6246286089884825
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,90/10,0.4199478530604114,1.2535452593287162
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,90/10,0.32173754543241917,1.5713748682763897
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,90/10,0.40159939265577393,1.273217245227983
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,90/10,0.3155414296657094,1.5785360234428398
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,90/10,0.37509543754822583,1.3011080002207465
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,90/10,0.06087105882042221,1.8490281652963403
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,90/10,0.39609524234877,1.2790594332771357
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,80/20,-5.585716165660618,4.136680159099514
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,80/20,0.5266536233626431,1.0171346571645017
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,80/20,0.3500511610621918,1.2995411163762887
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,80/20,0.5436331383340557,0.9987251226242609
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,80/20,0.3839728055825583,1.265174356854961
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,80/20,0.5399469905163763,1.002750441616786
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,80/20,0.35763644060236244,1.2919356623387832
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,80/20,0.5015479797093131,1.0437598914236454
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,80/20,-0.5919155096010809,2.033810314871881
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,80/20,0.32182032736777155,1.2174785210920647
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,85/15,-4.630142204400444,4.016723941096822
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,85/15,0.560460863081297,1.0096952250897206
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,85/15,0.2861796013559107,1.4302329525415223
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,85/15,0.48551251551482044,1.092393064493286
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,85/15,0.3549306067463881,1.3596136649635937
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,85/15,0.46127830113361057,1.1178248530427572
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,85/15,0.3088469351840588,1.4073412646171115
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,85/15,0.4355722245536304,1.144183591985278
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,85/15,-0.6529833651384442,2.176439224142723
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,85/15,0.33782475256398825,1.239304418739313
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,90/10,-1.6480126759828182,3.1048522923923687
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,90/10,0.5327790986026749,1.1250391379818108
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,90/10,0.26145447890764073,1.6397194519940836
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,90/10,0.4283004319117515,1.2444871927767227
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,90/10,0.32173754543241917,1.5713748682763897
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,90/10,0.4022835646297721,1.2724891805525333
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,90/10,0.2884879115477189,1.609429864869922
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,90/10,0.37964587168405706,1.2963621364407576
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,90/10,0.07673490633620017,1.83334467945205
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,90/10,0.46660054629520753,1.2020783705444518
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,80/20,-0.1938474197069351,1.761265593445152
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Linear,80/20,0.4830806130193852,1.0629194012532455
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,80/20,0.3208678192497131,1.3283961053639088
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Ridge,80/20,0.4889183658462237,1.0569003976054665
Rg w/no norm,No regr out,All,ESM-6,1,20,Lasso,80/20,0.3839728055825583,1.265174356854961
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Lasso,80/20,0.45931833420493895,1.0870755939966767
Rg w/no norm,No regr out,All,ESM-6,1,20,Kernel Ridge,80/20,0.44315485221989026,1.2028671330751124
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Kernel Ridge,80/20,0.5134195777823763,1.0312554087506105
Rg w/no norm,No regr out,All,ESM-6,1,20,GPR,80/20,-1.2020948644540281,2.39204007142346
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,GPR,80/20,0.21204966700668448,1.3123157635279141
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,85/15,-0.30764488091770503,1.9357854075077037
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Linear,85/15,0.39500193330076316,1.1845912498823354
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,85/15,0.25136841043456826,1.4646922280758636
