Normalization,Regressing out,Points,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.418,No regr out,All,-1,Lasso,90/10,-0.1302296322881333,0.0609069635853065
Rg norm w/0.418,No regr out,All,-1,Kernel Ridge,90/10,0.232510480770983,0.0501903045629283
Rg norm w/0.418,No regr out,All,-1,GPR,90/10,-12.14349983799652,0.2327324380162851
Rg w/no norm,pH regr out,All,-1,Linear,80/20,-381.4037526780941,24.64880363164598
Rg w/no norm,pH regr out,All,-1,Ridge,80/20,0.3310104740793704,0.851827673187856
Rg w/no norm,pH regr out,All,-1,Lasso,80/20,0.1283907605293015,1.1767811004998858
Rg w/no norm,pH regr out,All,-1,Kernel Ridge,80/20,0.572102396301468,0.6812586237718121
Rg w/no norm,pH regr out,All,-1,GPR,80/20,0.0280150301713433,1.0267669012422778
Rg w/no norm,pH regr out,All,-1,Linear,85/15,-431.396259341312,25.82795437587541
Rg w/no norm,pH regr out,All,-1,Ridge,85/15,0.1799574589002736,0.9006538978470597
Rg w/no norm,pH regr out,All,-1,Lasso,85/15,0.0249548568472621,1.2264826475888435
Rg w/no norm,pH regr out,All,-1,Kernel Ridge,85/15,0.3594574764165954,0.9940838761816184
Rg w/no norm,pH regr out,All,-1,GPR,85/15,0.0272548136478061,0.9809328681881464
Rg w/no norm,pH regr out,All,-1,Linear,90/10,-5620785172.835925,69791.32004164648
Rg w/no norm,pH regr out,All,-1,Ridge,90/10,0.2981459124284935,0.7798774016156127
Rg w/no norm,pH regr out,All,-1,Lasso,90/10,0.5914968453805436,0.9353491853567818
Rg w/no norm,pH regr out,All,-1,Kernel Ridge,90/10,0.4810400397503006,0.6706097217966893
Rg w/no norm,pH regr out,All,-1,GPR,90/10,-0.255509052407771,0.984112283471574
Rg norm w/0.427,pH regr out,All,-1,Linear,80/20,-1119.957853383389,3.439452304053999
Rg norm w/0.427,pH regr out,All,-1,Ridge,80/20,-0.0053681935183536,0.0916654869144277
Rg norm w/0.427,pH regr out,All,-1,Lasso,80/20,-0.335562618490957,0.1056514365156983
Rg norm w/0.427,pH regr out,All,-1,Kernel Ridge,80/20,0.3410298280769558,0.083392602565095
Rg norm w/0.427,pH regr out,All,-1,GPR,80/20,0.3438802683052174,0.0832120456510955
Rg norm w/0.427,pH regr out,All,-1,Linear,85/15,-1180.3708716405563,3.6027453615478406
Rg norm w/0.427,pH regr out,All,-1,Ridge,85/15,0.2265803503135971,0.0921824060162116
Rg norm w/0.427,pH regr out,All,-1,Lasso,85/15,-0.0413679117066652,0.1069652065516736
Rg norm w/0.427,pH regr out,All,-1,Kernel Ridge,85/15,0.338525996311673,0.0852504791980466
Rg norm w/0.427,pH regr out,All,-1,GPR,85/15,0.3405892319429279,0.0851174209086896
Rg norm w/0.427,pH regr out,All,-1,Linear,90/10,-12248888639.831957,9336.344350424572
Rg norm w/0.427,pH regr out,All,-1,Ridge,90/10,0.2256326909653294,0.0707276443476953
Rg norm w/0.427,pH regr out,All,-1,Lasso,90/10,-0.26219988860349,0.090298338081232
Rg norm w/0.427,pH regr out,All,-1,Kernel Ridge,90/10,0.227555193335246,0.0706397929094516
Rg norm w/0.427,pH regr out,All,-1,GPR,90/10,0.2070763599303237,0.0715700583942073
Rg norm w/0.5,pH regr out,All,-1,Linear,80/20,-1096.4731223149972,2.5048031319576647
Rg norm w/0.5,pH regr out,All,-1,Ridge,80/20,0.0998530229138329,0.0644776824979455
Rg norm w/0.5,pH regr out,All,-1,Lasso,80/20,-0.1747396571290722,0.0736586102704808
Rg norm w/0.5,pH regr out,All,-1,Kernel Ridge,80/20,0.3407622575116829,0.0613900070027485
Rg norm w/0.5,pH regr out,All,-1,GPR,80/20,0.3453163707302015,0.0611775938326851
Rg norm w/0.5,pH regr out,All,-1,Linear,85/15,-1154.1906271546734,2.6230857559288894
Rg norm w/0.5,pH regr out,All,-1,Ridge,85/15,0.284387659528462,0.0652866780926759
Rg norm w/0.5,pH regr out,All,-1,Lasso,85/15,0.1797947923645688,0.0698951308148162
Rg norm w/0.5,pH regr out,All,-1,Kernel Ridge,85/15,0.3204471191142034,0.0636205310387419
Rg norm w/0.5,pH regr out,All,-1,GPR,85/15,0.3225650764967844,0.06352131085202
Rg norm w/0.5,pH regr out,All,-1,Linear,90/10,-10660168595.73072,6626.259766129564
Rg norm w/0.5,pH regr out,All,-1,Ridge,90/10,0.2965824759257697,0.0480423325538692
Rg norm w/0.5,pH regr out,All,-1,Lasso,90/10,-0.1303081924924993,0.0608998090660412
Rg norm w/0.5,pH regr out,All,-1,Kernel Ridge,90/10,0.2459666947705633,0.0497407990657638
Rg norm w/0.5,pH regr out,All,-1,GPR,90/10,0.2303202381857266,0.0502542188778316
Rg norm w/0.418,pH regr out,All,-1,Linear,80/20,-1117.845401540182,3.5786040357274054
Rg norm w/0.418,pH regr out,All,-1,Ridge,80/20,0.1976416257545675,0.095832496421487
Rg norm w/0.418,pH regr out,All,-1,Lasso,80/20,-0.352127412801055,0.110648771161404
Rg norm w/0.418,pH regr out,All,-1,Kernel Ridge,80/20,0.3403744711424256,0.0868915079940567
Rg norm w/0.418,pH regr out,All,-1,GPR,80/20,0.3429419483970726,0.0867222381047149
Rg norm w/0.418,pH regr out,All,-1,Linear,85/15,-1178.0273258013692,3.748604621122228
Rg norm w/0.418,pH regr out,All,-1,Ridge,85/15,0.2206071535205895,0.0963797751078256
Rg norm w/0.418,pH regr out,All,-1,Lasso,85/15,-0.0422874519159028,0.1114554874418074
Rg norm w/0.418,pH regr out,All,-1,Kernel Ridge,85/15,0.340310546184312,0.0886701557933032
Rg norm w/0.418,pH regr out,All,-1,GPR,85/15,0.3424073437078245,0.088529126302215
Rg norm w/0.418,pH regr out,All,-1,Linear,90/10,-12383485426.22837,9741.372766172746
Rg norm w/0.418,pH regr out,All,-1,Ridge,90/10,0.2180850937795351,0.0743304950067729
Rg norm w/0.418,pH regr out,All,-1,Lasso,90/10,-0.2812065169541491,0.0951473831438559
Rg norm w/0.418,pH regr out,All,-1,Kernel Ridge,90/10,0.2253383782571171,0.0739849354310616
Rg norm w/0.418,pH regr out,All,-1,GPR,90/10,0.2033017540276547,0.0750298726441103
Rg w/no norm,buffer regr out,All,-1,Linear,80/20,-5786217.406714227,2768.2299531225726
Rg w/no norm,buffer regr out,All,-1,Ridge,80/20,-0.1931798663106843,1.041732498310319
Rg w/no norm,buffer regr out,All,-1,Lasso,80/20,-0.0620734670349005,1.185992743895512
Rg w/no norm,buffer regr out,All,-1,Kernel Ridge,80/20,0.0951075613120346,0.9071972690470164
Rg w/no norm,buffer regr out,All,-1,GPR,80/20,-0.008904699699499,0.9579179846586928
Rg w/no norm,buffer regr out,All,-1,Linear,85/15,-6487395.177135525,2868.5465028663966
Rg w/no norm,buffer regr out,All,-1,Ridge,85/15,-0.6203808264653894,1.1130787302360343
Rg w/no norm,buffer regr out,All,-1,Lasso,85/15,-1.0678363585018733,1.2574056853991529
Rg w/no norm,buffer regr out,All,-1,Kernel Ridge,85/15,-0.1141889273465526,0.9229894887384896
Rg w/no norm,buffer regr out,All,-1,GPR,85/15,-0.3671978533475053,1.0224286722026172
Rg w/no norm,buffer regr out,All,-1,Linear,90/10,-2978923314.9475584,60363.47574561302
Rg w/no norm,buffer regr out,All,-1,Ridge,90/10,-0.0835292104197324,0.968800301686772
Rg w/no norm,buffer regr out,All,-1,Lasso,90/10,0.2460396747905651,1.0977178704241657
Rg w/no norm,buffer regr out,All,-1,Kernel Ridge,90/10,-0.0953959296656883,0.9677785126200388
Rg w/no norm,buffer regr out,All,-1,GPR,90/10,0.187706114511114,0.8388234162344833
Rg norm w/0.427,buffer regr out,All,-1,Linear,80/20,-14919857.986695252,404.9165668842107
Rg norm w/0.427,buffer regr out,All,-1,Ridge,80/20,0.0537724322141467,0.1019720112376522
Rg norm w/0.427,buffer regr out,All,-1,Lasso,80/20,-0.1436040728590277,0.1121039804997888
Rg norm w/0.427,buffer regr out,All,-1,Kernel Ridge,80/20,0.1760066363442882,0.0935977170814202
Rg norm w/0.427,buffer regr out,All,-1,GPR,80/20,0.2237238416898517,0.0908471951086575
Rg norm w/0.427,buffer regr out,All,-1,Linear,85/15,-15655221.031940674,419.696003566045
Rg norm w/0.427,buffer regr out,All,-1,Ridge,85/15,0.0734250034856051,0.1021046465762425
Rg norm w/0.427,buffer regr out,All,-1,Lasso,85/15,-0.093544148552555,0.1109234525108404
Rg norm w/0.427,buffer regr out,All,-1,Kernel Ridge,85/15,0.1574753052996081,0.0973635807490394
Rg norm w/0.427,buffer regr out,All,-1,GPR,85/15,0.2210264032468685,0.0936195580985786
Rg norm w/0.427,buffer regr out,All,-1,Linear,90/10,-989721327.7775588,4060.699833682975
Rg norm w/0.427,buffer regr out,All,-1,Ridge,90/10,0.1618359180190057,0.085607565990969
Rg norm w/0.427,buffer regr out,All,-1,Lasso,90/10,-0.2166591158087951,0.1031411771038464
Rg norm w/0.427,buffer regr out,All,-1,Kernel Ridge,90/10,0.0194161001149328,0.0925955265054306
Rg norm w/0.427,buffer regr out,All,-1,GPR,90/10,0.2438090107327772,0.0911762389607558
Rg norm w/0.5,buffer regr out,All,-1,Linear,80/20,-25977766.17325392,398.7711607886645
Rg norm w/0.5,buffer regr out,All,-1,Ridge,80/20,0.1449206962015286,0.0723479167114438
Rg norm w/0.5,buffer regr out,All,-1,Lasso,80/20,-0.141668059293313,0.0835973975806854
Rg norm w/0.5,buffer regr out,All,-1,Kernel Ridge,80/20,0.1532902391145089,0.070609292049298
Rg norm w/0.5,buffer regr out,All,-1,GPR,80/20,0.2041537731612391,0.0684556273399046
Rg norm w/0.5,buffer regr out,All,-1,Linear,85/15,-26847763.19434564,413.31270557670393
Rg norm w/0.5,buffer regr out,All,-1,Ridge,85/15,0.1790376712138328,0.0722747017741609
Rg norm w/0.5,buffer regr out,All,-1,Lasso,85/15,-0.0796641008100111,0.082883679802695
Rg norm w/0.5,buffer regr out,All,-1,Kernel Ridge,85/15,0.21263686127288,0.0707802729662156
Rg norm w/0.5,buffer regr out,All,-1,GPR,85/15,0.1897896489676279,0.0717998583344817
Rg norm w/0.5,buffer regr out,All,-1,Linear,90/10,-2042805951.590181,4259.195500301587
Rg norm w/0.5,buffer regr out,All,-1,Ridge,90/10,0.230155463226501,0.0581100577415992
Rg norm w/0.5,buffer regr out,All,-1,Lasso,90/10,0.312904031679231,0.0680180908605911
Rg norm w/0.5,buffer regr out,All,-1,Kernel Ridge,90/10,0.023337360832368,0.0654518728860136
Rg norm w/0.5,buffer regr out,All,-1,GPR,90/10,0.011703485599156,0.0658405458520575
Rg norm w/0.418,buffer regr out,All,-1,Linear,80/20,-13693088.168185009,402.9936119660062
Rg norm w/0.418,buffer regr out,All,-1,Ridge,80/20,0.0424042749266025,0.1065708778491704
Rg norm w/0.418,buffer regr out,All,-1,Lasso,80/20,-0.1385755459742059,0.1162059511698329
Rg norm w/0.418,buffer regr out,All,-1,Kernel Ridge,80/20,0.1786711344352176,0.0970910733493548
Rg norm w/0.418,buffer regr out,All,-1,GPR,80/20,0.2255983419146328,0.0942765966322115
Rg norm w/0.418,buffer regr out,All,-1,Linear,85/15,-14392677.04524764,417.70524725891215
Rg norm w/0.418,buffer regr out,All,-1,Ridge,85/15,0.0598501171770208,0.1067573226798613
Rg norm w/0.418,buffer regr out,All,-1,Lasso,85/15,-0.08554666796613,0.1147158361435221
Rg norm w/0.418,buffer regr out,All,-1,Kernel Ridge,85/15,0.1597045864933268,0.100928802900014
Rg norm w/0.418,buffer regr out,All,-1,GPR,85/15,0.2245220323705096,0.0969580466270481
Rg norm w/0.418,buffer regr out,All,-1,Linear,90/10,-881170687.1891805,3987.42535023026
Rg norm w/0.418,buffer regr out,All,-1,Ridge,90/10,0.1534191230658727,0.0899213393778656
Rg norm w/0.418,buffer regr out,All,-1,Lasso,90/10,-0.2286384838725284,0.1083279680962745
Rg norm w/0.418,buffer regr out,All,-1,Kernel Ridge,90/10,0.0194727141338657,0.0967739308159204
Rg norm w/0.418,buffer regr out,All,-1,GPR,90/10,0.2504765439013643,0.0936675392078536
Rg w/no norm,expr pH only regr out,All,-1,Linear,80/20,-0.5858495351976445,2.944939907838805
Rg w/no norm,expr pH only regr out,All,-1,Ridge,80/20,0.3852438358933132,1.833567463131785
Rg w/no norm,expr pH only regr out,All,-1,Lasso,80/20,0.364556615843485,1.864162979042406
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.3915216684956293,1.7777661507205609
Rg w/no norm,expr pH only regr out,All,-1,GPR,80/20,0.0205427717399748,2.255510286239219
Rg w/no norm,expr pH only regr out,All,-1,Linear,85/15,-0.5540621216806816,3.000913249677989
Rg w/no norm,expr pH only regr out,All,-1,Ridge,85/15,0.4062177228802444,1.8549528238239352
Rg w/no norm,expr pH only regr out,All,-1,Lasso,85/15,0.3678485220325588,1.9139466690747309
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.3419220321940817,1.7973949775134372
Rg w/no norm,expr pH only regr out,All,-1,GPR,85/15,-0.0176951233700495,2.2351861359712624
Rg w/no norm,expr pH only regr out,All,-1,Linear,90/10,-37312948068.61887,364355.3716424462
Rg w/no norm,expr pH only regr out,All,-1,Ridge,90/10,0.414704669921997,1.4430551341669182
Rg w/no norm,expr pH only regr out,All,-1,Lasso,90/10,0.5508690046145659,1.6142612076031229
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.4235622754717797,1.4320942215397088
Rg w/no norm,expr pH only regr out,All,-1,GPR,90/10,0.0913136021227946,1.9102149920334812
Rg norm w/0.427,expr pH only regr out,All,-1,Linear,80/20,-187.8752327956882,3.4261095151187737
Rg norm w/0.427,expr pH only regr out,All,-1,Ridge,80/20,0.4090202307725115,0.1916461246982598
Rg norm w/0.427,expr pH only regr out,All,-1,Lasso,80/20,0.3268791163620714,0.1863924332600356
Rg norm w/0.427,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.3055450700044577,0.1893231745883843
Rg norm w/0.427,expr pH only regr out,All,-1,GPR,80/20,-0.1288312717220745,0.2413772091024327
Rg norm w/0.427,expr pH only regr out,All,-1,Linear,85/15,-197.29559109955807,3.593520936748169
Rg norm w/0.427,expr pH only regr out,All,-1,Ridge,85/15,0.4366302488231871,0.1915404100499658
Rg norm w/0.427,expr pH only regr out,All,-1,Lasso,85/15,0.4545648666548311,0.1884669510917155
Rg norm w/0.427,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.38469994916184,0.1907712747341158
Rg norm w/0.427,expr pH only regr out,All,-1,GPR,85/15,-0.1416704535710276,0.2598602709931344
Rg norm w/0.427,expr pH only regr out,All,-1,Linear,90/10,-54142739551.41888,42001.02432163964
Rg norm w/0.427,expr pH only regr out,All,-1,Ridge,90/10,0.4378042248769012,0.166782552498805
Rg norm w/0.427,expr pH only regr out,All,-1,Lasso,90/10,0.3323363680328476,0.1474920558063705
Rg norm w/0.427,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.3591610922222262,0.1444987880355374
Rg norm w/0.427,expr pH only regr out,All,-1,GPR,90/10,-0.1272431185830673,0.1916454730932974
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,80/20,-99.90251894381502,2.5014145978734903
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,80/20,0.267840273583686,0.1902032807876928
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,80/20,0.3110683287058012,0.1845028847605553
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.2807302307388523,0.1885215445935596
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,80/20,-0.2179633421014843,0.2453195697186861
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,85/15,-104.31873025015727,2.623090782966163
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,85/15,0.5486788041069249,0.1901354356929677
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,85/15,0.4246493942630177,0.1938772279191847
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.3300508039620259,0.1949641975950354
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,85/15,0.1845958926321236,0.2555681013084573
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,90/10,-62507900085.76131,43082.3622842742
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,90/10,0.1274566765297538,0.160962813163221
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,90/10,0.2101430970794412,0.153146213262256
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.3013874534975949,0.1440290991211708
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,90/10,-0.2174251540309688,0.1901311124133105
Rg norm w/0.418,expr pH only regr out,All,-1,Linear,80/20,-348.1823015926794,3.5528188916891428
Rg norm w/0.418,expr pH only regr out,All,-1,Ridge,80/20,0.4300247727866216,0.1435406630599354
Rg norm w/0.418,expr pH only regr out,All,-1,Lasso,80/20,0.2642363545876885,0.1504930504997985
Rg norm w/0.418,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.4227534295348381,0.1444533568430606
Rg norm w/0.418,expr pH only regr out,All,-1,GPR,80/20,-0.040416354868999,0.1789578972105613
Rg norm w/0.418,expr pH only regr out,All,-1,Linear,85/15,-369.35907310343066,3.7261740437491526
Rg norm w/0.418,expr pH only regr out,All,-1,Ridge,85/15,0.4810367043348247,0.1394825772857619
Rg norm w/0.418,expr pH only regr out,All,-1,Lasso,85/15,0.4256998422955137,0.1467307406608968
Rg norm w/0.418,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.4753375208754268,0.1402463752600353
Rg norm w/0.418,expr pH only regr out,All,-1,GPR,85/15,-0.0532868264610233,0.1943061890941222
Rg norm w/0.418,expr pH only regr out,All,-1,Linear,90/10,-44043549234.40914,30199.641595165183
Rg norm w/0.418,expr pH only regr out,All,-1,Ridge,90/10,0.6392720373502216,0.1211669385379053
