Normalization,Regressing out,Points,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.421,pH regr out,All,-1,Linear,90/10,-0.10268015346612103,0.7191331961397961
Rg norm w/0.421,pH regr out,All,-1,Ridge,90/10,-0.092349339448341,0.7157565533031941
Rg norm w/0.421,pH regr out,All,-1,Lasso,90/10,-0.12599378980922915,0.7266956415170875
Rg norm w/0.421,pH regr out,All,-1,Kernel Ridge,90/10,-0.09618957153745167,0.7170135960982071
Rg norm w/0.421,pH regr out,All,-1,GPR,90/10,-0.10720217018287626,0.7206062457609556
Rg norm w/0.5,pH regr out,All,-1,Linear,80/20,-0.18332165019933466,0.381487318099125
Rg norm w/0.5,pH regr out,All,-1,Ridge,80/20,-0.01857688683938652,0.35393670905552055
Rg norm w/0.5,pH regr out,All,-1,Lasso,80/20,-0.03818798362530895,0.35732771224123483
Rg norm w/0.5,pH regr out,All,-1,Kernel Ridge,80/20,-0.022662378432480867,0.3546458152574574
Rg norm w/0.5,pH regr out,All,-1,GPR,80/20,-0.039600762874651085,0.35757075760424917
Rg norm w/0.5,pH regr out,All,-1,Linear,85/15,-0.15135743305626725,0.4263368465766014
Rg norm w/0.5,pH regr out,All,-1,Ridge,85/15,-0.03294212966254162,0.40381809857926093
Rg norm w/0.5,pH regr out,All,-1,Lasso,85/15,-0.04864356162242922,0.4068756797108094
Rg norm w/0.5,pH regr out,All,-1,Kernel Ridge,85/15,-0.02288632022311443,0.4018476836747482
Rg norm w/0.5,pH regr out,All,-1,GPR,85/15,-0.03801702772749049,0.4048088727328725
Rg norm w/0.5,pH regr out,All,-1,Linear,90/10,-0.08745107818801712,0.4979747094425289
Rg norm w/0.5,pH regr out,All,-1,Ridge,90/10,-0.08087668672624204,0.49646712718223873
Rg norm w/0.5,pH regr out,All,-1,Lasso,90/10,-0.09932855231202398,0.5006868401098528
Rg norm w/0.5,pH regr out,All,-1,Kernel Ridge,90/10,-0.08140698582992245,0.4965889004574024
Rg norm w/0.5,pH regr out,All,-1,GPR,90/10,-0.0984740878681929,0.5004922202823715
Rg norm w/0.406,pH regr out,All,-1,Linear,80/20,-0.22144100521552246,0.5935487871842778
Rg norm w/0.406,pH regr out,All,-1,Ridge,80/20,-0.03486378670502055,0.546338453497942
Rg norm w/0.406,pH regr out,All,-1,Lasso,80/20,-0.07757260236585406,0.5574981678454334
Rg norm w/0.406,pH regr out,All,-1,Kernel Ridge,80/20,-0.038622093274896185,0.5473296209143685
Rg norm w/0.406,pH regr out,All,-1,GPR,80/20,-0.05061194983283124,0.5504797431384817
Rg norm w/0.406,pH regr out,All,-1,Linear,85/15,-0.1837328636776967,0.6621367285782834
Rg norm w/0.406,pH regr out,All,-1,Ridge,85/15,-0.050432347309676384,0.6237418295575151
Rg norm w/0.406,pH regr out,All,-1,Lasso,85/15,-0.09132197521572127,0.635765967521962
Rg norm w/0.406,pH regr out,All,-1,Kernel Ridge,85/15,-0.05139332934892704,0.6240270776599035
Rg norm w/0.406,pH regr out,All,-1,GPR,85/15,-0.04968679941026477,0.6235204388342875
Rg norm w/0.406,pH regr out,All,-1,Linear,90/10,-0.10557302469308771,0.770441174779836
Rg norm w/0.406,pH regr out,All,-1,Ridge,90/10,-0.09450394131919904,0.7665746137820806
Rg norm w/0.406,pH regr out,All,-1,Lasso,90/10,-0.13159338753543426,0.779454858549173
Rg norm w/0.406,pH regr out,All,-1,Kernel Ridge,90/10,-0.09840427955680853,0.7679392691402422
Rg norm w/0.406,pH regr out,All,-1,GPR,90/10,-0.1087964160128041,0.7715635004014457
Rg w/no norm,buffer regr out,All,-1,Linear,80/20,-0.7432616542755108,4.40895934847676
Rg w/no norm,buffer regr out,All,-1,Ridge,80/20,-0.06252045470707568,3.4420997807108997
Rg w/no norm,buffer regr out,All,-1,Lasso,80/20,-0.10093581391669759,3.5037717426088717
Rg w/no norm,buffer regr out,All,-1,Kernel Ridge,80/20,-0.07092545870160194,3.4556872243685643
Rg w/no norm,buffer regr out,All,-1,GPR,80/20,-0.017030183733117488,3.3676095080974315
Rg w/no norm,buffer regr out,All,-1,Linear,85/15,-0.6646543130480032,4.788804249943173
Rg w/no norm,buffer regr out,All,-1,Ridge,85/15,-0.10733940916694529,3.905758916625521
Rg w/no norm,buffer regr out,All,-1,Lasso,85/15,-0.11983916036816433,3.9277413424371646
Rg w/no norm,buffer regr out,All,-1,Kernel Ridge,85/15,-0.11391885498230869,3.917345097913296
Rg w/no norm,buffer regr out,All,-1,GPR,85/15,-0.0491363640600988,3.801727855486426
Rg w/no norm,buffer regr out,All,-1,Linear,90/10,-0.5071656479896411,5.522730624676358
Rg w/no norm,buffer regr out,All,-1,Ridge,90/10,-0.13592846751478782,4.7945611169205975
Rg w/no norm,buffer regr out,All,-1,Lasso,90/10,-0.1661250007821189,4.857870356009946
Rg w/no norm,buffer regr out,All,-1,Kernel Ridge,90/10,-0.13650829913257456,4.795784646189065
Rg w/no norm,buffer regr out,All,-1,GPR,90/10,-0.06773095056953116,4.648408462891785
Rg norm w/0.421,buffer regr out,All,-1,Linear,80/20,-0.3740255783401132,0.576963143893214
Rg norm w/0.421,buffer regr out,All,-1,Ridge,80/20,-0.027850265883756498,0.4990172850864154
Rg norm w/0.421,buffer regr out,All,-1,Lasso,80/20,-0.03951294428404739,0.501840391840019
Rg norm w/0.421,buffer regr out,All,-1,Kernel Ridge,80/20,-0.028090146163423757,0.4990755121582578
Rg norm w/0.421,buffer regr out,All,-1,GPR,80/20,-0.01403578032060171,0.49565250166052477
Rg norm w/0.421,buffer regr out,All,-1,Linear,85/15,-0.3274983189051204,0.6398299941476409
Rg norm w/0.421,buffer regr out,All,-1,Ridge,85/15,-0.04575374489572459,0.5678875133514859
Rg norm w/0.421,buffer regr out,All,-1,Lasso,85/15,-0.060959581128711804,0.5720013119257937
Rg norm w/0.421,buffer regr out,All,-1,Kernel Ridge,85/15,-0.04604439275677974,0.5679664247706226
Rg norm w/0.421,buffer regr out,All,-1,GPR,85/15,-0.030669190030285787,0.5637768674928062
Rg norm w/0.421,buffer regr out,All,-1,Linear,90/10,-0.2497648160857986,0.7523024063192842
Rg norm w/0.421,buffer regr out,All,-1,Ridge,90/10,-0.07499122585997542,0.6977193438400474
Rg norm w/0.421,buffer regr out,All,-1,Lasso,90/10,-0.09009633343323564,0.7026042029107334
Rg norm w/0.421,buffer regr out,All,-1,Kernel Ridge,90/10,-0.07507642193750974,0.6977469914022676
Rg norm w/0.421,buffer regr out,All,-1,GPR,90/10,-0.060819224946866646,0.6931049409113719
Rg norm w/0.5,buffer regr out,All,-1,Linear,80/20,-0.32354892401383983,0.3970212447496449
Rg norm w/0.5,buffer regr out,All,-1,Ridge,80/20,-0.013824506708385531,0.3474762608614197
Rg norm w/0.5,buffer regr out,All,-1,Lasso,80/20,-0.022927590640371864,0.3490327614688128
Rg norm w/0.5,buffer regr out,All,-1,Kernel Ridge,80/20,-0.014098444900624507,0.34752320221519245
Rg norm w/0.5,buffer regr out,All,-1,GPR,80/20,-0.013802942979069366,0.34747256548622074
Rg norm w/0.5,buffer regr out,All,-1,Linear,85/15,-0.2827402045994787,0.4412299437700492
Rg norm w/0.5,buffer regr out,All,-1,Ridge,85/15,-0.02985329407835713,0.3953514223875748
Rg norm w/0.5,buffer regr out,All,-1,Lasso,85/15,-0.04162024152582222,0.39760362001958144
Rg norm w/0.5,buffer regr out,All,-1,Kernel Ridge,85/15,-0.03015644690932051,0.39540960692941973
Rg norm w/0.5,buffer regr out,All,-1,GPR,85/15,-0.028438760608929803,0.3950798157486881
Rg norm w/0.5,buffer regr out,All,-1,Linear,90/10,-0.21855573175024134,0.520156222817229
Rg norm w/0.5,buffer regr out,All,-1,Ridge,90/10,-0.06389497576711567,0.48602709285599754
Rg norm w/0.5,buffer regr out,All,-1,Lasso,90/10,-0.08035853100861057,0.48977324027080943
Rg norm w/0.5,buffer regr out,All,-1,Kernel Ridge,90/10,-0.0639279110230262,0.4860346158273259
Rg norm w/0.5,buffer regr out,All,-1,GPR,90/10,-0.059728845740169456,0.48507453724984273
Rg norm w/0.406,buffer regr out,All,-1,Linear,80/20,-0.38428008933756397,0.6189590750122014
Rg norm w/0.406,buffer regr out,All,-1,Ridge,80/20,-0.030542550798993595,0.5340512216571677
Rg norm w/0.406,buffer regr out,All,-1,Lasso,80/20,-0.041830954726111536,0.536968212643097
Rg norm w/0.406,buffer regr out,All,-1,Kernel Ridge,80/20,-0.030774663708922567,0.5341113614368388
Rg norm w/0.406,buffer regr out,All,-1,GPR,80/20,-0.014081100009467606,0.529768696845773
Rg norm w/0.406,buffer regr out,All,-1,Linear,85/15,-0.3366490430784419,0.6861017976279461
Rg norm w/0.406,buffer regr out,All,-1,Ridge,85/15,-0.04887812456659768,0.6077743607696002
Rg norm w/0.406,buffer regr out,All,-1,Lasso,85/15,-0.06385665974549304,0.6120986471173941
Rg norm w/0.406,buffer regr out,All,-1,Kernel Ridge,85/15,-0.049164473846602164,0.6078573179168543
Rg norm w/0.406,buffer regr out,All,-1,GPR,85/15,-0.03111454888244891,0.6026058156592174
Rg norm w/0.406,buffer regr out,All,-1,Linear,90/10,-0.2561763148354137,0.8062903299584561
Rg norm w/0.406,buffer regr out,All,-1,Ridge,90/10,-0.07717143552834682,0.7466353792584313
Rg norm w/0.406,buffer regr out,All,-1,Lasso,90/10,-0.09354574774259894,0.7522888570056554
Rg norm w/0.406,buffer regr out,All,-1,Kernel Ridge,90/10,-0.07726627352113158,0.746668246748167
Rg norm w/0.406,buffer regr out,All,-1,GPR,90/10,-0.06103216835990399,0.7410208476853511
Rg w/no norm,expr pH only regr out,All,-1,Linear,80/20,-0.24332736989081916,4.370599679662491
Rg w/no norm,expr pH only regr out,All,-1,Ridge,80/20,0.15086543895336713,3.6119068493762057
Rg w/no norm,expr pH only regr out,All,-1,Lasso,80/20,0.0813381076548716,3.756869705654179
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.07504046152135202,3.7697248304802304
Rg w/no norm,expr pH only regr out,All,-1,GPR,80/20,-0.3340754591182098,4.527291726382774
Rg w/no norm,expr pH only regr out,All,-1,Linear,85/15,-0.19895540222989672,4.707715172328823
Rg w/no norm,expr pH only regr out,All,-1,Ridge,85/15,0.10381460025936551,4.070123590088236
Rg w/no norm,expr pH only regr out,All,-1,Lasso,85/15,0.07878188288769705,4.126576493240103
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.12380647792757538,4.02446990155352
Rg w/no norm,expr pH only regr out,All,-1,GPR,85/15,-0.3837447550729638,5.057508933621029
Rg w/no norm,expr pH only regr out,All,-1,Linear,90/10,-0.07064510232981513,5.078369212598505
Rg w/no norm,expr pH only regr out,All,-1,Ridge,90/10,0.03606503268807737,4.818649884383133
Rg w/no norm,expr pH only regr out,All,-1,Lasso,90/10,-0.011619393751154616,4.936396982485473
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.0498228940112897,4.7841389627235
Rg w/no norm,expr pH only regr out,All,-1,GPR,90/10,-0.38377271988703976,5.773429768106265
Rg norm w/0.421,expr pH only regr out,All,-1,Linear,80/20,-0.21358559604101912,0.5774560488677201
Rg norm w/0.421,expr pH only regr out,All,-1,Ridge,80/20,0.0903831001476505,0.4999343625488469
Rg norm w/0.421,expr pH only regr out,All,-1,Lasso,80/20,0.06164366465568649,0.5077706842474106
Rg norm w/0.421,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.04607425862916148,0.5119658730641984
Rg norm w/0.421,expr pH only regr out,All,-1,GPR,80/20,-0.22319941079162198,0.579738790281971
Rg norm w/0.421,expr pH only regr out,All,-1,Linear,85/15,-0.19451099750793666,0.6317606263620716
Rg norm w/0.421,expr pH only regr out,All,-1,Ridge,85/15,0.04100903034846304,0.5660629601877537
Rg norm w/0.421,expr pH only regr out,All,-1,Lasso,85/15,0.015343532878686839,0.5735877242891553
Rg norm w/0.421,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.005438502019981084,0.5764654729590996
Rg norm w/0.421,expr pH only regr out,All,-1,GPR,85/15,-0.2548145410766005,0.6475111491530462
Rg norm w/0.421,expr pH only regr out,All,-1,Linear,90/10,-0.09845905466443372,0.7047951567873628
Rg norm w/0.421,expr pH only regr out,All,-1,Ridge,90/10,-0.03135332856209949,0.6829276738904646
Rg norm w/0.421,expr pH only regr out,All,-1,Lasso,90/10,-0.043669649286101286,0.6869932998779721
Rg norm w/0.421,expr pH only regr out,All,-1,Kernel Ridge,90/10,-0.0257273836970644,0.6810624705338957
Rg norm w/0.421,expr pH only regr out,All,-1,GPR,90/10,-0.29046719768613816,0.7639139825003393
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,80/20,-0.21393409547123654,0.4411985420049149
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,80/20,0.14852714685436375,0.3695063591628744
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,80/20,0.1306624510955824,0.3733625319030092
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.17096013002301003,0.3646063451925008
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,80/20,-0.3844185056746161,0.47116195137146827
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,85/15,-0.20348801657925697,0.473867114234562
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,85/15,0.07592948850797021,0.4152295386862163
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,85/15,0.06799160773979152,0.417009161785485
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.03131356313869327,0.42513542496094636
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,85/15,-0.4363450443174466,0.5176843967063006
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,90/10,-0.12024863231482286,0.5126234711770044
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,90/10,-0.012159796727727601,0.48726567324594394
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,90/10,0.004724939309384113,0.4831843248984773
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.004810139534735414,0.4831636430306891
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,90/10,-0.4699938162070465,0.5872175541491705
Rg norm w/0.406,expr pH only regr out,All,-1,Linear,80/20,-0.20754806787560964,0.5922962314732608
Rg norm w/0.406,expr pH only regr out,All,-1,Ridge,80/20,0.02144993503814152,0.5331854392782021
Rg norm w/0.406,expr pH only regr out,All,-1,Lasso,80/20,-0.0009514508079775386,0.5392538599315778
Rg norm w/0.406,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.019564053524720126,0.5336989748644712
Rg norm w/0.406,expr pH only regr out,All,-1,GPR,80/20,-0.11556618739651725,0.5692911427430737
Rg norm w/0.406,expr pH only regr out,All,-1,Linear,85/15,-0.18636902268680688,0.6563786379714991
Rg norm w/0.406,expr pH only regr out,All,-1,Ridge,85/15,-0.00738201665798166,0.6048415756730483
Rg norm w/0.406,expr pH only regr out,All,-1,Lasso,85/15,-0.03145871919242538,0.6120268353503932
Rg norm w/0.406,expr pH only regr out,All,-1,Kernel Ridge,85/15,-0.009038781649713501,0.6053387399357486
Rg norm w/0.406,expr pH only regr out,All,-1,GPR,85/15,-0.13783710443005748,0.6428129022580527
Rg norm w/0.406,expr pH only regr out,All,-1,Linear,90/10,-0.091745424891849,0.7476514118380346
Rg norm w/0.406,expr pH only regr out,All,-1,Ridge,90/10,-0.04219262100034604,0.7304869544483639
Rg norm w/0.406,expr pH only regr out,All,-1,Lasso,90/10,-0.0805561844140561,0.7438102247908569
Rg norm w/0.406,expr pH only regr out,All,-1,Kernel Ridge,90/10,-0.06393096589714964,0.7380659875201278
Rg norm w/0.406,expr pH only regr out,All,-1,GPR,90/10,-0.17943817000705353,0.7770984751702269
Rg w/no norm,expr buffer only regr out,All,-1,Linear,80/20,-0.7163140306618243,4.914872953176011
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,80/20,0.09830227389476287,3.5624141476557254
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,80/20,0.12151286171545994,3.5162652067944924
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.09450070493404039,3.5699158406029894
Rg w/no norm,expr buffer only regr out,All,-1,GPR,80/20,-0.36260897443828766,4.379248018311175
Rg w/no norm,expr buffer only regr out,All,-1,Linear,85/15,-0.6124233922334577,5.101680954172565
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,85/15,0.08570011542764544,3.841652545127367
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,85/15,0.06629528729196288,3.8822055477248574
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,85/15,0.11402270657201008,3.7816823467730405
Rg w/no norm,expr buffer only regr out,All,-1,GPR,85/15,-0.4746754160064999,4.878900605196279
Rg w/no norm,expr buffer only regr out,All,-1,Linear,90/10,-0.5266881846466551,5.76576206966503
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,90/10,0.03882790720512541,4.574905429282577
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,90/10,0.03473521978876337,4.584635096284128
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,90/10,0.0614899999586942,4.5206511721933085
Rg w/no norm,expr buffer only regr out,All,-1,GPR,90/10,-0.4095938247570903,5.54023949305019
Rg norm w/0.421,expr buffer only regr out,All,-1,Linear,80/20,-0.4411614762280984,0.6132765778776993
Rg norm w/0.421,expr buffer only regr out,All,-1,Ridge,80/20,0.06152609502688566,0.49489282441861293
Rg norm w/0.421,expr buffer only regr out,All,-1,Lasso,80/20,0.07322792467245276,0.49179773706930313
Rg norm w/0.421,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.059205783004550816,0.49550424092340734
Rg norm w/0.421,expr buffer only regr out,All,-1,GPR,80/20,-0.2541273697730788,0.5720985924279826
Rg norm w/0.421,expr buffer only regr out,All,-1,Linear,85/15,-0.4063182051262615,0.6611186468785234
Rg norm w/0.421,expr buffer only regr out,All,-1,Ridge,85/15,0.006772108550728628,0.5555997742169416
Rg norm w/0.421,expr buffer only regr out,All,-1,Lasso,85/15,0.01911728836194615,0.5521361049849588
Rg norm w/0.421,expr buffer only regr out,All,-1,Kernel Ridge,85/15,0.0049358518863522605,0.556113127038979
Rg norm w/0.421,expr buffer only regr out,All,-1,GPR,85/15,-0.3073669274863906,0.6374356583800229
Rg norm w/0.421,expr buffer only regr out,All,-1,Linear,90/10,-0.3266622802995829,0.7577183143049175
Rg norm w/0.421,expr buffer only regr out,All,-1,Ridge,90/10,-0.016814773145587436,0.6633588345310979
Rg norm w/0.421,expr buffer only regr out,All,-1,Lasso,90/10,-0.027642160918455616,0.6668813168840971
Rg norm w/0.421,expr buffer only regr out,All,-1,Kernel Ridge,90/10,-0.04469395774885232,0.6723913768171815
Rg norm w/0.421,expr buffer only regr out,All,-1,GPR,90/10,-0.3071918943996237,0.7521375425787208
Rg norm w/0.5,expr buffer only regr out,All,-1,Linear,80/20,-0.41009932301374263,0.4649262151997615
Rg norm w/0.5,expr buffer only regr out,All,-1,Ridge,80/20,0.1516985716868503,0.36060710718571304
Rg norm w/0.5,expr buffer only regr out,All,-1,Lasso,80/20,0.13851558998371805,0.3633983023489834
Rg norm w/0.5,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.09878333637271086,0.37168393427211577
