Normlaization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.406,No regr out,Inliers,1,GPR,80/20,-1.3207970216165825,0.17063152430496117
Rg norm w/0.406,No regr out,All,1,Linear,85/15,-0.6241294328685902,0.0840463299962237
Rg norm w/0.406,No regr out,Inliers,1,Linear,85/15,-0.10333692157462027,0.12335654312940689
Rg norm w/0.406,No regr out,All,1,Ridge,85/15,-0.12320207886249546,0.06989359594295706
Rg norm w/0.406,No regr out,Inliers,1,Ridge,85/15,-0.10310630741446136,0.12334365076094869
Rg norm w/0.406,No regr out,All,1,Lasso,85/15,-0.13634698146516722,0.07030139081470936
Rg norm w/0.406,No regr out,Inliers,1,Lasso,85/15,-0.08688211096028176,0.122433237900738
Rg norm w/0.406,No regr out,All,1,Kernel Ridge,85/15,-0.27471627091860107,0.07445865729281101
Rg norm w/0.406,No regr out,Inliers,1,Kernel Ridge,85/15,0.08733767426835748,0.11219233231166098
Rg norm w/0.406,No regr out,All,1,GPR,85/15,-9.508778518419726,0.2137886058536165
Rg norm w/0.406,No regr out,Inliers,1,GPR,85/15,-1.203406378067453,0.17432329084390022
Rg norm w/0.406,No regr out,All,1,Linear,90/10,-0.5369625796613984,0.09155100119552108
Rg norm w/0.406,No regr out,Inliers,1,Linear,90/10,-0.043263919438126575,0.13039685550321306
Rg norm w/0.406,No regr out,All,1,Ridge,90/10,-0.07556109169648617,0.07658593040840637
Rg norm w/0.406,No regr out,Inliers,1,Ridge,90/10,0.006225560914114969,0.12726645167350764
Rg norm w/0.406,No regr out,All,1,Lasso,90/10,-0.08131182681434668,0.07679039962106311
Rg norm w/0.406,No regr out,Inliers,1,Lasso,90/10,-0.03674526443937154,0.12998883599291655
Rg norm w/0.406,No regr out,All,1,Kernel Ridge,90/10,-0.22180156918686755,0.08162661564724352
Rg norm w/0.406,No regr out,Inliers,1,Kernel Ridge,90/10,0.016346274064022226,0.1266167451806039
Rg norm w/0.406,No regr out,All,1,GPR,90/10,-5.09580661418731,0.18232534396187977
Rg norm w/0.406,No regr out,Inliers,1,GPR,90/10,-0.5135797309917407,0.157062561608144
Rg w/no norm,pH regr out,All,1,Linear,80/20,0.4965595124645069,1.1437540264692656
Rg w/no norm,pH regr out,Inliers,1,Linear,80/20,0.5206552972874652,1.0235429889240857
Rg w/no norm,pH regr out,All,1,Ridge,80/20,0.5808961993720221,1.0435646660098685
Rg w/no norm,pH regr out,Inliers,1,Ridge,80/20,0.5130251630889437,1.0316571253293543
Rg w/no norm,pH regr out,All,1,Lasso,80/20,0.6212679042531075,0.9920295796699173
Rg w/no norm,pH regr out,Inliers,1,Lasso,80/20,0.503382139688964,1.0418214356239854
Rg w/no norm,pH regr out,All,1,Kernel Ridge,80/20,0.5818758900886059,1.042344241877732
Rg w/no norm,pH regr out,Inliers,1,Kernel Ridge,80/20,0.5166857544011281,1.0277723261909895
Rg w/no norm,pH regr out,All,1,GPR,80/20,-0.03802992698704344,1.6423416380704106
Rg w/no norm,pH regr out,Inliers,1,GPR,80/20,0.24939953846370033,1.2808153837443108
Rg w/no norm,pH regr out,All,1,Linear,85/15,0.4393708786360133,1.2675427333341103
Rg w/no norm,pH regr out,Inliers,1,Linear,85/15,0.44702528656882423,1.1325125322710001
Rg w/no norm,pH regr out,All,1,Ridge,85/15,0.5337897748047173,1.1558878017271956
Rg w/no norm,pH regr out,Inliers,1,Ridge,85/15,0.4522743207331189,1.1271246083348585
Rg w/no norm,pH regr out,All,1,Lasso,85/15,0.5833786799434424,1.0926863772006625
Rg w/no norm,pH regr out,Inliers,1,Lasso,85/15,0.44773531436040137,1.1317852172215301
Rg w/no norm,pH regr out,All,1,Kernel Ridge,85/15,0.49836806221548813,1.1989950025868408
Rg w/no norm,pH regr out,Inliers,1,Kernel Ridge,85/15,0.444151980082106,1.1354510386632104
