Normalization,Regressing out,Points,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.406,No regr out,All,-1,Linear,80/20,-0.16180351474971855,0.3771145070464571
Rg norm w/0.406,No regr out,All,-1,Ridge,80/20,-0.02372345186905167,0.35399589231509043
Rg norm w/0.406,No regr out,All,-1,Lasso,80/20,-0.057025775185987504,0.3597076591161791
Rg norm w/0.406,No regr out,All,-1,Kernel Ridge,80/20,-0.026012194406462186,0.35439138638917833
Rg norm w/0.406,No regr out,All,-1,GPR,80/20,-0.06229658896347523,0.36060337731128334
Rg norm w/0.406,No regr out,All,-1,Linear,85/15,-0.13556850879822657,0.4236276559340128
Rg norm w/0.406,No regr out,All,-1,Ridge,85/15,-0.04588786030437664,0.4065558322093532
Rg norm w/0.406,No regr out,All,-1,Lasso,85/15,-0.05504789034982149,0.4083322870885385
Rg norm w/0.406,No regr out,All,-1,Kernel Ridge,85/15,-0.03777022089692128,0.40497502106496347
Rg norm w/0.406,No regr out,All,-1,GPR,85/15,-0.08359962627056294,0.41382055401149676
Rg norm w/0.406,No regr out,All,-1,Linear,90/10,-0.10514690866264997,0.5117440060284261
Rg norm w/0.406,No regr out,All,-1,Ridge,90/10,-0.0482348626013569,0.49839314201018703
Rg norm w/0.406,No regr out,All,-1,Lasso,90/10,-0.0570286320902651,0.5004793161358171
Rg norm w/0.406,No regr out,All,-1,Kernel Ridge,90/10,-0.04227775164300107,0.4969749419674082
Rg norm w/0.406,No regr out,All,-1,GPR,90/10,-0.07921868348546335,0.5057052770941239
Rg w/no norm,pH regr out,All,-1,Linear,80/20,-0.20792887613060596,4.002329147731775
Rg w/no norm,pH regr out,All,-1,Ridge,80/20,0.02935750257257186,3.587746678400495
Rg w/no norm,pH regr out,All,-1,Lasso,80/20,-0.03646035466828046,3.707391649233678
Rg w/no norm,pH regr out,All,-1,Kernel Ridge,80/20,0.01155366108444178,3.620500973680391
Rg w/no norm,pH regr out,All,-1,GPR,80/20,-0.03325497512308706,3.701654430532158
Rg w/no norm,pH regr out,All,-1,Linear,85/15,-0.13548528891892464,4.3991123358867865
Rg w/no norm,pH regr out,All,-1,Ridge,85/15,0.017198204858112853,4.092675077352782
Rg w/no norm,pH regr out,All,-1,Lasso,85/15,-0.04200455240056211,4.214141407435609
Rg w/no norm,pH regr out,All,-1,Kernel Ridge,85/15,-0.06196282392662855,4.254308242193274
Rg w/no norm,pH regr out,All,-1,GPR,85/15,-0.0682173950283762,4.266818006480583
Rg w/no norm,pH regr out,All,-1,Linear,90/10,-0.11440830416675873,5.26367000679802
Rg w/no norm,pH regr out,All,-1,Ridge,90/10,-0.007767690841635533,5.005491174082694
Rg w/no norm,pH regr out,All,-1,Lasso,90/10,-0.05571020228584822,5.123170905271373
Rg w/no norm,pH regr out,All,-1,Kernel Ridge,90/10,-0.07323305648484046,5.165513548826344
Rg w/no norm,pH regr out,All,-1,GPR,90/10,-0.07712467521635924,5.174870332574476
Rg norm w/0.421,pH regr out,All,-1,Linear,80/20,-0.18113013184875326,0.5458391941823989
Rg norm w/0.421,pH regr out,All,-1,Ridge,80/20,-0.030126308700214155,0.5097545161656579
Rg norm w/0.421,pH regr out,All,-1,Lasso,80/20,-0.04487473716180679,0.5133906526251745
Rg norm w/0.421,pH regr out,All,-1,Kernel Ridge,80/20,-0.05219978882049636,0.5151870618089351
Rg norm w/0.421,pH regr out,All,-1,GPR,80/20,-0.06194589195901967,0.5175675473416539
Rg norm w/0.421,pH regr out,All,-1,Linear,85/15,-0.14824062721669473,0.6116703611870958
Rg norm w/0.421,pH regr out,All,-1,Ridge,85/15,-0.05111031941230859,0.5852280482815034
Rg norm w/0.421,pH regr out,All,-1,Lasso,85/15,-0.05207498352888362,0.5854965353363594
Rg norm w/0.421,pH regr out,All,-1,Kernel Ridge,85/15,-0.06688296833657192,0.5896025777082332
Rg norm w/0.421,pH regr out,All,-1,GPR,85/15,-0.0846963728118284,0.594504404399107
Rg norm w/0.421,pH regr out,All,-1,Linear,90/10,-0.11602489746251221,0.7388820151126665
Rg norm w/0.421,pH regr out,All,-1,Ridge,90/10,-0.052244365775003354,0.717457960215366
Rg norm w/0.421,pH regr out,All,-1,Lasso,90/10,-0.05856387676004626,0.7196091698046009
Rg norm w/0.421,pH regr out,All,-1,Kernel Ridge,90/10,-0.07117765221980399,0.7238838802897423
Rg norm w/0.421,pH regr out,All,-1,GPR,90/10,-0.08773603217162806,0.7294573616605887
Rg norm w/0.5,pH regr out,All,-1,Linear,80/20,-0.16179870945486008,0.3771042750436942
Rg norm w/0.5,pH regr out,All,-1,Ridge,80/20,-0.023724194487147576,0.3539871480247335
Rg norm w/0.5,pH regr out,All,-1,Lasso,80/20,-0.05701225733355919,0.3596963432476333
Rg norm w/0.5,pH regr out,All,-1,Kernel Ridge,80/20,-0.04619256660928994,0.3578506627976451
Rg norm w/0.5,pH regr out,All,-1,GPR,80/20,-0.05539337782832465,0.35942078912606235
Rg norm w/0.5,pH regr out,All,-1,Linear,85/15,-0.1355746182917128,0.42362246028253014
Rg norm w/0.5,pH regr out,All,-1,Ridge,85/15,-0.045879988345371325,0.40654822232900023
Rg norm w/0.5,pH regr out,All,-1,Lasso,85/15,-0.0550317500594788,0.40832305727807866
Rg norm w/0.5,pH regr out,All,-1,Kernel Ridge,85/15,-0.061299298704621474,0.40953410854863664
Rg norm w/0.5,pH regr out,All,-1,GPR,85/15,-0.07804268667416481,0.4127519356164936
Rg norm w/0.5,pH regr out,All,-1,Linear,90/10,-0.10516028473077776,0.5117393304217162
Rg norm w/0.5,pH regr out,All,-1,Ridge,90/10,-0.048227958880410204,0.4983839311094978
Rg norm w/0.5,pH regr out,All,-1,Lasso,90/10,-0.056997694004519595,0.5004643905605107
Rg norm w/0.5,pH regr out,All,-1,Kernel Ridge,90/10,-0.06616519942005428,0.5026300077676213
Rg norm w/0.5,pH regr out,All,-1,GPR,90/10,-0.08226843909829884,0.5064116156884666
Rg norm w/0.406,pH regr out,All,-1,Linear,80/20,-0.1844791502176475,0.5850710915070436
Rg norm w/0.406,pH regr out,All,-1,Ridge,80/20,-0.030886491536245453,0.5458211425796199
Rg norm w/0.406,pH regr out,All,-1,Lasso,80/20,-0.05096211745302215,0.5511102148657218
Rg norm w/0.406,pH regr out,All,-1,Kernel Ridge,80/20,-0.05304424050598966,0.5516558632252629
Rg norm w/0.406,pH regr out,All,-1,GPR,80/20,-0.06296463088840776,0.5542482580498989
Rg norm w/0.406,pH regr out,All,-1,Linear,85/15,-0.1502991948334198,0.6553069691667596
Rg norm w/0.406,pH regr out,All,-1,Ridge,85/15,-0.05168691786301438,0.6265887810055564
Rg norm w/0.406,pH regr out,All,-1,Lasso,85/15,-0.05776432306071699,0.6283966138771684
Rg norm w/0.406,pH regr out,All,-1,Kernel Ridge,85/15,-0.06770418868034511,0.6313422476028644
Rg norm w/0.406,pH regr out,All,-1,GPR,85/15,-0.08581043761935714,0.6366729298143373
Rg norm w/0.406,pH regr out,All,-1,Linear,90/10,-0.117895415037238,0.791577913759923
Rg norm w/0.406,pH regr out,All,-1,Ridge,90/10,-0.052750711106576365,0.7681673648665043
Rg norm w/0.406,pH regr out,All,-1,Lasso,90/10,-0.06420919048712959,0.7723365419796255
Rg norm w/0.406,pH regr out,All,-1,Kernel Ridge,90/10,-0.07198741311858137,0.775153877443508
Rg norm w/0.406,pH regr out,All,-1,GPR,90/10,-0.08867135408657933,0.7811626653135717
Rg w/no norm,buffer regr out,All,-1,Linear,80/20,-0.1701059160036933,3.824478118035786
Rg w/no norm,buffer regr out,All,-1,Ridge,80/20,0.04005111361810654,3.464045975516822
Rg w/no norm,buffer regr out,All,-1,Lasso,80/20,-0.025079370323018768,3.579631652163467
Rg w/no norm,buffer regr out,All,-1,Kernel Ridge,80/20,0.010056441928974813,3.517748688528775
Rg w/no norm,buffer regr out,All,-1,GPR,80/20,0.017922263592361487,3.5037452801481144
Rg w/no norm,buffer regr out,All,-1,Linear,85/15,-1.3225917011535886,5.969700626254707
Rg w/no norm,buffer regr out,All,-1,Ridge,85/15,0.011714288625727876,3.894102470901993
Rg w/no norm,buffer regr out,All,-1,Lasso,85/15,-0.03984679458358076,3.994393037440418
Rg w/no norm,buffer regr out,All,-1,Kernel Ridge,85/15,-0.023417545999561584,3.962712333259371
Rg w/no norm,buffer regr out,All,-1,GPR,85/15,-0.0017186633834200826,3.920477809322509
Rg w/no norm,buffer regr out,All,-1,Linear,90/10,-0.43113685735140805,5.659562220589455
Rg w/no norm,buffer regr out,All,-1,Ridge,90/10,-0.008575568339566075,4.751125226443014
Rg w/no norm,buffer regr out,All,-1,Lasso,90/10,-0.03968023173314128,4.823831717817024
Rg w/no norm,buffer regr out,All,-1,Kernel Ridge,90/10,-0.019288841623980035,4.7762922293773675
Rg w/no norm,buffer regr out,All,-1,GPR,90/10,-0.017441904218296722,4.771962979336497
Rg norm w/0.421,buffer regr out,All,-1,Linear,80/20,-0.13119037005995016,0.5305639489319629
Rg norm w/0.421,buffer regr out,All,-1,Ridge,80/20,-0.007811970740016605,0.5007946072842689
Rg norm w/0.421,buffer regr out,All,-1,Lasso,80/20,-0.0163721914472017,0.5029169514477114
Rg norm w/0.421,buffer regr out,All,-1,Kernel Ridge,80/20,-0.02346171008605502,0.5046679060705263
Rg norm w/0.421,buffer regr out,All,-1,GPR,80/20,-0.016059204605212596,0.5028395100784282
Rg norm w/0.421,buffer regr out,All,-1,Linear,85/15,-0.6027818623965291,0.7135317377162727
Rg norm w/0.421,buffer regr out,All,-1,Ridge,85/15,-0.02216782147091556,0.5698193435717608
Rg norm w/0.421,buffer regr out,All,-1,Lasso,85/15,-0.025459522883128027,0.5707361047235878
Rg norm w/0.421,buffer regr out,All,-1,Kernel Ridge,85/15,-0.036131929027673815,0.5736983675214457
Rg norm w/0.421,buffer regr out,All,-1,GPR,85/15,-0.013282549585419856,0.5673373389553034
Rg norm w/0.421,buffer regr out,All,-1,Linear,90/10,-0.2445413823488849,0.7694587433868507
Rg norm w/0.421,buffer regr out,All,-1,Ridge,90/10,-0.029065956663606007,0.6996845328401888
Rg norm w/0.421,buffer regr out,All,-1,Lasso,90/10,-0.0341081417787541,0.7013965844087657
Rg norm w/0.421,buffer regr out,All,-1,Kernel Ridge,90/10,-0.029234961574708285,0.6997419855558338
Rg norm w/0.421,buffer regr out,All,-1,GPR,90/10,-0.022055916412923704,0.6972973203236799
Rg norm w/0.5,buffer regr out,All,-1,Linear,80/20,-0.11447073458222667,0.36775551902292625
Rg norm w/0.5,buffer regr out,All,-1,Ridge,80/20,-0.0026953370952269573,0.3488264132215847
Rg norm w/0.5,buffer regr out,All,-1,Lasso,80/20,-0.010726823103686112,0.35022065860680524
Rg norm w/0.5,buffer regr out,All,-1,Kernel Ridge,80/20,-0.011417390733027055,0.3503402803226058
Rg norm w/0.5,buffer regr out,All,-1,GPR,80/20,-0.01479761425016135,0.3509252221443327
Rg norm w/0.5,buffer regr out,All,-1,Linear,85/15,-0.5209982076169863,0.4862503219704702
Rg norm w/0.5,buffer regr out,All,-1,Ridge,85/15,-0.015042881630036753,0.3972260719680166
Rg norm w/0.5,buffer regr out,All,-1,Lasso,85/15,-0.01794203900224489,0.3977929444496894
Rg norm w/0.5,buffer regr out,All,-1,Kernel Ridge,85/15,-0.03066171089229308,0.40027053520997724
Rg norm w/0.5,buffer regr out,All,-1,GPR,85/15,-0.016291327260461674,0.39747027975942173
Rg norm w/0.5,buffer regr out,All,-1,Linear,90/10,-0.21538144851029273,0.5315076315131143
Rg norm w/0.5,buffer regr out,All,-1,Ridge,90/10,-0.02311683703115608,0.48765852301222506
Rg norm w/0.5,buffer regr out,All,-1,Lasso,90/10,-0.027107686855094126,0.4886086968853552
Rg norm w/0.5,buffer regr out,All,-1,Kernel Ridge,90/10,-0.023215098803238687,0.48768194020097055
Rg norm w/0.5,buffer regr out,All,-1,GPR,90/10,-0.02455051551367249,0.4880000777359114
Rg norm w/0.406,buffer regr out,All,-1,Linear,80/20,-0.1342744833761449,0.5683585508993108
Rg norm w/0.406,buffer regr out,All,-1,Ridge,80/20,-0.008501871739995837,0.5359221060152799
Rg norm w/0.406,buffer regr out,All,-1,Lasso,80/20,-0.01878654731310614,0.5386478341899626
Rg norm w/0.406,buffer regr out,All,-1,Kernel Ridge,80/20,-0.024006653349931684,0.5400260454600332
Rg norm w/0.406,buffer regr out,All,-1,GPR,80/20,-0.016123964537370306,0.5379434998340566
Rg norm w/0.406,buffer regr out,All,-1,Linear,85/15,-0.6196145830817952,0.7670176001526535
Rg norm w/0.406,buffer regr out,All,-1,Ridge,85/15,-0.0233026405697061,0.6096794230210436
Rg norm w/0.406,buffer regr out,All,-1,Lasso,85/15,-0.0293042218759354,0.6114646677615829
Rg norm w/0.406,buffer regr out,All,-1,Kernel Ridge,85/15,-0.023398986083594808,0.6097081234721332
Rg norm w/0.406,buffer regr out,All,-1,GPR,85/15,-0.012764591209188936,0.606532036229784
Rg norm w/0.406,buffer regr out,All,-1,Linear,90/10,-0.2503423129852296,0.8248173767017452
Rg norm w/0.406,buffer regr out,All,-1,Ridge,90/10,-0.03007405962481391,0.7486478174411021
Rg norm w/0.406,buffer regr out,All,-1,Lasso,90/10,-0.03813794052397612,0.7515724798490115
Rg norm w/0.406,buffer regr out,All,-1,Kernel Ridge,90/10,-0.030256297441846103,0.7487140388496241
Rg norm w/0.406,buffer regr out,All,-1,GPR,90/10,-0.021650828243701348,0.7455805727593662
Rg w/no norm,expr pH only regr out,All,-1,Linear,80/20,-0.22454636586711008,4.354166119373949
Rg w/no norm,expr pH only regr out,All,-1,Ridge,80/20,0.24753433560932536,3.413192015531982
Rg w/no norm,expr pH only regr out,All,-1,Lasso,80/20,0.20695693370566126,3.50401344134041
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.24810556672582074,3.411896214441414
Rg w/no norm,expr pH only regr out,All,-1,GPR,80/20,-0.13790836974440412,4.197309779350712
Rg w/no norm,expr pH only regr out,All,-1,Linear,85/15,-0.09194543687266332,4.603221568782175
Rg w/no norm,expr pH only regr out,All,-1,Ridge,85/15,0.2449216137665149,3.8278722034003745
Rg w/no norm,expr pH only regr out,All,-1,Lasso,85/15,0.24752382754854485,3.821270545306759
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.2427179201617944,3.8334539495473168
Rg w/no norm,expr pH only regr out,All,-1,GPR,85/15,-0.1436465980245667,4.710937384080129
Rg w/no norm,expr pH only regr out,All,-1,Linear,90/10,-0.056023920331229604,5.256122428627426
Rg w/no norm,expr pH only regr out,All,-1,Ridge,90/10,0.17444298920127,4.647315205388246
Rg w/no norm,expr pH only regr out,All,-1,Lasso,90/10,0.12124088598834704,4.794722929369867
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.1620869876634402,4.6819639142833225
Rg w/no norm,expr pH only regr out,All,-1,GPR,90/10,-0.1834107021694098,5.564118119064583
Rg norm w/0.421,expr pH only regr out,All,-1,Linear,80/20,-0.26214654426054596,0.5785475830994341
Rg norm w/0.421,expr pH only regr out,All,-1,Ridge,80/20,0.09853478392590143,0.48894350250232266
Rg norm w/0.421,expr pH only regr out,All,-1,Lasso,80/20,0.0883226208798199,0.4917051781885864
Rg norm w/0.421,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.09399487842722987,0.49017315036832787
Rg norm w/0.421,expr pH only regr out,All,-1,GPR,80/20,-0.11970884991405883,0.5449250186968563
Rg norm w/0.421,expr pH only regr out,All,-1,Linear,85/15,-0.1563000611158758,0.6218830940174364
Rg norm w/0.421,expr pH only regr out,All,-1,Ridge,85/15,0.08819864351415008,0.5522345740937172
Rg norm w/0.421,expr pH only regr out,All,-1,Lasso,85/15,0.07204111824993298,0.5571060089045361
Rg norm w/0.421,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.08486351500381684,0.5532436163332632
Rg norm w/0.421,expr pH only regr out,All,-1,GPR,85/15,-0.12878915934184465,0.6144405811704213
Rg norm w/0.421,expr pH only regr out,All,-1,Linear,90/10,-0.11664277418673485,0.7252023376666761
Rg norm w/0.421,expr pH only regr out,All,-1,Ridge,90/10,0.035634817901976756,0.6739424717336097
Rg norm w/0.421,expr pH only regr out,All,-1,Lasso,90/10,0.08383819325215236,0.6568832030306219
Rg norm w/0.421,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.027983970273137926,0.6766105713339461
Rg norm w/0.421,expr pH only regr out,All,-1,GPR,90/10,-0.1533223918331541,0.7370168675976506
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,80/20,-0.289596655560314,0.4349990253267794
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,80/20,0.1918484268154962,0.3443560726798913
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,80/20,0.15154630782949907,0.35283804471677255
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.19191597229736856,0.3443416817019674
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,80/20,-0.20731007196086315,0.42089207323567257
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,85/15,-0.16309868683821582,0.45704376197202873
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,85/15,0.17412242368701347,0.385129991787165
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,85/15,0.12475725126417259,0.3964731339967718
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.17478586197208978,0.38497527072264964
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,85/15,-0.21774226145612174,0.4676567339483434
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,90/10,-0.12345133387685991,0.5166662146673804
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,90/10,0.09385580419509287,0.464014538299703
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,90/10,0.07889145206246051,0.4678302906682932
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.08746635112532175,0.46564760679326633
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,90/10,-0.25204422525387726,0.5454347028764679
Rg norm w/0.406,expr pH only regr out,All,-1,Linear,80/20,-0.24805824511673813,0.5986337901112306
Rg norm w/0.406,expr pH only regr out,All,-1,Ridge,80/20,0.03834242402598398,0.5254773836787762
Rg norm w/0.406,expr pH only regr out,All,-1,Lasso,80/20,0.03344887048824541,0.5268126763841676
Rg norm w/0.406,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.03191761903714985,0.527229810774743
Rg norm w/0.406,expr pH only regr out,All,-1,GPR,80/20,-0.06829650570331025,0.5538468680703746
Rg norm w/0.406,expr pH only regr out,All,-1,Linear,85/15,-0.16170016504890605,0.6534677662326315
Rg norm w/0.406,expr pH only regr out,All,-1,Ridge,85/15,0.03181727637992271,0.596562305867117
Rg norm w/0.406,expr pH only regr out,All,-1,Lasso,85/15,0.02691520789201618,0.5980706456075736
Rg norm w/0.406,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.026735893154232526,0.5981257476612617
Rg norm w/0.406,expr pH only regr out,All,-1,GPR,85/15,-0.07713820936380977,0.6292349839021315
Rg norm w/0.406,expr pH only regr out,All,-1,Linear,90/10,-0.1242491608875187,0.7751199477548473
Rg norm w/0.406,expr pH only regr out,All,-1,Ridge,90/10,-0.0013851078737314726,0.7315401917738136
Rg norm w/0.406,expr pH only regr out,All,-1,Lasso,90/10,-0.011394550350204868,0.735187191603236
Rg norm w/0.406,expr pH only regr out,All,-1,Kernel Ridge,90/10,-0.008144975543757482,0.7340051762147463
Rg norm w/0.406,expr pH only regr out,All,-1,GPR,90/10,-0.09834187829306762,0.7661369334981902
Rg w/no norm,expr buffer only regr out,All,-1,Linear,80/20,-0.2909617800003048,4.319164496896395
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,80/20,0.2581622503829307,3.274142045134055
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,80/20,0.17986162484732993,3.4426004323146433
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.26893722265796915,3.2502771015387277
Rg w/no norm,expr buffer only regr out,All,-1,GPR,80/20,-0.17197021341635343,4.115298473915564
Rg w/no norm,expr buffer only regr out,All,-1,Linear,85/15,-1.0626501648461013,6.0537645508109375
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,85/15,0.24413359342108232,3.664673266852931
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,85/15,0.1632632508013484,3.855734840383212
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,85/15,0.2577632304214843,3.631482624257748
Rg w/no norm,expr buffer only regr out,All,-1,GPR,85/15,-0.14455373506712155,4.509525338160919
Rg w/no norm,expr buffer only regr out,All,-1,Linear,90/10,-0.3757650215641346,5.679041329964109
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,90/10,0.1791208027815011,4.386746341427764
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,90/10,0.11321989742572414,4.559433308183357
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,90/10,0.17637835195329432,4.394068006354958
Rg w/no norm,expr buffer only regr out,All,-1,GPR,90/10,-0.20830965120419087,5.322210161201829
Rg norm w/0.421,expr buffer only regr out,All,-1,Linear,80/20,-0.26541824943016823,0.5683876154517548
Rg norm w/0.421,expr buffer only regr out,All,-1,Ridge,80/20,0.11467968834292319,0.4754203571514418
Rg norm w/0.421,expr buffer only regr out,All,-1,Lasso,80/20,0.1006245886235908,0.4791793177097305
Rg norm w/0.421,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.11263061492374171,0.47597021926102784
Rg norm w/0.421,expr buffer only regr out,All,-1,GPR,80/20,-0.1541397112192444,0.5428211390390415
Rg norm w/0.421,expr buffer only regr out,All,-1,Linear,85/15,-0.5596366794009628,0.7102254123321999
Rg norm w/0.421,expr buffer only regr out,All,-1,Ridge,85/15,0.10660661058566967,0.5375338952393361
Rg norm w/0.421,expr buffer only regr out,All,-1,Lasso,85/15,0.08054553607294801,0.5453177074388289
Rg norm w/0.421,expr buffer only regr out,All,-1,Kernel Ridge,85/15,0.11075820733620101,0.5362834815758979
Rg norm w/0.421,expr buffer only regr out,All,-1,GPR,85/15,-0.13947896111904634,0.607068422302367
Rg norm w/0.421,expr buffer only regr out,All,-1,Linear,90/10,-0.2558972232711063,0.7538740332123876
Rg norm w/0.421,expr buffer only regr out,All,-1,Ridge,90/10,0.052938384550959006,0.6546525319200777
Rg norm w/0.421,expr buffer only regr out,All,-1,Lasso,90/10,0.043526244472049336,0.6578975414032365
Rg norm w/0.421,expr buffer only regr out,All,-1,Kernel Ridge,90/10,0.052409665853598075,0.6548352437592083
Rg norm w/0.421,expr buffer only regr out,All,-1,GPR,90/10,-0.16835128109555697,0.7271239571905423
Rg norm w/0.5,expr buffer only regr out,All,-1,Linear,80/20,-0.30979000707389415,0.42987085649607504
Rg norm w/0.5,expr buffer only regr out,All,-1,Ridge,80/20,0.19882955428420357,0.3362014843149792
Rg norm w/0.5,expr buffer only regr out,All,-1,Lasso,80/20,0.15602582836513645,0.3450656621681534
Rg norm w/0.5,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.19825801500838647,0.33632138270656986
Rg norm w/0.5,expr buffer only regr out,All,-1,GPR,80/20,-0.2548095686207823,0.4207518917076918
