Normlaization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,All,ESM-6,0,100,GPR,85/15,-4.713410298969891,3.2253321844194036
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,GPR,85/15,-4.2842528755238085,3.5070059013377737
Rg w/no norm,No regr out,All,ESM-6,0,100,Linear,90/10,-10.041266799084426,3.3121876412371054
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Linear,90/10,-5.813201210707606,3.9683087875915803
Rg w/no norm,No regr out,All,ESM-6,0,100,Ridge,90/10,-0.3277649766180055,1.148592786963995
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Ridge,90/10,0.39245224279927793,1.1850046710640318
Rg w/no norm,No regr out,All,ESM-6,0,100,Lasso,90/10,-0.26584346625235566,1.1214901986783747
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Lasso,90/10,0.38494391382676363,1.192304577861406
Rg w/no norm,No regr out,All,ESM-6,0,100,Kernel Ridge,90/10,-1.655611224726477,1.624380353171216
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Kernel Ridge,90/10,0.4067497072720514,1.1709782591380946
Rg w/no norm,No regr out,All,ESM-6,0,100,GPR,90/10,-11.462159752776314,3.518861205909153
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,GPR,90/10,-2.6380652985451807,2.899780307171276
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,80/20,-0.9521966498379058,3.3022578638024807
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,80/20,-0.1254162327515589,1.7420442999786658
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,80/20,0.21347783434259393,2.096064702973503
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,80/20,0.4187119890544695,1.2519825916696317
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,80/20,0.17696653312890165,2.144163748470543
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,80/20,0.3951211335864665,1.277135017622941
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,80/20,0.34303586417675147,1.9156670633816861
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,80/20,0.41885573740767,1.251827778943303
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,80/20,-2.1389417447214703,4.187365102924984
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,80/20,-3.6963586335000143,3.558633267364555
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,85/15,-3.7648160504414605,2.9454375091896865
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,85/15,-0.40231042100993264,1.8066198646241332
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,85/15,0.09484888286704363,1.2837701977827534
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,85/15,0.33730635034347756,1.2419414012987886
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,85/15,0.189957562106301,1.2144527695834675
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,85/15,0.319832264026251,1.258208787573646
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,85/15,-0.15559717954237118,1.4505409045659696
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,85/15,0.35547629257664404,1.2247970982267746
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,85/15,-4.7134630499592385,3.225347073869144
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,85/15,-4.284295621819668,3.5070200860496143
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,90/10,-9.446294163115489,3.2217111923325215
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,90/10,-0.037342405903068476,1.5484276478654464
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,90/10,-0.32776497661812276,1.1485927869640455
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,90/10,0.3924522427992809,1.185004671064029
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,90/10,-0.26584346625235566,1.1214901986783747
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,90/10,0.38494391382676363,1.192304577861406
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,90/10,-1.6556112247264605,1.624380353171211
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,90/10,0.4067497072720524,1.1709782591380935
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,90/10,-11.462307279150847,3.518882033892029
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,90/10,-2.638128732846258,2.8998055877421485
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,80/20,0.16519889820368983,2.159437844962172
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,80/20,0.4027910307248511,1.2690121147930329
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,80/20,0.21347616765171018,2.0960669238200564
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,80/20,0.41870676302956367,1.2519882195833139
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,80/20,0.17696653312890165,2.144163748470543
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,80/20,0.3951211335864665,1.277135017622941
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,80/20,0.3429380529468077,1.915809663843197
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,80/20,0.4188525529838175,1.2518312086810068
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,80/20,-2.138721455265349,4.187218166689676
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,80/20,-3.695890060177402,3.5584557338392266
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,85/15,-0.13109725587474697,1.4350820026534037
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,85/15,0.28263133093257375,1.2921588398281467
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,85/15,0.09487820984571027,1.283749400478605
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,85/15,0.3372906109739139,1.2419561496358502
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,85/15,0.189957562106301,1.2144527695834675
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,85/15,0.319832264026251,1.258208787573646
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,85/15,-0.15603384840893164,1.450814938735689
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,85/15,0.35546908810888866,1.2248039435812905
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,85/15,-4.712576897909734,3.225096940217504
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,85/15,-4.283578272191408,3.5067820368260056
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,90/10,-0.7471239578017095,1.317550711311334
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,90/10,0.3702868569045853,1.206427505472966
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,90/10,-0.327485756632512,1.1484720099705044
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,90/10,0.3924227723432272,1.1850334113598975
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,90/10,-0.26584346625235566,1.1214901986783747
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,90/10,0.38494391382676363,1.192304577861406
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,90/10,-1.6553086729391522,1.6242878183202443
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,90/10,0.4067399535350613,1.1709878852328102
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,90/10,-11.459828766498527,3.5185320975949215
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,90/10,-2.6370641818377183,2.899381301379095
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,80/20,0.10068479678644693,2.2413267228860168
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,80/20,0.3225554220021012,1.3515729550168893
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,80/20,0.10170007640663281,2.240061195544062
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,80/20,0.32503582863590996,1.34909635033018
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,80/20,0.10866413698561184,2.231361275962449
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,80/20,0.3239941759661239,1.3501369596742832
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,80/20,0.05327334645711501,2.2996487336994496
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,80/20,0.3332713924694173,1.3408406018836918
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,80/20,-2.13887533199318,4.187320805223016
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,80/20,-3.6962174267879284,3.558579767757764
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,85/15,-0.33563173235571586,1.5594451639818419
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,85/15,0.24937913573988435,1.321767339666635
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,85/15,-0.2180504478973584,1.4892217879876744
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,85/15,0.26736892609372953,1.3058321833200974
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,85/15,-0.14595336445727347,1.444475618137129
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,85/15,0.27837478871176713,1.2959867139671044
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,85/15,-0.09471996422975226,1.4118165310458684
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,85/15,0.2846433096544533,1.2903455312371832
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,85/15,-4.713195296596538,3.225271497319912
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,85/15,-4.284079436148948,3.5069483475154475
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,90/10,-1.237039946365881,1.490878836646644
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,90/10,0.23301467947138954,1.3314454481212417
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,90/10,-0.7036715737497301,1.301063276690049
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,90/10,0.2537012556998316,1.31336732303381
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,90/10,-0.8917153992583475,1.3709871360577162
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,90/10,0.24112377387569517,1.3243882683780754
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,90/10,-1.5162146146334878,1.5811727478224227
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,90/10,0.28507395451876993,1.285465457159544
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,90/10,-11.461558440267051,3.5187763104805874
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,90/10,-2.637807879683889,2.899677715369291
Rg w/no norm,No regr out,All,ESM-6,1,190,Linear,80/20,-1722295827.2733784,98085.10838215405
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Linear,80/20,-1293626185.4852016,59061.844587968306
Rg w/no norm,No regr out,All,ESM-6,1,190,Ridge,80/20,0.6057778745698479,1.483951472334437
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Ridge,80/20,0.6755673527197648,0.9353300393325534
Rg w/no norm,No regr out,All,ESM-6,1,190,Lasso,80/20,0.5600217848395335,1.5677066056675124
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Lasso,80/20,0.5896313248258274,1.0519369456165548
Rg w/no norm,No regr out,All,ESM-6,1,190,Kernel Ridge,80/20,0.6193020568233644,1.458275121502214
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Kernel Ridge,80/20,0.7452181613707093,0.8288708014140762
Rg w/no norm,No regr out,All,ESM-6,1,190,GPR,80/20,0.6555685205890349,1.3870771582038226
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,GPR,80/20,-3.6958143570059967,3.5584270505154456
Rg w/no norm,No regr out,All,ESM-6,1,190,Linear,85/15,-4644117682.687391,91955.63585715985
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Linear,85/15,-1432367449.9220557,57739.35422111105
Rg w/no norm,No regr out,All,ESM-6,1,190,Ridge,85/15,-0.7779517443941331,1.7992301846196304
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Ridge,85/15,0.6633650305740882,0.8851651656607631
Rg w/no norm,No regr out,All,ESM-6,1,190,Lasso,85/15,-0.10479953665184305,1.4183012489315594
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Lasso,85/15,0.6917836266408728,0.8469788262541649
Rg w/no norm,No regr out,All,ESM-6,1,190,Kernel Ridge,85/15,0.07652582619527903,1.296698835334238
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Kernel Ridge,85/15,0.6841607721955776,0.8573886598563533
Rg w/no norm,No regr out,All,ESM-6,1,190,GPR,85/15,0.5898004115099045,0.8642200818719524
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,GPR,85/15,-4.283462368348472,3.5067435731445267
Rg w/no norm,No regr out,All,ESM-6,1,190,Linear,90/10,-16342239837.334581,127426.94469741064
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Linear,90/10,-708759824.384073,40474.304762573905
Rg w/no norm,No regr out,All,ESM-6,1,190,Ridge,90/10,-1.5754998331270902,1.5996915224942316
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Ridge,90/10,0.6991194129571194,0.8339248877145383
Rg w/no norm,No regr out,All,ESM-6,1,190,Lasso,90/10,-0.8842749269251935,1.3682883046052212
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Lasso,90/10,0.7127716729797058,0.8147858638582196
Rg w/no norm,No regr out,All,ESM-6,1,190,Kernel Ridge,90/10,-0.5318965044882995,1.233730191618303
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Kernel Ridge,90/10,0.7347030672543176,0.783061669008051
Rg w/no norm,No regr out,All,ESM-6,1,190,GPR,90/10,0.3089034833189823,0.8286570551050301
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,GPR,90/10,-2.6369015925764905,2.8993164945034464
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,80/20,-4.210629957426232,5.395035633659451
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,80/20,-0.2890432874113469,1.8643882542214105
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,80/20,0.603624896987607,1.4879981300396314
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,80/20,0.6746778829971181,0.9366113196193193
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,80/20,0.5600217848395335,1.5677066056675124
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,80/20,0.5896313248258274,1.0519369456165548
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,80/20,0.5326827661739961,1.615679074145962
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,80/20,0.6196768427740635,1.012695761228113
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,80/20,-2.1387866233235044,4.187261635258728
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,80/20,-3.696029009254363,3.558508379927162
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,85/15,-17.146001505721394,5.748006027866723
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,85/15,-0.4345770010276597,1.8272864445190649
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,85/15,-0.8880117711753477,1.8540826607964642
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,85/15,0.6626158373282235,0.8861496017151106
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,85/15,-0.10479953665184305,1.4183012489315594
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,85/15,0.6917836266408728,0.8469788262541649
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,85/15,0.01658776935617101,1.338118411343047
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,85/15,0.6749636970252327,0.8697824396247564
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,85/15,-4.712841059560706,3.2251715070109817
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,85/15,-4.283790990022711,3.5068526279598338
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,90/10,-55.19015719595247,7.471978331411047
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,90/10,0.668115003562683,0.8758377521174825
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,90/10,-0.3549967976298316,1.1603115481842718
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,90/10,0.6969606802005066,0.836911128041212
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,90/10,-0.8842749269251935,1.3682883046052212
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,90/10,0.7127716729797058,0.8147858638582196
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,90/10,-0.595027512399148,1.2588951764477418
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,90/10,0.7245427680019548,0.7979155720208354
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,90/10,-11.460569230366715,3.518636645868803
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,90/10,-2.6373802420762407,2.8995072765052456
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,80/20,-0.5304618848207028,2.9238861668678027
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,80/20,0.7135661705247323,0.8788500100290444
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,80/20,0.4081672809633168,1.8182294469290314
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,80/20,0.666033372696228,0.948973626169547
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,80/20,0.13460052208752793,2.198657167490381
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,80/20,0.5896313248258274,1.0519369456165548
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,80/20,0.4553249825083052,1.7442869415479143
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,80/20,0.6160835874310091,1.0174684391716724
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,80/20,-2.138740902370155,4.187231138395761
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,80/20,-3.695931558560549,3.558471457145279
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,85/15,-3.487580439994816,2.858464920192575
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,85/15,0.6925053974474675,0.8459865316228461
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,85/15,-0.14472203845295173,1.4436993655928194
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,85/15,0.6681909650469884,0.8787974826319356
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,85/15,-0.5182368115706979,1.662633406138219
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,85/15,0.693322156304198,0.8448622412629748
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,85/15,-0.16400757994306736,1.4558098310129477
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,85/15,0.630836271674529,0.9269455251036456
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,85/15,-4.712656912059322,3.2251195265642623
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,85/15,-4.283641798494116,3.506803118393848
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,90/10,-7.137236900119765,2.8434392903623364
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,90/10,0.6885962801925452,0.8483825932815664
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,90/10,-1.0234391358710266,1.4179161626777688
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,90/10,0.6892824681569429,0.8474473588287701
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,90/10,-1.7960118075182958,1.6667673355705819
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,90/10,0.7102390583839321,0.8183701373214267
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,90/10,-0.8805266766772777,1.3669267092313127
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,90/10,0.6557065706145595,0.8920603132791755
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,90/10,-11.46005323351788,3.5185637910824563
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,90/10,-2.6371584422379013,2.899418872213342
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,80/20,0.5081897897965646,1.6574787600892193
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Linear,80/20,0.6190195726716213,1.0135704480640537
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,80/20,0.3923985903645758,1.8422925160121477
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Ridge,80/20,0.5947901757982179,1.0453039474117074
Rg w/no norm,No regr out,All,ESM-6,1,20,Lasso,80/20,0.13460052208752793,2.198657167490381
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Lasso,80/20,0.5712323418772505,1.0752603137314007
Rg w/no norm,No regr out,All,ESM-6,1,20,Kernel Ridge,80/20,0.44840283745174025,1.7553358116403317
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Kernel Ridge,80/20,0.686244628128388,0.919810138985857
Rg w/no norm,No regr out,All,ESM-6,1,20,GPR,80/20,-2.1386082879605692,4.187142680465026
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,GPR,80/20,-3.695649463051817,3.5583645727199493
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,85/15,-0.503552448347806,1.654573387250892
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Linear,85/15,0.6590412826805367,0.8908315705181372
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,85/15,0.028947248198551878,1.3296831192007235
