Normlaization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,No regr out,Inliers,1,Kernel Ridge,90/10,-10.362761523005076,0.19144576648798983
Rg norm w/0.5,No regr out,All,1,GPR,90/10,-20.7645455628989,0.3611170264476029
Rg norm w/0.5,No regr out,Inliers,1,GPR,90/10,-9.972016665997488,0.18812523280915908
Rg norm w/0.5,No regr out,All,2,Linear,80/20,0.11178340040895995,0.2848751847172266
Rg norm w/0.5,No regr out,Inliers,2,Linear,80/20,0.2048241908633801,0.06549733464436185
Rg norm w/0.5,No regr out,All,2,Ridge,80/20,0.011186925200741382,0.300574599640945
Rg norm w/0.5,No regr out,Inliers,2,Ridge,80/20,0.22332833137798314,0.06473077087382538
Rg norm w/0.5,No regr out,All,2,Lasso,80/20,0.004864830547866683,0.3015339484816151
Rg norm w/0.5,No regr out,Inliers,2,Lasso,80/20,0.27644211957979226,0.062478225510017485
Rg norm w/0.5,No regr out,All,2,Kernel Ridge,80/20,0.04064629993022839,0.29606328568186197
Rg norm w/0.5,No regr out,Inliers,2,Kernel Ridge,80/20,-7.122856500398186,0.20933721298628902
Rg norm w/0.5,No regr out,All,2,GPR,80/20,-0.7302327200709866,0.3976009720151438
Rg norm w/0.5,No regr out,Inliers,2,GPR,80/20,-7.246024439882344,0.21091834562727346
Rg norm w/0.5,No regr out,All,2,Linear,85/15,0.16587635772632126,0.30873901584485947
Rg norm w/0.5,No regr out,Inliers,2,Linear,85/15,-0.326020624409066,0.06666547213747209
Rg norm w/0.5,No regr out,All,2,Ridge,85/15,0.08778621085265881,0.32286771221151167
Rg norm w/0.5,No regr out,Inliers,2,Ridge,85/15,-0.26890520172429455,0.06521393534876163
Rg norm w/0.5,No regr out,All,2,Lasso,85/15,0.007226234443517665,0.3368227722898603
Rg norm w/0.5,No regr out,Inliers,2,Lasso,85/15,0.2544498442469175,0.04998782633662228
Rg norm w/0.5,No regr out,All,2,Kernel Ridge,85/15,-0.0387799780454714,0.3445387589945117
Rg norm w/0.5,No regr out,Inliers,2,Kernel Ridge,85/15,-9.062876119668644,0.18364828746569248
Rg norm w/0.5,No regr out,All,2,GPR,85/15,-0.4533900214515052,0.40753732174845325
Rg norm w/0.5,No regr out,Inliers,2,GPR,85/15,-9.24746202131034,0.18532498704849124
Rg norm w/0.5,No regr out,All,2,Linear,90/10,-5.455824121857563,0.19667493211009476
Rg norm w/0.5,No regr out,Inliers,2,Linear,90/10,-0.4052047888582604,0.06732457672852686
Rg norm w/0.5,No regr out,All,2,Ridge,90/10,-0.745984965313929,0.10228063452906343
Rg norm w/0.5,No regr out,Inliers,2,Ridge,90/10,-0.3294076873758305,0.06548365533359744
Rg norm w/0.5,No regr out,All,2,Lasso,90/10,-0.5892661698934984,0.09758239730635603
Rg norm w/0.5,No regr out,Inliers,2,Lasso,90/10,0.07673044573149379,0.05457177480816863
Rg norm w/0.5,No regr out,All,2,Kernel Ridge,90/10,-10.634056644479784,0.2640211697022712
Rg norm w/0.5,No regr out,Inliers,2,Kernel Ridge,90/10,-10.303439159663538,0.19094536536593842
Rg norm w/0.5,No regr out,All,2,GPR,90/10,-21.4942835733701,0.3671210160787615
Rg norm w/0.5,No regr out,Inliers,2,GPR,90/10,-10.58570204862579,0.19331475297111758
Rg norm w/0.5,No regr out,All,1,Linear,80/20,0.3071953300972632,0.2515941740742977
Rg norm w/0.5,No regr out,Inliers,1,Linear,80/20,0.21686520686502064,0.06499954356929177
Rg norm w/0.5,No regr out,All,1,Ridge,80/20,0.07951447291451175,0.29000378045865804
Rg norm w/0.5,No regr out,Inliers,1,Ridge,80/20,0.23519661349562926,0.06423429302284052
Rg norm w/0.5,No regr out,All,1,Lasso,80/20,0.05368436219605621,0.29404458468205913
Rg norm w/0.5,No regr out,Inliers,1,Lasso,80/20,0.2968382657178562,0.06159134125665641
Rg norm w/0.5,No regr out,All,1,Kernel Ridge,80/20,0.09910354314750569,0.28690136636900526
