Normlaization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,80/20,0.49268547119847317,1.0233072759533839
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,80/20,0.1738464085707183,1.530785820791576
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,80/20,0.5227064824529746,0.9925677952083024
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,80/20,0.3457350593885501,1.3622626757819776
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,80/20,0.5651897868054874,0.9473648788621277
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,80/20,-0.21721672346529264,1.8580953159750537
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,80/20,-0.5390077976614294,1.7823287893198678
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,85/15,0.31024750334762186,1.4525171211809123
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,85/15,0.47556258452094247,0.9830487909280997
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,85/15,0.27485697110553053,1.4893146370592323
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,85/15,0.4845387258650159,0.9745996714131355
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,85/15,0.3039436040624567,1.4591395658623567
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,85/15,0.46402137064656634,0.9938068274952155
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,85/15,0.32217428104049306,1.4399043421230824
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,85/15,0.5071497266369144,0.9529842871907463
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,85/15,0.02759863238899085,1.7246358127108044
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,85/15,-0.52903964609356,1.6785628702187299
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,90/10,0.2443679898970964,1.6745459587069331
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,90/10,0.44614628190147354,1.0481842666645846
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,90/10,0.24158357219740778,1.6776283770798848
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,90/10,0.451211661906457,1.0433800675166067
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,90/10,0.2443630795351066,1.6745513995917538
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,90/10,0.4337411722225417,1.0598577787528312
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,90/10,0.24130901855336828,1.6779320079676636
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,90/10,0.4530051937636882,1.0416737021267795
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,90/10,0.08278725643837392,1.8449174468973562
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,90/10,-0.289303334018306,1.59925475883914
Rg w/no norm,No regr out,All,ESM-6,1,167,Linear,80/20,-4.4171942941094775,3.9198661664981533
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Linear,80/20,-0.007825795349218456,1.4423150890723255
Rg w/no norm,No regr out,All,ESM-6,1,167,Ridge,80/20,0.4270619475936872,1.2747877073639589
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Ridge,80/20,0.8097068846679205,0.6267277867042028
Rg w/no norm,No regr out,All,ESM-6,1,167,Lasso,80/20,0.47924660668360275,1.2153464241870886
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Lasso,80/20,0.7588782605805006,0.7054814453314676
Rg w/no norm,No regr out,All,ESM-6,1,167,Kernel Ridge,80/20,0.4706977966958228,1.225281522085577
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Kernel Ridge,80/20,0.7875302216589368,0.6622408926176808
Rg w/no norm,No regr out,All,ESM-6,1,167,GPR,80/20,0.09955967734938187,1.598127779537945
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,GPR,80/20,0.704277023363618,0.7812858279057501
Rg w/no norm,No regr out,All,ESM-6,1,167,Linear,85/15,-4.839194048984735,4.226210003579508
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Linear,85/15,-0.5391028384099914,1.6840774425270475
Rg w/no norm,No regr out,All,ESM-6,1,167,Ridge,85/15,0.3971739705905022,1.3579088471540406
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Ridge,85/15,0.7746671940217276,0.6443776246409451
Rg w/no norm,No regr out,All,ESM-6,1,167,Lasso,85/15,0.4564899644140348,1.2893725004388916
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Lasso,85/15,0.7756219753023839,0.6430109954020561
Rg w/no norm,No regr out,All,ESM-6,1,167,Kernel Ridge,85/15,0.44290513141054166,1.305386745688007
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Kernel Ridge,85/15,0.7792617231697863,0.6377743710424462
Rg w/no norm,No regr out,All,ESM-6,1,167,GPR,85/15,0.1747260476194905,1.5888163071085506
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,GPR,85/15,0.6575080940464391,0.7944259012427469
Rg w/no norm,No regr out,All,ESM-6,1,167,Linear,90/10,-1.4123782866811512,2.9920207649311377
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Linear,90/10,0.4031506763662839,1.0881091237911222
Rg w/no norm,No regr out,All,ESM-6,1,167,Ridge,90/10,0.3952004203144118,1.498123574640952
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Ridge,90/10,0.8400832599067254,0.5632316649376637
Rg w/no norm,No regr out,All,ESM-6,1,167,Lasso,90/10,0.46035257852190037,1.4151319977709516
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Lasso,90/10,0.8069047685792687,0.6189076819684237
Rg w/no norm,No regr out,All,ESM-6,1,167,Kernel Ridge,90/10,0.38917109567066543,1.5055725488454053
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,Kernel Ridge,90/10,0.8077374733206414,0.617571750011833
Rg w/no norm,No regr out,All,ESM-6,1,167,GPR,90/10,0.19103810856530168,1.7326303977707307
Rg w/no norm,No regr out,Inliers,ESM-6,1,167,GPR,90/10,0.746938626789023,0.7085214928763662
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,80/20,-10.540166299063463,5.721238689677497
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,80/20,-1.8813663062264157,2.4387464415185924
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,80/20,0.42424355416427506,1.2779193248504026
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,80/20,0.8108889801796952,0.6247781464660328
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,80/20,0.47924660668360275,1.2153464241870886
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,80/20,0.7588782605805006,0.7054814453314676
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,80/20,0.4713919384434224,1.2244778242326686
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,80/20,0.7882246867029649,0.6611577278209685
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,80/20,0.03592005054658609,1.6536384376093278
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,80/20,0.6368442058588432,0.8657926624672005
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,85/15,-7.725004135665383,5.166036144331096
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,85/15,-1.3341969790022437,2.0739438326593462
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,85/15,0.39184670464751326,1.3638956738420804
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,85/15,0.7751571354891368,0.6436767078011641
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,85/15,0.4564899644140348,1.2893725004388916
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,85/15,0.7756219753023839,0.6430109954020561
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,85/15,0.4429016499935553,1.30539082451618
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,85/15,0.7795330048797293,0.637382346343938
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,85/15,0.13246056820931917,1.6289930502508416
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,85/15,0.5876043749246153,0.8717365670146286
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,90/10,-2.2665579859685527,3.4816658185481684
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,90/10,-2.3350836598988645,2.5721332592997093
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,90/10,0.39526459469772557,1.4980440907009462
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,90/10,0.8415414331423543,0.5606579190004854
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,90/10,0.46035257852190037,1.4151319977709516
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,90/10,0.8069047685792687,0.6189076819684237
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,90/10,0.3886197487706302,1.50625187616721
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,90/10,0.8087207023359042,0.6159905974388094
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,90/10,0.1912916882886514,1.732358818616157
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,90/10,0.7031661470455187,0.7673558591346713
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,80/20,-0.19069007788641246,1.8377371747738689
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,80/20,0.7279520461263793,0.7493593731733751
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,80/20,0.44315913686205344,1.256751991921185
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,80/20,0.8106641633890528,0.6251494069496522
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,80/20,0.47924660668360275,1.2153464241870886
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,80/20,0.7588782605805006,0.7054814453314676
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,80/20,0.44717236976380237,1.2522150054747254
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,80/20,0.7923384704832641,0.654704666231361
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,80/20,-0.13216512968759542,1.7920037765116907
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,80/20,0.4338936133021186,1.0809769645131575
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,85/15,-0.011859818860899596,1.7592793084670364
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,85/15,0.687833963054557,0.75843971195381
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,85/15,0.42134905525062505,1.3304021955367402
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,85/15,0.7642622621380603,0.6590870750223644
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,85/15,0.4564899644140348,1.2893725004388916
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,85/15,0.7756219753023839,0.6430109954020561
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,85/15,0.43245603736944993,1.3175720508174753
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,85/15,0.7772522431916393,0.6406707678859945
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,85/15,0.009915559129198726,1.7402463738035625
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,85/15,0.31763348684597525,1.1213394259800975
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,90/10,-0.05862581895496355,1.9820433038853424
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,90/10,0.8608422801153331,0.5254044550070478
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,90/10,0.38986209914364145,1.504720714357654
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,90/10,0.8431747131464719,0.5577610000959453
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,90/10,0.46035257852190037,1.4151319977709516
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,90/10,0.8069047685792687,0.6189076819684237
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,90/10,0.37951964684899,1.5174203886989608
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,90/10,0.8107508004557524,0.6127130417302745
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,90/10,0.0384485228319712,1.8889835134535264
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,90/10,0.47307461995303,1.0223854437316666
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,80/20,0.2232139348000972,1.4843446323452179
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Linear,80/20,0.8071235662423756,0.6309675082035895
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,80/20,0.43731615748617314,1.2633283889817462
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Ridge,80/20,0.7933154309484418,0.6531627950955082
Rg w/no norm,No regr out,All,ESM-6,1,20,Lasso,80/20,0.38141126099601386,1.3246008765518085
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Lasso,80/20,0.7508817354911947,0.7170842716132362
Rg w/no norm,No regr out,All,ESM-6,1,20,Kernel Ridge,80/20,0.4299996762045931,1.2715152826835903
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Kernel Ridge,80/20,0.7831469912608893,0.669037002660561
Rg w/no norm,No regr out,All,ESM-6,1,20,GPR,80/20,-0.06467695162254272,1.737772656822188
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,GPR,80/20,0.12625153280998314,1.3429524178721828
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,85/15,0.2262387363378382,1.5384313159357768
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Linear,85/15,0.7730982517111089,0.6466170624094658
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,85/15,0.40438413976113274,1.349763707198771
