-9.685040712356567383e-01,1.576898217201232910e+00,4.535836219787597656e+00,1.417882561683654785e+00,2.226769685745239258e+00,4.928410053253173828e+00,-3.986017704010009766e+00,3.690196514129638672e+00,2.178301334381103516e+00,-9.820442795753479004e-01
-6.138280391693115234e+00,6.344308257102966309e-01,-2.887625098228454590e-01,-1.580378890037536621e+00,8.402463793754577637e-01,9.444016218185424805e-01,-3.589567422866821289e+00,1.762103915214538574e+00,1.531959414482116699e+00,1.628991365432739258e+00
-7.753475189208984375e+00,1.796851634979248047e+00,2.839540958404541016e+00,-3.423668146133422852e+00,-2.203309535980224609e+00,-9.586437344551086426e-01,9.911792874336242676e-01,-1.483488529920578003e-01,-2.415762901306152344e+00,3.475721597671508789e+00
5.321412086486816406e-01,1.920259237289428711e+00,-1.223411655426025391e+01,-5.459057807922363281e+00,-5.609938144683837891e+00,9.852318167686462402e-01,-3.197553396224975586e+00,7.532635211944580078e+00,3.101898193359375000e+00,4.295979976654052734e+00
1.044672489166259766e+01,8.503704071044921875e+00,-2.707539749145507812e+01,-8.462311744689941406e+00,1.070071697235107422e+01,-1.752590417861938477e+00,-3.001929223537445068e-01,-9.247466087341308594e+00,-9.208554625511169434e-01,-7.968722581863403320e-01
2.542261362075805664e+00,-1.681983757019042969e+01,1.421683311462402344e+00,-4.436793923377990723e-02,-6.925734043121337891e+00,4.147311210632324219e+00,2.852036714553833008e+00,-9.611833691596984863e-01,-7.540939807891845703e+00,-9.648248672485351562e+00
-7.124703407287597656e+00,-1.110127925872802734e+00,1.370240211486816406e+00,9.472995996475219727e-01,-1.308280825614929199e+00,-6.908481121063232422e-01,1.205514669418334961e+00,-3.196007251739501953e+00,-1.163517609238624573e-01,2.175436019897460938e+00
1.905587005615234375e+01,-3.220293807983398438e+01,-1.014490962028503418e+00,2.643011808395385742e+00,1.393713712692260742e+00,-6.785020351409912109e+00,-3.960263490676879883e+00,-5.982979774475097656e+00,-1.496467304229736328e+01,1.090668201446533203e+01
-6.019059658050537109e+00,2.222527027130126953e+00,2.182458639144897461e+00,-2.278676271438598633e+00,-6.974827647209167480e-01,-2.471361160278320312e+00,3.903935849666595459e-01,5.409884452819824219e-01,-1.534122347831726074e+00,1.827513575553894043e+00
-6.446372985839843750e+00,1.219870686531066895e+00,3.614007472991943359e+00,-7.242748141288757324e-01,-2.073250293731689453e+00,7.154955267906188965e-01,1.284415364265441895e+00,-3.314903497695922852e+00,9.348767399787902832e-01,1.376152873039245605e+00
3.826383352279663086e-01,5.134669303894042969e+00,4.149158000946044922e+00,-2.207336425781250000e+00,1.483366847038269043e+00,1.760883927345275879e+00,-3.942515611648559570e+00,7.752048969268798828e-02,5.030392646789550781e+00,3.940125927329063416e-02
-6.007883548736572266e+00,-3.082408189773559570e+00,-2.340287208557128906e+00,1.571498990058898926e+00,-5.856498241424560547e+00,3.019556760787963867e+00,2.590690374374389648e+00,-2.440514087677001953e+00,-8.679873943328857422e-01,-2.097891092300415039e+00
5.762222766876220703e+00,-2.324550247192382812e+01,-1.083182907104492188e+01,-3.566898107528686523e+00,-8.029678344726562500e+00,1.600154876708984375e+01,-2.876652956008911133e+00,8.078561782836914062e+00,3.255666732788085938e+00,-7.158504962921142578e+00
3.028884172439575195e+00,-1.694712066650390625e+01,-1.224675941467285156e+01,4.171752929687500000e+00,-1.480016899108886719e+01,6.033465862274169922e+00,-4.053507804870605469e+00,4.380034923553466797e+00,-2.321514785289764404e-01,-3.243909120559692383e+00
2.757784128189086914e-01,-1.065454578399658203e+01,-8.910653114318847656e+00,5.672517418861389160e-01,-5.333357810974121094e+00,6.799559593200683594e+00,2.408608913421630859e+00,3.333633661270141602e+00,4.594111919403076172e+00,-6.125530004501342773e-01
1.143491840362548828e+01,-2.286297082901000977e+00,-8.036377906799316406e+00,-1.047817587852478027e+00,-3.125081300735473633e+00,-1.420842075347900391e+01,9.181579947471618652e-01,8.387016296386718750e+00,4.214434623718261719e+00,7.289830684661865234e+00
-7.205485701560974121e-01,-1.181201219558715820e+00,-5.859275341033935547e+00,2.772377014160156250e+00,8.974995613098144531e+00,-1.290814042091369629e+00,9.033104896545410156e+00,-5.198441028594970703e+00,3.427241146564483643e-01,-3.192129850387573242e+00
3.028884172439575195e+00,-1.694712066650390625e+01,-1.224675846099853516e+01,4.171751976013183594e+00,-1.480016994476318359e+01,6.033466339111328125e+00,-4.053505420684814453e+00,4.380036354064941406e+00,-2.321501076221466064e-01,-3.243899822235107422e+00
3.028884172439575195e+00,-1.694712066650390625e+01,-1.224675846099853516e+01,4.171751976013183594e+00,-1.480016994476318359e+01,6.033466339111328125e+00,-4.053505420684814453e+00,4.380036354064941406e+00,-2.321514785289764404e-01,-3.243900537490844727e+00
4.418210506439208984e+00,-6.349555015563964844e+00,-2.045848655700683594e+01,-9.635711908340454102e-01,3.161254644393920898e+00,2.729916334152221680e+00,5.534234523773193359e+00,7.322824001312255859e+00,8.411609649658203125e+00,1.003987884521484375e+01
-5.140607357025146484e+00,9.294079542160034180e-01,1.067240357398986816e+00,2.302767932415008545e-01,-4.540859222412109375e+00,-4.660945415496826172e+00,-3.911869525909423828e-01,-1.685011386871337891e+00,3.700168371200561523e+00,3.504197001457214355e-01
-4.675455689430236816e-01,-3.803364038467407227e+00,4.234265327453613281e+00,2.456230878829956055e+00,-3.413777351379394531e+00,-4.018181324005126953e+00,-2.521664500236511230e-01,-2.109504222869873047e+00,2.762576341629028320e-01,1.060954630374908447e-01
-4.397954940795898438e+00,1.185276269912719727e+00,1.702718257904052734e+00,2.506012439727783203e+00,5.713219046592712402e-01,-5.110070228576660156e+00,-5.182910561561584473e-01,-1.533747076988220215e+00,1.937242984771728516e+00,1.873706579208374023e-01
1.183971118927001953e+01,-3.167196273803710938e+00,-1.598046660423278809e+00,1.264937782287597656e+01,1.228431820869445801e+00,-1.345327854156494141e+01,1.120679497718811035e+00,5.907925367355346680e-01,-4.534684658050537109e+00,-1.799580216407775879e+00
-1.239825606346130371e+00,5.480387210845947266e-01,2.668769836425781250e+00,1.243166208267211914e+00,2.107018232345581055e+00,7.234374880790710449e-01,5.859906673431396484e+00,-9.029334783554077148e-01,3.144481182098388672e+00,1.226050376892089844e+00
8.891531825065612793e-01,2.216484069824218750e+00,4.371285140514373779e-01,1.740480780601501465e+00,-8.242679834365844727e-01,-5.063604831695556641e+00,1.797880411148071289e+00,-1.620228290557861328e+00,3.500736653804779053e-01,1.625927567481994629e+00
-6.417997360229492188e+00,-1.004819869995117188e+00,3.366842985153198242e+00,8.867951035499572754e-01,-1.295747995376586914e+00,2.179555654525756836e+00,-1.649530649185180664e+00,-4.197260379791259766e+00,-2.628983497619628906e+00,3.982955932617187500e+00
-3.209161996841430664e+00,2.273245334625244141e+00,4.458743095397949219e+00,-2.557436227798461914e+00,-4.234473407268524170e-01,-1.483342409133911133e+00,4.069428443908691406e+00,7.023291587829589844e-01,-2.991888761520385742e+00,1.023897767066955566e+00
