Normlaization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,100,Kernel Ridge,85/15,-0.07153194692775866,0.06585042057418536
Rg norm w/0.5,pH regr out,All,ESM-12,9,100,GPR,85/15,0.07616734077941134,0.06548732909778943
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,100,GPR,85/15,0.05449008185585136,0.061857025960142586
Rg norm w/0.5,pH regr out,All,ESM-12,9,100,Linear,90/10,-20.946222927232245,0.32908086066172415
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,100,Linear,90/10,-7.821406960962376,0.18854221005925806
Rg norm w/0.5,pH regr out,All,ESM-12,9,100,Ridge,90/10,-0.2815284136381795,0.07952191887470544
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,100,Ridge,90/10,-0.33366946408740694,0.07331009263908322
Rg norm w/0.5,pH regr out,All,ESM-12,9,100,Lasso,90/10,-0.2707556137531435,0.07918697442021973
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,100,Lasso,90/10,-0.5115171661070028,0.07804520152810454
Rg norm w/0.5,pH regr out,All,ESM-12,9,100,Kernel Ridge,90/10,0.3536302443245114,0.05647591095915574
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,100,Kernel Ridge,90/10,-0.3840963208304722,0.07468318339435134
Rg norm w/0.5,pH regr out,All,ESM-12,9,100,GPR,90/10,0.35331738113767386,0.05648957735964009
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,100,GPR,90/10,-0.027544422783735145,0.06434872817568855
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,Linear,80/20,-3.4758952748383756,0.1343154489780826
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,Linear,80/20,-0.4342669466416631,0.08586985398748499
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,Ridge,80/20,-0.6762929109940701,0.08219794576310964
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,Ridge,80/20,0.17348206227815888,0.06518563058709868
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,Lasso,80/20,-0.7210931325210648,0.0832891050789015
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,Lasso,80/20,0.08617189682385396,0.06854219123969384
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,Kernel Ridge,80/20,0.33567901882192686,0.051745786742674174
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,Kernel Ridge,80/20,0.16607478757214222,0.06547707669348041
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,GPR,80/20,0.046918253091838946,0.061979930649145504
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,GPR,80/20,0.061638888943022496,0.0694561537445757
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,Linear,85/15,-3.593965262045696,0.14603416637569633
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,Linear,85/15,-0.47280737289685315,0.07720207370912509
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,Ridge,85/15,-0.5575948688003449,0.08503307340263086
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,Ridge,85/15,0.07372532284725075,0.061224590192028715
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,Lasso,85/15,-0.6476909341332644,0.08745778993652668
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,Lasso,85/15,-0.021220065134424093,0.06428589000349011
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,Kernel Ridge,85/15,0.3902276191176517,0.05320402601760011
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,Kernel Ridge,85/15,0.1286544854405317,0.059381503733171206
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,GPR,85/15,0.07616598309637346,0.06548737721851906
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,GPR,85/15,0.054367072537029215,0.061861049579048345
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,Linear,90/10,-1.3247355081413654,0.10710494087923529
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,Linear,90/10,-1.2225993919532825,0.09463902558696873
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,Ridge,90/10,-0.2238169838336146,0.07771072652424982
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,Ridge,90/10,-0.09354050778909895,0.06638303466668047
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,Lasso,90/10,-0.2707556137531435,0.07918697442021973
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,Lasso,90/10,-0.13504050518921096,0.0676309276722715
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,Kernel Ridge,90/10,0.35392755263659414,0.056462920957029976
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,Kernel Ridge,90/10,-0.008435302527636468,0.06374757739132467
Rg norm w/0.5,pH regr out,All,ESM-12,9,50,GPR,90/10,0.35331543163431234,0.056489662506924665
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,50,GPR,90/10,-0.027544422778959854,0.06434872817553902
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,Linear,80/20,-1.352222502768051,0.09737000898133716
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,Linear,80/20,-0.07257009029373274,0.07425720018773274
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,Ridge,80/20,-0.6501415891413498,0.08155425315048276
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,Ridge,80/20,0.11748037807227218,0.06735780317909404
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,Lasso,80/20,-0.7210931325210648,0.0832891050789015
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,Lasso,80/20,0.07013684771644024,0.06914093504676716
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,Kernel Ridge,80/20,0.34502101196764756,0.05138066179962641
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,Kernel Ridge,80/20,-0.11636540070037316,0.07575807197303089
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,GPR,80/20,0.05161059289695946,0.061827168441197296
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,GPR,80/20,0.06541586735352045,0.06931622951822781
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,Linear,85/15,-1.3402973057199077,0.10423081623260845
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,Linear,85/15,-0.4124721921863803,0.0756042038524302
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,Ridge,85/15,-0.666036406775335,0.08794332188042629
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,Ridge,85/15,-0.2629433191088999,0.07149043195214932
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,Lasso,85/15,-0.6476909341332644,0.08745778993652668
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,Lasso,85/15,-0.28099102134514675,0.07199942598837078
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,Kernel Ridge,85/15,0.40122342015351753,0.05272213939876863
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,Kernel Ridge,85/15,-0.3489995060443998,0.07388595422204745
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,GPR,85/15,0.07616327386638833,0.06548747324238952
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,GPR,85/15,0.06070734455015314,0.06165331806153411
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,Linear,90/10,-0.9155749329265881,0.09722373561479586
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,Linear,90/10,-0.8268566630587484,0.08580091143964305
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,Ridge,90/10,-0.3373859389972167,0.08123648198915924
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,Ridge,90/10,-0.22312682101267112,0.0702061906834457
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,Lasso,90/10,-0.2707556137531435,0.07918697442021973
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,Lasso,90/10,-0.630676931549466,0.08106317845264525
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,Kernel Ridge,90/10,0.35581650054147096,0.056380319083891885
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,Kernel Ridge,90/10,-0.7627332793422101,0.08428163779525227
Rg norm w/0.5,pH regr out,All,ESM-12,9,20,GPR,90/10,0.3533115411361176,0.05648983242948832
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,20,GPR,90/10,-0.027544422776359045,0.06434872817545759
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,Linear,80/20,-0.6582788490196738,0.08175508804805628
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,Linear,80/20,0.08582169925970518,0.06855532336439614
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,Ridge,80/20,-0.5115138836928468,0.07805344575047152
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,Ridge,80/20,0.17468720177052388,0.06513808991605657
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,Lasso,80/20,-0.7210931325210648,0.0832891050789015
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,Lasso,80/20,0.11674222621492181,0.06738596679945265
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,Kernel Ridge,80/20,0.3685013085231408,0.05045128559590727
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,Kernel Ridge,80/20,0.10762789035849918,0.06773275232896707
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,GPR,80/20,0.05951306234775555,0.061569041684880955
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,GPR,80/20,0.071777457176461,0.06907991351355294
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,Linear,85/15,-0.6961562243765815,0.08873471272725912
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,Linear,85/15,-0.07765019548503282,0.06603814982116037
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,Ridge,85/15,-0.5266282923551606,0.08418355773261933
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,Ridge,85/15,0.08516481504257323,0.060845353819905
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,Lasso,85/15,-0.6476909341332644,0.08745778993652668
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,Lasso,85/15,0.06126798135174716,0.06163491576800154
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,Kernel Ridge,85/15,0.4339979518134861,0.05125894032850358
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,Kernel Ridge,85/15,0.07313133213483725,0.06124421774446244
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,GPR,85/15,0.07616241896007492,0.06548750354300423
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,GPR,85/15,0.07138660602679381,0.06130183332221245
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,Linear,90/10,-0.5215975691160419,0.08665081146818181
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,Linear,90/10,-0.16202460191065393,0.06843012383668441
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,Ridge,90/10,-0.22707404917585117,0.0778140674384527
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,Ridge,90/10,-0.008072904346831056,0.06373612198019613
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,Lasso,90/10,-0.2707556137531435,0.07918697442021973
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,Lasso,90/10,-0.01810592422954782,0.06405250909209048
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,Kernel Ridge,90/10,0.3983638931374571,0.05448659610297628
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,Kernel Ridge,90/10,-0.7018445856360078,0.08281320887312997
Rg norm w/0.5,pH regr out,All,ESM-12,9,10,GPR,90/10,0.3533103135874941,0.05648988604416334
Rg norm w/0.5,pH regr out,Inliers,ESM-12,9,10,GPR,90/10,-0.02754442277627489,0.06434872817545495
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,Linear,80/20,-444303391506.43713,42318.06721745378
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,Linear,80/20,-115559655998.42812,24374.11464909119
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,Ridge,80/20,-0.5646918279576714,0.07941461175552425
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,Ridge,80/20,0.27864299661388714,0.06089769513468976
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,Lasso,80/20,-0.6316732009737485,0.08109659132213926
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,Lasso,80/20,0.1920092924857817,0.06445088904794988
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,Kernel Ridge,80/20,0.3165428040141349,0.052485781740501475
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,Kernel Ridge,80/20,0.25270715057075244,0.06198279310242741
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,GPR,80/20,0.026306108000554662,0.062646560631329
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,GPR,80/20,0.06427280351150066,0.06935860594041582
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,Linear,85/15,-466978047043.6143,46559.55863249558
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,Linear,85/15,-176870136088.22372,26753.662628268587
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,Ridge,85/15,-0.44732928009102757,0.08196799206794632
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,Ridge,85/15,0.12976717117867254,0.05934357729753156
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,Lasso,85/15,-0.5493078862259977,0.08480656797860489
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,Lasso,85/15,0.04075194270685989,0.06230479269688421
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,Kernel Ridge,85/15,0.3682684272979817,0.054153547749962436
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,Kernel Ridge,85/15,0.12103185395071925,0.05964067628597305
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,GPR,85/15,0.15541978232391696,0.06261538782752234
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,GPR,85/15,0.058788857575551856,0.061716248795556095
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,Linear,90/10,-568968924225.2068,52986.71611882182
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,Linear,90/10,-223144527692.8043,29986.983792338287
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,Ridge,90/10,-0.15096579897233942,0.07536226465398889
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,Ridge,90/10,-0.03616104003328435,0.06461796754104285
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,Lasso,90/10,-0.19718765572808938,0.07686061344210356
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,Lasso,90/10,0.022641576266173913,0.06275763871985729
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,Kernel Ridge,90/10,0.353525046653409,0.05648050654283026
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,Kernel Ridge,90/10,-0.0393576842569523,0.06471756672289143
Rg norm w/0.5,pH regr out,All,ESM-12,10,190,GPR,90/10,0.21086169825061407,0.06240211258597783
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,190,GPR,90/10,-0.02754442290260095,0.06434872817941047
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,Linear,80/20,-148.19701249625734,0.7754719143155737
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,Linear,80/20,-14.8379654445607,0.2853483889880868
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,Ridge,80/20,-0.5652684480191041,0.0794292433396634
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,Ridge,80/20,0.28041387363502857,0.06082289957853014
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,Lasso,80/20,-0.6316732009737485,0.08109659132213926
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,Lasso,80/20,0.1920092924857817,0.06445088904794988
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,Kernel Ridge,80/20,0.3289221554766594,0.0520082763072653
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,Kernel Ridge,80/20,0.2529319888072624,0.061973468009658673
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,GPR,80/20,0.049602055035710246,0.06189260386663026
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,GPR,80/20,0.06380100605914008,0.06937608918229977
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,Linear,85/15,-24.335264751063725,0.3429441080931695
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,Linear,85/15,-16.793429606409806,0.26834025210615475
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,Ridge,85/15,-0.4453050529384426,0.08191065200980363
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,Ridge,85/15,0.12716148550383566,0.05943235533873915
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,Lasso,85/15,-0.5493078862259977,0.08480656797860489
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,Lasso,85/15,0.04075194270685989,0.06230479269688421
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,Kernel Ridge,85/15,0.3824346033185314,0.053542925822611415
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,Kernel Ridge,85/15,0.23028983324932883,0.05581097411618684
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,GPR,85/15,0.0761663468083168,0.06548736432738107
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,GPR,85/15,0.05799677787337665,0.061742212102523356
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,Linear,90/10,-27.674997630945864,0.37616157190391053
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,Linear,90/10,-18.881218820451263,0.2830487016961651
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,Ridge,90/10,-0.14724364028496217,0.07524030730980531
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,Ridge,90/10,-0.050071174765050186,0.06505025943597267
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,Lasso,90/10,-0.19718765572808938,0.07686061344210356
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,Lasso,90/10,0.022641576266173913,0.06275763871985729
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,Kernel Ridge,90/10,0.353699174740572,0.056472899515784186
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,Kernel Ridge,90/10,-0.08137851006926455,0.06601285740672458
Rg norm w/0.5,pH regr out,All,ESM-12,10,100,GPR,90/10,0.3533159538617183,0.05648963969792526
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,100,GPR,90/10,-0.0275444227820707,0.06434872817563643
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,Linear,80/20,-3.9289522150466896,0.14094942670692376
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,Linear,80/20,-0.030358198199091913,0.0727813060900297
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,Ridge,80/20,-0.6671216213472742,0.08197277773884076
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,Ridge,80/20,0.2754299246016074,0.06103316985506854
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,Lasso,80/20,-0.6316732009737485,0.08109659132213926
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,Lasso,80/20,0.1920092924857817,0.06445088904794988
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,Kernel Ridge,80/20,0.339340824212087,0.05160297563121559
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,Kernel Ridge,80/20,0.25093497226755024,0.06205624457140824
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,GPR,80/20,0.04655413313370538,0.06199176907472054
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,GPR,80/20,0.06134980810533697,0.0694668515967764
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,Linear,85/15,-3.588316238841184,0.14594435244525072
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,Linear,85/15,0.005607804833484109,0.06343586185346238
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,Ridge,85/15,-0.5007177918759267,0.083466103227295
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,Ridge,85/15,0.20684744527011578,0.056654492673841164
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,Lasso,85/15,-0.5493078862259977,0.08480656797860489
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,Lasso,85/15,0.027092316591985854,0.06274683257859992
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,Kernel Ridge,85/15,0.39439442023094384,0.05302193297364153
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,Kernel Ridge,85/15,0.22841558460281663,0.05587888282196134
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,GPR,85/15,0.07616483960999232,0.06548741774739084
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,GPR,85/15,0.05388212669831938,0.061876909545733584
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,Linear,90/10,-2.208872434639811,0.12583427681801015
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,Linear,90/10,-0.3138178035861754,0.0727624369313724
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,Ridge,90/10,-0.1690239531228661,0.07595116437052764
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,Ridge,90/10,0.1318352750416648,0.059148090999159575
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,Lasso,90/10,-0.19718765572808938,0.07686061344210356
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,Lasso,90/10,0.022641576266173913,0.06275763871985729
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,Kernel Ridge,90/10,0.35403140126416555,0.056458382895919985
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,Kernel Ridge,90/10,-0.07915054434804158,0.06594481915063628
Rg norm w/0.5,pH regr out,All,ESM-12,10,50,GPR,90/10,0.3533137895639519,0.056489734226543575
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,50,GPR,90/10,-0.027544422777992628,0.06434872817550874
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,Linear,80/20,-1.0795288057437862,0.09155213577151156
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,Linear,80/20,0.15398727030860848,0.06594990561157688
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,Ridge,80/20,-0.6124781395076166,0.08061816852403125
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,Ridge,80/20,0.22894139006369052,0.06296068217601113
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,Lasso,80/20,-0.6316732009737485,0.08109659132213926
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,Lasso,80/20,0.20794090383653374,0.06381231823163844
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,Kernel Ridge,80/20,0.36926182945154773,0.05042089692038678
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,Kernel Ridge,80/20,0.22185889354735533,0.06324918132166508
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,GPR,80/20,0.04248410211754494,0.06212394214496363
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,GPR,80/20,0.05807371616316581,0.06958797316306893
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,Linear,85/15,-0.9687376431475194,0.09559926319070063
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,Linear,85/15,-0.0670705965410896,0.06571319264067789
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,Ridge,85/15,-0.5727232619521032,0.08544502430311249
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,Ridge,85/15,0.018938322109426697,0.06300922632309568
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,Lasso,85/15,-0.5493078862259977,0.08480656797860489
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,Lasso,85/15,-0.03432798021672445,0.0646971467202383
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,Kernel Ridge,85/15,0.4286355418364779,0.05150118633614271
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,Kernel Ridge,85/15,0.01827750443937537,0.06303044344018724
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,GPR,85/15,0.0761631655329571,0.06548747708207367
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,GPR,85/15,0.048382425053283384,0.06205649152104834
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,Linear,90/10,-0.688702985896523,0.09128498886272175
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,Linear,90/10,-0.14533744746085375,0.06793700462911724
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,Ridge,90/10,-0.3220025990134854,0.08076791758613748
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,Ridge,90/10,0.09322580976250516,0.06044901653813766
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,Lasso,90/10,-0.19718765572808938,0.07686061344210356
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,Lasso,90/10,0.023101556348864793,0.06274286897907447
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,Kernel Ridge,90/10,0.39040437259325234,0.05484583500917941
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,Kernel Ridge,90/10,-0.12230983453788347,0.06725058225060263
Rg norm w/0.5,pH regr out,All,ESM-12,10,20,GPR,90/10,0.35331138558158215,0.056489839223524144
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,20,GPR,90/10,-0.027544422776340394,0.064348728175457
Rg norm w/0.5,pH regr out,All,ESM-12,10,10,Linear,80/20,-0.7367097133185054,0.08366611949611753
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,10,Linear,80/20,0.19350171308949482,0.06439133867720513
Rg norm w/0.5,pH regr out,All,ESM-12,10,10,Ridge,80/20,-0.5556242348447922,0.07918416839437349
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,10,Ridge,80/20,0.2166894038399123,0.06345892782225869
Rg norm w/0.5,pH regr out,All,ESM-12,10,10,Lasso,80/20,-0.6316732009737485,0.08109659132213926
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,10,Lasso,80/20,0.10744693838679475,0.06773961928149039
Rg norm w/0.5,pH regr out,All,ESM-12,10,10,Kernel Ridge,80/20,0.4436468147555218,0.047354504784903884
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,10,Kernel Ridge,80/20,0.06846633182441919,0.06920301364517484
Rg norm w/0.5,pH regr out,All,ESM-12,10,10,GPR,80/20,-0.008631459298545252,0.06376058084497574
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,10,GPR,80/20,0.016944583198734597,0.07109101742411293
Rg norm w/0.5,pH regr out,All,ESM-12,10,10,Linear,85/15,-0.7362847428455674,0.08977824199086393
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,10,Linear,85/15,0.045419722824673214,0.062153017705786164
Rg norm w/0.5,pH regr out,All,ESM-12,10,10,Ridge,85/15,-0.5512575365813339,0.08485991153045007
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,10,Ridge,85/15,0.13010373634032657,0.05933210053433049
Rg norm w/0.5,pH regr out,All,ESM-12,10,10,Lasso,85/15,-0.5493078862259977,0.08480656797860489
Rg norm w/0.5,pH regr out,Inliers,ESM-12,10,10,Lasso,85/15,0.10602405288482941,0.06014768383664928
