Normalization,Regressing out,Points,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.427,pH regr out,All,-1,Lasso,90/10,-0.6667707213486274,0.0954722715648014
Rg norm w/0.427,pH regr out,All,-1,Kernel Ridge,90/10,0.3334268262148004,0.056897487375527
Rg norm w/0.427,pH regr out,All,-1,GPR,90/10,0.2509062765634059,0.0603166553820893
Rg norm w/0.5,pH regr out,All,-1,Linear,80/20,-1138950.935590857,92.44452145398505
Rg norm w/0.5,pH regr out,All,-1,Ridge,80/20,-0.1168824634996139,0.0775123906539647
Rg norm w/0.5,pH regr out,All,-1,Lasso,80/20,-0.8224337136074287,0.0857061290237245
Rg norm w/0.5,pH regr out,All,-1,Kernel Ridge,80/20,0.3212772649811722,0.0523036754409574
Rg norm w/0.5,pH regr out,All,-1,GPR,80/20,0.0524084669685501,0.0618011555640324
Rg norm w/0.5,pH regr out,All,-1,Linear,85/15,-1621632.5086585744,84.63315534254919
Rg norm w/0.5,pH regr out,All,-1,Ridge,85/15,-0.2669563961091432,0.0662954231157094
Rg norm w/0.5,pH regr out,All,-1,Lasso,85/15,-0.2425226872700177,0.0656530454016153
Rg norm w/0.5,pH regr out,All,-1,Kernel Ridge,85/15,0.3752789480504811,0.0538522301254275
Rg norm w/0.5,pH regr out,All,-1,GPR,85/15,0.1170971813719001,0.055342549758378
Rg norm w/0.5,pH regr out,All,-1,Linear,90/10,-14304289614.812216,6557.050049358629
Rg norm w/0.5,pH regr out,All,-1,Ridge,90/10,-0.1718125964105399,0.0588047091213412
Rg norm w/0.5,pH regr out,All,-1,Lasso,90/10,-0.0760287700143549,0.051113899986333
Rg norm w/0.5,pH regr out,All,-1,Kernel Ridge,90/10,0.5285749315221099,0.0372983277942543
Rg norm w/0.5,pH regr out,All,-1,GPR,90/10,0.229559655833296,0.0432510430532652
Rg norm w/0.418,pH regr out,All,-1,Linear,80/20,-792687.3942061611,120.2922781852942
Rg norm w/0.418,pH regr out,All,-1,Ridge,80/20,-0.0907473552061879,0.115516604282695
Rg norm w/0.418,pH regr out,All,-1,Lasso,80/20,-0.3433369578905438,0.1281960994160097
Rg norm w/0.418,pH regr out,All,-1,Kernel Ridge,80/20,0.2312394632279477,0.0825151743249089
Rg norm w/0.418,pH regr out,All,-1,GPR,80/20,0.523629642724889,0.0932521523805972
Rg norm w/0.418,pH regr out,All,-1,Linear,85/15,-1273412.2500591637,110.13269537452446
Rg norm w/0.418,pH regr out,All,-1,Ridge,85/15,-0.0252516201123933,0.1024943950328579
Rg norm w/0.418,pH regr out,All,-1,Lasso,85/15,-0.0579675949002365,0.1003847562567431
Rg norm w/0.418,pH regr out,All,-1,Kernel Ridge,85/15,0.3816951205184647,0.0767419663569212
Rg norm w/0.418,pH regr out,All,-1,GPR,85/15,0.3711131671383963,0.0773958789965878
