Normalization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.421,buffer regr out,Inliers,1,Linear,85/15,-0.017091973768889268,0.13638651662319232
Rg norm w/0.421,buffer regr out,All,1,Ridge,85/15,-0.059135273024715884,0.14740704967832638
Rg norm w/0.421,buffer regr out,Inliers,1,Ridge,85/15,0.001831660648833111,0.13511178110686642
Rg norm w/0.421,buffer regr out,All,1,Lasso,85/15,-0.034755248329959576,0.14570060561858825
Rg norm w/0.421,buffer regr out,Inliers,1,Lasso,85/15,-0.0005719653936038238,0.13527436035855
Rg norm w/0.421,buffer regr out,All,1,Kernel Ridge,85/15,-0.020470353577915823,0.14469140511829673
Rg norm w/0.421,buffer regr out,Inliers,1,Kernel Ridge,85/15,-0.01039762696920743,0.1359369378401963
Rg norm w/0.421,buffer regr out,All,1,GPR,85/15,0.008492551484511002,0.14262331566991962
Rg norm w/0.421,buffer regr out,Inliers,1,GPR,85/15,-0.08840160019432552,0.14108664612936853
Rg norm w/0.421,buffer regr out,All,1,Linear,90/10,-0.5132971096194137,0.1733332934537095
Rg norm w/0.421,buffer regr out,Inliers,1,Linear,90/10,-0.027459956606961988,0.13985804193030302
Rg norm w/0.421,buffer regr out,All,1,Ridge,90/10,-0.20099111330246733,0.15441510626340454
Rg norm w/0.421,buffer regr out,Inliers,1,Ridge,90/10,-0.023465035789411726,0.13958588243791573
Rg norm w/0.421,buffer regr out,All,1,Lasso,90/10,-0.2097848555027777,0.15497939439354946
Rg norm w/0.421,buffer regr out,Inliers,1,Lasso,90/10,-0.015427753872331529,0.139036717446338
Rg norm w/0.421,buffer regr out,All,1,Kernel Ridge,90/10,-0.15820241890361797,0.15163942240092515
Rg norm w/0.421,buffer regr out,Inliers,1,Kernel Ridge,90/10,0.04500808842615378,0.1348356825023561
Rg norm w/0.421,buffer regr out,All,1,GPR,90/10,0.05802218632267275,0.13675405875199206
Rg norm w/0.421,buffer regr out,Inliers,1,GPR,90/10,-0.22499942886909885,0.1527119188751357
Rg norm w/0.5,buffer regr out,All,1,Linear,80/20,-0.1291958075260986,0.10821596562580962
Rg norm w/0.5,buffer regr out,Inliers,1,Linear,80/20,0.1095770982855312,0.09325363924120966
Rg norm w/0.5,buffer regr out,All,1,Ridge,80/20,0.046475266176479346,0.09944265065971061
Rg norm w/0.5,buffer regr out,Inliers,1,Ridge,80/20,0.10237702078859268,0.09362991076532941
Rg norm w/0.5,buffer regr out,All,1,Lasso,80/20,0.057838077318067116,0.09884836373516517
Rg norm w/0.5,buffer regr out,Inliers,1,Lasso,80/20,0.028380077132231563,0.0974127567999386
Rg norm w/0.5,buffer regr out,All,1,Kernel Ridge,80/20,0.07784493583742569,0.09779320697056948
Rg norm w/0.5,buffer regr out,Inliers,1,Kernel Ridge,80/20,0.0372285567388958,0.09696817646541896
Rg norm w/0.5,buffer regr out,All,1,GPR,80/20,0.038910950900634345,0.09983631093447289
Rg norm w/0.5,buffer regr out,Inliers,1,GPR,80/20,0.1349086039941091,0.09191758910849873
Rg norm w/0.5,buffer regr out,All,1,Linear,85/15,-0.2237074160403718,0.10939653640836966
Rg norm w/0.5,buffer regr out,Inliers,1,Linear,85/15,-0.0002826210468744872,0.09227611524256982
Rg norm w/0.5,buffer regr out,All,1,Ridge,85/15,0.006847707804240266,0.09855364714324777
Rg norm w/0.5,buffer regr out,Inliers,1,Ridge,85/15,0.018590608117662333,0.09140144167768101
Rg norm w/0.5,buffer regr out,All,1,Lasso,85/15,0.03222089693948038,0.09728657096868507
Rg norm w/0.5,buffer regr out,Inliers,1,Lasso,85/15,0.022115384358935897,0.09123715782985599
Rg norm w/0.5,buffer regr out,All,1,Kernel Ridge,85/15,0.04044360357450849,0.09687239308752575
Rg norm w/0.5,buffer regr out,Inliers,1,Kernel Ridge,85/15,-0.019907953190420935,0.09317693709308508
Rg norm w/0.5,buffer regr out,All,1,GPR,85/15,0.0038691501493838265,0.09870132235756188
Rg norm w/0.5,buffer regr out,Inliers,1,GPR,85/15,-0.08140953506239113,0.09594515268383062
Rg norm w/0.5,buffer regr out,All,1,Linear,90/10,-0.4384215177316464,0.11584391934012321
Rg norm w/0.5,buffer regr out,Inliers,1,Linear,90/10,0.018054967856487192,0.0968493762410876
Rg norm w/0.5,buffer regr out,All,1,Ridge,90/10,-0.11355540404517361,0.10192625602501296
Rg norm w/0.5,buffer regr out,Inliers,1,Ridge,90/10,0.02205320498983465,0.09665200177654559
Rg norm w/0.5,buffer regr out,All,1,Lasso,90/10,-0.0349671097532116,0.0982637720230489
Rg norm w/0.5,buffer regr out,Inliers,1,Lasso,90/10,0.035324698052441095,0.0959939404063147
Rg norm w/0.5,buffer regr out,All,1,Kernel Ridge,90/10,-0.08664672202380741,0.10068721862327838
Rg norm w/0.5,buffer regr out,Inliers,1,Kernel Ridge,90/10,0.09592882342396591,0.0929297033989488
Rg norm w/0.5,buffer regr out,All,1,GPR,90/10,0.05978331588066943,0.09365783916735282
Rg norm w/0.5,buffer regr out,Inliers,1,GPR,90/10,-0.2028528792977078,0.10719128948224832
Rg norm w/0.406,buffer regr out,All,1,Linear,80/20,-0.18400681988737877,0.17462252407519338
Rg norm w/0.406,buffer regr out,Inliers,1,Linear,80/20,0.09792028674107345,0.1507268882116014
Rg norm w/0.406,buffer regr out,All,1,Ridge,80/20,-0.024035215368140905,0.16239797342289533
Rg norm w/0.406,buffer regr out,Inliers,1,Ridge,80/20,0.0902901553908233,0.15136299843890227
Rg norm w/0.406,buffer regr out,All,1,Lasso,80/20,-0.04263834026276303,0.16386643477506135
Rg norm w/0.406,buffer regr out,Inliers,1,Lasso,80/20,0.09359953497485896,0.15108743034708533
Rg norm w/0.406,buffer regr out,All,1,Kernel Ridge,80/20,0.03042837615043903,0.15802038216417863
Rg norm w/0.406,buffer regr out,Inliers,1,Kernel Ridge,80/20,0.014194122836620915,0.1575665320577342
Rg norm w/0.406,buffer regr out,All,1,GPR,80/20,0.04912527326942018,0.15648935901961647
Rg norm w/0.406,buffer regr out,Inliers,1,GPR,80/20,0.12562735548960702,0.14839407329150003
Rg norm w/0.406,buffer regr out,All,1,Linear,85/15,-0.29126519836898823,0.17510464284523536
Rg norm w/0.406,buffer regr out,Inliers,1,Linear,85/15,-0.015978378549884376,0.14690337513487406
Rg norm w/0.406,buffer regr out,All,1,Ridge,85/15,-0.06423722179609781,0.15896779872161412
Rg norm w/0.406,buffer regr out,Inliers,1,Ridge,85/15,0.0028142546674226887,0.1455383918903637
Rg norm w/0.406,buffer regr out,All,1,Lasso,85/15,-0.07021582835332763,0.1594136931413391
Rg norm w/0.406,buffer regr out,Inliers,1,Lasso,85/15,-0.0005425670899810164,0.14578314868987916
Rg norm w/0.406,buffer regr out,All,1,Kernel Ridge,85/15,-0.028862762555209143,0.1563034855590945
Rg norm w/0.406,buffer regr out,Inliers,1,Kernel Ridge,85/15,-0.013127355056401724,0.14669711129071672
Rg norm w/0.406,buffer regr out,All,1,GPR,85/15,0.009698977690034027,0.1533463884011967
Rg norm w/0.406,buffer regr out,Inliers,1,GPR,85/15,-0.0887462417913012,0.15207326682838349
Rg norm w/0.406,buffer regr out,All,1,Linear,90/10,-0.5175217096749161,0.18693602093359157
Rg norm w/0.406,buffer regr out,Inliers,1,Linear,90/10,-0.03208287205649252,0.1499341660193094
Rg norm w/0.406,buffer regr out,All,1,Ridge,90/10,-0.2080185147415794,0.16678705221850706
Rg norm w/0.406,buffer regr out,Inliers,1,Ridge,90/10,-0.028112160670219044,0.14964546874728912
Rg norm w/0.406,buffer regr out,All,1,Lasso,90/10,-0.21165858475629862,0.16703814931613592
Rg norm w/0.406,buffer regr out,Inliers,1,Lasso,90/10,-0.008116644361573888,0.1481831134778071
Rg norm w/0.406,buffer regr out,All,1,Kernel Ridge,90/10,-0.16698619186307861,0.16392998398971226
Rg norm w/0.406,buffer regr out,Inliers,1,Kernel Ridge,90/10,0.03810381250827255,0.14474628450539465
Rg norm w/0.406,buffer regr out,All,1,GPR,90/10,0.05748389773133156,0.14732278733199267
Rg norm w/0.406,buffer regr out,Inliers,1,GPR,90/10,-0.2278649976377065,0.16353798130092573
Rg w/no norm,expr pH only regr out,All,1,Linear,80/20,0.33711973582927457,1.8458526431893323
Rg w/no norm,expr pH only regr out,Inliers,1,Linear,80/20,0.2256770967821251,1.957078117106391
Rg w/no norm,expr pH only regr out,All,1,Ridge,80/20,0.3670763372729754,1.8036619753089678
Rg w/no norm,expr pH only regr out,Inliers,1,Ridge,80/20,0.2939727261911542,1.8687785794246008
Rg w/no norm,expr pH only regr out,All,1,Lasso,80/20,0.39706803859174433,1.7604092280912966
Rg w/no norm,expr pH only regr out,Inliers,1,Lasso,80/20,0.30040490874354475,1.8602464530459135
Rg w/no norm,expr pH only regr out,All,1,Kernel Ridge,80/20,0.2689899229588859,1.9383900201612658
Rg w/no norm,expr pH only regr out,Inliers,1,Kernel Ridge,80/20,0.3086906510635842,1.8491976097721465
Rg w/no norm,expr pH only regr out,All,1,GPR,80/20,-0.25661021387467997,2.541439502092037
Rg w/no norm,expr pH only regr out,Inliers,1,GPR,80/20,-0.6217487007007696,2.8322976217519615
Rg w/no norm,expr pH only regr out,All,1,Linear,85/15,0.18181335110798014,1.9776534823560645
Rg w/no norm,expr pH only regr out,Inliers,1,Linear,85/15,0.19854524486312686,2.0952537306469927
Rg w/no norm,expr pH only regr out,All,1,Ridge,85/15,0.24657866530447015,1.8977673086826476
Rg w/no norm,expr pH only regr out,Inliers,1,Ridge,85/15,0.2538696589909947,2.021643007400224
Rg w/no norm,expr pH only regr out,All,1,Lasso,85/15,0.26397141753936093,1.8757344034126209
Rg w/no norm,expr pH only regr out,Inliers,1,Lasso,85/15,0.2620377936499749,2.010546759236735
Rg w/no norm,expr pH only regr out,All,1,Kernel Ridge,85/15,0.18573891182926383,1.972903506779157
Rg w/no norm,expr pH only regr out,Inliers,1,Kernel Ridge,85/15,0.27198067470131015,1.9969563475927237
Rg w/no norm,expr pH only regr out,All,1,GPR,85/15,-0.3080706259276378,2.5005733637880483
Rg w/no norm,expr pH only regr out,Inliers,1,GPR,85/15,-0.769973282441911,3.113726572888301
Rg w/no norm,expr pH only regr out,All,1,Linear,90/10,0.4248706011332183,1.7762499165154675
Rg w/no norm,expr pH only regr out,Inliers,1,Linear,90/10,0.19203802172291662,2.30592389895076
Rg w/no norm,expr pH only regr out,All,1,Ridge,90/10,0.44537647529484437,1.744296983668469
Rg w/no norm,expr pH only regr out,Inliers,1,Ridge,90/10,0.2043941618645746,2.288223751119612
Rg w/no norm,expr pH only regr out,All,1,Lasso,90/10,0.46817440818516465,1.7080709345382616
Rg w/no norm,expr pH only regr out,Inliers,1,Lasso,90/10,0.1648957037118396,2.3443360581575856
Rg w/no norm,expr pH only regr out,All,1,Kernel Ridge,90/10,0.4170556974364864,1.7882771098367605
Rg w/no norm,expr pH only regr out,Inliers,1,Kernel Ridge,90/10,0.20589054143036045,2.286070886844323
Rg w/no norm,expr pH only regr out,All,1,GPR,90/10,-0.15594906122888363,2.5182024077533165
Rg w/no norm,expr pH only regr out,Inliers,1,GPR,90/10,-1.025695873380153,3.6512084697852845
Rg norm w/0.421,expr pH only regr out,All,1,Linear,80/20,0.0007576888676011917,0.22219162316341665
Rg norm w/0.421,expr pH only regr out,Inliers,1,Linear,80/20,-0.07237902906330862,0.2332614520391699
Rg norm w/0.421,expr pH only regr out,All,1,Ridge,80/20,0.050227498989839026,0.21662175478916126
Rg norm w/0.421,expr pH only regr out,Inliers,1,Ridge,80/20,0.06911584823400208,0.21732847710116637
Rg norm w/0.421,expr pH only regr out,All,1,Lasso,80/20,0.07415193641893425,0.21387604045631953
Rg norm w/0.421,expr pH only regr out,Inliers,1,Lasso,80/20,0.08441537897905271,0.21553512867973112
Rg norm w/0.421,expr pH only regr out,All,1,Kernel Ridge,80/20,0.08845601528612568,0.21221744853349997
Rg norm w/0.421,expr pH only regr out,Inliers,1,Kernel Ridge,80/20,0.06020643919602853,0.21836601618205476
Rg norm w/0.421,expr pH only regr out,All,1,GPR,80/20,-0.39235310532890644,0.2622810827667318
Rg norm w/0.421,expr pH only regr out,Inliers,1,GPR,80/20,-0.7031527156256541,0.29396499224988465
Rg norm w/0.421,expr pH only regr out,All,1,Linear,85/15,-0.1570057726955436,0.23965549019611837
Rg norm w/0.421,expr pH only regr out,Inliers,1,Linear,85/15,-0.1421537893638405,0.2532759069385782
Rg norm w/0.421,expr pH only regr out,All,1,Ridge,85/15,-0.0032980261899648866,0.22316937573434406
Rg norm w/0.421,expr pH only regr out,Inliers,1,Ridge,85/15,-0.00931362007096248,0.23809191800578317
Rg norm w/0.421,expr pH only regr out,All,1,Lasso,85/15,0.05685740811651041,0.21637560668470462
Rg norm w/0.421,expr pH only regr out,Inliers,1,Lasso,85/15,-0.03319694710617327,0.2408924251264667
Rg norm w/0.421,expr pH only regr out,All,1,Kernel Ridge,85/15,0.07911497397083644,0.2138071996071921
Rg norm w/0.421,expr pH only regr out,Inliers,1,Kernel Ridge,85/15,-0.013886875457479464,0.23863071214059162
Rg norm w/0.421,expr pH only regr out,All,1,GPR,85/15,-0.4243257848013744,0.265903643301943
Rg norm w/0.421,expr pH only regr out,Inliers,1,GPR,85/15,-0.8822227178760831,0.32513752249248074
Rg norm w/0.421,expr pH only regr out,All,1,Linear,90/10,-0.13889517586453182,0.20338457499363294
Rg norm w/0.421,expr pH only regr out,Inliers,1,Linear,90/10,-0.2739188304209461,0.28222667200170676
Rg norm w/0.421,expr pH only regr out,All,1,Ridge,90/10,0.021893771105478854,0.18848168163141787
Rg norm w/0.421,expr pH only regr out,Inliers,1,Ridge,90/10,-0.19722658903923018,0.27359953362829403
Rg norm w/0.421,expr pH only regr out,All,1,Lasso,90/10,0.03724415263295966,0.18699681868225357
Rg norm w/0.421,expr pH only regr out,Inliers,1,Lasso,90/10,-0.19218918758785342,0.273023333807335
Rg norm w/0.421,expr pH only regr out,All,1,Kernel Ridge,90/10,-0.010909871890326661,0.19161625783775635
Rg norm w/0.421,expr pH only regr out,Inliers,1,Kernel Ridge,90/10,-0.2844574650876477,0.28339164333200234
Rg norm w/0.421,expr pH only regr out,All,1,GPR,90/10,-0.33704666885699,0.22036845088886686
Rg norm w/0.421,expr pH only regr out,Inliers,1,GPR,90/10,-1.2971542084989824,0.37898520076890163
Rg norm w/0.5,expr pH only regr out,All,1,Linear,80/20,0.01798548050798998,0.22586846185054543
Rg norm w/0.5,expr pH only regr out,Inliers,1,Linear,80/20,-0.06803443354594885,0.159021929712794
Rg norm w/0.5,expr pH only regr out,All,1,Ridge,80/20,0.043652939171243355,0.2228970925208706
Rg norm w/0.5,expr pH only regr out,Inliers,1,Ridge,80/20,0.06801517955387404,0.14854868492059378
Rg norm w/0.5,expr pH only regr out,All,1,Lasso,80/20,0.061572299967397326,0.22079897304176213
Rg norm w/0.5,expr pH only regr out,Inliers,1,Lasso,80/20,0.0836239587220704,0.14729949399754655
Rg norm w/0.5,expr pH only regr out,All,1,Kernel Ridge,80/20,-0.04382077654991212,0.23286789011454156
Rg norm w/0.5,expr pH only regr out,Inliers,1,Kernel Ridge,80/20,0.07200841109568723,0.14823010351853763
Rg norm w/0.5,expr pH only regr out,All,1,GPR,80/20,-0.4410770793133092,0.27361521594646143
Rg norm w/0.5,expr pH only regr out,Inliers,1,GPR,80/20,-0.6589680145376979,0.19819075784850035
Rg norm w/0.5,expr pH only regr out,All,1,Linear,85/15,-0.07513000942116932,0.23928071744876292
Rg norm w/0.5,expr pH only regr out,Inliers,1,Linear,85/15,-0.1357400114889673,0.17287046966153546
Rg norm w/0.5,expr pH only regr out,All,1,Ridge,85/15,0.013405177113028799,0.22921689550417315
Rg norm w/0.5,expr pH only regr out,Inliers,1,Ridge,85/15,-0.008529023354904242,0.16290167479133286
Rg norm w/0.5,expr pH only regr out,All,1,Lasso,85/15,0.05931680923046612,0.2238200054056585
Rg norm w/0.5,expr pH only regr out,Inliers,1,Lasso,85/15,-0.021328856358709514,0.1639321558118258
Rg norm w/0.5,expr pH only regr out,All,1,Kernel Ridge,85/15,-0.020718041770542595,0.23314714716409563
Rg norm w/0.5,expr pH only regr out,Inliers,1,Kernel Ridge,85/15,0.006811383768413837,0.16165800519621984
Rg norm w/0.5,expr pH only regr out,All,1,GPR,85/15,-0.44239729328938204,0.2771530482152478
Rg norm w/0.5,expr pH only regr out,Inliers,1,GPR,85/15,-0.8297434279673881,0.21942011931263072
Rg norm w/0.5,expr pH only regr out,All,1,Linear,90/10,0.009596689401719205,0.1884485588299197
Rg norm w/0.5,expr pH only regr out,Inliers,1,Linear,90/10,-0.2856335216883845,0.19306396261121186
Rg norm w/0.5,expr pH only regr out,All,1,Ridge,90/10,0.07894221316916583,0.1817315028626564
Rg norm w/0.5,expr pH only regr out,Inliers,1,Ridge,90/10,-0.20892578820280527,0.18721577619700097
Rg norm w/0.5,expr pH only regr out,All,1,Lasso,90/10,0.10135853070425227,0.17950642875195286
Rg norm w/0.5,expr pH only regr out,Inliers,1,Lasso,90/10,-0.2129674492451561,0.1875284634421017
Rg norm w/0.5,expr pH only regr out,All,1,Kernel Ridge,90/10,-0.16259639195843412,0.20417438881507421
Rg norm w/0.5,expr pH only regr out,Inliers,1,Kernel Ridge,90/10,-0.268015286953299,0.19173653143029643
Rg norm w/0.5,expr pH only regr out,All,1,GPR,90/10,-0.43937783335548963,0.22718213881861446
Rg norm w/0.5,expr pH only regr out,Inliers,1,GPR,90/10,-1.2510959308375025,0.25546983257860023
Rg norm w/0.406,expr pH only regr out,All,1,Linear,80/20,-0.05810975597644963,0.17233464095220266
Rg norm w/0.406,expr pH only regr out,Inliers,1,Linear,80/20,-0.07095324702961592,0.25074879634842123
Rg norm w/0.406,expr pH only regr out,All,1,Ridge,80/20,0.025204107832983103,0.1654108790031011
Rg norm w/0.406,expr pH only regr out,Inliers,1,Ridge,80/20,0.07093724278795044,0.23354798604504826
Rg norm w/0.406,expr pH only regr out,All,1,Lasso,80/20,0.06405818008470354,0.162080829549665
Rg norm w/0.406,expr pH only regr out,Inliers,1,Lasso,80/20,0.08475416712687889,0.23180483012574302
Rg norm w/0.406,expr pH only regr out,All,1,Kernel Ridge,80/20,0.08828352605217571,0.15996947718223942
Rg norm w/0.406,expr pH only regr out,Inliers,1,Kernel Ridge,80/20,0.05917679669124576,0.23502150927172377
Rg norm w/0.406,expr pH only regr out,All,1,GPR,80/20,-0.30169335481774295,0.19114439528791904
Rg norm w/0.406,expr pH only regr out,Inliers,1,GPR,80/20,-0.7096410688940682,0.31681524536479905
Rg norm w/0.406,expr pH only regr out,All,1,Linear,85/15,-0.28241588178037813,0.189280331307276
Rg norm w/0.406,expr pH only regr out,Inliers,1,Linear,85/15,-0.1408475427988225,0.2721871186522131
Rg norm w/0.406,expr pH only regr out,All,1,Ridge,85/15,-0.02485382759157062,0.16920843443769917
Rg norm w/0.406,expr pH only regr out,Inliers,1,Ridge,85/15,-0.007539154090383748,0.25579068721247633
Rg norm w/0.406,expr pH only regr out,All,1,Lasso,85/15,0.056828802747595275,0.16232533522036163
Rg norm w/0.406,expr pH only regr out,Inliers,1,Lasso,85/15,-0.0339512560053965,0.25912170647625526
Rg norm w/0.406,expr pH only regr out,All,1,Kernel Ridge,85/15,0.07897940784562418,0.16040788538912834
Rg norm w/0.406,expr pH only regr out,Inliers,1,Kernel Ridge,85/15,-0.01653808059306705,0.25693045663709735
Rg norm w/0.406,expr pH only regr out,All,1,GPR,85/15,-0.36475524176082286,0.1952623128107827
Rg norm w/0.406,expr pH only regr out,Inliers,1,GPR,85/15,-0.8899445613230268,0.35033077920460637
Rg norm w/0.406,expr pH only regr out,All,1,Linear,90/10,-0.4017679883545908,0.17562097471870786
Rg norm w/0.406,expr pH only regr out,Inliers,1,Linear,90/10,-0.2687383947858286,0.30317365703079446
Rg norm w/0.406,expr pH only regr out,All,1,Ridge,90/10,-0.08644944354550077,0.1546119562422072
Rg norm w/0.406,expr pH only regr out,Inliers,1,Ridge,90/10,-0.19248342538895513,0.293921663386989
Rg norm w/0.406,expr pH only regr out,All,1,Lasso,90/10,-0.06197684272744031,0.15286069773385536
Rg norm w/0.406,expr pH only regr out,Inliers,1,Lasso,90/10,-0.1856223436818354,0.2930748886684773
Rg norm w/0.406,expr pH only regr out,All,1,Kernel Ridge,90/10,-0.06863231247294443,0.15333894298387427
Rg norm w/0.406,expr pH only regr out,Inliers,1,Kernel Ridge,90/10,-0.28564771980274584,0.30518726908156607
Rg norm w/0.406,expr pH only regr out,All,1,GPR,90/10,-0.21833002654258493,0.1637271824323657
Rg norm w/0.406,expr pH only regr out,Inliers,1,GPR,90/10,-1.302648365239171,0.40843150273579293
Rg w/no norm,expr buffer only regr out,All,1,Linear,80/20,0.21364312433573662,1.9382865544151935
Rg w/no norm,expr buffer only regr out,Inliers,1,Linear,80/20,0.23036891271890714,1.9927456093852989
Rg w/no norm,expr buffer only regr out,All,1,Ridge,80/20,0.24696647994407628,1.8967727126562588
Rg w/no norm,expr buffer only regr out,Inliers,1,Ridge,80/20,0.2514167808893484,1.9653079176739794
Rg w/no norm,expr buffer only regr out,All,1,Lasso,80/20,0.23738175758915292,1.908805746401495
Rg w/no norm,expr buffer only regr out,Inliers,1,Lasso,80/20,0.22507369460894522,1.999589105554892
Rg w/no norm,expr buffer only regr out,All,1,Kernel Ridge,80/20,0.05484008502016158,2.125009060831408
Rg w/no norm,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,0.21884140460903834,2.0076137803696654
Rg w/no norm,expr buffer only regr out,All,1,GPR,80/20,-0.5190793377676837,2.6940048124514275
Rg w/no norm,expr buffer only regr out,Inliers,1,GPR,80/20,-0.7601430823156279,3.013592641028413
Rg w/no norm,expr buffer only regr out,All,1,Linear,85/15,0.12034805898147871,2.08755511706902
Rg w/no norm,expr buffer only regr out,Inliers,1,Linear,85/15,0.1819622482565465,2.1532491709355264
Rg w/no norm,expr buffer only regr out,All,1,Ridge,85/15,0.16705207801601807,2.0313812649285667
Rg w/no norm,expr buffer only regr out,Inliers,1,Ridge,85/15,0.24361454108655578,2.0705189089529896
Rg w/no norm,expr buffer only regr out,All,1,Lasso,85/15,0.18387465221599908,2.0107633071286783
Rg w/no norm,expr buffer only regr out,Inliers,1,Lasso,85/15,0.24764970501234795,2.0649886228819767
Rg w/no norm,expr buffer only regr out,All,1,Kernel Ridge,85/15,0.06172167528620087,2.155998031832843
Rg w/no norm,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,0.1327703491416916,2.217045848945731
Rg w/no norm,expr buffer only regr out,All,1,GPR,85/15,-0.42373597022056186,2.6558114987886197
Rg w/no norm,expr buffer only regr out,Inliers,1,GPR,85/15,-0.8087268756059645,3.2017993441188666
Rg w/no norm,expr buffer only regr out,All,1,Linear,90/10,0.21912559311394308,2.0304792923799773
Rg w/no norm,expr buffer only regr out,Inliers,1,Linear,90/10,0.14054391190455462,2.2870952911040345
Rg w/no norm,expr buffer only regr out,All,1,Ridge,90/10,0.2502323326609389,1.989625435202351
Rg w/no norm,expr buffer only regr out,Inliers,1,Ridge,90/10,0.127075983841901,2.3049453597712173
Rg w/no norm,expr buffer only regr out,All,1,Lasso,90/10,0.24776345665400945,1.992898516730127
Rg w/no norm,expr buffer only regr out,Inliers,1,Lasso,90/10,0.07244472968662341,2.3759774376897185
Rg w/no norm,expr buffer only regr out,All,1,Kernel Ridge,90/10,0.06784267751493489,2.2184649824356804
Rg w/no norm,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,-0.08179823746447012,2.5659343952926816
Rg w/no norm,expr buffer only regr out,All,1,GPR,90/10,-0.32149613728255755,2.641441028068221
Rg w/no norm,expr buffer only regr out,Inliers,1,GPR,90/10,-1.2385324047077075,3.6910855090737353
Rg norm w/0.421,expr buffer only regr out,All,1,Linear,80/20,-0.02822714047538244,0.21570923293247932
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Linear,80/20,-0.07472302814410337,0.22644989023306072
Rg norm w/0.421,expr buffer only regr out,All,1,Ridge,80/20,0.013806398276111631,0.21125417139248417
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Ridge,80/20,0.05518879201804239,0.212322664406916
Rg norm w/0.421,expr buffer only regr out,All,1,Lasso,80/20,-0.006479718440728366,0.2134158727656164
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Lasso,80/20,0.05687239406689615,0.2121334063527919
Rg norm w/0.421,expr buffer only regr out,All,1,Kernel Ridge,80/20,0.04513484396506706,0.20787163205864836
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,0.05596327965717329,0.21223562321245518
Rg norm w/0.421,expr buffer only regr out,All,1,GPR,80/20,-0.704396038315009,0.27772147359494925
Rg norm w/0.421,expr buffer only regr out,Inliers,1,GPR,80/20,-0.986079989625293,0.3078379831941147
Rg norm w/0.421,expr buffer only regr out,All,1,Linear,85/15,-0.19421533780745115,0.2370653928678372
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Linear,85/15,-0.15078896149462007,0.24872446867371212
Rg norm w/0.421,expr buffer only regr out,All,1,Ridge,85/15,-0.0321013534122081,0.2203880341937397
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Ridge,85/15,-0.0059056530277816766,0.23254086975437258
Rg norm w/0.421,expr buffer only regr out,All,1,Lasso,85/15,-0.026777581308939702,0.21981889793643183
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Lasso,85/15,-0.006657287071584195,0.23262773326640593
Rg norm w/0.421,expr buffer only regr out,All,1,Kernel Ridge,85/15,0.0019054652353569512,0.21672682869155568
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,-0.014953125201487616,0.23358430627200094
Rg norm w/0.421,expr buffer only regr out,All,1,GPR,85/15,-0.6124775323609648,0.27546959681631994
Rg norm w/0.421,expr buffer only regr out,Inliers,1,GPR,85/15,-1.0444267686725657,0.33151749142190856
Rg norm w/0.421,expr buffer only regr out,All,1,Linear,90/10,-0.4419490995817277,0.2187595061205178
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Linear,90/10,-0.3191626023940337,0.2741854790210116
Rg norm w/0.421,expr buffer only regr out,All,1,Ridge,90/10,-0.16374458176302165,0.19652635763202222
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Ridge,90/10,-0.22351315759926615,0.26405816886384653
Rg norm w/0.421,expr buffer only regr out,All,1,Lasso,90/10,-0.1468488275808768,0.19509451367399291
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Lasso,90/10,-0.24268957547223646,0.26611944733449117
Rg norm w/0.421,expr buffer only regr out,All,1,Kernel Ridge,90/10,-0.16191325258731926,0.19637166468616865
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,-0.3128024670616749,0.2735237092873812
Rg norm w/0.421,expr buffer only regr out,All,1,GPR,90/10,-0.6479510331758462,0.23386440230146283
Rg norm w/0.421,expr buffer only regr out,Inliers,1,GPR,90/10,-1.602847726374192,0.38514092221343066
Rg norm w/0.5,expr buffer only regr out,All,1,Linear,80/20,0.0014696333078938473,0.21685662343361697
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Linear,80/20,-0.08822214085479274,0.15396015244969646
Rg norm w/0.5,expr buffer only regr out,All,1,Ridge,80/20,0.01998861688152087,0.214836274660847
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Ridge,80/20,0.047738455600557894,0.1440216150483103
Rg norm w/0.5,expr buffer only regr out,All,1,Lasso,80/20,0.04371078848139598,0.2122201811873902
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Lasso,80/20,0.05140340695124923,0.14374420121180626
