Normalization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.421,No regr out,Inliers,1,Lasso,90/10,-0.3228883446597208,0.08251292498030129
Rg norm w/0.421,No regr out,All,1,Kernel Ridge,90/10,0.0111922454891209,0.10820577611888477
Rg norm w/0.421,No regr out,Inliers,1,Kernel Ridge,90/10,0.09690342797951801,0.068175366987258
Rg norm w/0.421,No regr out,All,1,GPR,90/10,-3.8394845407783373,0.239383419294084
Rg norm w/0.421,No regr out,Inliers,1,GPR,90/10,-6.550565263661813,0.19712881916098904
Rg norm w/0.5,No regr out,All,1,Linear,80/20,0.21389854680382236,0.10383349756089542
Rg norm w/0.5,No regr out,Inliers,1,Linear,80/20,0.011740870991350016,0.05078617029783594
Rg norm w/0.5,No regr out,All,1,Ridge,80/20,-0.0060197395934014075,0.11746309365146332
Rg norm w/0.5,No regr out,Inliers,1,Ridge,80/20,0.028563196878731545,0.05035206933789391
Rg norm w/0.5,No regr out,All,1,Lasso,80/20,-0.04329705168244802,0.11961955257888184
Rg norm w/0.5,No regr out,Inliers,1,Lasso,80/20,0.03580830339204588,0.05016395167239911
Rg norm w/0.5,No regr out,All,1,Kernel Ridge,80/20,0.100131780098492,0.11109324199120267
Rg norm w/0.5,No regr out,Inliers,1,Kernel Ridge,80/20,0.18079355026243804,0.04623881852842509
Rg norm w/0.5,No regr out,All,1,GPR,80/20,-4.0509389527229835,0.2631990051468602
Rg norm w/0.5,No regr out,Inliers,1,GPR,80/20,-5.15580099282205,0.12675127390958502
Rg norm w/0.5,No regr out,All,1,Linear,85/15,0.26974236478964964,0.10399248529741548
Rg norm w/0.5,No regr out,Inliers,1,Linear,85/15,-0.13673701848432573,0.0500624081834369
Rg norm w/0.5,No regr out,All,1,Ridge,85/15,0.08958321545505654,0.11611385184481976
Rg norm w/0.5,No regr out,Inliers,1,Ridge,85/15,-0.10141285162208646,0.04927842344810804
Rg norm w/0.5,No regr out,All,1,Lasso,85/15,0.0682808440373932,0.117464441070821
Rg norm w/0.5,No regr out,Inliers,1,Lasso,85/15,-0.09028483911062968,0.04902885170219345
Rg norm w/0.5,No regr out,All,1,Kernel Ridge,85/15,0.018497500717517212,0.12056176827811912
Rg norm w/0.5,No regr out,Inliers,1,Kernel Ridge,85/15,0.12418105183635786,0.04394291912499854
Rg norm w/0.5,No regr out,All,1,GPR,85/15,-3.8520638311013595,0.2680570026005289
Rg norm w/0.5,No regr out,Inliers,1,GPR,85/15,-6.337893791476971,0.12719424038822552
Rg norm w/0.5,No regr out,All,1,Linear,90/10,0.12716693308637705,0.1116643624115295
Rg norm w/0.5,No regr out,Inliers,1,Linear,90/10,-0.10243356130193004,0.05469927933259053
Rg norm w/0.5,No regr out,All,1,Ridge,90/10,-0.054245881214961766,0.12272130122994983
Rg norm w/0.5,No regr out,Inliers,1,Ridge,90/10,-0.05385767480672787,0.053480612545958345
Rg norm w/0.5,No regr out,All,1,Lasso,90/10,-0.07312766256570091,0.12381540713274325
Rg norm w/0.5,No regr out,Inliers,1,Lasso,90/10,-0.036596481657451996,0.053040823322380776
Rg norm w/0.5,No regr out,All,1,Kernel Ridge,90/10,0.021322117630925508,0.1182412144858234
Rg norm w/0.5,No regr out,Inliers,1,Kernel Ridge,90/10,0.2365476151942988,0.04551938329766007
Rg norm w/0.5,No regr out,All,1,GPR,90/10,-3.6079503765807406,0.25656823806959667
Rg norm w/0.5,No regr out,Inliers,1,GPR,90/10,-6.147527571426853,0.1392782531599718
Rg norm w/0.406,No regr out,All,1,Linear,80/20,0.04436554410874871,0.06513632216586386
Rg norm w/0.406,No regr out,Inliers,1,Linear,80/20,-0.06103362364784992,0.08314830912800016
Rg norm w/0.406,No regr out,All,1,Ridge,80/20,0.03380538060992233,0.06549522528841342
Rg norm w/0.406,No regr out,Inliers,1,Ridge,80/20,-0.056645329163425684,0.08297618577890532
Rg norm w/0.406,No regr out,All,1,Lasso,80/20,0.05461658804970704,0.06478602315624585
Rg norm w/0.406,No regr out,Inliers,1,Lasso,80/20,-0.04497846382391302,0.08251682678838364
Rg norm w/0.406,No regr out,All,1,Kernel Ridge,80/20,0.001352008764850643,0.06658609551538634
Rg norm w/0.406,No regr out,Inliers,1,Kernel Ridge,80/20,0.16722409885188783,0.07366359725662609
Rg norm w/0.406,No regr out,All,1,GPR,80/20,-5.467345551210079,0.16944952900528953
Rg norm w/0.406,No regr out,Inliers,1,GPR,80/20,-4.72431134007699,0.19313032527937632
Rg norm w/0.406,No regr out,All,1,Linear,85/15,0.12367006602578945,0.06581843429913588
Rg norm w/0.406,No regr out,Inliers,1,Linear,85/15,-0.20695547793475,0.08294498393079955
Rg norm w/0.406,No regr out,All,1,Ridge,85/15,0.05217958855128091,0.06845052007446319
Rg norm w/0.406,No regr out,Inliers,1,Ridge,85/15,-0.1741407903524641,0.08180966047039365
Rg norm w/0.406,No regr out,All,1,Lasso,85/15,0.06433720370928697,0.06801009858293922
Rg norm w/0.406,No regr out,Inliers,1,Lasso,85/15,-0.17815323844168462,0.08194932730360041
Rg norm w/0.406,No regr out,All,1,Kernel Ridge,85/15,0.03175303259922446,0.06918417975980083
Rg norm w/0.406,No regr out,Inliers,1,Kernel Ridge,85/15,0.11367841513779953,0.0710788127795091
Rg norm w/0.406,No regr out,All,1,GPR,85/15,-4.993821133270401,0.17213358465763773
Rg norm w/0.406,No regr out,Inliers,1,GPR,85/15,-5.7173891406808295,0.19567924146439208
Rg norm w/0.406,No regr out,All,1,Linear,90/10,-0.060937790890766674,0.07029376041027821
Rg norm w/0.406,No regr out,Inliers,1,Linear,90/10,-0.39723820301762425,0.09116718302815568
Rg norm w/0.406,No regr out,All,1,Ridge,90/10,-0.11188665315980528,0.07196180956499992
Rg norm w/0.406,No regr out,Inliers,1,Ridge,90/10,-0.34155281429126605,0.08933202881195322
Rg norm w/0.406,No regr out,All,1,Lasso,90/10,-0.057739285693442,0.07018771994615267
Rg norm w/0.406,No regr out,Inliers,1,Lasso,90/10,-0.3475183017452761,0.08953042502222128
Rg norm w/0.406,No regr out,All,1,Kernel Ridge,90/10,-0.1963228584331005,0.07464419136601382
Rg norm w/0.406,No regr out,Inliers,1,Kernel Ridge,90/10,0.08967771541776293,0.07358696598052174
Rg norm w/0.406,No regr out,All,1,GPR,90/10,-4.95111937347621,0.16648348103620106
Rg norm w/0.406,No regr out,Inliers,1,GPR,90/10,-6.452135660569459,0.21054439586780116
Rg w/no norm,pH regr out,All,1,Linear,80/20,0.6990874613627145,0.9230286672387537
Rg w/no norm,pH regr out,Inliers,1,Linear,80/20,0.6300385166028712,0.7099285067188169
Rg w/no norm,pH regr out,All,1,Ridge,80/20,0.6969406643719503,0.9263153921433437
Rg w/no norm,pH regr out,Inliers,1,Ridge,80/20,0.6301425237906991,0.7098287086843217
Rg w/no norm,pH regr out,All,1,Lasso,80/20,0.6065435181133412,1.0554639379328248
Rg w/no norm,pH regr out,Inliers,1,Lasso,80/20,0.6311038142016481,0.7089056565301273
Rg w/no norm,pH regr out,All,1,Kernel Ridge,80/20,0.6539076297638071,0.989899397117307
Rg w/no norm,pH regr out,Inliers,1,Kernel Ridge,80/20,0.7228634318387454,0.6144453708110292
Rg w/no norm,pH regr out,All,1,GPR,80/20,0.0776394514717601,1.616015070702661
Rg w/no norm,pH regr out,Inliers,1,GPR,80/20,0.2756779288594179,0.9933498230825017
Rg w/no norm,pH regr out,All,1,Linear,85/15,0.7025210354117015,0.9316562472027999
Rg w/no norm,pH regr out,Inliers,1,Linear,85/15,0.6915376413163674,0.6926151962374583
Rg w/no norm,pH regr out,All,1,Ridge,85/15,0.705135215967081,0.9275536176445883
Rg w/no norm,pH regr out,Inliers,1,Ridge,85/15,0.7013303792002844,0.681532316240349
Rg w/no norm,pH regr out,All,1,Lasso,85/15,0.5989386787782577,1.0817650847254965
Rg w/no norm,pH regr out,Inliers,1,Lasso,85/15,0.695826709036879,0.6877830467379036
Rg w/no norm,pH regr out,All,1,Kernel Ridge,85/15,0.7111311595626195,0.9180744875550214
Rg w/no norm,pH regr out,Inliers,1,Kernel Ridge,85/15,0.7606249310724971,0.6101412486771189
Rg w/no norm,pH regr out,All,1,GPR,85/15,0.1281868359916889,1.5949213845379717
Rg w/no norm,pH regr out,Inliers,1,GPR,85/15,0.35506347554917184,1.001496451339475
Rg w/no norm,pH regr out,All,1,Linear,90/10,0.661061357232091,1.078937990151684
Rg w/no norm,pH regr out,Inliers,1,Linear,90/10,0.5267910546155015,0.7667099050179463
Rg w/no norm,pH regr out,All,1,Ridge,90/10,0.6693820924226783,1.0656120641360163
Rg w/no norm,pH regr out,Inliers,1,Ridge,90/10,0.5477786368894282,0.7495146713528369
Rg w/no norm,pH regr out,All,1,Lasso,90/10,0.6768327596397714,1.0535365498523062
Rg w/no norm,pH regr out,Inliers,1,Lasso,90/10,0.5359790131739246,0.7592300914530126
Rg w/no norm,pH regr out,All,1,Kernel Ridge,90/10,0.6842010425740436,1.0414568674628688
Rg w/no norm,pH regr out,Inliers,1,Kernel Ridge,90/10,0.6661116773650106,0.6440286923055961
Rg w/no norm,pH regr out,All,1,GPR,90/10,0.08989335744037241,1.7679992816591106
Rg w/no norm,pH regr out,Inliers,1,GPR,90/10,0.2854140691315189,0.9421755539057928
Rg norm w/0.421,pH regr out,All,1,Linear,80/20,0.18365599288207424,0.09640967221913359
Rg norm w/0.421,pH regr out,Inliers,1,Linear,80/20,-0.06816060633274224,0.0769391426635272
Rg norm w/0.421,pH regr out,All,1,Ridge,80/20,-0.007894311738189552,0.1071251637926425
Rg norm w/0.421,pH regr out,Inliers,1,Ridge,80/20,-0.06371054435449297,0.0767787073800011
Rg norm w/0.421,pH regr out,All,1,Lasso,80/20,-0.04252918599366007,0.10895022034040489
Rg norm w/0.421,pH regr out,Inliers,1,Lasso,80/20,-0.0507839191081918,0.07631075896850337
Rg norm w/0.421,pH regr out,All,1,Kernel Ridge,80/20,-0.030171350257841345,0.10830256332807002
Rg norm w/0.421,pH regr out,Inliers,1,Kernel Ridge,80/20,0.21588779041533823,0.06592014777237377
Rg norm w/0.421,pH regr out,All,1,GPR,80/20,-0.051129851496809264,0.1093987064528755
Rg norm w/0.421,pH regr out,Inliers,1,GPR,80/20,0.20570600895888413,0.06634675745379381
Rg norm w/0.421,pH regr out,All,1,Linear,85/15,0.24353284776043904,0.0966776296146756
Rg norm w/0.421,pH regr out,Inliers,1,Linear,85/15,-0.2247650667462191,0.07663967818462944
Rg norm w/0.421,pH regr out,All,1,Ridge,85/15,0.07982971611475875,0.1066264765673627
Rg norm w/0.421,pH regr out,Inliers,1,Ridge,85/15,-0.19094006112694095,0.07557396867706084
Rg norm w/0.421,pH regr out,All,1,Lasso,85/15,0.07098199903490043,0.10713787319705308
Rg norm w/0.421,pH regr out,Inliers,1,Lasso,85/15,-0.19304321669300384,0.07564066964201488
Rg norm w/0.421,pH regr out,All,1,Kernel Ridge,85/15,-0.0009420811454601274,0.11120784637134389
Rg norm w/0.421,pH regr out,Inliers,1,Kernel Ridge,85/15,0.2969437901074544,0.0580660523580064
Rg norm w/0.421,pH regr out,All,1,GPR,85/15,-0.010256747645043252,0.11172409264440986
Rg norm w/0.421,pH regr out,Inliers,1,GPR,85/15,0.3590009338056859,0.055444181365573976
Rg norm w/0.421,pH regr out,All,1,Linear,90/10,0.09166928260727114,0.10370143878226419
Rg norm w/0.421,pH regr out,Inliers,1,Linear,90/10,-0.3760974395809835,0.084155608915396
Rg norm w/0.421,pH regr out,All,1,Ridge,90/10,-0.070320440113536,0.11256922886170391
Rg norm w/0.421,pH regr out,Inliers,1,Ridge,90/10,-0.32059669702949667,0.08244106180727724
Rg norm w/0.421,pH regr out,All,1,Lasso,90/10,-0.0771331518092957,0.11292691857200608
Rg norm w/0.421,pH regr out,Inliers,1,Lasso,90/10,-0.3230504575702007,0.08251761687686646
Rg norm w/0.421,pH regr out,All,1,Kernel Ridge,90/10,-0.08364099670284286,0.113267546914958
Rg norm w/0.421,pH regr out,Inliers,1,Kernel Ridge,90/10,0.3200456278635839,0.05915593984612498
Rg norm w/0.421,pH regr out,All,1,GPR,90/10,-0.06597179376946194,0.11234031517094577
Rg norm w/0.421,pH regr out,Inliers,1,GPR,90/10,0.47010610712592305,0.052221931459995645
Rg norm w/0.5,pH regr out,All,1,Linear,80/20,0.04433236382655159,0.06513153905364272
Rg norm w/0.5,pH regr out,Inliers,1,Linear,80/20,0.011636510083786744,0.05078682755802447
Rg norm w/0.5,pH regr out,All,1,Ridge,80/20,0.033804270042936624,0.06548931655213268
Rg norm w/0.5,pH regr out,Inliers,1,Ridge,80/20,0.028459390028788056,0.05035275265700441
Rg norm w/0.5,pH regr out,All,1,Lasso,80/20,0.054666493034702945,0.06477843133910842
Rg norm w/0.5,pH regr out,Inliers,1,Lasso,80/20,0.035704134323282344,0.0501646619981754
Rg norm w/0.5,pH regr out,All,1,Kernel Ridge,80/20,-0.12312532676752941,0.0706076913471373
Rg norm w/0.5,pH regr out,Inliers,1,Kernel Ridge,80/20,0.2465277160135405,0.0443431334625502
Rg norm w/0.5,pH regr out,All,1,GPR,80/20,-0.07381903183149974,0.06904042397356544
Rg norm w/0.5,pH regr out,Inliers,1,GPR,80/20,0.20224821934980042,0.04562749530913398
Rg norm w/0.5,pH regr out,All,1,Linear,85/15,0.12366678088034577,0.06581002576961695
Rg norm w/0.5,pH regr out,Inliers,1,Linear,85/15,-0.13688999674466729,0.0500634394802285
Rg norm w/0.5,pH regr out,All,1,Ridge,85/15,0.05220257926189498,0.06844081692267268
Rg norm w/0.5,pH regr out,Inliers,1,Ridge,85/15,-0.1015636510022806,0.049279496190595413
Rg norm w/0.5,pH regr out,All,1,Lasso,85/15,0.064397017896063,0.06799910900458471
Rg norm w/0.5,pH regr out,Inliers,1,Lasso,85/15,-0.09043664271902618,0.04902997584162294
Rg norm w/0.5,pH regr out,All,1,Kernel Ridge,85/15,-0.07127526922319882,0.07276255876794069
Rg norm w/0.5,pH regr out,Inliers,1,Kernel Ridge,85/15,0.27472662418009874,0.03998640204911267
Rg norm w/0.5,pH regr out,All,1,GPR,85/15,-0.03465290078580363,0.07150802170787926
Rg norm w/0.5,pH regr out,Inliers,1,GPR,85/15,0.390031947457509,0.036670345799039786
Rg norm w/0.5,pH regr out,All,1,Linear,90/10,-0.06091701173387065,0.0702834868836608
Rg norm w/0.5,pH regr out,Inliers,1,Linear,90/10,-0.1025859109093834,0.05470142703998744
Rg norm w/0.5,pH regr out,All,1,Ridge,90/10,-0.11182403219456893,0.07194997068669334
Rg norm w/0.5,pH regr out,Inliers,1,Ridge,90/10,-0.05400931733123637,0.053482864778253515
Rg norm w/0.5,pH regr out,All,1,Lasso,90/10,-0.05758380888864645,0.07017299124030377
Rg norm w/0.5,pH regr out,Inliers,1,Lasso,90/10,-0.03675016017335797,0.05304317265581994
Rg norm w/0.5,pH regr out,All,1,Kernel Ridge,90/10,-0.3527469995844048,0.07936351281078176
Rg norm w/0.5,pH regr out,Inliers,1,Kernel Ridge,90/10,0.3713191031834837,0.04130547007036463
Rg norm w/0.5,pH regr out,All,1,GPR,90/10,-0.07485426441917076,0.07074363718415627
Rg norm w/0.5,pH regr out,Inliers,1,GPR,90/10,0.5005801046319984,0.03681504677497225
Rg norm w/0.406,pH regr out,All,1,Linear,80/20,0.21394640707035606,0.10382765954812088
Rg norm w/0.406,pH regr out,Inliers,1,Linear,80/20,-0.06115190406778548,0.08314999687936564
Rg norm w/0.406,pH regr out,All,1,Ridge,80/20,-0.00596157586629853,0.11745666947034183
Rg norm w/0.406,pH regr out,Inliers,1,Ridge,80/20,-0.05676264658004815,0.08297785143448203
Rg norm w/0.406,pH regr out,All,1,Lasso,80/20,-0.04322638902098319,0.11961241747412812
Rg norm w/0.406,pH regr out,Inliers,1,Lasso,80/20,-0.045094289877986915,0.08251847548449917
Rg norm w/0.406,pH regr out,All,1,Kernel Ridge,80/20,-0.02855615340470763,0.11876842278385177
Rg norm w/0.406,pH regr out,Inliers,1,Kernel Ridge,80/20,0.2254598210085602,0.07103877015431916
Rg norm w/0.406,pH regr out,All,1,GPR,80/20,-0.045872579802203495,0.11976402254223256
Rg norm w/0.406,pH regr out,Inliers,1,GPR,80/20,0.20371650051221812,0.07202898859651835
Rg norm w/0.406,pH regr out,All,1,Linear,85/15,0.2697883518919265,0.10398080768547678
Rg norm w/0.406,pH regr out,Inliers,1,Linear,85/15,-0.20713983751231213,0.08294829340789651
Rg norm w/0.406,pH regr out,All,1,Ridge,85/15,0.08962281439447772,0.11610194388539646
Rg norm w/0.406,pH regr out,Inliers,1,Ridge,85/15,-0.1743192614052662,0.08181289412818031
Rg norm w/0.406,pH regr out,All,1,Lasso,85/15,0.06831359327184816,0.11745288476030279
Rg norm w/0.406,pH regr out,Inliers,1,Lasso,85/15,-0.1783339831930899,0.08195262434028111
Rg norm w/0.406,pH regr out,All,1,Kernel Ridge,85/15,-0.0005426211701180517,0.12171570111686748
Rg norm w/0.406,pH regr out,Inliers,1,Kernel Ridge,85/15,0.31449497393620196,0.0625077671386936
Rg norm w/0.406,pH regr out,All,1,GPR,85/15,-0.0049075464581009864,0.12198090809360922
Rg norm w/0.406,pH regr out,Inliers,1,GPR,85/15,0.34588786152071427,0.061059714338994694
Rg norm w/0.406,pH regr out,All,1,Linear,90/10,0.12728372751046957,0.11164980026080969
Rg norm w/0.406,pH regr out,Inliers,1,Linear,90/10,-0.3973991914486035,0.09117233998096134
Rg norm w/0.406,pH regr out,All,1,Ridge,90/10,-0.05414258411672623,0.12270749560654252
Rg norm w/0.406,pH regr out,Inliers,1,Ridge,90/10,-0.34171033861739186,0.08933718023353764
Rg norm w/0.406,pH regr out,All,1,Lasso,90/10,-0.07300808834307415,0.1238006461537131
Rg norm w/0.406,pH regr out,Inliers,1,Lasso,90/10,-0.3476785502149464,0.08953565510810042
Rg norm w/0.406,pH regr out,All,1,Kernel Ridge,90/10,-0.08198566838025867,0.12431747129899509
Rg norm w/0.406,pH regr out,Inliers,1,Kernel Ridge,90/10,0.32025610452044206,0.06358805123996035
Rg norm w/0.406,pH regr out,All,1,GPR,90/10,-0.06213030911477824,0.12317152389701305
Rg norm w/0.406,pH regr out,Inliers,1,GPR,90/10,0.4527359159072566,0.05705600125859411
Rg w/no norm,buffer regr out,All,1,Linear,80/20,0.20628713831217182,1.4299510129667214
Rg w/no norm,buffer regr out,Inliers,1,Linear,80/20,-0.0034672970756588484,1.151367955743731
Rg w/no norm,buffer regr out,All,1,Ridge,80/20,0.26633489606877403,1.3747963871565863
Rg w/no norm,buffer regr out,Inliers,1,Ridge,80/20,0.16848773843298903,1.0480858444472818
Rg w/no norm,buffer regr out,All,1,Lasso,80/20,0.27398417662323726,1.3676107122171055
Rg w/no norm,buffer regr out,Inliers,1,Lasso,80/20,-0.001437302349197589,1.1502027687238474
Rg w/no norm,buffer regr out,All,1,Kernel Ridge,80/20,0.024669446685193663,1.5851317516837455
Rg w/no norm,buffer regr out,Inliers,1,Kernel Ridge,80/20,0.1450584429633518,1.0627490867085114
Rg w/no norm,buffer regr out,All,1,GPR,80/20,0.011746444757453123,1.5955985886403652
Rg w/no norm,buffer regr out,Inliers,1,GPR,80/20,-0.05055397904644909,1.1780716706258587
Rg w/no norm,buffer regr out,All,1,Linear,85/15,0.15903006502866168,1.5245979908770892
Rg w/no norm,buffer regr out,Inliers,1,Linear,85/15,0.013283880255746339,1.1760313540097653
Rg w/no norm,buffer regr out,All,1,Ridge,85/15,0.265400488069361,1.4249198152878413
Rg w/no norm,buffer regr out,Inliers,1,Ridge,85/15,0.23131037005467203,1.0380022623384033
Rg w/no norm,buffer regr out,All,1,Lasso,85/15,0.2671284975206525,1.4232428984200212
Rg w/no norm,buffer regr out,Inliers,1,Lasso,85/15,0.24494324138573043,1.02875649143769
Rg w/no norm,buffer regr out,All,1,Kernel Ridge,85/15,0.2782168533741345,1.4124350195112656
Rg w/no norm,buffer regr out,Inliers,1,Kernel Ridge,85/15,0.1337251286139971,1.1019214758309157
Rg w/no norm,buffer regr out,All,1,GPR,85/15,0.02364041643404724,1.6427444360958108
Rg w/no norm,buffer regr out,Inliers,1,GPR,85/15,-0.01724222851064261,1.1940842753978407
Rg w/no norm,buffer regr out,All,1,Linear,90/10,0.11085273704565302,1.6249921749869491
Rg w/no norm,buffer regr out,Inliers,1,Linear,90/10,-0.3673594206795512,1.283430701249559
Rg w/no norm,buffer regr out,All,1,Ridge,90/10,0.23488940586942741,1.5073931374687755
Rg w/no norm,buffer regr out,Inliers,1,Ridge,90/10,0.17412975124936791,0.9974404833036756
Rg w/no norm,buffer regr out,All,1,Lasso,90/10,0.256662663752786,1.4857898923067048
Rg w/no norm,buffer regr out,Inliers,1,Lasso,90/10,0.19132912956866255,0.9869996077891133
Rg w/no norm,buffer regr out,All,1,Kernel Ridge,90/10,0.2609809251942182,1.481467914790378
Rg w/no norm,buffer regr out,Inliers,1,Kernel Ridge,90/10,0.06309012831409766,1.0623802485208282
Rg w/no norm,buffer regr out,All,1,GPR,90/10,0.02212367398611692,1.7041444014149538
Rg w/no norm,buffer regr out,Inliers,1,GPR,90/10,0.019565138396638537,1.0867770358158748
Rg norm w/0.421,buffer regr out,All,1,Linear,80/20,-0.06559329643367273,0.12110024595978106
Rg norm w/0.421,buffer regr out,Inliers,1,Linear,80/20,-0.1351824259026262,0.10141974105225464
Rg norm w/0.421,buffer regr out,All,1,Ridge,80/20,-0.033698218809034675,0.11927410579704421
Rg norm w/0.421,buffer regr out,Inliers,1,Ridge,80/20,-0.1348529529960143,0.10140502206038149
Rg norm w/0.421,buffer regr out,All,1,Lasso,80/20,-0.049338273834243385,0.12017303851077307
Rg norm w/0.421,buffer regr out,Inliers,1,Lasso,80/20,-0.11639871726136297,0.10057715165468377
Rg norm w/0.421,buffer regr out,All,1,Kernel Ridge,80/20,-0.15273862071390187,0.12595479553305547
Rg norm w/0.421,buffer regr out,Inliers,1,Kernel Ridge,80/20,-0.0882997422345746,0.09930335715959103
Rg norm w/0.421,buffer regr out,All,1,GPR,80/20,-0.0821240943098196,0.12203595915220415
Rg norm w/0.421,buffer regr out,Inliers,1,GPR,80/20,-0.34144905122535096,0.11024953315545577
Rg norm w/0.421,buffer regr out,All,1,Linear,85/15,-0.0944806867443031,0.12602949662553165
Rg norm w/0.421,buffer regr out,Inliers,1,Linear,85/15,-0.2594738459977497,0.10630476302824986
