Normlaization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,All,1,Linear,80/20,0.5475002181596123,1.0843253865042832
Rg w/no norm,No regr out,Inliers,1,Linear,80/20,0.5192143686381399,1.0250962950907194
Rg w/no norm,No regr out,All,1,Ridge,80/20,0.6171519070206019,0.9973869526991775
Rg w/no norm,No regr out,Inliers,1,Ridge,80/20,0.519779875747586,1.0244932510645184
Rg w/no norm,No regr out,All,1,Lasso,80/20,0.6284843219324872,0.9825145975260963
Rg w/no norm,No regr out,Inliers,1,Lasso,80/20,0.5034258104071614,1.0417919448970228
Rg w/no norm,No regr out,All,1,Kernel Ridge,80/20,0.5859836812192976,1.0371920239952164
Rg w/no norm,No regr out,Inliers,1,Kernel Ridge,80/20,0.5231112794500825,1.0209334872586044
Rg w/no norm,No regr out,All,1,GPR,80/20,-0.9514436231670598,2.2517928882524427
Rg w/no norm,No regr out,Inliers,1,GPR,80/20,-0.017372147603995636,1.4911757960508805
Rg w/no norm,No regr out,All,1,Linear,85/15,0.4655483861438924,1.2375606705612703
Rg w/no norm,No regr out,Inliers,1,Linear,85/15,0.44691199497362244,1.1326315289783797
Rg w/no norm,No regr out,All,1,Ridge,85/15,0.5574399050668424,1.1261556718867973
Rg w/no norm,No regr out,Inliers,1,Ridge,85/15,0.4513988572657931,1.1280280026160379
Rg w/no norm,No regr out,All,1,Lasso,85/15,0.5835664629813018,1.0924087033113987
Rg w/no norm,No regr out,Inliers,1,Lasso,85/15,0.44751923276955197,1.132009597613951
Rg w/no norm,No regr out,All,1,Kernel Ridge,85/15,0.5150213238733317,1.1788909249611286
Rg w/no norm,No regr out,Inliers,1,Kernel Ridge,85/15,0.44957323630372303,1.1299033552059121
Rg w/no norm,No regr out,All,1,GPR,85/15,-0.9263517759201043,2.349525167970195
Rg w/no norm,No regr out,Inliers,1,GPR,85/15,-0.06670176690166674,1.5729431779414174
Rg w/no norm,No regr out,All,1,Linear,90/10,0.490176238592281,1.362357072869455
Rg w/no norm,No regr out,Inliers,1,Linear,90/10,0.41687326186490115,1.256863103656459
Rg w/no norm,No regr out,All,1,Ridge,90/10,0.5634891547416123,1.2606032822370583
Rg w/no norm,No regr out,Inliers,1,Ridge,90/10,0.41689805154637405,1.2568363877085351
Rg w/no norm,No regr out,All,1,Lasso,90/10,0.5778220235990437,1.2397345404522488
Rg w/no norm,No regr out,Inliers,1,Lasso,90/10,0.4171936168910987,1.2565178118856153
Rg w/no norm,No regr out,All,1,Kernel Ridge,90/10,0.5223259322675143,1.3187022485612863
Rg w/no norm,No regr out,Inliers,1,Kernel Ridge,90/10,0.38538773570803264,1.2903487652981251
Rg w/no norm,No regr out,All,1,GPR,90/10,-0.44149898650350994,2.290804803356775
Rg w/no norm,No regr out,Inliers,1,GPR,90/10,0.10991930512006176,1.5528202656619745
Rg norm w/0.421,No regr out,All,1,Linear,80/20,-0.0986608073186479,0.10672748413850121
Rg norm w/0.421,No regr out,Inliers,1,Linear,80/20,0.04349913261526017,0.10076855096436466
Rg norm w/0.421,No regr out,All,1,Ridge,80/20,-0.015440071684099665,0.10260572769627241
Rg norm w/0.421,No regr out,Inliers,1,Ridge,80/20,0.04793133750180689,0.10053481073840882
Rg norm w/0.421,No regr out,All,1,Lasso,80/20,-0.014998948003474899,0.10258343847694666
Rg norm w/0.421,No regr out,Inliers,1,Lasso,80/20,0.029293544404038308,0.10151408123867046
Rg norm w/0.421,No regr out,All,1,Kernel Ridge,80/20,0.03338997005612554,0.10010830418582049
Rg norm w/0.421,No regr out,Inliers,1,Kernel Ridge,80/20,0.09639754928807298,0.09794246486770636
Rg norm w/0.421,No regr out,All,1,GPR,80/20,-6.487118738603465,0.2786132820699993
Rg norm w/0.421,No regr out,Inliers,1,GPR,80/20,-1.1490563391964117,0.15104495701592036
Rg norm w/0.421,No regr out,All,1,Linear,85/15,-0.2220537788522674,0.1181428316286877
Rg norm w/0.421,No regr out,Inliers,1,Linear,85/15,-0.05530106338056329,0.11095937412936477
Rg norm w/0.421,No regr out,All,1,Ridge,85/15,-0.01706637494647434,0.10777967378893283
Rg norm w/0.421,No regr out,Inliers,1,Ridge,85/15,-0.055136178661449486,0.1109507054088598
Rg norm w/0.421,No regr out,All,1,Lasso,85/15,0.0012118908655969207,0.1068067987040441
Rg norm w/0.421,No regr out,Inliers,1,Lasso,85/15,-0.041177187724656505,0.11021434718184708
Rg norm w/0.421,No regr out,All,1,Kernel Ridge,85/15,-0.028810380960527793,0.10840015057592739
Rg norm w/0.421,No regr out,Inliers,1,Kernel Ridge,85/15,0.021421716762137888,0.10684977139727628
Rg norm w/0.421,No regr out,All,1,GPR,85/15,-6.855962313742409,0.29954488795395356
Rg norm w/0.421,No regr out,Inliers,1,GPR,85/15,-1.1100480519781981,0.15689965308007017
Rg norm w/0.421,No regr out,All,1,Linear,90/10,0.014122188902076505,0.12199002121003304
Rg norm w/0.421,No regr out,Inliers,1,Linear,90/10,-0.03639172045135175,0.11975311092844729
Rg norm w/0.421,No regr out,All,1,Ridge,90/10,0.06924366359835488,0.11853067605907687
Rg norm w/0.421,No regr out,Inliers,1,Ridge,90/10,0.011484030372690301,0.11695443137176932
Rg norm w/0.421,No regr out,All,1,Lasso,90/10,0.09292200293670294,0.11701325944557826
Rg norm w/0.421,No regr out,Inliers,1,Lasso,90/10,-0.004852112139510645,0.11791686158584205
Rg norm w/0.421,No regr out,All,1,Kernel Ridge,90/10,-0.042464502099250234,0.1254421238496727
Rg norm w/0.421,No regr out,Inliers,1,Kernel Ridge,90/10,-0.0372011656306348,0.11979986673370681
Rg norm w/0.421,No regr out,All,1,GPR,90/10,-4.205086151613246,0.280302339006885
Rg norm w/0.421,No regr out,Inliers,1,GPR,90/10,-0.4726646641783574,0.14275021466253335
Rg norm w/0.5,No regr out,All,1,Linear,80/20,-0.051704224122768316,0.11463378460189634
Rg norm w/0.5,No regr out,Inliers,1,Linear,80/20,0.08794288548801055,0.06498830066602178
Rg norm w/0.5,No regr out,All,1,Ridge,80/20,-0.004881029735060771,0.11205291151178069
Rg norm w/0.5,No regr out,Inliers,1,Ridge,80/20,0.11962334524991136,0.06384963547860678
Rg norm w/0.5,No regr out,All,1,Lasso,80/20,-0.009984246492430238,0.11233707755562987
Rg norm w/0.5,No regr out,Inliers,1,Lasso,80/20,0.11272869216349302,0.06409916648712796
Rg norm w/0.5,No regr out,All,1,Kernel Ridge,80/20,0.0536993139737556,0.10873776421019038
Rg norm w/0.5,No regr out,Inliers,1,Kernel Ridge,80/20,0.1597726473841794,0.062376725290099286
Rg norm w/0.5,No regr out,All,1,GPR,80/20,-6.136070060780544,0.2986038302748008
Rg norm w/0.5,No regr out,Inliers,1,GPR,80/20,-1.2007450177780643,0.1009506284740266
Rg norm w/0.5,No regr out,All,1,Linear,85/15,-0.16618475503661045,0.1270212339687406
Rg norm w/0.5,No regr out,Inliers,1,Linear,85/15,-0.018687771199900283,0.07159437271412984
Rg norm w/0.5,No regr out,All,1,Ridge,85/15,-0.003263892841260274,0.11781490536785925
Rg norm w/0.5,No regr out,Inliers,1,Ridge,85/15,-0.018520240384682918,0.07158848535730569
