Normlaization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,All,ESM-12,2,10,Kernel Ridge,90/10,0.4354306299794308,0.9375433747238745
Rg w/no norm,No regr out,Inliers,ESM-12,2,10,Kernel Ridge,90/10,0.5137963680619456,0.7268683657762401
Rg w/no norm,No regr out,All,ESM-12,2,10,GPR,90/10,-5.001811386145098,3.056848283728624
Rg w/no norm,No regr out,Inliers,ESM-12,2,10,GPR,90/10,-10.008454910489121,3.4586757812475395
Rg w/no norm,No regr out,All,ESM-12,3,190,Linear,80/20,-9335411823.440508,256706.85148602942
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,Linear,80/20,-58028595112.141174,276184.5963640182
Rg w/no norm,No regr out,All,ESM-12,3,190,Ridge,80/20,0.5246787092772348,1.8317422104463834
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,Ridge,80/20,0.7397047121924298,0.5849403462962678
Rg w/no norm,No regr out,All,ESM-12,3,190,Lasso,80/20,0.37379376561030897,2.102468089736373
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,Lasso,80/20,0.6662360122033728,0.6623662001026508
Rg w/no norm,No regr out,All,ESM-12,3,190,Kernel Ridge,80/20,0.6709644493044069,1.5240251411645183
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,Kernel Ridge,80/20,0.7511598290402942,0.5719244594568726
Rg w/no norm,No regr out,All,ESM-12,3,190,GPR,80/20,0.5839716991457728,1.7136895838506003
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,GPR,80/20,-9.173618262654292,3.656925760690334
Rg w/no norm,No regr out,All,ESM-12,3,190,Linear,85/15,-13147254440.684748,331998.87527810945
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,Linear,85/15,-91780819474.25665,339158.46587160294
Rg w/no norm,No regr out,All,ESM-12,3,190,Ridge,85/15,0.537124397584672,1.9699319480195694
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,Ridge,85/15,0.7094197391084764,0.6034756501703025
Rg w/no norm,No regr out,All,ESM-12,3,190,Lasso,85/15,0.35220562038409875,2.330438606387431
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,Lasso,85/15,0.5675355477345178,0.7362103254278413
Rg w/no norm,No regr out,All,ESM-12,3,190,Kernel Ridge,85/15,0.6972206255138209,1.5932437450395753
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,Kernel Ridge,85/15,0.7215674517297958,0.5907268318244052
Rg w/no norm,No regr out,All,ESM-12,3,190,GPR,85/15,0.6370895744193954,1.7442904408684436
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,GPR,85/15,-9.750175232178231,3.6705780936311196
Rg w/no norm,No regr out,All,ESM-12,3,190,Linear,90/10,-85329137057.2569,364486.451661422
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,Linear,90/10,-267295367632.52386,538942.4409519321
Rg w/no norm,No regr out,All,ESM-12,3,190,Ridge,90/10,0.5652806923051045,0.8226918172614982
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,Ridge,90/10,0.664718885297892,0.603602756941734
Rg w/no norm,No regr out,All,ESM-12,3,190,Lasso,90/10,0.4020462411498138,0.9648649117003806
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,Lasso,90/10,0.3875052451464802,0.8158265896280293
Rg w/no norm,No regr out,All,ESM-12,3,190,Kernel Ridge,90/10,0.7555600334969025,0.6169057536267165
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,Kernel Ridge,90/10,0.6702085274365505,0.5986408926688559
Rg w/no norm,No regr out,All,ESM-12,3,190,GPR,90/10,0.06103107829883525,1.2090891446135081
Rg w/no norm,No regr out,Inliers,ESM-12,3,190,GPR,90/10,-10.008454920157684,3.4586757827663916
Rg w/no norm,No regr out,All,ESM-12,3,100,Linear,80/20,-5.6566944955990826,6.854882775268737
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,Linear,80/20,-0.8068424237288696,1.5411274796983763
Rg w/no norm,No regr out,All,ESM-12,3,100,Ridge,80/20,0.5220884545975786,1.8367264521244622
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,Ridge,80/20,0.7433242037468321,0.5808592153502435
Rg w/no norm,No regr out,All,ESM-12,3,100,Lasso,80/20,0.37379376561030897,2.102468089736373
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,Lasso,80/20,0.6848198641528729,0.6436619610165333
Rg w/no norm,No regr out,All,ESM-12,3,100,Kernel Ridge,80/20,0.6660319983842284,1.5354056995506147
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,Kernel Ridge,80/20,0.7483887708570456,0.5751000886216477
Rg w/no norm,No regr out,All,ESM-12,3,100,GPR,80/20,-0.6197052699445176,3.3813390269050707
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,GPR,80/20,-9.173611577438786,3.6569245591836435
Rg w/no norm,No regr out,All,ESM-12,3,100,Linear,85/15,-5.951704669166458,7.634221126900928
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,Linear,85/15,-1.9740228397381876,1.930629092975133
Rg w/no norm,No regr out,All,ESM-12,3,100,Ridge,85/15,0.5342517371598359,1.97603530779541
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,Ridge,85/15,0.6982594806108015,0.6149552498337927
Rg w/no norm,No regr out,All,ESM-12,3,100,Lasso,85/15,0.35220562038409875,2.330438606387431
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,Lasso,85/15,0.5876129763711606,0.7189177264121801
Rg w/no norm,No regr out,All,ESM-12,3,100,Kernel Ridge,85/15,0.6917806496379133,1.6074927719257623
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,Kernel Ridge,85/15,0.7176463519473845,0.5948718228025007
Rg w/no norm,No regr out,All,ESM-12,3,100,GPR,85/15,-0.4430263250664699,3.478213251998039
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,GPR,85/15,-9.750165982731994,3.6705765145488582
Rg w/no norm,No regr out,All,ESM-12,3,100,Linear,90/10,-39.69842412767084,7.9601547299264315
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,Linear,90/10,-2.6705900885880896,1.9971680634425497
Rg w/no norm,No regr out,All,ESM-12,3,100,Ridge,90/10,0.5710537777056827,0.8172108737076685
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,Ridge,90/10,0.5909874331941414,0.6666762667259323
Rg w/no norm,No regr out,All,ESM-12,3,100,Lasso,90/10,0.4020462411498138,0.9648649117003806
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,Lasso,90/10,0.3875052451464802,0.8158265896280293
Rg w/no norm,No regr out,All,ESM-12,3,100,Kernel Ridge,90/10,0.7610413882182793,0.609949748087723
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,Kernel Ridge,90/10,0.6954668636140592,0.5752596948115668
Rg w/no norm,No regr out,All,ESM-12,3,100,GPR,90/10,-5.0018261287702295,3.0568520380902457
Rg w/no norm,No regr out,Inliers,ESM-12,3,100,GPR,90/10,-10.008454912462764,3.458675781557583
Rg w/no norm,No regr out,All,ESM-12,3,50,Linear,80/20,-0.8380559153706852,3.602052836250392
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,Linear,80/20,0.5227074083983659,0.7920831444300357
Rg w/no norm,No regr out,All,ESM-12,3,50,Ridge,80/20,0.4917951702016623,1.8940442170885685
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,Ridge,80/20,0.6785328574987588,0.6500499358696661
Rg w/no norm,No regr out,All,ESM-12,3,50,Lasso,80/20,0.37379376561030897,2.102468089736373
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,Lasso,80/20,0.6234608276487636,0.7035314341442976
Rg w/no norm,No regr out,All,ESM-12,3,50,Kernel Ridge,80/20,0.6184759271006011,1.6410873292293933
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,Kernel Ridge,80/20,0.7038968595728273,0.6238783740220505
Rg w/no norm,No regr out,All,ESM-12,3,50,GPR,80/20,-0.6197073626960916,3.3813412113457884
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,GPR,80/20,-9.173608790866796,3.656924058364236
Rg w/no norm,No regr out,All,ESM-12,3,50,Linear,85/15,-1.0240021365391332,4.1193108117059465
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,Linear,85/15,0.41374603645352204,0.8571751904124973
Rg w/no norm,No regr out,All,ESM-12,3,50,Ridge,85/15,0.4966861087187925,2.0541801910404587
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,Ridge,85/15,0.6187724345885592,0.6912240565930583
Rg w/no norm,No regr out,All,ESM-12,3,50,Lasso,85/15,0.35220562038409875,2.330438606387431
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,Lasso,85/15,0.47703513473848247,0.809585931746657
Rg w/no norm,No regr out,All,ESM-12,3,50,Kernel Ridge,85/15,0.265147063127246,2.4821001197499872
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,Kernel Ridge,85/15,0.6460532041043722,0.6660329102959155
Rg w/no norm,No regr out,All,ESM-12,3,50,GPR,85/15,-0.4430286339750158,3.4782160346475828
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,GPR,85/15,-9.750162135530838,3.670575857747489
Rg w/no norm,No regr out,All,ESM-12,3,50,Linear,90/10,-15.14762440747938,5.014031206201035
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,Linear,90/10,0.14878571532002616,0.961758693036203
Rg w/no norm,No regr out,All,ESM-12,3,50,Ridge,90/10,0.5581883065879998,0.8293757177530888
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,Ridge,90/10,0.49369123987868,0.7417445938414772
Rg w/no norm,No regr out,All,ESM-12,3,50,Lasso,90/10,0.4020462411498138,0.9648649117003806
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,Lasso,90/10,0.37691344123872206,0.8228503538815856
Rg w/no norm,No regr out,All,ESM-12,3,50,Kernel Ridge,90/10,0.751779747892589,0.6216577026859165
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,Kernel Ridge,90/10,0.518430353243314,0.7233961976734179
Rg w/no norm,No regr out,All,ESM-12,3,50,GPR,90/10,-5.001823572119918,3.0568513870131917
Rg w/no norm,No regr out,Inliers,ESM-12,3,50,GPR,90/10,-10.008454910651857,3.458675781273104
Rg w/no norm,No regr out,All,ESM-12,3,20,Linear,80/20,0.24105871339745766,2.314593925852654
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,Linear,80/20,0.5591452094947917,0.7612480743506346
Rg w/no norm,No regr out,All,ESM-12,3,20,Ridge,80/20,0.2651417318449102,2.2775740814815824
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,Ridge,80/20,0.6179313407228458,0.7086782956939384
Rg w/no norm,No regr out,All,ESM-12,3,20,Lasso,80/20,0.23370646608286405,2.3257782239717524
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,Lasso,80/20,0.5883327626066597,0.7356166954347593
Rg w/no norm,No regr out,All,ESM-12,3,20,Kernel Ridge,80/20,0.5833727494669931,1.714922726717598
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,Kernel Ridge,80/20,0.6276808258839475,0.6995779720148171
Rg w/no norm,No regr out,All,ESM-12,3,20,GPR,80/20,-0.6197084711856367,3.381342368400706
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,GPR,80/20,-9.173606737931719,3.656923689398405
Rg w/no norm,No regr out,All,ESM-12,3,20,Linear,85/15,0.29999894319123943,2.422525885165678
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,Linear,85/15,0.5081152682272878,0.7851603640345457
Rg w/no norm,No regr out,All,ESM-12,3,20,Ridge,85/15,0.2724142358881625,2.469796523526546
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,Ridge,85/15,0.5284418929498644,0.7687662421461084
Rg w/no norm,No regr out,All,ESM-12,3,20,Lasso,85/15,0.2228062710343286,2.552605627072023
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,Lasso,85/15,0.5382759268598418,0.7607079512456006
Rg w/no norm,No regr out,All,ESM-12,3,20,Kernel Ridge,85/15,0.2053306571431328,2.58114443813274
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,Kernel Ridge,85/15,0.570726152148693,0.7334895186120403
Rg w/no norm,No regr out,All,ESM-12,3,20,GPR,85/15,-0.4430298569582647,3.4782175085611784
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,GPR,85/15,-9.750159312963076,3.6705753758733723
Rg w/no norm,No regr out,All,ESM-12,3,20,Linear,90/10,0.19702048255981208,1.1181110683916986
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,Linear,90/10,0.3542116752741169,0.837706264982874
Rg w/no norm,No regr out,All,ESM-12,3,20,Ridge,90/10,0.28416540595801676,1.0556964333654837
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,Ridge,90/10,0.3526199127681745,0.8387380339947491
Rg w/no norm,No regr out,All,ESM-12,3,20,Lasso,90/10,0.29878054931405096,1.0448638170086995
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,Lasso,90/10,0.38196367937440634,0.8195088879611359
Rg w/no norm,No regr out,All,ESM-12,3,20,Kernel Ridge,90/10,0.6563118900941292,0.7315010718845945
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,Kernel Ridge,90/10,0.4048218143516703,0.8042113006677867
Rg w/no norm,No regr out,All,ESM-12,3,20,GPR,90/10,-5.001825156531446,3.0568517904997488
Rg w/no norm,No regr out,Inliers,ESM-12,3,20,GPR,90/10,-10.0084549092559,3.458675781053811
Rg w/no norm,No regr out,All,ESM-12,3,10,Linear,80/20,0.2241075294825281,2.3402997604214195
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,Linear,80/20,0.5458447045881154,0.7726460986844434
Rg w/no norm,No regr out,All,ESM-12,3,10,Ridge,80/20,0.23460929623910887,2.32440772985402
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,Ridge,80/20,0.5832481266540083,0.7401456741704241
Rg w/no norm,No regr out,All,ESM-12,3,10,Lasso,80/20,0.2199943809375151,2.34649474060433
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,Lasso,80/20,0.5597320175851328,0.7607412688369911
Rg w/no norm,No regr out,All,ESM-12,3,10,Kernel Ridge,80/20,0.4917155533134081,1.8941925745935435
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,Kernel Ridge,80/20,0.6347801188428236,0.6928761784857813
Rg w/no norm,No regr out,All,ESM-12,3,10,GPR,80/20,-0.6197077618631297,3.3813416280012607
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,GPR,80/20,-9.173601856124465,3.656922812010513
Rg w/no norm,No regr out,All,ESM-12,3,10,Linear,85/15,0.23661938452572306,2.5298201201774115
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,Linear,85/15,0.5516792535685502,0.7495853930054619
Rg w/no norm,No regr out,All,ESM-12,3,10,Ridge,85/15,0.23037866030014664,2.540139856898649
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,Ridge,85/15,0.5749484561050191,0.7298733317683203
Rg w/no norm,No regr out,All,ESM-12,3,10,Lasso,85/15,0.19706746563783994,2.594529459529527
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,Lasso,85/15,0.5610308376536971,0.741726341385548
Rg w/no norm,No regr out,All,ESM-12,3,10,Kernel Ridge,85/15,0.28442183867558146,2.4493317793674954
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,Kernel Ridge,85/15,0.6296958624771822,0.6812491586346126
Rg w/no norm,No regr out,All,ESM-12,3,10,GPR,85/15,-0.4430290743712797,3.478216565403936
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,GPR,85/15,-9.750152559482258,3.6705742229060734
Rg w/no norm,No regr out,All,ESM-12,3,10,Linear,90/10,0.1587863240944135,1.1444211496601535
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,Linear,90/10,0.4522212608660211,0.7715236705867258
Rg w/no norm,No regr out,All,ESM-12,3,10,Ridge,90/10,0.18838457600413272,1.1241075348517489
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,Ridge,90/10,0.4850607967247964,0.7480396997750007
Rg w/no norm,No regr out,All,ESM-12,3,10,Lasso,90/10,0.2560906398396988,1.0761993479656136
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,Lasso,90/10,0.46383803876869434,0.7632989560948725
Rg w/no norm,No regr out,All,ESM-12,3,10,Kernel Ridge,90/10,0.4710467333416285,0.907488990087455
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,Kernel Ridge,90/10,0.5240199087099646,0.7191857321060141
Rg w/no norm,No regr out,All,ESM-12,3,10,GPR,90/10,-5.001818724660001,3.056850152557748
Rg w/no norm,No regr out,Inliers,ESM-12,3,10,GPR,90/10,-10.008454908992917,3.4586757810124986
Rg w/no norm,No regr out,All,ESM-12,4,190,Linear,80/20,-5560766008.780549,198124.42991348225
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,Linear,80/20,-53747598250.64721,265801.82347820234
Rg w/no norm,No regr out,All,ESM-12,4,190,Ridge,80/20,0.46525946971147936,1.9428634162750638
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,Ridge,80/20,0.7418657542323199,0.5825071187817086
Rg w/no norm,No regr out,All,ESM-12,4,190,Lasso,80/20,0.3005171775852621,2.222077727562465
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,Lasso,80/20,0.7064886887933697,0.6211419285533939
Rg w/no norm,No regr out,All,ESM-12,4,190,Kernel Ridge,80/20,0.7021392851083235,1.4500311541941282
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,Kernel Ridge,80/20,0.7803622185487951,0.5373186921645736
Rg w/no norm,No regr out,All,ESM-12,4,190,GPR,80/20,0.5891018805613096,1.7030907740111685
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,GPR,80/20,-9.173611828952529,3.6569246043871964
Rg w/no norm,No regr out,All,ESM-12,4,190,Linear,85/15,-5442890137.736242,213616.04136320853
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,Linear,85/15,-56569253690.76079,266266.74008552794
Rg w/no norm,No regr out,All,ESM-12,4,190,Ridge,85/15,0.4786945762354061,2.090572340600968
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,Ridge,85/15,0.7874842690911086,0.5160861903086787
Rg w/no norm,No regr out,All,ESM-12,4,190,Lasso,85/15,0.27213758313894465,2.470266029042678
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,Lasso,85/15,0.6959625325883012,0.6172914330697526
Rg w/no norm,No regr out,All,ESM-12,4,190,Kernel Ridge,85/15,0.6401996459098731,1.7368002447035265
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,Kernel Ridge,85/15,0.786057434193591,0.5178157985472237
Rg w/no norm,No regr out,All,ESM-12,4,190,GPR,85/15,0.6411498034390197,1.7345054654850889
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,GPR,85/15,-9.750166365172602,3.670576579839827
Rg w/no norm,No regr out,All,ESM-12,4,190,Linear,90/10,-54520449939.98136,291348.2599305939
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,Linear,90/10,-96614295839.36195,324016.67820145143
Rg w/no norm,No regr out,All,ESM-12,4,190,Ridge,90/10,0.4561173973191026,0.9202064998255198
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,Ridge,90/10,0.7584049428560324,0.5123782561078918
Rg w/no norm,No regr out,All,ESM-12,4,190,Lasso,90/10,0.4670600770974619,0.9109023874777673
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,Lasso,90/10,0.6142902681153868,0.6474063685436301
Rg w/no norm,No regr out,All,ESM-12,4,190,Kernel Ridge,90/10,0.58827364667132,0.8006395615520125
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,Kernel Ridge,90/10,0.7286510306724163,0.5430136628070805
Rg w/no norm,No regr out,All,ESM-12,4,190,GPR,90/10,0.030238142226781672,1.2287548988444619
Rg w/no norm,No regr out,Inliers,ESM-12,4,190,GPR,90/10,-10.008454930070494,3.458675784323613
Rg w/no norm,No regr out,All,ESM-12,4,100,Linear,80/20,-5.603490053355949,6.827433574348741
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,Linear,80/20,-1.8064866766086491,1.9207016845379221
Rg w/no norm,No regr out,All,ESM-12,4,100,Ridge,80/20,0.46241415129582764,1.9480254814527584
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,Ridge,80/20,0.7415232902704456,0.582893393710916
Rg w/no norm,No regr out,All,ESM-12,4,100,Lasso,80/20,0.3005171775852621,2.222077727562465
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,Lasso,80/20,0.7064886887933697,0.6211419285533939
Rg w/no norm,No regr out,All,ESM-12,4,100,Kernel Ridge,80/20,0.6959904732154008,1.464921375737302
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,Kernel Ridge,80/20,0.7797094752242991,0.538116530743157
Rg w/no norm,No regr out,All,ESM-12,4,100,GPR,80/20,-0.6196947032030429,3.3813279971843326
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,GPR,80/20,-9.173607520354453,3.656923830020126
Rg w/no norm,No regr out,All,ESM-12,4,100,Linear,85/15,-0.8248871157493789,3.9114436762484317
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,Linear,85/15,-1.0160921736997501,1.5895781648879446
Rg w/no norm,No regr out,All,ESM-12,4,100,Ridge,85/15,0.4749573074306832,2.0980526749594635
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,Ridge,85/15,0.7772187961434376,0.5284038458400465
Rg w/no norm,No regr out,All,ESM-12,4,100,Lasso,85/15,0.27213758313894465,2.470266029042678
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,Lasso,85/15,0.6959625325883012,0.6172914330697526
Rg w/no norm,No regr out,All,ESM-12,4,100,Kernel Ridge,85/15,0.2375289824617044,2.528312481006223
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,Kernel Ridge,85/15,0.7843619669312172,0.519863561224866
Rg w/no norm,No regr out,All,ESM-12,4,100,GPR,85/15,-0.44301466689386015,3.478199201771907
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,GPR,85/15,-9.750160405479727,3.670575562389893
Rg w/no norm,No regr out,All,ESM-12,4,100,Linear,90/10,-4.9246359833881295,3.0371311698411487
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,Linear,90/10,-0.1001357203686084,1.0933766675674343
Rg w/no norm,No regr out,All,ESM-12,4,100,Ridge,90/10,0.47510744589034715,0.9039989354180228
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,Ridge,90/10,0.7434747407469293,0.5279730276586988
Rg w/no norm,No regr out,All,ESM-12,4,100,Lasso,90/10,0.4670600770974619,0.9109023874777673
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,Lasso,90/10,0.6142902681153868,0.6474063685436301
Rg w/no norm,No regr out,All,ESM-12,4,100,Kernel Ridge,90/10,0.5922402914969358,0.7967734754964505
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,Kernel Ridge,90/10,0.7260792989941913,0.5455808223647615
Rg w/no norm,No regr out,All,ESM-12,4,100,GPR,90/10,-5.001821858779501,3.056850950693518
Rg w/no norm,No regr out,Inliers,ESM-12,4,100,GPR,90/10,-10.008454917642815,3.458675782371327
Rg w/no norm,No regr out,All,ESM-12,4,50,Linear,80/20,0.48000726405486793,1.9158846499279998
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,Linear,80/20,0.4498981179015006,0.8503544529734854
Rg w/no norm,No regr out,All,ESM-12,4,50,Ridge,80/20,0.4119097505114617,2.0374769718341854
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,Ridge,80/20,0.7331250034416499,0.5922872287849543
Rg w/no norm,No regr out,All,ESM-12,4,50,Lasso,80/20,0.3005171775852621,2.222077727562465
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,Lasso,80/20,0.7064886887933697,0.6211419285533939
Rg w/no norm,No regr out,All,ESM-12,4,50,Kernel Ridge,80/20,0.6531340554414599,1.564773745961836
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,Kernel Ridge,80/20,0.7603661731322631,0.5612450019836209
Rg w/no norm,No regr out,All,ESM-12,4,50,GPR,80/20,-0.6196999960386373,3.3813335219287564
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,GPR,80/20,-9.173605836644033,3.6569235274135528
Rg w/no norm,No regr out,All,ESM-12,4,50,Linear,85/15,0.5979800105618867,1.8358741311481046
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,Linear,85/15,0.5191483085331048,0.7763047985531161
Rg w/no norm,No regr out,All,ESM-12,4,50,Ridge,85/15,0.4185634789192261,2.2078533940899696
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,Ridge,85/15,0.7260224951422717,0.5859818300046357
Rg w/no norm,No regr out,All,ESM-12,4,50,Lasso,85/15,0.27213758313894465,2.470266029042678
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,Lasso,85/15,0.6959625325883012,0.6172914330697526
Rg w/no norm,No regr out,All,ESM-12,4,50,Kernel Ridge,85/15,0.22684317680066934,2.5459676139542564
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,Kernel Ridge,85/15,0.7685613057703735,0.5385731295274495
Rg w/no norm,No regr out,All,ESM-12,4,50,GPR,85/15,-0.44302050642551105,3.478206239480616
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,GPR,85/15,-9.750158074747873,3.6705751644829068
Rg w/no norm,No regr out,All,ESM-12,4,50,Linear,90/10,-0.052009612581226605,1.2798013591390631
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,Linear,90/10,0.5627284134823861,0.6893222517145766
Rg w/no norm,No regr out,All,ESM-12,4,50,Ridge,90/10,0.5116070574261784,0.8720018429414012
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,Ridge,90/10,0.6683936572280829,0.6002858183212578
Rg w/no norm,No regr out,All,ESM-12,4,50,Lasso,90/10,0.4670600770974619,0.9109023874777673
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,Lasso,90/10,0.6142902681153868,0.6474063685436301
Rg w/no norm,No regr out,All,ESM-12,4,50,Kernel Ridge,90/10,0.6256913197150676,0.7633921016909981
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,Kernel Ridge,90/10,0.7136831279558893,0.5577892490069877
Rg w/no norm,No regr out,All,ESM-12,4,50,GPR,90/10,-5.001820668889858,3.0568506476759048
Rg w/no norm,No regr out,Inliers,ESM-12,4,50,GPR,90/10,-10.0084549123419,3.4586757815385964
Rg w/no norm,No regr out,All,ESM-12,4,20,Linear,80/20,0.21924022607469462,2.3476288304362547
Rg w/no norm,No regr out,Inliers,ESM-12,4,20,Linear,80/20,0.7228028806594549,0.6036327318084315
Rg w/no norm,No regr out,All,ESM-12,4,20,Ridge,80/20,0.23913028207436482,2.3175326931182543
Rg w/no norm,No regr out,Inliers,ESM-12,4,20,Ridge,80/20,0.7437012198502289,0.5804324634770284
Rg w/no norm,No regr out,All,ESM-12,4,20,Lasso,80/20,0.22252805703237066,2.342680605611514
Rg w/no norm,No regr out,Inliers,ESM-12,4,20,Lasso,80/20,0.7194154480750646,0.6073098193588908
Rg w/no norm,No regr out,All,ESM-12,4,20,Kernel Ridge,80/20,0.5043608426118733,1.8704819621487783
Rg w/no norm,No regr out,Inliers,ESM-12,4,20,Kernel Ridge,80/20,0.7588104158821218,0.5630639195885444
Rg w/no norm,No regr out,All,ESM-12,4,20,GPR,80/20,-0.6197061599591189,3.381339955913807
Rg w/no norm,No regr out,Inliers,ESM-12,4,20,GPR,80/20,-9.173603564031147,3.6569231189658433
Rg w/no norm,No regr out,All,ESM-12,4,20,Linear,85/15,0.2674168304335307,2.478263878187412
