Normlaization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.427,No regr out,Inliers,1,Kernel Ridge,85/15,-10.607383840879928,0.2711352945532175
Rg norm w/0.427,No regr out,All,1,GPR,85/15,-0.45731169948298067,0.389136621389694
Rg norm w/0.427,No regr out,Inliers,1,GPR,85/15,-10.222580849400092,0.26660313565501054
Rg norm w/0.427,No regr out,All,1,Linear,90/10,-5.533662295162579,0.18855121805125158
Rg norm w/0.427,No regr out,Inliers,1,Linear,90/10,-0.45285230990633774,0.09820028517848652
Rg norm w/0.427,No regr out,All,1,Ridge,90/10,-0.5707843068458025,0.0924505028099256
Rg norm w/0.427,No regr out,Inliers,1,Ridge,90/10,-0.37945904502816097,0.09568776713449936
Rg norm w/0.427,No regr out,All,1,Lasso,90/10,-0.5007903388440378,0.09036723896953038
Rg norm w/0.427,No regr out,Inliers,1,Lasso,90/10,0.005090915840341936,0.08126316125922277
Rg norm w/0.427,No regr out,All,1,Kernel Ridge,90/10,-10.677966368391889,0.2520778062842213
Rg norm w/0.427,No regr out,Inliers,1,Kernel Ridge,90/10,-10.539638251422252,0.27675668004944226
Rg norm w/0.427,No regr out,All,1,GPR,90/10,-20.912319067139602,0.3452988819755343
Rg norm w/0.427,No regr out,Inliers,1,GPR,90/10,-10.110731403495555,0.2715647143033826
Rg norm w/0.5,No regr out,All,1,Linear,80/20,0.3065114603371317,0.25115170936108266
Rg norm w/0.5,No regr out,Inliers,1,Linear,80/20,0.21684614884091147,0.06499325975639218
Rg norm w/0.5,No regr out,All,1,Ridge,80/20,0.079794816582193,0.28930692665195695
Rg norm w/0.5,No regr out,Inliers,1,Ridge,80/20,0.23631546590414365,0.06418030453269194
Rg norm w/0.5,No regr out,All,1,Lasso,80/20,0.05399835623959037,0.2933340237516363
Rg norm w/0.5,No regr out,Inliers,1,Lasso,80/20,0.2969554236878237,0.061579506881403574
Rg norm w/0.5,No regr out,All,1,Kernel Ridge,80/20,0.0991530963990992,0.2862476890388414
Rg norm w/0.5,No regr out,Inliers,1,Kernel Ridge,80/20,-7.1898730405914755,0.21017611517204765
Rg norm w/0.5,No regr out,All,1,GPR,80/20,-0.7308406628449484,0.3967756747794794
Rg norm w/0.5,No regr out,Inliers,1,GPR,80/20,-6.892980690995452,0.20633138619722619
Rg norm w/0.5,No regr out,All,1,Linear,85/15,0.34473485325041775,0.27303006348139186
Rg norm w/0.5,No regr out,Inliers,1,Linear,85/15,-0.348410197873223,0.06721331700301551
Rg norm w/0.5,No regr out,All,1,Ridge,85/15,0.07633444267592582,0.32415991550118867
Rg norm w/0.5,No regr out,Inliers,1,Ridge,85/15,-0.29118823936123395,0.06577170423586984
Rg norm w/0.5,No regr out,All,1,Lasso,85/15,0.07108894713685776,0.32507906426384153
Rg norm w/0.5,No regr out,Inliers,1,Lasso,85/15,0.08823017371647424,0.0552696764493044
Rg norm w/0.5,No regr out,All,1,Kernel Ridge,85/15,-0.027092472176999394,0.3418272718038001
Rg norm w/0.5,No regr out,Inliers,1,Kernel Ridge,85/15,-9.075719897201456,0.18373096547687015
Rg norm w/0.5,No regr out,All,1,GPR,85/15,-0.4538029277986435,0.40668177022801527
Rg norm w/0.5,No regr out,Inliers,1,GPR,85/15,-8.755868793609036,0.18079120098840099
Rg norm w/0.5,No regr out,All,1,Linear,90/10,-5.5021717859645465,0.19690627991823695
Rg norm w/0.5,No regr out,Inliers,1,Linear,90/10,-0.46155283868773966,0.06863700126575895
Rg norm w/0.5,No regr out,All,1,Ridge,90/10,-0.6108267223606114,0.09800647302395622
Rg norm w/0.5,No regr out,Inliers,1,Ridge,90/10,-0.3856247867782301,0.06683036952254283
Rg norm w/0.5,No regr out,All,1,Lasso,90/10,-0.5459764387957382,0.09601338540484332
Rg norm w/0.5,No regr out,Inliers,1,Lasso,90/10,0.05896585632848261,0.0550749017769505
Rg norm w/0.5,No regr out,All,1,Kernel Ridge,90/10,-10.62495652787556,0.26328493902288524
Rg norm w/0.5,No regr out,Inliers,1,Kernel Ridge,90/10,-10.364945128749001,0.19139681754740326
Rg norm w/0.5,No regr out,All,1,GPR,90/10,-20.782521007973173,0.3603996980302687
Rg norm w/0.5,No regr out,Inliers,1,GPR,90/10,-9.971268777882926,0.18805265441356317
Rg norm w/0.5,No regr out,All,2,Linear,80/20,0.27990059220171115,0.255925005325066
Rg norm w/0.5,No regr out,Inliers,2,Linear,80/20,0.21095238726709986,0.06523736044555757
Rg norm w/0.5,No regr out,All,2,Ridge,80/20,0.011054536372199442,0.29991809261413754
Rg norm w/0.5,No regr out,Inliers,2,Ridge,80/20,0.22962815295448769,0.06446069406506903
Rg norm w/0.5,No regr out,All,2,Lasso,80/20,0.0047332037047611575,0.30087510295185704
Rg norm w/0.5,No regr out,Inliers,2,Lasso,80/20,0.276849828932924,0.062453822176384614
Rg norm w/0.5,No regr out,All,2,Kernel Ridge,80/20,0.04068566538194396,0.2953907973502507
Rg norm w/0.5,No regr out,Inliers,2,Kernel Ridge,80/20,-7.122703469463259,0.20931245678887442
Rg norm w/0.5,No regr out,All,2,GPR,80/20,-0.7307247432999733,0.3967623879337343
Rg norm w/0.5,No regr out,Inliers,2,GPR,80/20,-7.245293349711416,0.21088603987170568
Rg norm w/0.5,No regr out,All,2,Linear,85/15,0.31568988803340425,0.27901555425236635
Rg norm w/0.5,No regr out,Inliers,2,Linear,85/15,-0.3136521601567177,0.0663413808004541
Rg norm w/0.5,No regr out,All,2,Ridge,85/15,0.08827875002332741,0.32205717149252255
Rg norm w/0.5,No regr out,Inliers,2,Ridge,85/15,-0.25330567391571623,0.0647996734400648
Rg norm w/0.5,No regr out,All,2,Lasso,85/15,0.007050612791159483,0.3360976623171147
Rg norm w/0.5,No regr out,Inliers,2,Lasso,85/15,0.2547700508959623,0.049967712062269534
Rg norm w/0.5,No regr out,All,2,Kernel Ridge,85/15,-0.038832898103758895,0.3437753896708147
Rg norm w/0.5,No regr out,Inliers,2,Kernel Ridge,85/15,-9.062749603458101,0.18361267060449507
Rg norm w/0.5,No regr out,All,2,GPR,85/15,-0.45380292779357956,0.40668177022730695
Rg norm w/0.5,No regr out,Inliers,2,GPR,85/15,-9.246808056609835,0.18528429734900445
Rg norm w/0.5,No regr out,All,2,Linear,90/10,-5.488536457096505,0.19669971117268675
Rg norm w/0.5,No regr out,Inliers,2,Linear,90/10,-0.3852838485579759,0.06682214708410951
Rg norm w/0.5,No regr out,All,2,Ridge,90/10,-0.7490448282226518,0.10212470569024176
Rg norm w/0.5,No regr out,Inliers,2,Ridge,90/10,-0.3053517352492061,0.0648656562240351
Rg norm w/0.5,No regr out,All,2,Lasso,90/10,-0.5949383226409961,0.09752193150546258
Rg norm w/0.5,No regr out,Inliers,2,Lasso,90/10,0.07737614781253754,0.0545335009724546
Rg norm w/0.5,No regr out,All,2,Kernel Ridge,90/10,-10.640205841612259,0.2634575675753264
Rg norm w/0.5,No regr out,Inliers,2,Kernel Ridge,90/10,-10.305414041860715,0.19089487844638245
Rg norm w/0.5,No regr out,All,2,GPR,90/10,-21.51413888861359,0.3664021539724294
Rg norm w/0.5,No regr out,Inliers,2,GPR,90/10,-10.587061189242037,0.19325809348042175
Rg norm w/0.5,No regr out,All,1,Linear,80/20,0.3065114603371317,0.25115170936108266
Rg norm w/0.5,No regr out,Inliers,1,Linear,80/20,0.21684614884091147,0.06499325975639218
Rg norm w/0.5,No regr out,All,1,Ridge,80/20,0.079794816582193,0.28930692665195695
Rg norm w/0.5,No regr out,Inliers,1,Ridge,80/20,0.23631546590414365,0.06418030453269194
Rg norm w/0.5,No regr out,All,1,Lasso,80/20,0.05399835623959037,0.2933340237516363
Rg norm w/0.5,No regr out,Inliers,1,Lasso,80/20,0.2969554236878237,0.061579506881403574
Rg norm w/0.5,No regr out,All,1,Kernel Ridge,80/20,0.0991530963990992,0.2862476890388414
Rg norm w/0.5,No regr out,Inliers,1,Kernel Ridge,80/20,-7.1898730405914755,0.21017611517204765
Rg norm w/0.5,No regr out,All,1,GPR,80/20,-0.7059891715461759,0.39391691426386344
Rg norm w/0.5,No regr out,Inliers,1,GPR,80/20,-6.892990885326322,0.20633151944281633
Rg norm w/0.5,No regr out,All,1,Linear,85/15,0.34473485325041775,0.27303006348139186
Rg norm w/0.5,No regr out,Inliers,1,Linear,85/15,-0.348410197873223,0.06721331700301551
Rg norm w/0.5,No regr out,All,1,Ridge,85/15,0.07633444267592582,0.32415991550118867
Rg norm w/0.5,No regr out,Inliers,1,Ridge,85/15,-0.29118823936123395,0.06577170423586984
Rg norm w/0.5,No regr out,All,1,Lasso,85/15,0.07108894713685776,0.32507906426384153
Rg norm w/0.5,No regr out,Inliers,1,Lasso,85/15,0.08823017371647424,0.0552696764493044
Rg norm w/0.5,No regr out,All,1,Kernel Ridge,85/15,-0.027092472176999394,0.3418272718038001
Rg norm w/0.5,No regr out,Inliers,1,Kernel Ridge,85/15,-9.075719897201456,0.18373096547687015
Rg norm w/0.5,No regr out,All,1,GPR,85/15,-0.45380292779163267,0.40668177022703467
Rg norm w/0.5,No regr out,Inliers,1,GPR,85/15,-17.706757772180662,0.2503476826576602
Rg norm w/0.5,No regr out,All,1,Linear,90/10,-5.5021717859645465,0.19690627991823695
Rg norm w/0.5,No regr out,Inliers,1,Linear,90/10,-0.46155283868773966,0.06863700126575895
Rg norm w/0.5,No regr out,All,1,Ridge,90/10,-0.6108267223606114,0.09800647302395622
Rg norm w/0.5,No regr out,Inliers,1,Ridge,90/10,-0.3856247867782301,0.06683036952254283
Rg norm w/0.5,No regr out,All,1,Lasso,90/10,-0.5459764387957382,0.09601338540484332
Rg norm w/0.5,No regr out,Inliers,1,Lasso,90/10,0.05896585632848261,0.0550749017769505
Rg norm w/0.5,No regr out,All,1,Kernel Ridge,90/10,-10.62495652787556,0.26328493902288524
Rg norm w/0.5,No regr out,Inliers,1,Kernel Ridge,90/10,-10.364945128749001,0.19139681754740326
Rg norm w/0.5,No regr out,All,1,GPR,90/10,-20.782250918962408,0.36039746366309827
Rg norm w/0.5,No regr out,Inliers,1,GPR,90/10,-9.971292064772078,0.18805285398751778
Rg norm w/0.418,No regr out,All,1,Linear,80/20,0.3007104231940605,0.16727077513124217
Rg norm w/0.418,No regr out,Inliers,1,Linear,80/20,0.07951705148168642,0.09585000611818467
Rg norm w/0.418,No regr out,All,1,Ridge,80/20,0.09053853635306452,0.19075840949874653
Rg norm w/0.418,No regr out,Inliers,1,Ridge,80/20,0.10296095312011722,0.09462152535881202
Rg norm w/0.418,No regr out,All,1,Lasso,80/20,0.0812180766617997,0.191733395279622
Rg norm w/0.418,No regr out,Inliers,1,Lasso,80/20,0.20413711806881896,0.08912579076292791
Rg norm w/0.418,No regr out,All,1,Kernel Ridge,80/20,0.10563826824452116,0.18916820638049459
Rg norm w/0.418,No regr out,Inliers,1,Kernel Ridge,80/20,-9.154263210363968,0.3183526573391088
Rg norm w/0.418,No regr out,All,1,GPR,80/20,-0.7514351536025667,0.2647211087304467
Rg norm w/0.418,No regr out,Inliers,1,GPR,80/20,-8.766444268129856,0.3122140975577121
Rg norm w/0.418,No regr out,All,1,Linear,85/15,0.34295792485663645,0.18165940041154394
Rg norm w/0.418,No regr out,Inliers,1,Linear,85/15,-0.4764847571290891,0.10089885902083039
Rg norm w/0.418,No regr out,All,1,Ridge,85/15,0.08656938819360938,0.2141899387766114
Rg norm w/0.418,No regr out,Inliers,1,Ridge,85/15,-0.41551446630495126,0.09879362641952116
