Normalization,Regressing out,Points,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,All,50,GPR,90/10,-10.397324147381244,3.930871708664172
Rg norm w/0.427,No regr out,All,50,Linear,80/20,-3.2105244295971405,0.5165013313248595
Rg norm w/0.427,No regr out,All,50,Ridge,80/20,-0.6398644369673752,0.2686191168622387
Rg norm w/0.427,No regr out,All,50,Lasso,80/20,0.0898071519006193,0.2726506873062008
Rg norm w/0.427,No regr out,All,50,Kernel Ridge,80/20,0.0861597383740665,0.2680532265292427
Rg norm w/0.427,No regr out,All,50,GPR,80/20,-3.451752584038545,0.3253004812641146
Rg norm w/0.427,No regr out,All,50,Linear,85/15,-1.6805208628868518,0.5551636863823569
Rg norm w/0.427,No regr out,All,50,Ridge,85/15,-0.284718701670777,0.29932384162673253
Rg norm w/0.427,No regr out,All,50,Lasso,85/15,0.2208645188677391,0.3052739784294914
Rg norm w/0.427,No regr out,All,50,Kernel Ridge,85/15,0.1302807307584693,0.2940247119175286
Rg norm w/0.427,No regr out,All,50,GPR,85/15,-2.513525168068004,0.3802196205946314
Rg norm w/0.427,No regr out,All,50,Linear,90/10,-0.7770310924566606,0.44265442581220754
Rg norm w/0.427,No regr out,All,50,Ridge,90/10,0.0394501538653406,0.22316338666664884
Rg norm w/0.427,No regr out,All,50,Lasso,90/10,0.4804732342504783,0.19991760079528947
Rg norm w/0.427,No regr out,All,50,Kernel Ridge,90/10,0.4435053555742188,0.19937088363912756
Rg norm w/0.427,No regr out,All,50,GPR,90/10,-21.220022071261926,0.4636943921732934
Rg norm w/0.5,No regr out,All,50,Linear,80/20,-3.2399811072037688,0.5403820026625656
Rg norm w/0.5,No regr out,All,50,Ridge,80/20,-0.651416179237944,0.28072255625976583
Rg norm w/0.5,No regr out,All,50,Lasso,80/20,0.0904835495920899,0.2843044811101148
Rg norm w/0.5,No regr out,All,50,Kernel Ridge,80/20,0.0894755207890061,0.27982900875030337
Rg norm w/0.5,No regr out,All,50,GPR,80/20,-3.455323962878423,0.3397017917276895
Rg norm w/0.5,No regr out,All,50,Linear,85/15,-1.6972859039551298,0.5809355732104018
Rg norm w/0.5,No regr out,All,50,Ridge,85/15,-0.294308535599838,0.31281275214179466
Rg norm w/0.5,No regr out,All,50,Lasso,85/15,0.2185546613661494,0.31845344997838987
Rg norm w/0.5,No regr out,All,50,Kernel Ridge,85/15,0.1316417660688763,0.3068903070899035
Rg norm w/0.5,No regr out,All,50,GPR,85/15,-2.5215394988837936,0.397036091264111
Rg norm w/0.5,No regr out,All,50,Linear,90/10,-0.7866692871227257,0.4630913703754677
Rg norm w/0.5,No regr out,All,50,Ridge,90/10,0.0340173912591321,0.23311230151324858
Rg norm w/0.5,No regr out,All,50,Lasso,90/10,0.4918704647158312,0.20786287425946254
Rg norm w/0.5,No regr out,All,50,Kernel Ridge,90/10,0.4451695229357868,0.20766490272308108
Rg norm w/0.5,No regr out,All,50,GPR,90/10,-21.124460667886947,0.48426985422743857
Rg norm w/0.418,No regr out,All,50,Linear,80/20,-2.784265093740539,0.35909663440831796
Rg norm w/0.418,No regr out,All,50,Ridge,80/20,-0.479592196218555,0.18839914132249178
Rg norm w/0.418,No regr out,All,50,Lasso,80/20,0.083840986069507,0.19363339580387223
Rg norm w/0.418,No regr out,All,50,Kernel Ridge,80/20,0.0769418058396093,0.1899217485863905
Rg norm w/0.418,No regr out,All,50,GPR,80/20,-3.213380615510756,0.22980084085890265
Rg norm w/0.418,No regr out,All,50,Linear,85/15,-1.462177091201167,0.38546408647887914
Rg norm w/0.418,No regr out,All,50,Ridge,85/15,-0.1724542338860804,0.2099109961165561
Rg norm w/0.418,No regr out,All,50,Lasso,85/15,0.1808326059524233,0.21720700086161435
Rg norm w/0.418,No regr out,All,50,Kernel Ridge,85/15,0.1304119306092225,0.20843974627340195
Rg norm w/0.418,No regr out,All,50,GPR,85/15,-2.3318405592299576,0.26873120049880656
Rg norm w/0.418,No regr out,All,50,Linear,90/10,-0.6348594198908815,0.30783394990743557
Rg norm w/0.418,No regr out,All,50,Ridge,90/10,0.1150470839328787,0.15716671030098295
Rg norm w/0.418,No regr out,All,50,Lasso,90/10,0.3901473675847983,0.14752729980660995
Rg norm w/0.418,No regr out,All,50,Kernel Ridge,90/10,0.4279489260273554,0.14412830275699867
Rg norm w/0.418,No regr out,All,50,GPR,90/10,-21.02907675673342,0.3274451712076868
Rg w/no norm,pH regr out,All,50,Linear,80/20,-1.287014096094334,4.623637362081151
Rg w/no norm,pH regr out,All,50,Ridge,80/20,-0.0273251914608638,2.2716837720235303
Rg w/no norm,pH regr out,All,50,Lasso,80/20,0.3141949081100859,2.3632888798366216
Rg w/no norm,pH regr out,All,50,Kernel Ridge,80/20,-0.1223227510255131,2.237601809415394
Rg w/no norm,pH regr out,All,50,GPR,80/20,0.1028917929007452,1.9330306172514724
Rg w/no norm,pH regr out,All,50,Linear,85/15,-0.8273633319066203,5.034592701395493
Rg w/no norm,pH regr out,All,50,Ridge,85/15,0.0049550974330349,2.516831936399913
Rg w/no norm,pH regr out,All,50,Lasso,85/15,0.0078401736178712,2.630751169184092
Rg w/no norm,pH regr out,All,50,Kernel Ridge,85/15,-0.2615609013764413,2.472438734706344
Rg w/no norm,pH regr out,All,50,GPR,85/15,0.1515912647292286,1.9854670916242476
Rg w/no norm,pH regr out,All,50,Linear,90/10,-0.6874023545787273,3.922686261405109
Rg w/no norm,pH regr out,All,50,Ridge,90/10,0.0210612956955073,1.8715903332494743
Rg w/no norm,pH regr out,All,50,Lasso,90/10,-0.1190787050061363,1.8288900769256666
Rg w/no norm,pH regr out,All,50,Kernel Ridge,90/10,0.1497697450022479,1.6139033376025478
Rg w/no norm,pH regr out,All,50,GPR,90/10,-0.255509052407771,1.8908966014000481
Rg norm w/0.427,pH regr out,All,50,Linear,80/20,-3.2117893511769937,0.5164688301188602
Rg norm w/0.427,pH regr out,All,50,Ridge,80/20,-0.6400855704432469,0.26861559939125923
Rg norm w/0.427,pH regr out,All,50,Lasso,80/20,0.0897876248761482,0.272642254566641
Rg norm w/0.427,pH regr out,All,50,Kernel Ridge,80/20,0.0632079837630708,0.20181463796729945
Rg norm w/0.427,pH regr out,All,50,GPR,80/20,0.078132559812704,0.2083574453866361
Rg norm w/0.427,pH regr out,All,50,Linear,85/15,-1.680906450967416,0.5551231339142831
Rg norm w/0.427,pH regr out,All,50,Ridge,85/15,-0.2847390926516493,0.29931571018284714
Rg norm w/0.427,pH regr out,All,50,Lasso,85/15,0.2209749471978752,0.30525992768049
Rg norm w/0.427,pH regr out,All,50,Kernel Ridge,85/15,0.088148613108698,0.21183751396961287
Rg norm w/0.427,pH regr out,All,50,GPR,85/15,0.1240644340756114,0.22594546878857233
Rg norm w/0.427,pH regr out,All,50,Linear,90/10,-0.776578414535863,0.4426236655247274
Rg norm w/0.427,pH regr out,All,50,Ridge,90/10,0.0397897442563851,0.22314855000443923
Rg norm w/0.427,pH regr out,All,50,Lasso,90/10,0.480771843923573,0.19990139172478594
Rg norm w/0.427,pH regr out,All,50,Kernel Ridge,90/10,0.2063538323393584,0.1983713693856154
Rg norm w/0.427,pH regr out,All,50,GPR,90/10,0.2070763599292776,0.19965909281266564
Rg norm w/0.5,pH regr out,All,50,Linear,80/20,-2.7855860227957585,0.359073060384442
Rg norm w/0.5,pH regr out,All,50,Ridge,80/20,-0.4798549664038105,0.18839643064551387
Rg norm w/0.5,pH regr out,All,50,Lasso,80/20,0.0838293593508332,0.19362683275344794
Rg norm w/0.5,pH regr out,All,50,Kernel Ridge,80/20,0.0864303477683741,0.14120603894340725
Rg norm w/0.5,pH regr out,All,50,GPR,80/20,0.093652623280041,0.14814843294218052
Rg norm w/0.5,pH regr out,All,50,Linear,85/15,-1.462602773914945,0.38543466318569186
Rg norm w/0.5,pH regr out,All,50,Ridge,85/15,-0.1725035397322414,0.20990488017143427
Rg norm w/0.5,pH regr out,All,50,Lasso,85/15,0.1809169745718111,0.2171967567713186
Rg norm w/0.5,pH regr out,All,50,Kernel Ridge,85/15,0.1053044507648826,0.15152274414816802
Rg norm w/0.5,pH regr out,All,50,GPR,85/15,0.1270416973143178,0.1613169690636145
Rg norm w/0.5,pH regr out,All,50,Linear,90/10,-0.6344731971546551,0.30781153321995314
Rg norm w/0.5,pH regr out,All,50,Ridge,90/10,0.1153440083251021,0.15715566849492502
Rg norm w/0.5,pH regr out,All,50,Lasso,90/10,0.3903833044568511,0.14751495657702735
Rg norm w/0.5,pH regr out,All,50,Kernel Ridge,90/10,0.2295702698025515,0.1427657132868732
Rg norm w/0.5,pH regr out,All,50,GPR,90/10,0.2303202381855963,0.14394992046637994
Rg norm w/0.418,pH regr out,All,50,Linear,80/20,-3.24122766649056,0.5403481717733244
Rg norm w/0.418,pH regr out,All,50,Ridge,80/20,-0.6516294815180039,0.28071892503055046
Rg norm w/0.418,pH regr out,All,50,Lasso,80/20,0.090468628940734,0.28429602552620936
Rg norm w/0.418,pH regr out,All,50,Kernel Ridge,80/20,0.0600844460847107,0.2106446562484964
Rg norm w/0.418,pH regr out,All,50,GPR,80/20,0.0767943340512863,0.21754954760460046
Rg norm w/0.418,pH regr out,All,50,Linear,85/15,-1.6976636758232764,0.5808933632973903
Rg norm w/0.418,pH regr out,All,50,Ridge,85/15,-0.2943246904712469,0.31280433045097
Rg norm w/0.418,pH regr out,All,50,Lasso,85/15,0.2186688562723685,0.3184388690973806
Rg norm w/0.418,pH regr out,All,50,Kernel Ridge,85/15,0.0850172708502504,0.22102641348316468
Rg norm w/0.418,pH regr out,All,50,GPR,85/15,0.1239008137958275,0.2357528865055097
Rg norm w/0.418,pH regr out,All,50,Linear,90/10,-0.7862094527524515,0.463059371676963
Rg norm w/0.418,pH regr out,All,50,Ridge,90/10,0.0343610932322663,0.2330969149713599
Rg norm w/0.418,pH regr out,All,50,Lasso,90/10,0.4921864308062551,0.20784548694023233
Rg norm w/0.418,pH regr out,All,50,Kernel Ridge,90/10,0.2025816659541593,0.206883653713614
Rg norm w/0.418,pH regr out,All,50,GPR,90/10,0.2033017540266007,0.2081707903402446
Rg w/no norm,buffer regr out,All,50,Linear,80/20,-2.894955808692892,4.511561686235163
Rg w/no norm,buffer regr out,All,50,Ridge,80/20,-0.6778367661511044,2.3663722325603063
Rg w/no norm,buffer regr out,All,50,Lasso,80/20,-0.4074900654290598,2.397111121563358
Rg w/no norm,buffer regr out,All,50,Kernel Ridge,80/20,0.0508994635395322,2.255168154647607
Rg w/no norm,buffer regr out,All,50,GPR,80/20,-0.008904628150145,1.908600711144046
Rg w/no norm,buffer regr out,All,50,Linear,85/15,-2.491490019034289,4.902267226126105
Rg w/no norm,buffer regr out,All,50,Ridge,85/15,-0.9193948084459744,2.598141940015072
Rg w/no norm,buffer regr out,All,50,Lasso,85/15,-0.7719427622246573,2.6302631591396457
Rg w/no norm,buffer regr out,All,50,Kernel Ridge,85/15,-0.1931780295086154,2.4623155866551643
Rg w/no norm,buffer regr out,All,50,GPR,85/15,-0.3671977525238605,2.049572395155527
Rg w/no norm,buffer regr out,All,50,Linear,90/10,-0.9361649169508744,3.5387418449412564
Rg w/no norm,buffer regr out,All,50,Ridge,90/10,-0.2804991376316712,1.9517441553429773
Rg w/no norm,buffer regr out,All,50,Lasso,90/10,-0.3513224359048355,1.8640991671937601
Rg w/no norm,buffer regr out,All,50,Kernel Ridge,90/10,-0.0484960836335,1.7534321275180555
Rg w/no norm,buffer regr out,All,50,GPR,90/10,-0.290484169658868,1.7970070108835408
Rg norm w/0.427,buffer regr out,All,50,Linear,80/20,-3.358892284484022,0.48330545659965835
Rg norm w/0.427,buffer regr out,All,50,Ridge,80/20,-0.5182930238708483,0.2721374916799558
Rg norm w/0.427,buffer regr out,All,50,Lasso,80/20,-0.3371185064467066,0.2888010817878171
Rg norm w/0.427,buffer regr out,All,50,Kernel Ridge,80/20,0.1613293148654306,0.2232559884165582
Rg norm w/0.427,buffer regr out,All,50,GPR,80/20,0.2246626747827452,0.21319630201373388
Rg norm w/0.427,buffer regr out,All,50,Linear,85/15,-2.3929105062023277,0.5130623887875804
Rg norm w/0.427,buffer regr out,All,50,Ridge,85/15,-0.4747243878587344,0.30132011167603623
Rg norm w/0.427,buffer regr out,All,50,Lasso,85/15,-0.2804600445413516,0.3198961673203362
Rg norm w/0.427,buffer regr out,All,50,Kernel Ridge,85/15,0.0426091946991863,0.27541905388184496
Rg norm w/0.427,buffer regr out,All,50,GPR,85/15,0.0727001934312704,0.23597050151542423
Rg norm w/0.427,buffer regr out,All,50,Linear,90/10,-0.2572428053573719,0.3990179609920597
Rg norm w/0.427,buffer regr out,All,50,Ridge,90/10,0.258491351991655,0.22402272064498438
Rg norm w/0.427,buffer regr out,All,50,Lasso,90/10,-0.2166591158087951,0.21980995924933092
Rg norm w/0.427,buffer regr out,All,50,Kernel Ridge,90/10,-0.0004983493688017,0.21458173523814578
Rg norm w/0.427,buffer regr out,All,50,GPR,90/10,-0.0052704145585822,0.21461657854000737
Rg norm w/0.5,buffer regr out,All,50,Linear,80/20,-2.8915818879601423,0.33403553432076666
Rg norm w/0.5,buffer regr out,All,50,Ridge,80/20,-0.3511193314440786,0.19060877469665075
Rg norm w/0.5,buffer regr out,All,50,Lasso,80/20,-0.0070595951749041,0.19767865666623663
Rg norm w/0.5,buffer regr out,All,50,Kernel Ridge,80/20,0.138881515535126,0.15243470317148472
Rg norm w/0.5,buffer regr out,All,50,GPR,80/20,0.2050736509248547,0.152278521340972
Rg norm w/0.5,buffer regr out,All,50,Linear,85/15,-2.060281370835904,0.35331212285662195
Rg norm w/0.5,buffer regr out,All,50,Ridge,85/15,-0.3015948956992147,0.21101728877260845
Rg norm w/0.5,buffer regr out,All,50,Lasso,85/15,0.0555284866263667,0.2176899833267937
Rg norm w/0.5,buffer regr out,All,50,Kernel Ridge,85/15,0.0337692405314018,0.17932863832334273
Rg norm w/0.5,buffer regr out,All,50,GPR,85/15,0.0689219823334186,0.16870195105308045
Rg norm w/0.5,buffer regr out,All,50,Linear,90/10,-0.1252291531535678,0.27773928179459
Rg norm w/0.5,buffer regr out,All,50,Ridge,90/10,0.3352434072340883,0.15773018466104563
Rg norm w/0.5,buffer regr out,All,50,Lasso,90/10,0.2403846079963559,0.15660513423163178
Rg norm w/0.5,buffer regr out,All,50,Kernel Ridge,90/10,-0.0013028290217733,0.15604300897959508
Rg norm w/0.5,buffer regr out,All,50,GPR,90/10,0.0117034855001826,0.15604363886052303
Rg norm w/0.418,buffer regr out,All,50,Linear,80/20,-3.408596385310518,0.506033850836251
Rg norm w/0.418,buffer regr out,All,50,Ridge,80/20,-0.5373264232285153,0.284470299421232
Rg norm w/0.418,buffer regr out,All,50,Lasso,80/20,-0.3576476827298167,0.30149675959937566
Rg norm w/0.418,buffer regr out,All,50,Kernel Ridge,80/20,0.1638059763199951,0.23281379680718306
Rg norm w/0.418,buffer regr out,All,50,GPR,80/20,0.2265465316433327,0.2224140820817173
Rg norm w/0.418,buffer regr out,All,50,Linear,85/15,-2.430145153839105,0.5374332374175231
Rg norm w/0.418,buffer regr out,All,50,Ridge,85/15,-0.495766914808802,0.3149757834925553
Rg norm w/0.418,buffer regr out,All,50,Lasso,85/15,-0.2985209788983469,0.3340407946212104
Rg norm w/0.418,buffer regr out,All,50,Kernel Ridge,85/15,0.0431725598408674,0.287304543878749
Rg norm w/0.418,buffer regr out,All,50,GPR,85/15,0.07218564271514,0.24612388537275193
Rg norm w/0.418,buffer regr out,All,50,Linear,90/10,-0.2727188034898842,0.41740454799253274
Rg norm w/0.418,buffer regr out,All,50,Ridge,90/10,0.2488749056994775,0.2340582003571301
Rg norm w/0.418,buffer regr out,All,50,Lasso,90/10,-0.2286384838725284,0.22999455324607573
Rg norm w/0.418,buffer regr out,All,50,Kernel Ridge,90/10,-0.0001789426812519,0.2233380525799192
Rg norm w/0.418,buffer regr out,All,50,GPR,90/10,-0.0074913427297558,0.2233852207399038
Rg w/no norm,expr pH only regr out,All,50,Linear,80/20,0.3444667047581013,4.733542315194429
Rg w/no norm,expr pH only regr out,All,50,Ridge,80/20,0.445400756596499,2.5937474814921524
Rg w/no norm,expr pH only regr out,All,50,Lasso,80/20,0.2852257143230996,2.7382072539632345
Rg w/no norm,expr pH only regr out,All,50,Kernel Ridge,80/20,0.3855825511456101,2.633213896626292
Rg w/no norm,expr pH only regr out,All,50,GPR,80/20,0.0242210756083709,2.9393336648355572
Rg w/no norm,expr pH only regr out,All,50,Linear,85/15,0.3152585224880015,5.189313720710496
Rg w/no norm,expr pH only regr out,All,50,Ridge,85/15,0.4274452082066411,2.775171048997234
Rg w/no norm,expr pH only regr out,All,50,Lasso,85/15,0.2675475848026635,2.9229497393633803
Rg w/no norm,expr pH only regr out,All,50,Kernel Ridge,85/15,0.3531306020313868,2.8003973707569196
Rg w/no norm,expr pH only regr out,All,50,GPR,85/15,-0.0126133952293994,3.091863804713961
Rg w/no norm,expr pH only regr out,All,50,Linear,90/10,0.3214081049951393,4.267564456244974
Rg w/no norm,expr pH only regr out,All,50,Ridge,90/10,0.3301342771916969,2.2573082077284576
Rg w/no norm,expr pH only regr out,All,50,Lasso,90/10,0.2302582384705772,2.3288419561081564
Rg w/no norm,expr pH only regr out,All,50,Kernel Ridge,90/10,0.2843790622672786,2.192834904082558
Rg w/no norm,expr pH only regr out,All,50,GPR,90/10,0.0913136021227946,2.9251266453098106
Rg norm w/0.427,expr pH only regr out,All,50,Linear,80/20,0.0650802310578642,0.5225798984397679
Rg norm w/0.427,expr pH only regr out,All,50,Ridge,80/20,0.3151388860332481,0.3012319747646335
Rg norm w/0.427,expr pH only regr out,All,50,Lasso,80/20,0.1692810243433452,0.32089030465105706
Rg norm w/0.427,expr pH only regr out,All,50,Kernel Ridge,80/20,0.3629329763457332,0.30698727533663417
Rg norm w/0.427,expr pH only regr out,All,50,GPR,80/20,-0.1293281606455392,0.3197976922822745
Rg norm w/0.427,expr pH only regr out,All,50,Linear,85/15,0.1715733708562022,0.5707462046306672
Rg norm w/0.427,expr pH only regr out,All,50,Ridge,85/15,0.394704630964982,0.32597458937129836
Rg norm w/0.427,expr pH only regr out,All,50,Lasso,85/15,0.2889778504720851,0.3465358068735059
Rg norm w/0.427,expr pH only regr out,All,50,Kernel Ridge,85/15,0.4547956025224204,0.3300809498906297
Rg norm w/0.427,expr pH only regr out,All,50,GPR,85/15,-0.1421339158652701,0.3446339757027891
Rg norm w/0.427,expr pH only regr out,All,50,Linear,90/10,0.3167920098246169,0.47701778829799696
Rg norm w/0.427,expr pH only regr out,All,50,Ridge,90/10,0.3609814129389468,0.2635265898870758
Rg norm w/0.427,expr pH only regr out,All,50,Lasso,90/10,0.2684847169415797,0.2649281497535944
Rg norm w/0.427,expr pH only regr out,All,50,Kernel Ridge,90/10,0.3395419472063363,0.2567556841433576
Rg norm w/0.427,expr pH only regr out,All,50,GPR,90/10,-0.0681050746234241,0.3267543975693204
Rg norm w/0.5,expr pH only regr out,All,50,Linear,80/20,0.2671819471708586,0.39040072867515097
Rg norm w/0.5,expr pH only regr out,All,50,Ridge,80/20,0.3711149600152572,0.24163558783352973
Rg norm w/0.5,expr pH only regr out,All,50,Lasso,80/20,0.1622804037861109,0.26224411334486275
Rg norm w/0.5,expr pH only regr out,All,50,Kernel Ridge,80/20,0.3064618148178585,0.2507062019877841
Rg norm w/0.5,expr pH only regr out,All,50,GPR,80/20,-0.2180166400438299,0.28960300330067806
Rg norm w/0.5,expr pH only regr out,All,50,Linear,85/15,0.2897024091070218,0.4241247973938683
Rg norm w/0.5,expr pH only regr out,All,50,Ridge,85/15,0.4325041490760045,0.2562273362286041
Rg norm w/0.5,expr pH only regr out,All,50,Lasso,85/15,0.2529333044480281,0.28029133059978817
Rg norm w/0.5,expr pH only regr out,All,50,Kernel Ridge,85/15,0.4716163954732814,0.26192487299661815
Rg norm w/0.5,expr pH only regr out,All,50,GPR,85/15,-0.2263643187537767,0.3087507984760453
Rg norm w/0.5,expr pH only regr out,All,50,Linear,90/10,0.3825869736617923,0.36142714841303236
Rg norm w/0.5,expr pH only regr out,All,50,Ridge,90/10,0.3968278987736698,0.21573441771695884
Rg norm w/0.5,expr pH only regr out,All,50,Lasso,90/10,0.2464195680461376,0.23028989831353316
Rg norm w/0.5,expr pH only regr out,All,50,Kernel Ridge,90/10,0.3447922250933417,0.21944165403242208
Rg norm w/0.5,expr pH only regr out,All,50,GPR,90/10,-0.1528585639556423,0.29557201005623723
Rg norm w/0.418,expr pH only regr out,All,50,Linear,80/20,-0.3248430028499915,0.530696818883401
Rg norm w/0.418,expr pH only regr out,All,50,Ridge,80/20,0.1908957519328438,0.2921275728662997
Rg norm w/0.418,expr pH only regr out,All,50,Lasso,80/20,0.1432619709860924,0.30509479475640944
Rg norm w/0.418,expr pH only regr out,All,50,Kernel Ridge,80/20,-0.0488006974293095,0.30059389060862496
Rg norm w/0.418,expr pH only regr out,All,50,GPR,80/20,-0.0431817386947357,0.27438293719974227
Rg norm w/0.418,expr pH only regr out,All,50,Linear,85/15,-0.0397835397900312,0.5792434028940481
Rg norm w/0.418,expr pH only regr out,All,50,Ridge,85/15,0.3149397502157709,0.32031749588374503
Rg norm w/0.418,expr pH only regr out,All,50,Lasso,85/15,0.292531922411463,0.33455929748353663
Rg norm w/0.418,expr pH only regr out,All,50,Kernel Ridge,85/15,-0.0613875056168875,0.3310481694653307
Rg norm w/0.418,expr pH only regr out,All,50,GPR,85/15,-0.0563228996614388,0.29954017436398217
Rg norm w/0.418,expr pH only regr out,All,50,Linear,90/10,0.1824913316617982,0.4795600019415411
Rg norm w/0.418,expr pH only regr out,All,50,Ridge,90/10,0.3011572368682912,0.2513530026891065
Rg norm w/0.418,expr pH only regr out,All,50,Lasso,90/10,0.3026763434030467,0.23686296797076362
Rg norm w/0.418,expr pH only regr out,All,50,Kernel Ridge,90/10,0.0110947943375478,0.25316179084642965
Rg norm w/0.418,expr pH only regr out,All,50,GPR,90/10,0.0111696584644935,0.2788945397858019
Rg w/no norm,expr buffer only regr out,All,50,Linear,80/20,0.0837926635884632,4.6561745231974925
Rg w/no norm,expr buffer only regr out,All,50,Ridge,80/20,0.3230344406517892,2.6020683955077017
Rg w/no norm,expr buffer only regr out,All,50,Lasso,80/20,0.1242359111182558,2.6884021855597204
Rg w/no norm,expr buffer only regr out,All,50,Kernel Ridge,80/20,0.2551218827448231,2.616545688848852
Rg w/no norm,expr buffer only regr out,All,50,GPR,80/20,0.0061357379225231,2.937271657861411
Rg w/no norm,expr buffer only regr out,All,50,Linear,85/15,0.0376835790984343,5.115964087486103
Rg w/no norm,expr buffer only regr out,All,50,Ridge,85/15,0.2997530212747316,2.7587559979407694
Rg w/no norm,expr buffer only regr out,All,50,Lasso,85/15,0.1117970643339757,2.8616111159070794
Rg w/no norm,expr buffer only regr out,All,50,Kernel Ridge,85/15,0.2333410489490693,2.763638077986182
Rg w/no norm,expr buffer only regr out,All,50,GPR,85/15,-0.0593162945617005,3.0477529507303625
Rg w/no norm,expr buffer only regr out,All,50,Linear,90/10,0.2938604992524497,3.911670142891128
Rg w/no norm,expr buffer only regr out,All,50,Ridge,90/10,0.3101195391760549,2.237593343172967
Rg w/no norm,expr buffer only regr out,All,50,Lasso,90/10,0.1134738268437173,2.283477743332521
Rg w/no norm,expr buffer only regr out,All,50,Kernel Ridge,90/10,0.2329233503864118,2.148836787974471
Rg w/no norm,expr buffer only regr out,All,50,GPR,90/10,-0.0702934811023643,2.8074894413632636
Rg norm w/0.427,expr buffer only regr out,All,50,Linear,80/20,-0.2051487989577682,0.49028115474191125
Rg norm w/0.427,expr buffer only regr out,All,50,Ridge,80/20,0.2589987881883407,0.29616595037022325
Rg norm w/0.427,expr buffer only regr out,All,50,Lasso,80/20,0.128283159306069,0.31514576561162866
Rg norm w/0.427,expr buffer only regr out,All,50,Kernel Ridge,80/20,0.2687302243544182,0.30237466939826374
Rg norm w/0.427,expr buffer only regr out,All,50,GPR,80/20,-0.1994452362220202,0.3256824429920499
Rg norm w/0.427,expr buffer only regr out,All,50,Linear,85/15,-0.0675452360307728,0.5307809768923105
Rg norm w/0.427,expr buffer only regr out,All,50,Ridge,85/15,0.3442695606394544,0.3182906953412899
Rg norm w/0.427,expr buffer only regr out,All,50,Lasso,85/15,0.2535373005108072,0.3395252967781867
Rg norm w/0.427,expr buffer only regr out,All,50,Kernel Ridge,85/15,0.3387470478656973,0.3250628806938739
Rg norm w/0.427,expr buffer only regr out,All,50,GPR,85/15,-0.2300447869787965,0.3458004740179626
Rg norm w/0.427,expr buffer only regr out,All,50,Linear,90/10,0.3272645916909683,0.43202403719261157
Rg norm w/0.427,expr buffer only regr out,All,50,Ridge,90/10,0.3867076093035968,0.25563149213331476
Rg norm w/0.427,expr buffer only regr out,All,50,Lasso,90/10,0.2389852645110046,0.2604260183625848
Rg norm w/0.427,expr buffer only regr out,All,50,Kernel Ridge,90/10,0.3478410933232353,0.251212715176335
Rg norm w/0.427,expr buffer only regr out,All,50,GPR,90/10,-0.2293763000569331,0.32479658191554595
Rg norm w/0.5,expr buffer only regr out,All,50,Linear,80/20,0.1112530925011132,0.36947380812814357
Rg norm w/0.5,expr buffer only regr out,All,50,Ridge,80/20,0.339151786272407,0.23661475433944107
Rg norm w/0.5,expr buffer only regr out,All,50,Lasso,80/20,0.1586734961689578,0.2583245612500408
Rg norm w/0.5,expr buffer only regr out,All,50,Kernel Ridge,80/20,0.2909995731584707,0.24530777304183618
Rg norm w/0.5,expr buffer only regr out,All,50,GPR,80/20,-0.294870042579987,0.2912084430087894
Rg norm w/0.5,expr buffer only regr out,All,50,Linear,85/15,0.1437413539309989,0.3965329503728827
Rg norm w/0.5,expr buffer only regr out,All,50,Ridge,85/15,0.4078387469148069,0.24942204299761556
Rg norm w/0.5,expr buffer only regr out,All,50,Lasso,85/15,0.2390971250896217,0.27229181854614126
Rg norm w/0.5,expr buffer only regr out,All,50,Kernel Ridge,85/15,0.3547292546589999,0.25864965964877856
Rg norm w/0.5,expr buffer only regr out,All,50,GPR,85/15,-0.3029488932070983,0.3086512678006635
Rg norm w/0.5,expr buffer only regr out,All,50,Linear,90/10,0.3749197900239834,0.3318224660620336
Rg norm w/0.5,expr buffer only regr out,All,50,Ridge,90/10,0.4044687589003426,0.20931048801171875
Rg norm w/0.5,expr buffer only regr out,All,50,Lasso,90/10,0.2429430015206151,0.2226689010024082
Rg norm w/0.5,expr buffer only regr out,All,50,Kernel Ridge,90/10,0.3482185156841855,0.21355434626686037
Rg norm w/0.5,expr buffer only regr out,All,50,GPR,90/10,-0.2728144530975513,0.29409604780080356
Rg norm w/0.418,expr buffer only regr out,All,50,Linear,80/20,-0.7637869945643696,0.4951572318982261
Rg norm w/0.418,expr buffer only regr out,All,50,Ridge,80/20,0.1040658708150286,0.28881924160916883
Rg norm w/0.418,expr buffer only regr out,All,50,Lasso,80/20,0.0792990647279409,0.3024587282440817
Rg norm w/0.418,expr buffer only regr out,All,50,Kernel Ridge,80/20,0.2222635031058399,0.2908477304808218
Rg norm w/0.418,expr buffer only regr out,All,50,GPR,80/20,-0.103081801967044,0.27955445742934915
Rg norm w/0.418,expr buffer only regr out,All,50,Linear,85/15,-0.4216257414656053,0.5355236025058467
Rg norm w/0.418,expr buffer only regr out,All,50,Ridge,85/15,0.2201374574582855,0.3143052196630234
Rg norm w/0.418,expr buffer only regr out,All,50,Lasso,85/15,0.2269249606223905,0.3298463776883121
Rg norm w/0.418,expr buffer only regr out,All,50,Kernel Ridge,85/15,0.3021515584151436,0.31677203303025153
Rg norm w/0.418,expr buffer only regr out,All,50,GPR,85/15,-0.1631713756659283,0.30295318111152375
