Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,Lasso,80/20,0.27673559050379437,0.12609524784411555
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,80/20,0.25857267514658644,0.1276687087841961
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,GPR,80/20,0.23626124462786235,0.12957540853036978
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,Linear,85/15,0.14872711757594959,0.12892718110667142
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,Ridge,85/15,0.14408462359386265,0.12927826114184796
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,Lasso,85/15,0.14885985661629653,0.12891712890259324
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,85/15,0.09085404930935681,0.1332376278994363
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,GPR,85/15,-0.011338518746691229,0.1405265428009103
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,Linear,90/10,-0.4239237041426991,0.12822461704265556
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,Ridge,90/10,-0.45078855825924946,0.12942855772504752
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,Lasso,90/10,-0.44581511366569937,0.12920652041432196
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,90/10,-0.3796092421032502,0.1262135837185254
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,GPR,90/10,-0.2721942063559497,0.12120059656461149
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,Linear,80/20,-0.024480809068285314,0.1878478295226213
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,Ridge,80/20,0.01604173737441994,0.18409525980100225
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,Lasso,80/20,-0.047749807398637545,0.18996914255767194
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,Kernel Ridge,80/20,0.04403672160601757,0.18145747889275238
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,GPR,80/20,-0.026119589953976785,0.1879980121422885
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,Linear,85/15,-0.0565324050729723,0.16362574363005702
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,Ridge,85/15,-0.010068197386562394,0.1599873227782872
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,Lasso,85/15,-0.0877979408986389,0.16602914772376906
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,Kernel Ridge,85/15,0.0897561462149764,0.151875982316487
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,GPR,85/15,-0.3345372603767509,0.18389739372178351
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,Linear,90/10,0.001142712711730387,0.13910274654162494
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,Ridge,90/10,0.08087723217553011,0.1334353029594311
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,Lasso,90/10,-0.2918416848681038,0.1581934985883891
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,Kernel Ridge,90/10,-0.45540327535717373,0.16790965058136895
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,20,GPR,90/10,-0.3976341161700523,0.16454349983154531
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,Linear,80/20,0.2932876306180201,0.18445447608682114
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,Ridge,80/20,0.2796493163961925,0.18622579566906708
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,Lasso,80/20,0.29188514380404385,0.1846374124286565
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,80/20,0.26470840231472326,0.18814715419225714
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,GPR,80/20,0.22659767103530948,0.19296146599785136
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,Linear,85/15,0.1604598257320271,0.18719496402252062
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,Ridge,85/15,0.146082532556697,0.1887910353445987
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,Lasso,85/15,0.1598825410925162,0.18725931246595637
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,85/15,0.08113388361138274,0.1958391601317739
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,GPR,85/15,-0.05251578078847241,0.20959828631651453
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,Linear,90/10,-0.38837778369921394,0.19214016763600333
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,Ridge,90/10,-0.4269384068315283,0.19479013166632658
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,Lasso,90/10,-0.40551488612546893,0.193322348473604
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,90/10,-0.34905436509064636,0.1893996025056172
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,GPR,90/10,-0.25181773409990216,0.18244622732995433
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,Linear,80/20,0.19975549305438,2.184186556006439
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,Ridge,80/20,0.19700651687544368,2.1879348661604023
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,Lasso,80/20,0.1887209240612595,2.199193869956649
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,80/20,0.3942720805516312,1.900278149715889
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,GPR,80/20,0.2599888708555449,2.100378211147209
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,Linear,85/15,-0.12505789587340344,1.9273541773576761
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,Ridge,85/15,-0.11689608761945891,1.9203503915546443
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,Lasso,85/15,-0.14974052995067022,1.948381575240134
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,85/15,0.05738103767451197,1.764177096403951
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,GPR,85/15,-0.3300947235062299,2.0956337243331484
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,Linear,90/10,-0.005801565507327133,1.7545153389460617
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,Ridge,90/10,-0.005222621911234793,1.754010313070999
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,Lasso,90/10,-0.017291564744990273,1.764508429692677
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,90/10,-0.09385297952360827,1.8297025478788504
Rg w/no norm,expr buffer only regr out,All,ProtBERT,high,20,GPR,90/10,-0.5917871005136139,2.2072092435940958
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,Linear,80/20,0.23337795079137957,1.6774967623290085
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,Ridge,80/20,0.2587784859849841,1.6494723721613613
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,Lasso,80/20,0.2408234306902446,1.6693309119302204
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,80/20,0.22297646127741522,1.688838516824063
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,80/20,0.09408062766983494,1.823542170087225
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,Linear,85/15,0.1432763823892611,1.6387995173142367
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,Ridge,85/15,0.12430258757280588,1.6568473247318034
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,Lasso,85/15,0.11596845865998429,1.6647128730171314
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,85/15,-0.023900511125741097,1.7915722937201966
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,85/15,-0.249856318581692,1.9794088273422565
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,Linear,90/10,-0.07134274571603916,1.7694826638588863
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,Ridge,90/10,-0.10623186592615363,1.7980641318114159
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,Lasso,90/10,-0.0957904068932216,1.7895582635246534
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,90/10,-0.09460261603878628,1.7885880974879214
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,90/10,-0.1706988246946184,1.8497144386738957
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Linear,80/20,-0.0640197013045154,0.22619006814189474
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Ridge,80/20,-0.018439484264675343,0.22129230418986204
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Lasso,80/20,-0.08723469411216755,0.22864428361105804
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,80/20,0.13816473473847724,0.20356861748571917
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,GPR,80/20,-0.385750323614545,0.25813161053741407
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Linear,85/15,-0.06716371897294615,0.2020171301535865
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Ridge,85/15,-0.038721719474303695,0.199306874055154
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Lasso,85/15,-0.09516054058944357,0.20464991333189028
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,85/15,0.0013526201801292714,0.19542438538409687
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,GPR,85/15,-0.6135666909647497,0.24840831639703542
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Linear,90/10,0.04136815634993474,0.17462280614714948
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Ridge,90/10,0.07416666614936973,0.17160954661033836
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Lasso,90/10,-0.014447550627485262,0.1796345359037914
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,90/10,-0.1320333497421442,0.18975998966534438
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,GPR,90/10,-0.7271228903295401,0.23438869304419457
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,Linear,80/20,0.21623589815359567,0.17524894909375155
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,Ridge,80/20,0.1984419147353742,0.177227143605833
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,Lasso,80/20,0.2173262799059632,0.1751270024754475
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,80/20,0.17860583431635146,0.1794066534730996
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,80/20,0.14171450048341572,0.18339125647691493
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,Linear,85/15,0.009721859086686768,0.18328089571428066
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,Ridge,85/15,0.009620357643356225,0.18329028842831047
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,Lasso,85/15,-0.06103069172685771,0.18971539553230893
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,85/15,-0.051946126373705326,0.1889014761413585
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,85/15,-0.1439522523194947,0.19698926109000608
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,Linear,90/10,-0.653751145577911,0.1888385489597887
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,Ridge,90/10,-0.6617417702696862,0.18929421595598533
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,Lasso,90/10,-0.7165810137668032,0.19239231835330697
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,90/10,-0.625289427974637,0.1872065030253883
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,90/10,-0.5639152688716296,0.18363784409581382
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,Linear,80/20,0.05466562298846056,0.20773436065120565
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,Ridge,80/20,0.06886694496333168,0.2061681074127338
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,Lasso,80/20,0.015657971123768433,0.2119769438272955
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,80/20,0.13220666592617858,0.19903239406050366
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,GPR,80/20,-0.41087555306565426,0.253781503627366
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,Linear,85/15,0.054628280952647934,0.1903360127177013
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,Ridge,85/15,0.07054246808867826,0.18872717522673368
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,Lasso,85/15,0.0416226751778872,0.19164077963448298
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,85/15,0.006535906748859399,0.1951172883038519
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,GPR,85/15,-0.6294577575241278,0.24988559261426357
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,Linear,90/10,0.1158064459387288,0.16885788040342847
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,Ridge,90/10,0.1304627748760807,0.1674525443230392
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,Lasso,90/10,0.12814154005560052,0.1676759031420061
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,90/10,-0.10487252747909959,0.18875729661277432
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,GPR,90/10,-0.7546564579491408,0.23787221180800555
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,Linear,80/20,0.22046008770856873,0.12429256343942423
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,Ridge,80/20,0.20209919201518634,0.12574780692630705
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,Lasso,80/20,0.2143770758178687,0.12477656937880771
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,80/20,0.1929801970933832,0.12646433451788422
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,80/20,0.17394797616512536,0.12794687025204388
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,Linear,85/15,0.02511504996426095,0.13092954051281383
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,Ridge,85/15,0.03138076682707036,0.13050811138117382
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,Lasso,85/15,0.04872611480474087,0.12933430927313141
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,85/15,-0.00979947490400912,0.13325347120143402
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,85/15,-0.07420281527073525,0.1374371383486628
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,Linear,90/10,-0.634242228027645,0.1310727506805483
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,Ridge,90/10,-0.6346631630186101,0.13108962992704962
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,Lasso,90/10,-0.6118936678808757,0.13017344367976852
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,90/10,-0.5915385449867945,0.12934891198762916
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,90/10,-0.512754923341368,0.12610679462987698
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Linear,80/20,-0.21301030211795924,0.19641341302277776
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Ridge,80/20,-0.12841392156690223,0.1894406239316859
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Lasso,80/20,-0.0965466916410831,0.18674649617027822
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,80/20,-0.08337018439611077,0.18562109795612208
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,GPR,80/20,-0.2354015295818055,0.1982179430258682
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Linear,85/15,-0.2483483478042221,0.17144075987786556
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Ridge,85/15,-0.19698915951454343,0.16787703730883957
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Lasso,85/15,-0.29317076993607527,0.17449144024796068
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,85/15,0.003063568906563008,0.15320746295717053
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,GPR,85/15,-0.4365943499978633,0.18391335398345618
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Linear,90/10,-0.08142322169465266,0.1410141415572247
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Ridge,90/10,-0.011453121562038593,0.136375922680521
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Lasso,90/10,-0.15682802707852495,0.14584757864073708
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,90/10,-0.7477492716662981,0.17926866622218238
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,GPR,90/10,-0.5678097869855867,0.1697897652898972
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,Linear,80/20,0.21593881369060597,0.18298280585862672
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,Ridge,80/20,0.19842816500112725,0.18501482512970477
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,Lasso,80/20,0.21708733152357584,0.18284873721854258
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,80/20,0.17734357047742166,0.18743235126389285
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,80/20,0.13806146971304367,0.19185514604592332
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,Linear,85/15,0.008685724685059903,0.19117691092394898
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,Ridge,85/15,0.007815557993953948,0.19126079919921682
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,Lasso,85/15,-0.060281586793715425,0.1977153416186961
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,85/15,-0.05635496702291998,0.19734889505650022
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,85/15,-0.15195746610483396,0.20608575883580407
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,Linear,90/10,-0.6518023392719252,0.19759640545343132
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,Ridge,90/10,-0.6606968665924426,0.19812769390647017
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,Lasso,90/10,-0.7123788383130176,0.20118700596864178
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,Kernel Ridge,90/10,-0.6253450327526755,0.19600754342931617
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,90/10,-0.5664294420006728,0.19242230832016347
Rg w/no norm,No regr out,All,ProtBERT,high,50,Linear,80/20,0.23627946828409918,2.06545831557574
Rg w/no norm,No regr out,All,ProtBERT,high,50,Ridge,80/20,0.543650321319096,1.5966071728092746
Rg w/no norm,No regr out,All,ProtBERT,high,50,Lasso,80/20,0.09583164255614818,2.247366245280257
Rg w/no norm,No regr out,All,ProtBERT,high,50,Kernel Ridge,80/20,0.5494522494647733,1.5864252526757996
Rg w/no norm,No regr out,All,ProtBERT,high,50,GPR,80/20,0.6315808104482766,1.434565304040959
Rg w/no norm,No regr out,All,ProtBERT,high,50,Linear,85/15,-0.5949269957484766,1.7041081288507192
Rg w/no norm,No regr out,All,ProtBERT,high,50,Ridge,85/15,0.06086371808529378,1.3076485999521332
Rg w/no norm,No regr out,All,ProtBERT,high,50,Lasso,85/15,0.05701152408799648,1.3103277431049885
Rg w/no norm,No regr out,All,ProtBERT,high,50,Kernel Ridge,85/15,0.24986628479862905,1.1686812768536654
Rg w/no norm,No regr out,All,ProtBERT,high,50,GPR,85/15,-0.13394391877790768,1.4368867226181163
Rg w/no norm,No regr out,All,ProtBERT,high,50,Linear,90/10,-1.3250901078899808,1.5199362554671085
Rg w/no norm,No regr out,All,ProtBERT,high,50,Ridge,90/10,0.25743520320597124,0.8589594430553297
Rg w/no norm,No regr out,All,ProtBERT,high,50,Lasso,90/10,0.3280218926844779,0.8171147353040513
Rg w/no norm,No regr out,All,ProtBERT,high,50,Kernel Ridge,90/10,0.4131941556932207,0.7635767488574582
Rg w/no norm,No regr out,All,ProtBERT,high,50,GPR,90/10,-0.659902103803258,1.2842415531871711
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,Linear,80/20,0.542946190698748,1.1101617856010007
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,Ridge,80/20,0.4979450500647261,1.163531737567195
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,Lasso,80/20,0.4863603304380961,1.1768791974307822
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,Kernel Ridge,80/20,0.4975454562114193,1.1639946825634837
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,GPR,80/20,0.633354724109403,0.9943188075205409
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,Linear,85/15,0.40399474916546185,1.17779510067826
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,Ridge,85/15,0.37693303844676407,1.2042372644166799
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,Lasso,85/15,0.3438213077081925,1.2358215449948777
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,Kernel Ridge,85/15,0.3865054627348975,1.19495087191463
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,GPR,85/15,0.5135935088118282,1.0640067460666427
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,Linear,90/10,0.6588374105672199,0.8879950651736146
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,Ridge,90/10,0.6538880623826512,0.8944130775806968
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,Lasso,90/10,0.529755521551369,1.0425375437096573
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,Kernel Ridge,90/10,0.6649266857068885,0.8800346496028937
Rg w/no norm,No regr out,Inliers,ProtBERT,high,50,GPR,90/10,0.7738637063223103,0.7229611934836914
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,Linear,80/20,-1.1595109771937118,0.1884239075637168
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,Ridge,80/20,0.0516581248297876,0.12486501161708792
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,Lasso,80/20,-0.045289624853213084,0.13109212937289946
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,Kernel Ridge,80/20,-0.03680506188521693,0.13055901125663458
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,GPR,80/20,-1.5501737213422464,0.20475908544633006
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,Linear,85/15,-1.7614037742800694,0.1549101466869838
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,Ridge,85/15,-0.2751232547471876,0.10526669581465843
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,Lasso,85/15,-0.26082187747473085,0.10467471235300502
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,Kernel Ridge,85/15,-0.014415002686319456,0.09389073523373735
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,GPR,85/15,-2.4301474040798947,0.17265187527448558
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,Linear,90/10,-2.7576641730176426,0.1351034233936032
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,Ridge,90/10,-0.21348647417091238,0.07677588684285233
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,Lasso,90/10,-0.10402659481215037,0.07323136669827608
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,Kernel Ridge,90/10,0.42553472714296225,0.052824970333369727
Rg norm w/0.427,No regr out,All,ProtBERT,high,50,GPR,90/10,-2.88547746954942,0.1373819160794128
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,Linear,80/20,0.33908847342023507,0.09264002531348865
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,Ridge,80/20,0.2576616926428573,0.09818111007439835
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,Lasso,80/20,0.033560594951372535,0.11202483594965222
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,Kernel Ridge,80/20,0.15856438966605624,0.10452915649715666
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,GPR,80/20,0.5007398718641592,0.08051753001978133
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,Linear,85/15,0.16552151060130504,0.0959709512181222
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,Ridge,85/15,0.2330816443649214,0.09200401761267131
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,Lasso,85/15,0.14154128459776172,0.09734013254856316
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,Kernel Ridge,85/15,0.27662276496074645,0.08935413292089736
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,GPR,85/15,0.3041871219115915,0.08763517483549493
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,Linear,90/10,0.4126473169470436,0.07284492948748394
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,Ridge,90/10,0.4243716914266408,0.07211422169012979
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,Lasso,90/10,0.3162634418364495,0.07859487896834264
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,Kernel Ridge,90/10,0.5042693110715427,0.06692259169731168
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,50,GPR,90/10,0.6165074312192769,0.05886109338087904
Rg norm w/0.5,No regr out,All,ProtBERT,high,50,Linear,80/20,-1.1371328899872104,0.19750913089736008
Rg norm w/0.5,No regr out,All,ProtBERT,high,50,Ridge,80/20,0.06290469006439514,0.13078661394870467
Rg norm w/0.5,No regr out,All,ProtBERT,high,50,Lasso,80/20,-0.04063859516100865,0.13782289826699456
Rg norm w/0.5,No regr out,All,ProtBERT,high,50,Kernel Ridge,80/20,-0.0360299171705758,0.13751737136286046
Rg norm w/0.5,No regr out,All,ProtBERT,high,50,GPR,80/20,-1.4854537107450545,0.21299737616128758
