Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Linear,80/20,-1.7303610326095868,0.14858858669992966
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Ridge,80/20,-1.6630531448855974,0.1467456817092036
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Lasso,80/20,-0.9570937420914665,0.12580016985841203
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,-0.4023658774154335,0.10648932674632548
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,GPR,80/20,-2.5206514769861204,0.1687279114353783
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Linear,85/15,-1.6642855623265587,0.1575039055417514
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Ridge,85/15,-1.6026513819511874,0.1556714394649664
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Lasso,85/15,-0.8582402150237982,0.13153819221001783
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,-0.3841265680515862,0.11352430296141859
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,GPR,85/15,-1.5434955770677137,0.1538921385865196
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Linear,90/10,-0.846528811834131,0.1384828643108546
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Ridge,90/10,-0.7758836259539785,0.1358079660406337
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Lasso,90/10,-0.418091268545528,0.12135846788419516
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.08131121961377175,0.10597254103644213
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,GPR,90/10,-1.046117621378643,0.1457750809498707
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.037227539060637804,0.10140358840108686
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.016519853094241643,0.10038625129895426
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.031539216983051954,0.10112514935896705
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.07385391899514537,0.09581997449752268
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,GPR,80/20,-0.9396706642076074,0.13866929354320545
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.10621494746374815,0.09804268241862375
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.07254528920348347,0.09653909951302397
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.10154181732458678,0.09783537591233671
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.02304340008432937,0.09213678611227764
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,GPR,85/15,-1.0807170222077853,0.13446273285920546
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.23209058217791112,0.10614522539693606
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.1956617921040653,0.1045642725242708
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.22930644080482376,0.10602522997840205
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.12845999907818784,0.10158327944263613
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,GPR,90/10,-1.100387319642858,0.13858902469773451
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Linear,80/20,-1.7268414140444537,0.15540724137843012
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Ridge,80/20,-1.662980903843212,0.1535767019232266
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Lasso,80/20,-0.9706486642497858,0.13211310885704536
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,-0.4084478180168507,0.11168933146962078
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,GPR,80/20,-2.4967007097833567,0.17598292897310192
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Linear,85/15,-1.6559731459165183,0.1645621336628774
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Ridge,85/15,-1.5989887314468079,0.16278720557871101
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Lasso,85/15,-0.8698372989836591,0.1380765665408499
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,-0.3894968198065103,0.11902737294880787
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,GPR,85/15,-1.5193195305237848,0.1602727528926801
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Linear,90/10,-0.8382669627930068,0.144917797581855
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Ridge,90/10,-0.7700801584947508,0.14220468380683138
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Lasso,90/10,-0.422874944356205,0.12749724485003278
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.08436086527864162,0.11130235456183861
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,GPR,90/10,-1.0345925461362766,0.15246008536487782
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.0038529727334657426,0.07183901117370638
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.009379803760933392,0.07136394997406136
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Lasso,80/20,0.0014902989856837578,0.07164756505364328
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.09029026223862469,0.06838749765963165
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,GPR,80/20,-0.8370520564838582,0.0971820425423255
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.08772812347590486,0.0663460720283319
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.058312088430056086,0.06544280647944674
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.08844889986847249,0.0663680502975467
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.010866495437550694,0.06326776510446308
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,GPR,85/15,-1.153375094018899,0.09335011987400632
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.17445552855133806,0.0687976699482945
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.1579810677323037,0.06831344246144044
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.17382077868336498,0.06877907613487941
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.08270164645115674,0.06605563016067936
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,GPR,90/10,-1.1867507615595563,0.09387610988290974
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Linear,80/20,-1.6758907102335003,0.1038591425339514
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Ridge,80/20,-1.5817084933382288,0.10201502693160691
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Lasso,80/20,-0.8223001385062509,0.08570783026970065
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,-0.33746717816222316,0.0734263792912468
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,GPR,80/20,-2.592066727280277,0.12033244597861163
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Linear,85/15,-1.6429814053666107,0.11077206612896776
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Ridge,85/15,-1.545835761861138,0.10871723384246926
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Lasso,85/15,-0.7402092309404367,0.0898843198452067
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,-0.3234345997898427,0.07838526749787071
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,GPR,85/15,-1.6684968619226561,0.11130548097235372
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Linear,90/10,-0.8890064436173726,0.0965387216745156
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Ridge,90/10,-0.7975368990215448,0.09417242006639474
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Lasso,90/10,-0.3740212511784713,0.0823344424632781
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.05254377015336753,0.07206176692379619
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,GPR,90/10,-1.1033023450708228,0.10186750683749925
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.042785937420121156,0.10611617096338367
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.020664673451806115,0.10498458349737029
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.03191087932263015,0.10556138591644709
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.07064756017777052,0.10017842733092473
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,GPR,80/20,-0.9494877390977916,0.14509225881408214
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.11032432693365246,0.10311515415853126
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.07557449227147828,0.10148872929199208
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.10089369098465117,0.10267631158298543
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.02050749472256741,0.09684966579811911
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,GPR,85/15,-1.0713801213603835,0.14084047134325658
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.2397047391602085,0.11214759778148707
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.228597653255602,0.11164407642587432
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.2350821354600554,0.11193831485634735
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.1342195728456863,0.10727027979256572
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,GPR,90/10,-1.0907517586978503,0.1456404727664675
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Linear,80/20,-0.9025036867661014,1.5226327890969638
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-0.8953791800346791,1.5197791329879689
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-1.1051896973584951,1.6016884444066186
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,-0.07509408414446361,1.1446050571321498
Rg w/no norm,pH regr out,All,ProtBERT,high,10,GPR,80/20,-0.20308925394522315,1.2108249132549345
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Linear,85/15,-0.6201441400246122,1.4733536982369297
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-0.6734112524900258,1.4973782925464425
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.6427466314256658,1.4835954169176218
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,-0.051730233940300074,1.1870865100908645
Rg w/no norm,pH regr out,All,ProtBERT,high,10,GPR,85/15,-0.05546310298681156,1.1891912862962009
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Linear,90/10,-0.6608425413424128,1.5052340071624486
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-0.6254183511012437,1.4890948810945825
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.6050399613454225,1.4797308090240948
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.154530484177842,1.073961636592775
Rg w/no norm,pH regr out,All,ProtBERT,high,10,GPR,90/10,0.0034534256971252564,1.1659732628639652
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.5476173950580192,1.3815937412739117
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.38948480099920335,1.309107937771017
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.5307303591047852,1.3740353428676817
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,-0.3714319703175448,1.300575865399541
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,-0.023818433205282208,1.1237249618532141
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.5088205440197631,1.4165687407586631
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.46137291314888085,1.3941175241325037
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.4879644073230527,1.4067441930419995
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,-0.5529505653393427,1.4371353604423607
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.1900261662557181,1.0378972332975642
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.45903252685219775,1.5618214595968016
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.3421578602217492,1.4979616619373433
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.4428175437312085,1.5531185472001172
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.3405911396686372,1.4970871103357257
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,0.0951493532126022,1.2299496957674774
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Linear,80/20,-1.730118302612309,0.14858020355932264
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-1.662864110658901,0.1467387171496166
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.9571627690739055,0.12580088275015874
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.26775986741897717,0.07694793682685588
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,GPR,80/20,-0.001112265649210853,0.08997287682067566
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Linear,85/15,-1.6641211412834784,0.15749806018639698
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-1.6025320377652954,0.15566689647264334
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.8583210906509426,0.13154023175042898
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.318625122500819,0.07965100927673086
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.3433143127106385,0.07819464280715799
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Linear,90/10,-0.8462513107703065,0.13848729161123816
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-0.7756542790952556,0.13581374338846575
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.4180865357001573,0.12137126552959138
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.3396635205552482,0.08282227553561534
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,GPR,90/10,0.38817877181960203,0.07972174280670437
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.03718464899092111,0.10140217385982098
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.016485563537772085,0.10038523334929127
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.0314981178142677,0.10112381495830979
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.2384865004243344,0.08688764547533437
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.23502156011850828,0.08708509359694172
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.10616925057839155,0.0980420807837756
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.07250915912457323,0.09653887507254402
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.10150077648522315,0.09783497375110349
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.15921456820822577,0.08547602512691325
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.11622791844493696,0.08763384518589763
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.23209944011893646,0.10614349068246694
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.19567498287443907,0.10456276455367684
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.22931601171765692,0.1060235288336272
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.12063768053877277,0.10122856873075071
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,-0.040728073108455165,0.09755266105001521
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Linear,80/20,-1.6758383177541876,0.1038522581287172
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-1.5817024557406012,0.10200914413333831
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.8224337136074278,0.0857061290237246
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.3546618539326909,0.051001115888118204
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,80/20,0.0865403056152525,0.06067792271942687
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Linear,85/15,-1.6429983798077026,0.11076666266708723
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-1.545893066971523,0.10871280502469165
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.740352701948525,0.089883351637327
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.40999690924149024,0.052334462219376314
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.4380497787605586,0.05107513764305626
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Linear,90/10,-0.8887273986299085,0.09654001711461398
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-0.797315698240403,0.09417484521081478
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.37403948576643353,0.0823421756708806
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.35513300779034607,0.05641022152868396
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,90/10,0.42134559975690977,0.05343580560436034
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.0038106993016671087,0.07183757103963007
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.009416900878075007,0.07136268574488557
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,0.0015286577217612507,0.07164626113595142
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.23543884981422447,0.06269484638299208
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.23275075121984679,0.06280496318388384
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.08770516837666431,0.06634551769853217
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.05829063797647738,0.06544228702444048
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.08843356770237554,0.06636772865417145
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.16668889698318357,0.05807103618453491
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.10607820981754057,0.060145861940091715
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.17445927948546225,0.06879528059108599
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.15798877982564852,0.06831118831041992
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,-0.1738249300289636,0.06877669921327473
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.17215138560045484,0.06872765360456642
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,-0.08010787033758482,0.06597406284365417
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Linear,80/20,-1.726578389169477,0.15539866191907162
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-1.6627718165028056,0.15356960126497132
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.9707088158986827,0.13211420342010205
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.25573669766256735,0.08118982094974649
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,GPR,80/20,-0.011866261740373307,0.09466726683524562
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Linear,85/15,-1.6557898249826328,0.16455625917369193
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-1.5988503480024665,0.16278267863680312
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.8699096404292503,0.13807907373929276
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.3058625582296506,0.08412794687235216
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.3302186167937221,0.08263881685466311
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Linear,90/10,-0.8379926199035244,0.14492273686414367
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-0.7698525401548166,0.1422109989893931
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.4228677802558731,0.12751078460671045
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.33687850809592823,0.08704848105354797
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,GPR,90/10,0.3830974772885879,0.08396009447199837
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.04274336576065396,0.10611477820522741
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.02063107628735361,0.10498362070980502
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.03187584546226807,0.10556036328772234
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.23815280639794612,0.09070288250538777
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.2346207095633036,0.09091289896049126
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.11027651779817904,0.10311455699076999
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.0755370437632148,0.10148855976755719
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.10086553803500187,0.10267661467996747
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.15846661622331593,0.08977182982775847
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.11648361040241917,0.09198387647189138
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,-0.23971397928777072,0.11214597576617438
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,-0.22860811224056032,0.11164252083272846
