Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,Inliers,ProtBERT,high,10,Lasso,90/10,0.3657852461379908,1.1822711402088284
Rg w/no norm,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.4807316735605188,1.0697808870304928
Rg w/no norm,No regr out,Inliers,ProtBERT,high,10,GPR,90/10,-0.6212671952359596,1.8902803318427717
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Linear,80/20,-0.047401662715842674,0.470948504492196
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Ridge,80/20,-0.0447749004826703,0.47035759158338175
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Lasso,80/20,-0.003095979768635626,0.460880186060483
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,-0.007031853644526187,0.461783484661227
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,GPR,80/20,-0.15384969552713113,0.4943009128832199
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Linear,85/15,-2.2300091848230617,0.15068453894036893
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Ridge,85/15,-1.966424756750944,0.1444054164849472
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Lasso,85/15,-0.3422896845278838,0.09713817532599009
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,-0.05319430935974312,0.08604409416610684
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,GPR,85/15,-5.466810561338022,0.21321211802732842
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Linear,90/10,-1.9106238542441085,0.13096701250182005
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Ridge,90/10,-1.801127222029891,0.1284799313283829
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Lasso,90/10,-0.6014048872481979,0.09714477652150612
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.11031068395217103,0.08088931136616109
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,GPR,90/10,-5.740107633339208,0.19929770364319607
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.11646630124355895,0.09207815631601948
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.0942612552706219,0.09115790097067641
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.08431784178853508,0.09074278564118615
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,-0.0017575430489245036,0.08721980590793958
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,GPR,80/20,-1.1535150232383709,0.12788151072668494
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.20083939195576028,0.09078470619888873
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.15247404272144016,0.08893768191147551
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.1383031540229933,0.08838919916524282
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,-0.007939351487509905,0.08317396972893909
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,GPR,85/15,-1.2823820861977206,0.12515966857878288
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Linear,90/10,0.08604079779813845,0.08073577627579019
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Ridge,90/10,0.07251934478103994,0.08133080118067311
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Lasso,90/10,0.07324904501785612,0.08129880116964697
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.16074534847199706,0.0773658851890153
Rg norm w/0.427,No regr out,Inliers,ProtBERT,high,10,GPR,90/10,-0.7935616388748798,0.11309952311134802
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Linear,80/20,-0.04862778839159976,0.49143001473065684
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Ridge,80/20,-0.04596369303069969,0.4908053655326211
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Lasso,80/20,-0.0028378026455446737,0.4805807216765852
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,-0.006565568568578817,0.48147310461144627
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,GPR,80/20,-0.15650011102380845,0.5160880894849499
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Linear,85/15,-2.201246547095807,0.15790818524912975
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Ridge,85/15,-1.950090900500839,0.15158728686228903
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Lasso,85/15,-0.34952134552893055,0.10252622335807769
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,-0.05267833068060068,0.09055093154569169
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,GPR,85/15,-5.410726087128698,0.2234594324888489
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Linear,90/10,-1.8831910128371603,0.13743799023428227
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Ridge,90/10,-1.7810746745996835,0.13498217232899754
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Lasso,90/10,-0.6044292455680977,0.10252514044581698
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.10643063306823031,0.08513971335677817
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,GPR,90/10,-5.6981961835451,0.20948311333400868
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.08767815433139337,0.0662728639808988
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.06233877722297132,0.06549634321539591
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.07161399673577629,0.06578164425785925
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.011190296967522939,0.06318906013287698
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,GPR,80/20,-0.7597908087445866,0.08429776467620995
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.17838217595010208,0.06572019843662291
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.12268730886839307,0.06414830572281344
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.086261565629141,0.06309907466137109
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,-0.005107227101037948,0.060696267006687635
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,GPR,85/15,-0.8670978367447169,0.08272548491548398
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Linear,90/10,0.1727682268518912,0.0526569177611794
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Ridge,90/10,0.16360817540299644,0.052947653791194885
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Lasso,90/10,0.1695582844545791,0.05275898227701949
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.1983959520660623,0.051834842316580455
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,GPR,90/10,-0.5335190798300595,0.07169459616152497
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Linear,80/20,-0.03579045148463056,0.33346397123516874
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Ridge,80/20,-0.033343493829182336,0.3330698496729496
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Lasso,80/20,-0.0056229315842606375,0.32857199933393416
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,-0.010586731838983843,0.32938192422952545
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,GPR,80/20,-0.13110764579355427,0.34846963089890753
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Linear,85/15,-2.07990007139448,0.10336531447892976
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Ridge,85/15,-1.7490888029937572,0.09765644303374556
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Lasso,85/15,-0.24233418442705856,0.06564864024078115
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,-0.029967787986836747,0.05977482847371367
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,GPR,85/15,-5.194368151991433,0.14659022924617435
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Linear,90/10,-1.6274817402306816,0.08888212049638261
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Ridge,90/10,-1.482775651949884,0.08639991053164357
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Lasso,90/10,-0.46077463999197343,0.06627292886487147
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.08436408992103006,0.05709947529291251
Rg norm w/0.418,No regr out,All,ProtBERT,high,10,GPR,90/10,-4.965257002238317,0.13392422242677252
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.11336204647063775,0.09599950230741194
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.09191721517594198,0.09507046800750951
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.08218188292294237,0.09464570373943271
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.002869677984229324,0.09085037761851096
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,GPR,80/20,-1.1932409293498725,0.1347391943463433
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.19329388478917942,0.0945908199324424
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.14680321477583158,0.09272988760338968
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.13449370602833222,0.09223087481060492
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.0005944523903815835,0.08656576282986939
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,GPR,85/15,-1.3181259151542095,0.1318389676239424
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Linear,90/10,0.08464417013740344,0.08519504406882648
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Ridge,90/10,0.07038610254892019,0.08585600173964138
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Lasso,90/10,0.07516510943681654,0.0856350309066268
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.16176782205106777,0.08152701099576515
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,10,GPR,90/10,-0.8092275840442946,0.1197749384111521
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Linear,80/20,-0.09529257573260375,3.721958224497626
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-0.07009090951141239,3.6788896375164697
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.06948425554087323,3.6778466750029772
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,-0.023581185475892052,3.598053110012678
Rg w/no norm,pH regr out,All,ProtBERT,high,10,GPR,80/20,-0.06823853724870155,3.6757041021857435
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Linear,85/15,-0.1949804086503375,1.7871646914174966
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-0.1413130030285097,1.7465722898989933
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.10863331844620117,1.7213855233739384
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.15507041244841024,1.5027766630870079
Rg w/no norm,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.3094191995560984,1.3585994453461012
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Linear,90/10,0.2198303025153241,1.5983790318324715
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Ridge,90/10,0.20600005299052548,1.612484213251361
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Lasso,90/10,0.21874593161786537,1.5994894529791028
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.19849243144357442,1.6200896539402465
Rg w/no norm,pH regr out,All,ProtBERT,high,10,GPR,90/10,0.38345249833492634,1.4209163313301003
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,0.3323929365617506,1.111587650835503
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.32147606741331924,1.1206392698712517
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,0.3336265864718324,1.1105601421655924
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.0034417492707015107,1.3581089036405083
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,-0.07561680132406079,1.4109513536534546
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,0.4016548882833785,1.1148125213335138
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,0.37478342510632656,1.1395705199684794
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,0.40002884971144914,1.1163262783994587
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.4878913911826197,1.031352207803087
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.3256239981202038,1.1835238603545712
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,0.37118588281559195,1.177168831983875
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,0.34679378685245577,1.1997831728263852
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,0.3657420800003238,1.1822533752738846
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.3978046273823145,1.151983662879622
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,0.19136207446660036,1.3349182367681047
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Linear,80/20,-0.04740310986128904,0.470939447943581
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-0.044776580353454554,0.47034859960059966
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.0030917845905684693,0.46087004101307705
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,-0.06093316224393219,0.47397141806006515
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,GPR,80/20,-0.08432432284615277,0.4791679267187202
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Linear,85/15,-2.229498367239583,0.1506850498931229
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-1.9660529615391127,0.1444082756938899
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.3424411527182072,0.09715166770822826
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.12301679008795696,0.0785232508399325
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.12068729092465602,0.07862747092947574
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Linear,90/10,-1.9106956686080405,0.1309623128493718
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-1.8012800530726136,0.12847724075560965
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.6016657363523934,0.0971480033233848
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.08261010370021249,0.07987005333620738
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,GPR,90/10,-0.07140492665278453,0.07945564473001104
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.1164727307541249,0.09208007916847298
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.0942748944664984,0.09116011023898063
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.08433299311951581,0.09074505330830937
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,-0.010301307391128889,0.08759253219403158
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.03498703754099264,0.08560678701462968
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.20082570039350167,0.09078635053697218
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.15246920084571403,0.08893961299637945
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.1382989679812765,0.08839114149291484
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.056555791607215244,0.0804708674301611
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.18155794700514594,0.07495050087211758
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,0.08603919923832404,0.08073777477957757
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,0.07251717482113407,0.08133283843016065
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,0.07322976906920753,0.08130158801352533
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.3793561951428286,0.06653255523962175
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,0.35978580840454744,0.06757337946571226
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Linear,80/20,-0.03579456390119007,0.3334567740312971
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-0.03334773201290786,0.33306268280941176
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.005617160806420163,0.32856331272666167
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,-0.05612382441266006,0.3367132064701156
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,80/20,-0.07337025768553307,0.3394513257757681
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Linear,85/15,-2.0799559894718613,0.10336534724724045
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-1.7492261851499427,0.09765802756352326
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.24252268727001747,0.06565304540161543
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.14195027276165884,0.054558062798604125
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.1407488720361305,0.05459624425042471
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Linear,90/10,-1.6281057278928333,0.08887851049329673
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-1.483435194801686,0.0863976176092418
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.46110521365663737,0.06626986662516153
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.07416522733791897,0.05682126472395672
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,90/10,-0.06404063927611636,0.05655284515512996
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.0876833053960715,0.06627409665705136
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.06235403313576571,0.06549787664809839
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.07162216368220475,0.06578296269940903
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,0.12779463202120256,0.05934743631584952
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.14241560085334304,0.05884790702875869
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.1783631975611395,0.06572128750742541
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.12268036398720938,0.06414968691499327
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.08625500381838624,0.06310043784394313
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.15351310763204784,0.055702744875431975
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.22092591076130486,0.05343869674195955
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,0.17277027728586047,0.052658672748207284
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,0.16360846936870932,0.05294947478519976
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,0.1695535482500926,0.052760956507491054
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.4439033037973803,0.043174965663534626
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,0.36028448127083923,0.046307388164019046
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Linear,80/20,-0.048628920518805074,0.4914206978108042
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Ridge,80/20,-0.04596506867077421,0.4907961182617013
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Lasso,80/20,-0.002833796480974593,0.4805703911264112
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,-0.06135182090820468,0.49439288656128155
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,GPR,80/20,-0.08548598140209696,0.499982309479625
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Linear,85/15,-2.200686882005069,0.15790875437464014
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Ridge,85/15,-1.9496720076976013,0.1515903222424639
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.3496649394361029,0.10254101120445433
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.1223245421758713,0.08268973307458584
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.12182183847738459,0.0827134106673214
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Linear,90/10,-1.883186498626361,0.1374331206584537
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-1.7811538430606522,0.13497941661158172
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.6046713856046164,0.10252932410243037
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.07465844951128231,0.08390546895856642
Rg norm w/0.418,pH regr out,All,ProtBERT,high,10,GPR,90/10,-0.06011168427626434,0.08333565454053217
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Linear,80/20,-0.11336989227364191,0.09600151755489805
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Ridge,80/20,-0.09193178545633685,0.09507276307661539
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Lasso,80/20,-0.08219798402778378,0.09464806117744476
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,80/20,-0.025049798626912922,0.09211510343587404
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,GPR,80/20,0.02116065426786151,0.09001483107564388
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.1932832052977267,0.0945925321220942
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,-0.14680070440614768,0.09273187956991773
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.13449124626933062,0.09223285701961452
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,0.0488899427993148,0.08445015947245231
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.1769477049491146,0.07855951654586879
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,0.08464007143266239,0.0851970542389793
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,0.07038163241299,0.08585804170918304
