Normalization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.421,No regr out,All,ESM-6,4,100,Ridge,90/10,-0.038135168840401246,0.10934537606591747
Rg norm w/0.421,No regr out,All,ESM-6,4,100,Lasso,90/10,-0.41508092922419837,0.12766272480811974
Rg norm w/0.421,No regr out,All,ESM-6,4,100,Kernel Ridge,90/10,-0.060547597797270925,0.11051940876252658
Rg norm w/0.421,No regr out,All,ESM-6,4,100,GPR,90/10,-0.2920512395601911,0.1219869405179317
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,Linear,80/20,-1.348187631856399,0.18590305571663182
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,Ridge,80/20,0.07694801745705948,0.11655561761155059
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,Lasso,80/20,0.06612275727166539,0.1172370890288685
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,Kernel Ridge,80/20,-0.040379284364009393,0.12374167154486784
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,GPR,80/20,0.09063269166900878,0.11568839579394728
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,Linear,85/15,-0.6543089636263244,0.1576794987826994
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,Ridge,85/15,0.019165959671297306,0.12141285853904193
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,Lasso,85/15,-0.1013934114272177,0.12865840302721
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,Kernel Ridge,85/15,-0.16314447356256734,0.13221591963461043
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,GPR,85/15,0.022563208927268152,0.12120241135470326
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,Linear,90/10,-1.2785407599739775,0.19533457682263347
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,Ridge,90/10,-0.18819778795559783,0.14105714673334208
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,Lasso,90/10,-0.31238643920831377,0.1482455248977167
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,Kernel Ridge,90/10,-0.47205490150790297,0.15700472729185563
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,100,GPR,90/10,-0.06598907178209124,0.1336063505003877
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,Linear,80/20,-0.05417162390523367,0.12455919451937138
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,Ridge,80/20,0.06992814830644811,0.11699798459713362
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,Lasso,80/20,0.023312343160894033,0.11989414636162724
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,Kernel Ridge,80/20,0.0030814592689920595,0.12112951179279213
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,GPR,80/20,-0.21215867608535866,0.1335672140168882
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,Linear,85/15,-0.14194436961311951,0.1310054590020061
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,Ridge,85/15,0.05278252693629426,0.11931410001273593
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,Lasso,85/15,-0.07998823808577815,0.12740205468703553
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,Kernel Ridge,85/15,-0.07806789224835264,0.12728873638858673
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,GPR,85/15,-0.4957558943418765,0.1499330172424613
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,Linear,90/10,-0.4426301068571523,0.15542762854294495
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,Ridge,90/10,-0.1326517260594704,0.13772060460199517
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,Lasso,90/10,0.03374637761713262,0.12720268911568178
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,Kernel Ridge,90/10,-0.01755861217439958,0.13053604258332066
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,50,GPR,90/10,-0.6455954515895133,0.16600159625486782
Rg norm w/0.421,No regr out,All,ESM-6,4,50,Linear,80/20,-1.584646730266582,0.19071015495715968
Rg norm w/0.421,No regr out,All,ESM-6,4,50,Ridge,80/20,0.02811362242794646,0.11694481479491114
Rg norm w/0.421,No regr out,All,ESM-6,4,50,Lasso,80/20,-0.12016987563282511,0.1255495520598908
Rg norm w/0.421,No regr out,All,ESM-6,4,50,Kernel Ridge,80/20,0.0270355170844101,0.11700965976417525
Rg norm w/0.421,No regr out,All,ESM-6,4,50,GPR,80/20,-3.5949196005714876,0.2542799874684078
Rg norm w/0.421,No regr out,All,ESM-6,4,50,Linear,85/15,-1.6205259927077975,0.20241962048372847
Rg norm w/0.421,No regr out,All,ESM-6,4,50,Ridge,85/15,0.12285927243584649,0.11710973782983657
Rg norm w/0.421,No regr out,All,ESM-6,4,50,Lasso,85/15,-0.055574834563394626,0.12847034319962378
Rg norm w/0.421,No regr out,All,ESM-6,4,50,Kernel Ridge,85/15,0.019503973304622835,0.12381728859876531
Rg norm w/0.421,No regr out,All,ESM-6,4,50,GPR,85/15,-3.231420378940431,0.2572180592221005
Rg norm w/0.421,No regr out,All,ESM-6,4,50,Linear,90/10,-3.2686104039459973,0.22172605495681627
Rg norm w/0.421,No regr out,All,ESM-6,4,50,Ridge,90/10,-0.06874931795125283,0.11094593535452145
Rg norm w/0.421,No regr out,All,ESM-6,4,50,Lasso,90/10,-0.41508092922419837,0.12766272480811974
Rg norm w/0.421,No regr out,All,ESM-6,4,50,Kernel Ridge,90/10,-0.07791656568874772,0.11142074136031924
Rg norm w/0.421,No regr out,All,ESM-6,4,50,GPR,90/10,-2.576191045219614,0.20294755629920389
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,Linear,80/20,0.1559890948041257,0.11145361497371417
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,Ridge,80/20,0.16418628869498864,0.11091106510558849
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,Lasso,80/20,0.16280294248683913,0.11100281100981477
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,Kernel Ridge,80/20,0.0089658289893082,0.12077149571087073
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,GPR,80/20,-0.699811144034933,0.15816867130620635
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,Linear,85/15,0.11195376943948387,0.11552732218375117
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,Ridge,85/15,0.12114227140613487,0.11492809482956495
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,Lasso,85/15,0.11236446413997114,0.11550060513667713
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,Kernel Ridge,85/15,-0.033639364488602386,0.12463827781104489
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,GPR,85/15,-0.854765685650666,0.1669596192326216
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,Linear,90/10,0.0779118146347817,0.1242616035669561
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,Ridge,90/10,0.08429107071693787,0.1238310198177112
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,Lasso,90/10,0.07917721145415701,0.12417631117122299
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,Kernel Ridge,90/10,-0.04329347328737487,0.13217641557747348
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,20,GPR,90/10,-1.2541377566947616,0.1942857516064237
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,Linear,80/20,0.15063406796745948,0.11180662782782783
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,Ridge,80/20,0.14557304318988906,0.1121392381127797
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,Lasso,80/20,0.15123038963623614,0.11176737241455215
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,Kernel Ridge,80/20,0.21408894646616317,0.10754911196732748
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,GPR,80/20,-0.7659402005042775,0.16121599455899874
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,Linear,85/15,0.20539419130531533,0.10928052860081938
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,Ridge,85/15,0.20213260350717133,0.10950457870804703
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,Lasso,85/15,0.20523288483114588,0.10929162011440387
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,Kernel Ridge,85/15,0.23515869876837803,0.10721426808830824
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,GPR,85/15,-1.1033147908949976,0.1777948009578677
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,Linear,90/10,0.12579884318807866,0.12099193251957455
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,Ridge,90/10,0.1257988110157221,0.12099193474594745
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,Lasso,90/10,0.123088502652688,0.12117934679768658
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,Kernel Ridge,90/10,0.19024554250560943,0.11644675716937737
Rg norm w/0.421,No regr out,Inliers,ESM-6,4,10,GPR,90/10,-1.754905842577601,0.21478507761762877
Rg norm w/0.421,No regr out,All,ESM-6,4,20,Linear,80/20,-0.3099892504332207,0.1357710225726223
Rg norm w/0.421,No regr out,All,ESM-6,4,20,Ridge,80/20,0.0204358850815749,0.11740582819333087
Rg norm w/0.421,No regr out,All,ESM-6,4,20,Lasso,80/20,-0.12016987563282511,0.1255495520598908
Rg norm w/0.421,No regr out,All,ESM-6,4,20,Kernel Ridge,80/20,-0.25168323109952007,0.1327151309687072
Rg norm w/0.421,No regr out,All,ESM-6,4,20,GPR,80/20,-3.1360889694631453,0.24125046496162814
Rg norm w/0.421,No regr out,All,ESM-6,4,20,Linear,85/15,-0.12172750861833181,0.1324347803498708
Rg norm w/0.421,No regr out,All,ESM-6,4,20,Ridge,85/15,0.06110282330705619,0.12116226598287345
Rg norm w/0.421,No regr out,All,ESM-6,4,20,Lasso,85/15,-0.055574834563394626,0.12847034319962378
Rg norm w/0.421,No regr out,All,ESM-6,4,20,Kernel Ridge,85/15,0.011276394199680073,0.12433569374996996
Rg norm w/0.421,No regr out,All,ESM-6,4,20,GPR,85/15,-2.813465730701721,0.24418461325304952
Rg norm w/0.421,No regr out,All,ESM-6,4,20,Linear,90/10,-0.08681756861444057,0.11187982947743193
Rg norm w/0.421,No regr out,All,ESM-6,4,20,Ridge,90/10,-0.1101232818750395,0.11307304199002724
Rg norm w/0.421,No regr out,All,ESM-6,4,20,Lasso,90/10,-0.41508092922419837,0.12766272480811974
Rg norm w/0.421,No regr out,All,ESM-6,4,20,Kernel Ridge,90/10,-0.09495489687917003,0.11229788728220896
Rg norm w/0.421,No regr out,All,ESM-6,4,20,GPR,90/10,-2.468283184696936,0.19986223781148024
Rg norm w/0.421,No regr out,All,ESM-6,4,10,Linear,80/20,-0.0004930108160212665,0.11865341780011057
Rg norm w/0.421,No regr out,All,ESM-6,4,10,Ridge,80/20,0.028840566629740882,0.11690107086574446
Rg norm w/0.421,No regr out,All,ESM-6,4,10,Lasso,80/20,-0.12016987563282511,0.1255495520598908
Rg norm w/0.421,No regr out,All,ESM-6,4,10,Kernel Ridge,80/20,-0.22903947582295436,0.13150920099443075
Rg norm w/0.421,No regr out,All,ESM-6,4,10,GPR,80/20,-3.38837136898404,0.24849915108680753
Rg norm w/0.421,No regr out,All,ESM-6,4,10,Linear,85/15,-0.062416837102901024,0.12888602886275255
Rg norm w/0.421,No regr out,All,ESM-6,4,10,Ridge,85/15,-0.006240973447552367,0.12543229518173987
Rg norm w/0.421,No regr out,All,ESM-6,4,10,Lasso,85/15,-0.055574834563394626,0.12847034319962378
Rg norm w/0.421,No regr out,All,ESM-6,4,10,Kernel Ridge,85/15,-0.0021580699145200555,0.12517756071385502
Rg norm w/0.421,No regr out,All,ESM-6,4,10,GPR,85/15,-3.4314624397505344,0.26322789252460627
Rg norm w/0.421,No regr out,All,ESM-6,4,10,Linear,90/10,-0.22243562058726263,0.1186551161548004
Rg norm w/0.421,No regr out,All,ESM-6,4,10,Ridge,90/10,-0.1964994759728762,0.11738962817242672
Rg norm w/0.421,No regr out,All,ESM-6,4,10,Lasso,90/10,-0.22147993863401427,0.11860872568528973
Rg norm w/0.421,No regr out,All,ESM-6,4,10,Kernel Ridge,90/10,-0.11203682071032617,0.11317045301673019
Rg norm w/0.421,No regr out,All,ESM-6,4,10,GPR,90/10,-1.9243478197330863,0.18352193668841826
Rg norm w/0.421,No regr out,All,ESM-6,5,106,Linear,80/20,-11.406133010230988,0.4178221307761263
Rg norm w/0.421,No regr out,All,ESM-6,5,106,Ridge,80/20,0.02001812860665042,0.11743086066236177
Rg norm w/0.421,No regr out,All,ESM-6,5,106,Lasso,80/20,-0.12016987563282511,0.1255495520598908
Rg norm w/0.421,No regr out,All,ESM-6,5,106,Kernel Ridge,80/20,0.02566263255717005,0.11709218288133984
Rg norm w/0.421,No regr out,All,ESM-6,5,106,GPR,80/20,-0.09867555229331582,0.12433916694850625
Rg norm w/0.421,No regr out,All,ESM-6,5,112,Linear,85/15,-10.978411958435101,0.4327708425187847
Rg norm w/0.421,No regr out,All,ESM-6,5,112,Ridge,85/15,0.1345046660748559,0.11632973420377853
Rg norm w/0.421,No regr out,All,ESM-6,5,112,Lasso,85/15,0.046140241126143455,0.12212389130459506
Rg norm w/0.421,No regr out,All,ESM-6,5,112,Kernel Ridge,85/15,0.022112777881528878,0.12365245863097883
Rg norm w/0.421,No regr out,All,ESM-6,5,112,GPR,85/15,-0.013860527722339144,0.1259063047584897
Rg norm w/0.421,No regr out,All,ESM-6,5,120,Linear,90/10,-27.449963127820887,0.5724193742457195
Rg norm w/0.421,No regr out,All,ESM-6,5,120,Ridge,90/10,-0.14800061526191843,0.1149858847068404
Rg norm w/0.421,No regr out,All,ESM-6,5,120,Lasso,90/10,-0.2531226478648021,0.12013519570420024
Rg norm w/0.421,No regr out,All,ESM-6,5,120,Kernel Ridge,90/10,-0.09425496387567911,0.11226198919960761
Rg norm w/0.421,No regr out,All,ESM-6,5,120,GPR,90/10,-0.3485761408219761,0.12462673187869688
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,104,Linear,80/20,-0.6793928126856741,0.15721583091391858
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,104,Ridge,80/20,0.05022629812711121,0.1182306835388375
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,104,Lasso,80/20,-0.01657229563843665,0.12231768843930163
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,104,Kernel Ridge,80/20,-0.001274858438641946,0.12139387814339722
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,104,GPR,80/20,0.1208094700654635,0.11375267833548426
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,110,Linear,85/15,-0.644485855489666,0.15721065984211657
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,110,Ridge,85/15,-0.08698445491348661,0.1278140469201488
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,110,Lasso,85/15,-0.06260557573420589,0.12637261272800385
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,110,Kernel Ridge,85/15,-0.05559844228982702,0.12595525447088043
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,110,GPR,85/15,0.10255446022152293,0.11613709833774175
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,116,Linear,90/10,-0.7551332376079645,0.171437478462536
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,116,Ridge,90/10,-0.246437872429762,0.1444727844896969
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,116,Lasso,90/10,-0.367490489917899,0.15132576650962473
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,116,Kernel Ridge,90/10,-0.21250069311606468,0.1424924070393015
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,116,GPR,90/10,-0.04786263146252345,0.1324655361212661
Rg norm w/0.421,No regr out,All,ESM-6,5,100,Linear,80/20,-9.6067734791599,0.3863357251760175
Rg norm w/0.421,No regr out,All,ESM-6,5,100,Ridge,80/20,0.019173537933154017,0.11748145325604928
Rg norm w/0.421,No regr out,All,ESM-6,5,100,Lasso,80/20,-0.12016987563282511,0.1255495520598908
Rg norm w/0.421,No regr out,All,ESM-6,5,100,Kernel Ridge,80/20,0.025143192859043095,0.11712339087248656
Rg norm w/0.421,No regr out,All,ESM-6,5,100,GPR,80/20,-0.10018940094566209,0.1244248000020939
Rg norm w/0.421,No regr out,All,ESM-6,5,100,Linear,85/15,-8.06537297544881,0.3764880611805511
Rg norm w/0.421,No regr out,All,ESM-6,5,100,Ridge,85/15,0.13271992046956238,0.11644961472232683
Rg norm w/0.421,No regr out,All,ESM-6,5,100,Lasso,85/15,0.046140241126143455,0.12212389130459506
Rg norm w/0.421,No regr out,All,ESM-6,5,100,Kernel Ridge,85/15,0.02150449033568458,0.12369091120281181
Rg norm w/0.421,No regr out,All,ESM-6,5,100,GPR,85/15,-0.014674176836322772,0.12595681614805396
Rg norm w/0.421,No regr out,All,ESM-6,5,100,Linear,90/10,-12.980733704926912,0.4012716266478315
Rg norm w/0.421,No regr out,All,ESM-6,5,100,Ridge,90/10,-0.15967097213322567,0.11556886919103827
Rg norm w/0.421,No regr out,All,ESM-6,5,100,Lasso,90/10,-0.2531226478648021,0.12013519570420024
Rg norm w/0.421,No regr out,All,ESM-6,5,100,Kernel Ridge,90/10,-0.09715730809582968,0.11241076950373789
Rg norm w/0.421,No regr out,All,ESM-6,5,100,GPR,90/10,-0.3502566914697087,0.12470436054181223
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,Linear,80/20,-0.4317450371445051,0.14516201013234276
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,Ridge,80/20,0.05020618529845766,0.11823193538487509
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,Lasso,80/20,-0.01657229563843665,0.12231768843930163
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,Kernel Ridge,80/20,0.0038484220110479583,0.12108290833739048
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,GPR,80/20,0.12039368075659229,0.11377957327761762
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,Linear,85/15,-0.3707958412016301,0.14353351102237846
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,Ridge,85/15,-0.07934777490674705,0.12736427259696498
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,Lasso,85/15,-0.06260557573420589,0.12637261272800385
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,Kernel Ridge,85/15,-0.05105525074645123,0.1256839127051801
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,GPR,85/15,0.10043164210132804,0.11627437258324723
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,Linear,90/10,-0.4962418971760376,0.1582893263426299
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,Ridge,90/10,-0.25946658562418023,0.14522589110805534
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,Lasso,90/10,-0.30774678969339764,0.14798324839464636
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,Kernel Ridge,90/10,-0.22577263292858518,0.14327014007232805
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,100,GPR,90/10,-0.056343509602319264,0.13300051087828332
Rg norm w/0.421,No regr out,All,ESM-6,5,50,Linear,80/20,-1.4867326004653503,0.18706294483276673
Rg norm w/0.421,No regr out,All,ESM-6,5,50,Ridge,80/20,0.010992013565825243,0.11797041910299237
Rg norm w/0.421,No regr out,All,ESM-6,5,50,Lasso,80/20,-0.12016987563282511,0.1255495520598908
Rg norm w/0.421,No regr out,All,ESM-6,5,50,Kernel Ridge,80/20,0.019896221645651524,0.11743816446796787
Rg norm w/0.421,No regr out,All,ESM-6,5,50,GPR,80/20,-3.1130713623142805,0.24057824106189818
Rg norm w/0.421,No regr out,All,ESM-6,5,50,Linear,85/15,-1.389554825624904,0.19329333090409268
Rg norm w/0.421,No regr out,All,ESM-6,5,50,Ridge,85/15,0.12825333008087159,0.11674909396525729
Rg norm w/0.421,No regr out,All,ESM-6,5,50,Lasso,85/15,0.046140241126143455,0.12212389130459506
Rg norm w/0.421,No regr out,All,ESM-6,5,50,Kernel Ridge,85/15,0.01803352321017182,0.1239100982218358
Rg norm w/0.421,No regr out,All,ESM-6,5,50,GPR,85/15,-2.382115315279353,0.2299601461033876
Rg norm w/0.421,No regr out,All,ESM-6,5,50,Linear,90/10,-1.6646151607092992,0.17518249924030507
Rg norm w/0.421,No regr out,All,ESM-6,5,50,Ridge,90/10,-0.16137769129277135,0.11565388084054924
Rg norm w/0.421,No regr out,All,ESM-6,5,50,Lasso,90/10,-0.2531226478648021,0.12013519570420024
Rg norm w/0.421,No regr out,All,ESM-6,5,50,Kernel Ridge,90/10,-0.1078167013651925,0.11295551103788534
Rg norm w/0.421,No regr out,All,ESM-6,5,50,GPR,90/10,-2.9482525095287673,0.21324356315553358
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,Linear,80/20,0.004341930605182065,0.12105291146745556
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,Ridge,80/20,0.04279772877151211,0.11869214828455467
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,Lasso,80/20,0.02953490496737121,0.11951160808722605
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,Kernel Ridge,80/20,0.08939617576656134,0.11576702295838458
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,GPR,80/20,-0.1219246421988982,0.12849965859267073
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,Linear,85/15,-0.025138622214136097,0.1241247015532106
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,Ridge,85/15,0.05125748510659145,0.1194101106005511
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,Lasso,85/15,0.03571410757634497,0.12038429280383325
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,Kernel Ridge,85/15,0.08573300848031895,0.11722046491083761
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,GPR,85/15,-0.1905178801202667,0.13376265505827284
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,Linear,90/10,-0.25609167950886147,0.145031184661696
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,Ridge,90/10,-0.10800390458898401,0.13621388208355897
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,Lasso,90/10,-0.12851214903368113,0.13746870594159347
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,Kernel Ridge,90/10,-0.03290264342225435,0.13151655355516995
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,50,GPR,90/10,-0.49592827122156313,0.1582727360296385
Rg norm w/0.421,No regr out,All,ESM-6,5,10,Linear,80/20,-0.017211240582252874,0.11964065949138683
Rg norm w/0.421,No regr out,All,ESM-6,5,10,Ridge,80/20,0.0192538593205428,0.11747664278912237
Rg norm w/0.421,No regr out,All,ESM-6,5,10,Lasso,80/20,0.0259872282246445,0.11707267691627675
Rg norm w/0.421,No regr out,All,ESM-6,5,10,Kernel Ridge,80/20,0.001099456827731049,0.1185589508851341
Rg norm w/0.421,No regr out,All,ESM-6,5,10,GPR,80/20,-2.323091659406663,0.21624415784407053
Rg norm w/0.421,No regr out,All,ESM-6,5,10,Linear,85/15,0.0035504994562935988,0.12482052855631275
Rg norm w/0.421,No regr out,All,ESM-6,5,10,Ridge,85/15,0.04516914327646859,0.12218604094353466
Rg norm w/0.421,No regr out,All,ESM-6,5,10,Lasso,85/15,0.0481091694671254,0.12199778398077918
Rg norm w/0.421,No regr out,All,ESM-6,5,10,Kernel Ridge,85/15,0.00324449235652291,0.12483969311803597
Rg norm w/0.421,No regr out,All,ESM-6,5,10,GPR,85/15,-2.5662288501192543,0.2361364200896068
Rg norm w/0.421,No regr out,All,ESM-6,5,10,Linear,90/10,-0.2451673431066439,0.11975325633996675
Rg norm w/0.421,No regr out,All,ESM-6,5,10,Ridge,90/10,-0.23118785499495687,0.11907912424695075
Rg norm w/0.421,No regr out,All,ESM-6,5,10,Lasso,90/10,-0.25337834998166064,0.12014745198933083
Rg norm w/0.421,No regr out,All,ESM-6,5,10,Kernel Ridge,90/10,-0.13046107694977116,0.11410410727030461
Rg norm w/0.421,No regr out,All,ESM-6,5,10,GPR,90/10,-2.1912014213786692,0.1917125655198329
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,Linear,80/20,0.13445738718392053,0.11286631797542443
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,Ridge,80/20,0.12573243514482746,0.11343375623200928
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,Lasso,80/20,0.11910743074847718,0.11386273293173542
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,Kernel Ridge,80/20,0.13529213921507033,0.11281187922585144
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,GPR,80/20,-0.806615173775904,0.16306207219669533
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,Linear,85/15,0.06899420055256367,0.11828866011966833
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,Ridge,85/15,0.08220570610640576,0.11744636937575047
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,Lasso,85/15,0.05346679202080229,0.11927099627737146
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,Kernel Ridge,85/15,0.09215440886088966,0.11680808761959713
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,GPR,85/15,-1.274004443906688,0.18486835374980234
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,Linear,90/10,-0.05012533618163273,0.13260847888555616
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,Ridge,90/10,-0.021824558099043267,0.1308093817683623
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,Lasso,90/10,0.002313844622366723,0.12925510294002754
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,Kernel Ridge,90/10,0.005681608883484679,0.12903676339369335
Rg norm w/0.421,No regr out,Inliers,ESM-6,5,20,GPR,90/10,-1.3110989659926644,0.19672520052711273
Rg norm w/0.421,No regr out,All,ESM-6,5,20,Linear,80/20,-0.04691804015369394,0.12137508993997972
Rg norm w/0.421,No regr out,All,ESM-6,5,20,Ridge,80/20,0.04376662085404026,0.11599924771815898
Rg norm w/0.421,No regr out,All,ESM-6,5,20,Lasso,80/20,0.026148050440840787,0.11706301140410384
Rg norm w/0.421,No regr out,All,ESM-6,5,20,Kernel Ridge,80/20,0.007636555263495826,0.1181703718057067
Rg norm w/0.421,No regr out,All,ESM-6,5,20,GPR,80/20,-4.03365136786752,0.26614284154754525
Rg norm w/0.421,No regr out,All,ESM-6,5,20,Linear,85/15,0.013932948712315096,0.12416854556272965
Rg norm w/0.421,No regr out,All,ESM-6,5,20,Ridge,85/15,0.07362185330244864,0.1203517809007451
Rg norm w/0.421,No regr out,All,ESM-6,5,20,Lasso,85/15,0.0481091694671254,0.12199778398077918
Rg norm w/0.421,No regr out,All,ESM-6,5,20,Kernel Ridge,85/15,0.01147050595001553,0.12432348801132967
Rg norm w/0.421,No regr out,All,ESM-6,5,20,GPR,85/15,-3.414472296507144,0.26272280255074254
Rg norm w/0.421,No regr out,All,ESM-6,5,20,Linear,90/10,-0.2555154416616128,0.12024983797776409
Rg norm w/0.421,No regr out,All,ESM-6,5,20,Ridge,90/10,-0.2218244342550979,0.11862545019494868
Rg norm w/0.421,No regr out,All,ESM-6,5,20,Lasso,90/10,-0.2557015511729226,0.12025875017770472
