Normalization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,Inliers,ESM-12,9,20,Lasso,90/10,0.668834241543043,0.8195594421644417
Rg w/no norm,No regr out,Inliers,ESM-12,9,20,Kernel Ridge,90/10,0.7376212870036456,0.7294945372288004
Rg w/no norm,No regr out,Inliers,ESM-12,9,20,GPR,90/10,0.5337330552979204,0.9724674176260624
Rg w/no norm,No regr out,All,ESM-12,9,20,Linear,80/20,0.6618635138853017,1.4946244888464786
Rg w/no norm,No regr out,All,ESM-12,9,20,Ridge,80/20,0.5810823534832102,1.6636057149878627
Rg w/no norm,No regr out,All,ESM-12,9,20,Lasso,80/20,0.4799494043906434,1.853569502317866
Rg w/no norm,No regr out,All,ESM-12,9,20,Kernel Ridge,80/20,0.650724990123718,1.5190421787065442
Rg w/no norm,No regr out,All,ESM-12,9,20,GPR,80/20,0.23316195756349634,2.250805154569079
Rg w/no norm,No regr out,All,ESM-12,9,20,Linear,85/15,0.6513668284518885,1.6719224414864073
Rg w/no norm,No regr out,All,ESM-12,9,20,Ridge,85/15,0.574386957025282,1.8473076896565181
Rg w/no norm,No regr out,All,ESM-12,9,20,Lasso,85/15,0.46360011533553824,2.0738441297937262
Rg w/no norm,No regr out,All,ESM-12,9,20,Kernel Ridge,85/15,0.6439192814006879,1.689685988065095
Rg w/no norm,No regr out,All,ESM-12,9,20,GPR,85/15,0.2345519145011734,2.4773629848851044
Rg w/no norm,No regr out,All,ESM-12,9,20,Linear,90/10,0.4811774150980539,1.122433308064029
Rg w/no norm,No regr out,All,ESM-12,9,20,Ridge,90/10,0.4993778099733671,1.1025699635485073
Rg w/no norm,No regr out,All,ESM-12,9,20,Lasso,90/10,0.5126676170155584,1.0878367961656565
Rg w/no norm,No regr out,All,ESM-12,9,20,Kernel Ridge,90/10,0.5221595066611414,1.077190672955813
Rg w/no norm,No regr out,All,ESM-12,9,20,GPR,90/10,-1.6856739846992101,2.5537463295361067
Rg w/no norm,No regr out,All,ESM-12,9,10,Linear,80/20,0.5926446903277027,1.6404869006431582
Rg w/no norm,No regr out,All,ESM-12,9,10,Ridge,80/20,0.5889868140341331,1.6478358748933402
Rg w/no norm,No regr out,All,ESM-12,9,10,Lasso,80/20,0.5921150972923896,1.6415529334484191
Rg w/no norm,No regr out,All,ESM-12,9,10,Kernel Ridge,80/20,0.5687445988202513,1.6879257936668859
Rg w/no norm,No regr out,All,ESM-12,9,10,GPR,80/20,0.3274512298299307,2.1078901166865167
Rg w/no norm,No regr out,All,ESM-12,9,10,Linear,85/15,0.5689182302937492,1.859137891160798
Rg w/no norm,No regr out,All,ESM-12,9,10,Ridge,85/15,0.5505370058953367,1.8983607417233885
Rg w/no norm,No regr out,All,ESM-12,9,10,Lasso,85/15,0.5595677604119711,1.8791927345381594
Rg w/no norm,No regr out,All,ESM-12,9,10,Kernel Ridge,85/15,0.5458941193559617,1.9081404443395835
Rg w/no norm,No regr out,All,ESM-12,9,10,GPR,85/15,0.4306515488668904,2.1365882984893747
Rg w/no norm,No regr out,All,ESM-12,9,10,Linear,90/10,0.4218140199029994,1.1849086983153658
Rg w/no norm,No regr out,All,ESM-12,9,10,Ridge,90/10,0.43425625518248834,1.17209007838671
Rg w/no norm,No regr out,All,ESM-12,9,10,Lasso,90/10,0.48164330591603377,1.1219292351544399
Rg w/no norm,No regr out,All,ESM-12,9,10,Kernel Ridge,90/10,0.500096131044005,1.1017786646830174
Rg w/no norm,No regr out,All,ESM-12,9,10,GPR,90/10,-0.3384985757446153,1.8028519583454403
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,Linear,80/20,0.5284337305650755,1.2132448569020606
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,Ridge,80/20,0.5259125194321199,1.216483817181656
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,Lasso,80/20,0.5190820807728451,1.2252157533770363
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,Kernel Ridge,80/20,0.5708743748146501,1.1573622614397632
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,GPR,80/20,0.20730692505426207,1.5730032667785558
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,Linear,85/15,0.5991821634517398,1.066670411926782
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,Ridge,85/15,0.5981806445220224,1.0680022190633642
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,Lasso,85/15,0.5992243577785306,1.0666142659417648
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,Kernel Ridge,85/15,0.6450112287517766,1.0038389359940474
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,GPR,85/15,0.6051361057396024,1.0587183510162952
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,Linear,90/10,0.5979804901567354,0.9029866095770568
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,Ridge,90/10,0.6037308268637886,0.8965053583883479
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,Lasso,90/10,0.5953293478846003,0.9059591172758786
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,Kernel Ridge,90/10,0.6809346115098752,0.8044472901205417
Rg w/no norm,No regr out,Inliers,ESM-12,9,10,GPR,90/10,0.7238513182542156,0.7483921655782229
Rg w/no norm,No regr out,Inliers,ESM-12,10,104,Linear,80/20,0.513891802169385,1.2318095451341677
Rg w/no norm,No regr out,Inliers,ESM-12,10,104,Ridge,80/20,0.6187347632520184,1.0909144561910855
Rg w/no norm,No regr out,Inliers,ESM-12,10,104,Lasso,80/20,0.601375413414048,1.1154731816891195
Rg w/no norm,No regr out,Inliers,ESM-12,10,104,Kernel Ridge,80/20,0.6438281152651987,1.0544036719697691
Rg w/no norm,No regr out,Inliers,ESM-12,10,104,GPR,80/20,0.634723285516366,1.0677955003003297
Rg w/no norm,No regr out,Inliers,ESM-12,10,110,Linear,85/15,0.539462501194906,1.143376410068315
Rg w/no norm,No regr out,Inliers,ESM-12,10,110,Ridge,85/15,0.7371792130285886,0.8637470644758005
Rg w/no norm,No regr out,Inliers,ESM-12,10,110,Lasso,85/15,0.7537896456723433,0.8360069449778476
Rg w/no norm,No regr out,Inliers,ESM-12,10,110,Kernel Ridge,85/15,0.7488377996377678,0.8443720873422683
Rg w/no norm,No regr out,Inliers,ESM-12,10,110,GPR,85/15,0.7605595942408498,0.8244331545602565
Rg w/no norm,No regr out,Inliers,ESM-12,10,116,Linear,90/10,0.7450952984734946,0.7190294328492669
Rg w/no norm,No regr out,Inliers,ESM-12,10,116,Ridge,90/10,0.7844593985798959,0.6611839314329387
Rg w/no norm,No regr out,Inliers,ESM-12,10,116,Lasso,90/10,0.709052983951598,0.7681830125674456
Rg w/no norm,No regr out,Inliers,ESM-12,10,116,Kernel Ridge,90/10,0.8074141927231442,0.6249854178614512
Rg w/no norm,No regr out,Inliers,ESM-12,10,116,GPR,90/10,0.8368339435580261,0.5752712286026742
Rg w/no norm,No regr out,All,ESM-12,10,106,Linear,80/20,-0.28271875921943446,2.9110643060688077
Rg w/no norm,No regr out,All,ESM-12,10,106,Ridge,80/20,0.6151983451606398,1.5944266386165584
Rg w/no norm,No regr out,All,ESM-12,10,106,Lasso,80/20,0.42680810914407263,1.945969795062347
Rg w/no norm,No regr out,All,ESM-12,10,106,Kernel Ridge,80/20,0.676431037196634,1.462074506280792
Rg w/no norm,No regr out,All,ESM-12,10,106,GPR,80/20,0.6028692991580984,1.6197679716725821
Rg w/no norm,No regr out,All,ESM-12,10,112,Linear,85/15,-0.08315928782677195,2.9469850847435697
Rg w/no norm,No regr out,All,ESM-12,10,112,Ridge,85/15,0.6108596456080853,1.766383132145882
Rg w/no norm,No regr out,All,ESM-12,10,112,Lasso,85/15,0.44879636548826374,2.1022666949036
Rg w/no norm,No regr out,All,ESM-12,10,112,Kernel Ridge,85/15,0.46490805288022197,2.071314194399147
Rg w/no norm,No regr out,All,ESM-12,10,112,GPR,85/15,0.5963233819826377,1.7990721106145733
Rg w/no norm,No regr out,All,ESM-12,10,120,Linear,90/10,-4.42690970394919,3.6301737084560983
Rg w/no norm,No regr out,All,ESM-12,10,120,Ridge,90/10,0.4142089619476794,1.1926759746127875
Rg w/no norm,No regr out,All,ESM-12,10,120,Lasso,90/10,0.30954375892000097,1.294849188881339
Rg w/no norm,No regr out,All,ESM-12,10,120,Kernel Ridge,90/10,0.10033002330368412,1.4780622430245836
Rg w/no norm,No regr out,All,ESM-12,10,120,GPR,90/10,-0.5942375339954753,1.967558365738667
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,Linear,80/20,0.5216739273663166,1.2219097199528481
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,Ridge,80/20,0.6179887991242761,1.091981148495649
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,Lasso,80/20,0.601375413414048,1.1154731816891195
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,Kernel Ridge,80/20,0.6435630883484114,1.054795889045049
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,GPR,80/20,0.6345429102732805,1.0680591088113651
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,Linear,85/15,0.6609520006786906,0.9810413699309073
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,Ridge,85/15,0.7373585511852853,0.86345232135058
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,Lasso,85/15,0.7537896456723433,0.8360069449778476
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,Kernel Ridge,85/15,0.754952618243016,0.8340301719547342
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,GPR,85/15,0.7597418940351716,0.8258396936621067
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,Linear,90/10,0.792251288378803,0.6491228765183638
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,Ridge,90/10,0.7837292823141209,0.6623028227804653
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,Lasso,90/10,0.709052983951598,0.7681830125674456
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,Kernel Ridge,90/10,0.8069765294313146,0.6256951740740558
Rg w/no norm,No regr out,Inliers,ESM-12,10,100,GPR,90/10,0.833034562304028,0.5819303868419917
Rg w/no norm,No regr out,All,ESM-12,10,100,Linear,80/20,-0.20038280282865295,2.8160862922193814
Rg w/no norm,No regr out,All,ESM-12,10,100,Ridge,80/20,0.6150874274880189,1.5946564158893872
Rg w/no norm,No regr out,All,ESM-12,10,100,Lasso,80/20,0.42680810914407263,1.945969795062347
Rg w/no norm,No regr out,All,ESM-12,10,100,Kernel Ridge,80/20,0.6763545990995228,1.462247192178453
Rg w/no norm,No regr out,All,ESM-12,10,100,GPR,80/20,0.6055005210720976,1.6143931014302135
Rg w/no norm,No regr out,All,ESM-12,10,100,Linear,85/15,-0.042998149297224675,2.8918352196883057
Rg w/no norm,No regr out,All,ESM-12,10,100,Ridge,85/15,0.6086118839279373,1.7714772984024367
Rg w/no norm,No regr out,All,ESM-12,10,100,Lasso,85/15,0.44879636548826374,2.1022666949036
Rg w/no norm,No regr out,All,ESM-12,10,100,Kernel Ridge,85/15,0.6688251406664567,1.6295228473998584
Rg w/no norm,No regr out,All,ESM-12,10,100,GPR,85/15,0.6037510172487905,1.7824438344714866
Rg w/no norm,No regr out,All,ESM-12,10,100,Linear,90/10,-4.2971890018171495,3.586524844547342
Rg w/no norm,No regr out,All,ESM-12,10,100,Ridge,90/10,0.411417744754061,1.1955140698615054
Rg w/no norm,No regr out,All,ESM-12,10,100,Lasso,90/10,0.30954375892000097,1.294849188881339
Rg w/no norm,No regr out,All,ESM-12,10,100,Kernel Ridge,90/10,0.11044560445565732,1.469729340866515
Rg w/no norm,No regr out,All,ESM-12,10,100,GPR,90/10,-0.5252808528683555,1.9245359078421211
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,Linear,80/20,0.5884243708128087,1.133448828319462
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,Ridge,80/20,0.5962952921735333,1.1225585433586656
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,Lasso,80/20,0.5867461134494181,1.1357573756554362
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,Kernel Ridge,80/20,0.6029200515266013,1.1133098997271795
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,GPR,80/20,0.5239882567273074,1.2189500961437514
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,Linear,85/15,0.7056709900020377,0.9140569676453293
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,Ridge,85/15,0.7193209224923485,0.8926100019952184
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,Lasso,85/15,0.7465713681310019,0.8481732438120487
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,Kernel Ridge,85/15,0.7150224036356851,0.8994190633002572
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,GPR,85/15,0.7411244069325109,0.8572397128097055
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,Linear,90/10,0.7484885760135968,0.714227558360159
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,Ridge,90/10,0.7831117997741518,0.66324763153699
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,Lasso,90/10,0.709052983951598,0.7681830125674456
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,Kernel Ridge,90/10,0.7836773175970573,0.662382385820837
Rg w/no norm,No regr out,Inliers,ESM-12,10,50,GPR,90/10,0.7990935172582888,0.638343911719784
Rg w/no norm,No regr out,All,ESM-12,10,50,Linear,80/20,0.6409913163697787,1.5400632330875677
Rg w/no norm,No regr out,All,ESM-12,10,50,Ridge,80/20,0.6181179311275962,1.5883664657679084
Rg w/no norm,No regr out,All,ESM-12,10,50,Lasso,80/20,0.42680810914407263,1.945969795062347
Rg w/no norm,No regr out,All,ESM-12,10,50,Kernel Ridge,80/20,0.6859609962666942,1.4403826172118221
Rg w/no norm,No regr out,All,ESM-12,10,50,GPR,80/20,0.08021466628137774,2.4650703402595315
Rg w/no norm,No regr out,All,ESM-12,10,50,Linear,85/15,0.6768489709318051,1.609661458230902
Rg w/no norm,No regr out,All,ESM-12,10,50,Ridge,85/15,0.6158970280731957,1.7549130661741232
Rg w/no norm,No regr out,All,ESM-12,10,50,Lasso,85/15,0.44879636548826374,2.1022666949036
Rg w/no norm,No regr out,All,ESM-12,10,50,Kernel Ridge,85/15,0.6861426265499353,1.5863460874166007
Rg w/no norm,No regr out,All,ESM-12,10,50,GPR,85/15,0.08073988079152183,2.7148821583323994
Rg w/no norm,No regr out,All,ESM-12,10,50,Linear,90/10,-0.06669293303671342,1.6094252781229597
Rg w/no norm,No regr out,All,ESM-12,10,50,Ridge,90/10,0.449353051432161,1.1563458011158003
Rg w/no norm,No regr out,All,ESM-12,10,50,Lasso,90/10,0.33885357945769246,1.267068034721469
Rg w/no norm,No regr out,All,ESM-12,10,50,Kernel Ridge,90/10,0.41987102658823006,1.1868979706326612
Rg w/no norm,No regr out,All,ESM-12,10,50,GPR,90/10,-2.9280598993838813,3.0884470514582145
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,Linear,80/20,0.5741114335632649,1.1529887849875828
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,Ridge,80/20,0.5771303188490462,1.148895072022935
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,Lasso,80/20,0.570708787451936,1.1575855364778298
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,Kernel Ridge,80/20,0.5897012497919056,1.1316892474081488
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,GPR,80/20,0.5503594439905797,1.1847039338876915
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,Linear,85/15,0.645684245079753,1.0028869051588998
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,Ridge,85/15,0.6630532175215562,0.9779966913151963
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,Lasso,85/15,0.6655267278843219,0.9744003653605818
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,Kernel Ridge,85/15,0.6952574479987699,0.9300863673027099
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,GPR,85/15,0.5882537829353576,1.0811141151524926
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,Linear,90/10,0.7222083972974163,0.7506151090532839
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,Ridge,90/10,0.7341141437983022,0.7343538281218125
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,Lasso,90/10,0.711673129996286,0.7647162237902467
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,Kernel Ridge,90/10,0.7590694740319508,0.6990426273892802
Rg w/no norm,No regr out,Inliers,ESM-12,10,20,GPR,90/10,0.5868210344430721,0.9154335971216992
Rg w/no norm,No regr out,All,ESM-12,10,20,Linear,80/20,0.5704288468742049,1.6846265110972252
Rg w/no norm,No regr out,All,ESM-12,10,20,Ridge,80/20,0.507836168402862,1.8031876472069899
Rg w/no norm,No regr out,All,ESM-12,10,20,Lasso,80/20,0.4275738366899927,1.9446695492958275
Rg w/no norm,No regr out,All,ESM-12,10,20,Kernel Ridge,80/20,0.580057677349274,1.665639069225953
Rg w/no norm,No regr out,All,ESM-12,10,20,GPR,80/20,0.2876559763921136,2.16935670590324
Rg w/no norm,No regr out,All,ESM-12,10,20,Linear,85/15,0.5335393901033532,1.9339233705729946
Rg w/no norm,No regr out,All,ESM-12,10,20,Ridge,85/15,0.48401662432338965,2.0339938174873655
Rg w/no norm,No regr out,All,ESM-12,10,20,Lasso,85/15,0.4353597603929049,2.1277357295752855
Rg w/no norm,No regr out,All,ESM-12,10,20,Kernel Ridge,85/15,0.5540598117760798,1.8909066108727937
Rg w/no norm,No regr out,All,ESM-12,10,20,GPR,85/15,0.2975000652334169,2.3733124524024416
Rg w/no norm,No regr out,All,ESM-12,10,20,Linear,90/10,0.3289211953821366,1.2765501189250064
Rg w/no norm,No regr out,All,ESM-12,10,20,Ridge,90/10,0.4337462640233649,1.17261825119618
Rg w/no norm,No regr out,All,ESM-12,10,20,Lasso,90/10,0.35865142943291595,1.2479528432376785
Rg w/no norm,No regr out,All,ESM-12,10,20,Kernel Ridge,90/10,0.39898139813321054,1.2080782521434168
Rg w/no norm,No regr out,All,ESM-12,10,20,GPR,90/10,-1.9012082462716853,2.6542422679213162
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,Linear,80/20,0.6150475261736648,1.0961769102935863
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,Ridge,80/20,0.615230473681639,1.0959164019449166
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,Lasso,80/20,0.6148078296747944,1.0965181327779818
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,Kernel Ridge,80/20,0.6525782055687289,1.0413713421748547
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,GPR,80/20,0.5417781109700264,1.1959554663004854
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,Linear,85/15,0.6580120803793617,0.9852855450055374
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,Ridge,85/15,0.6606658233661534,0.9814553121534736
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,Lasso,85/15,0.6691159141624403,0.9691581865897628
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,Kernel Ridge,85/15,0.660783245314196,0.9812854878710734
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,GPR,85/15,0.7002895122970743,0.9223753728242663
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,Linear,90/10,0.6300003709204325,0.8662802030818723
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,Ridge,90/10,0.6336823158633664,0.8619591570892683
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,Lasso,90/10,0.6300185724285747,0.8662588952225522
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,Kernel Ridge,90/10,0.6804032249823477,0.805116893644392
Rg w/no norm,No regr out,Inliers,ESM-12,10,10,GPR,90/10,0.7577693984976331,0.7009261278598979
Rg w/no norm,No regr out,All,ESM-12,10,10,Linear,80/20,0.5459663294429195,1.7319290887912262
Rg w/no norm,No regr out,All,ESM-12,10,10,Ridge,80/20,0.5344460767492214,1.7537636793368307
Rg w/no norm,No regr out,All,ESM-12,10,10,Lasso,80/20,0.5453600310942288,1.733085077316527
Rg w/no norm,No regr out,All,ESM-12,10,10,Kernel Ridge,80/20,0.5325719334605907,1.7572901271340404
Rg w/no norm,No regr out,All,ESM-12,10,10,GPR,80/20,0.2078270019518239,2.287684310136516
Rg w/no norm,No regr out,All,ESM-12,10,10,Linear,85/15,0.5220132568587719,1.9576709648687918
Rg w/no norm,No regr out,All,ESM-12,10,10,Ridge,85/15,0.5105373641350841,1.9810322521247752
Rg w/no norm,No regr out,All,ESM-12,10,10,Lasso,85/15,0.5084628937962229,1.9852258791437265
Rg w/no norm,No regr out,All,ESM-12,10,10,Kernel Ridge,85/15,0.508685965467479,1.9847753557709285
Rg w/no norm,No regr out,All,ESM-12,10,10,GPR,85/15,0.2516332875209669,2.4495652062696656
Rg w/no norm,No regr out,All,ESM-12,10,10,Linear,90/10,0.4217505764863496,1.1849737055939418
Rg w/no norm,No regr out,All,ESM-12,10,10,Ridge,90/10,0.45637390499819364,1.1489503373972665
Rg w/no norm,No regr out,All,ESM-12,10,10,Lasso,90/10,0.3630059494718071,1.2437090579744947
Rg w/no norm,No regr out,All,ESM-12,10,10,Kernel Ridge,90/10,0.4347923001420979,1.1715346662564836
Rg w/no norm,No regr out,All,ESM-12,10,10,GPR,90/10,-1.3547739763340267,2.3912540746902193
Rg w/no norm,No regr out,All,ESM-12,11,106,Linear,80/20,-0.7359517714308432,3.3865298174717333
Rg w/no norm,No regr out,All,ESM-12,11,106,Ridge,80/20,0.6838763524083733,1.4451554609190889
Rg w/no norm,No regr out,All,ESM-12,11,106,Lasso,80/20,0.5526486772249989,1.7191368082580853
Rg w/no norm,No regr out,All,ESM-12,11,106,Kernel Ridge,80/20,0.7323599532403977,1.3297243592246077
Rg w/no norm,No regr out,All,ESM-12,11,106,GPR,80/20,0.6040358786924784,1.6173871712458623
Rg w/no norm,No regr out,All,ESM-12,11,112,Linear,85/15,-1.1077637658841852,4.110955171485718
Rg w/no norm,No regr out,All,ESM-12,11,112,Ridge,85/15,0.6749121271140384,1.6144780996639476
Rg w/no norm,No regr out,All,ESM-12,11,112,Lasso,85/15,0.5256589162650522,1.9501909850393035
Rg w/no norm,No regr out,All,ESM-12,11,112,Kernel Ridge,85/15,0.48660802558122374,2.0288797682725033
Rg w/no norm,No regr out,All,ESM-12,11,112,GPR,85/15,0.5920077361434957,1.8086633484412287
Rg w/no norm,No regr out,All,ESM-12,11,120,Linear,90/10,-6.389182961804428,4.235935312867832
Rg w/no norm,No regr out,All,ESM-12,11,120,Ridge,90/10,0.4373394869453975,1.1688918436937363
Rg w/no norm,No regr out,All,ESM-12,11,120,Lasso,90/10,0.35504079736480454,1.2514607442294254
Rg w/no norm,No regr out,All,ESM-12,11,120,Kernel Ridge,90/10,0.39537275644941816,1.211699601986921
Rg w/no norm,No regr out,All,ESM-12,11,120,GPR,90/10,-0.663387833424073,2.009776989566976
Rg w/no norm,No regr out,Inliers,ESM-12,11,104,Linear,80/20,0.5908360468914516,1.1301231606414683
Rg w/no norm,No regr out,Inliers,ESM-12,11,104,Ridge,80/20,0.6334375246278775,1.0696731503019699
Rg w/no norm,No regr out,Inliers,ESM-12,11,104,Lasso,80/20,0.6103161700099209,1.1028927579873447
Rg w/no norm,No regr out,Inliers,ESM-12,11,104,Kernel Ridge,80/20,0.6504257077379473,1.044592338022727
Rg w/no norm,No regr out,Inliers,ESM-12,11,104,GPR,80/20,0.6357323513167207,1.0663196040392684
Rg w/no norm,No regr out,Inliers,ESM-12,11,110,Linear,85/15,0.6502234140022867,0.9964421633654668
Rg w/no norm,No regr out,Inliers,ESM-12,11,110,Ridge,85/15,0.692905339422357,0.9336688322918381
Rg w/no norm,No regr out,Inliers,ESM-12,11,110,Lasso,85/15,0.699553323836199,0.9235075080965464
Rg w/no norm,No regr out,Inliers,ESM-12,11,110,Kernel Ridge,85/15,0.7151749133605614,0.8991783627808412
Rg w/no norm,No regr out,Inliers,ESM-12,11,110,GPR,85/15,0.7059304085176817,0.9136540587130744
Rg w/no norm,No regr out,Inliers,ESM-12,11,116,Linear,90/10,0.7137999119692469,0.7618906200541741
Rg w/no norm,No regr out,Inliers,ESM-12,11,116,Ridge,90/10,0.7774155958732506,0.6719007269285698
Rg w/no norm,No regr out,Inliers,ESM-12,11,116,Lasso,90/10,0.6945954991114681,0.7870375656311877
Rg w/no norm,No regr out,Inliers,ESM-12,11,116,Kernel Ridge,90/10,0.8124191083913137,0.6168109049283181
Rg w/no norm,No regr out,Inliers,ESM-12,11,116,GPR,90/10,0.8130006841434596,0.6158539824498149
Rg w/no norm,No regr out,All,ESM-12,11,100,Linear,80/20,-0.4370637811466922,3.0812298608390276
Rg w/no norm,No regr out,All,ESM-12,11,100,Ridge,80/20,0.6827494987828749,1.4477288685807235
Rg w/no norm,No regr out,All,ESM-12,11,100,Lasso,80/20,0.5526486772249989,1.7191368082580853
Rg w/no norm,No regr out,All,ESM-12,11,100,Kernel Ridge,80/20,0.7311072182820701,1.3328327271655624
Rg w/no norm,No regr out,All,ESM-12,11,100,GPR,80/20,0.602560602110132,1.6203973872021542
Rg w/no norm,No regr out,All,ESM-12,11,100,Linear,85/15,-0.256839178028222,3.174472935655712
Rg w/no norm,No regr out,All,ESM-12,11,100,Ridge,85/15,0.6753391769107134,1.6134173262889882
Rg w/no norm,No regr out,All,ESM-12,11,100,Lasso,85/15,0.5256589162650522,1.9501909850393035
Rg w/no norm,No regr out,All,ESM-12,11,100,Kernel Ridge,85/15,0.4916625075667883,2.0188676309357807
Rg w/no norm,No regr out,All,ESM-12,11,100,GPR,85/15,0.5919717987349842,1.8087430034348464
Rg w/no norm,No regr out,All,ESM-12,11,100,Linear,90/10,-3.535311538490694,3.318598187950076
Rg w/no norm,No regr out,All,ESM-12,11,100,Ridge,90/10,0.4420380025502134,1.1640011769741059
Rg w/no norm,No regr out,All,ESM-12,11,100,Lasso,90/10,0.35504079736480454,1.2514607442294254
Rg w/no norm,No regr out,All,ESM-12,11,100,Kernel Ridge,90/10,0.41082438056857473,1.1961165315662254
Rg w/no norm,No regr out,All,ESM-12,11,100,GPR,90/10,-0.6498528973863611,2.0015835410474185
Rg w/no norm,No regr out,Inliers,ESM-12,11,100,Linear,80/20,0.6081678783503799,1.105928653524667
Rg w/no norm,No regr out,Inliers,ESM-12,11,100,Ridge,80/20,0.6363213538012609,1.0654571626569798
Rg w/no norm,No regr out,Inliers,ESM-12,11,100,Lasso,80/20,0.6103161700099209,1.1028927579873447
Rg w/no norm,No regr out,Inliers,ESM-12,11,100,Kernel Ridge,80/20,0.6534655969210998,1.040040546605545
Rg w/no norm,No regr out,Inliers,ESM-12,11,100,GPR,80/20,0.6385015897304205,1.0622586796328406
Rg w/no norm,No regr out,Inliers,ESM-12,11,100,Linear,85/15,0.6150954707111911,1.0452814408787132
Rg w/no norm,No regr out,Inliers,ESM-12,11,100,Ridge,85/15,0.6892274288396283,0.9392432208723158
Rg w/no norm,No regr out,Inliers,ESM-12,11,100,Lasso,85/15,0.699553323836199,0.9235075080965464
Rg w/no norm,No regr out,Inliers,ESM-12,11,100,Kernel Ridge,85/15,0.7059922375062112,0.9135580044497682
Rg w/no norm,No regr out,Inliers,ESM-12,11,100,GPR,85/15,0.6981230975969607,0.9257030000320826
Rg w/no norm,No regr out,Inliers,ESM-12,11,100,Linear,90/10,0.7162446593426526,0.7586295713340151
Rg w/no norm,No regr out,Inliers,ESM-12,11,100,Ridge,90/10,0.7791018904604616,0.669350735455791
