1.240184187889099121e+00,4.239663779735565186e-01,5.241919994354248047e+00,-1.274720072746276855e+00,1.630689144134521484e+00,1.290836811065673828e+00,6.540651798248291016e+00,-3.485631942749023438e-01,9.185515642166137695e-01,1.602338552474975586e+00,-6.309939622879028320e-01,2.606098175048828125e+00,3.657615184783935547e+00,-1.428518891334533691e+00,-1.218617796897888184e+00,-3.344407320022583008e+00,-7.053654193878173828e-01,2.893256425857543945e+00,5.759918689727783203e-01,-2.139232635498046875e+00
4.961977005004882812e+00,-9.744746685028076172e-01,-6.770614385604858398e-01,8.787841796875000000e-01,-3.237994611263275146e-01,6.732148528099060059e-01,4.979872226715087891e+00,-4.039155006408691406e+00,2.668740034103393555e+00,-3.983480483293533325e-02,8.153452277183532715e-01,7.121329754590988159e-02,2.217359781265258789e+00,-1.505613803863525391e+00,-1.593372583389282227e+00,-4.211303591728210449e-01,1.557245701551437378e-01,3.069960117340087891e+00,5.166662931442260742e-01,-2.382552385330200195e+00
6.805262565612792969e+00,-1.960332393646240234e+00,1.962588429450988770e+00,-8.923197388648986816e-01,1.024519801139831543e+00,-1.716517210006713867e+00,-2.049199342727661133e+00,-1.673748970031738281e+00,-1.393360972404479980e+00,2.398204088211059570e+00,5.124000906944274902e-01,-1.306695461273193359e+00,2.532103955745697021e-01,-3.400804042816162109e+00,1.578440546989440918e+00,-1.379893422126770020e-01,6.458309888839721680e-01,4.272255301475524902e-01,9.010703861713409424e-02,6.088768839836120605e-01
-2.955096244812011719e+00,-3.842116355895996094e+00,-1.325596332550048828e+01,-5.016343593597412109e+00,9.092999696731567383e-01,7.610509395599365234e+00,1.982639908790588379e+00,-1.385142564773559570e+00,-3.045551776885986328e+00,1.434282541275024414e+00,-5.225666761398315430e-01,-8.486323952674865723e-01,-2.681137323379516602e-01,-2.305508404970169067e-01,1.861901640892028809e+00,5.495796203613281250e+00,-4.381688594818115234e+00,1.520374536514282227e+00,-1.419735908508300781e+00,-2.362792491912841797e+00
-1.174559783935546875e+01,-8.015155792236328125e+00,-1.925830078125000000e+01,1.298734092712402344e+01,6.873451232910156250e+00,-6.421972274780273438e+00,-4.107489585876464844e+00,3.799805402755737305e+00,2.558526754379272461e+00,2.273076295852661133e+00,-2.677153110504150391e+00,-7.722706794738769531e-01,3.146743535995483398e+00,1.255245685577392578e+00,3.822317421436309814e-01,-1.049919724464416504e+00,-8.428189158439636230e-02,1.614823460578918457e+00,-1.283981323242187500e+00,4.093926429748535156e+00
4.182018280029296875e+00,6.865445613861083984e+00,-2.229483842849731445e+00,-9.064480781555175781e+00,4.298320293426513672e+00,-8.921949386596679688e+00,-2.228453397750854492e+00,4.427273273468017578e+00,2.612104892730712891e+00,2.767419815063476562e+00,3.040529966354370117e+00,5.067681789398193359e+00,2.056430339813232422e+00,3.275130987167358398e+00,-2.567694664001464844e+00,1.136909723281860352e+00,9.140363335609436035e-02,-5.164215564727783203e+00,-4.628976345062255859e+00,-3.948422670364379883e+00
7.776120185852050781e+00,2.301485538482666016e-01,1.618713736534118652e+00,8.361291289329528809e-01,-9.363173246383666992e-01,-1.349142074584960938e+00,-4.576125144958496094e+00,-3.187165260314941406e+00,-1.293110251426696777e+00,4.523653984069824219e+00,-7.847552299499511719e-01,-7.197818756103515625e-01,-2.551576614379882812e+00,1.440663337707519531e+00,1.541026353836059570e+00,2.605263710021972656e+00,2.739001512527465820e+00,-5.335811376571655273e-01,2.425882339477539062e+00,1.447323322296142578e+00
-4.788522720336914062e+00,2.430054092407226562e+01,-6.043563842773437500e+00,-1.335758805274963379e+00,4.755151569843292236e-01,-7.054399967193603516e+00,-1.864091038703918457e+00,4.907292366027832031e+00,3.423465728759765625e+00,-4.176052570343017578e+00,8.628963470458984375e+00,-1.444838619232177734e+01,-2.589081764221191406e+00,-8.981119155883789062e+00,-3.563827991485595703e+00,-1.786755770444869995e-01,1.726393342018127441e+00,7.116554737091064453e+00,5.941140174865722656e+00,-1.001333832740783691e+00
5.424027442932128906e+00,-1.655847311019897461e+00,3.369670212268829346e-01,2.980309128761291504e-01,-1.003391146659851074e+00,-8.141096830368041992e-01,-5.006455183029174805e-01,-2.058618307113647461e+00,-2.289299488067626953e+00,-2.127769947052001953e+00,-6.729679554700851440e-02,1.155194640159606934e+00,-1.018562674522399902e+00,-2.959796905517578125e+00,6.356790661811828613e-01,6.936996579170227051e-01,-3.892734050750732422e-01,-8.608550429344177246e-01,1.907708644866943359e+00,1.758076548576354980e+00
5.853265762329101562e+00,-2.146266937255859375e+00,3.090764045715332031e+00,-2.132144212722778320e+00,3.077531456947326660e-01,-2.055966556072235107e-01,-3.253359556198120117e+00,-8.129734992980957031e-01,5.368116497993469238e-01,1.611142873764038086e+00,-6.448956727981567383e-01,-7.648711204528808594e-01,1.017767786979675293e+00,-3.156223893165588379e-01,-5.214026570320129395e-01,9.691808372735977173e-02,1.327052116394042969e+00,3.397458791732788086e-01,3.642066717147827148e-01,7.208970189094543457e-02
