1.240184187889099121e+00,4.239663779735565186e-01,5.241919994354248047e+00,-1.274720072746276855e+00,1.630689144134521484e+00,1.290836811065673828e+00,6.540651798248291016e+00,-3.485631942749023438e-01,9.185515642166137695e-01,1.602338552474975586e+00,-6.309939622879028320e-01,2.606098175048828125e+00,3.657615184783935547e+00,-1.428518891334533691e+00,-1.218617796897888184e+00,-3.344407320022583008e+00,-7.053654193878173828e-01,2.893256425857543945e+00,5.759918689727783203e-01,-2.139232635498046875e+00,2.073694318532943726e-01,3.324414253234863281e+00,-1.602926850318908691e+00,-1.034036744385957718e-02,7.179270386695861816e-01,-4.521548271179199219e+00,-1.643289446830749512e+00,2.336959362030029297e+00,-1.022525072097778320e+00,-1.066341876983642578e+00,9.957889318466186523e-01,2.063071966171264648e+00,1.067736625671386719e+00,1.506185650825500488e+00,-3.569788932800292969e-01,-1.472259521484375000e+00,-2.551974356174468994e-01,-3.773249864578247070e+00,1.260801911354064941e+00,-3.675909936428070068e-01,4.484567642211914062e-01,2.448906749486923218e-01,4.733087420463562012e-01,-1.253982186317443848e+00,1.020385045558214188e-02,-8.953530192375183105e-01,1.829657703638076782e-01,-8.226840198040008545e-02,6.725999116897583008e-01,-1.592827200889587402e+00
4.961977005004882812e+00,-9.744746685028076172e-01,-6.770614385604858398e-01,8.787841796875000000e-01,-3.237994611263275146e-01,6.732148528099060059e-01,4.979872226715087891e+00,-4.039155006408691406e+00,2.668740034103393555e+00,-3.983480483293533325e-02,8.153452277183532715e-01,7.121329754590988159e-02,2.217359781265258789e+00,-1.505613803863525391e+00,-1.593372583389282227e+00,-4.211303591728210449e-01,1.557245701551437378e-01,3.069960117340087891e+00,5.166662931442260742e-01,-2.382552385330200195e+00,1.115031242370605469e+00,-9.050606489181518555e-01,-7.035251259803771973e-01,6.853749155998229980e-01,2.029238462448120117e+00,6.803781986236572266e-01,7.038156390190124512e-01,5.017455294728279114e-02,-5.493465065956115723e-01,2.512010186910629272e-02,2.091779947280883789e+00,4.473988413810729980e-01,1.226849079132080078e+00,-8.645161986351013184e-01,-1.467671036720275879e+00,-2.112272977828979492e+00,2.968844175338745117e-01,-1.221989512443542480e+00,-9.703192114830017090e-01,-3.528367877006530762e-01,-9.423574209213256836e-01,-7.077643275260925293e-01,-2.312175370752811432e-02,1.120504617691040039e+00,1.103096246719360352e+00,2.370265498757362366e-02,9.227850437164306641e-01,9.880334138870239258e-01,7.930902838706970215e-01,1.094529986381530762e+00
6.805262565612792969e+00,-1.960332393646240234e+00,1.962588429450988770e+00,-8.923197388648986816e-01,1.024519801139831543e+00,-1.716517210006713867e+00,-2.049199342727661133e+00,-1.673748970031738281e+00,-1.393360972404479980e+00,2.398204088211059570e+00,5.124000906944274902e-01,-1.306695461273193359e+00,2.532103955745697021e-01,-3.400804042816162109e+00,1.578440546989440918e+00,-1.379893422126770020e-01,6.458309888839721680e-01,4.272255301475524902e-01,9.010703861713409424e-02,6.088768839836120605e-01,1.567964404821395874e-01,-6.400638818740844727e-01,-1.347853064537048340e+00,5.456945896148681641e-01,-8.375560045242309570e-01,1.411805301904678345e-01,-5.291162431240081787e-02,1.653244733810424805e+00,7.847077250480651855e-01,5.191696882247924805e-01,-7.439580559730529785e-01,-3.614198863506317139e-01,1.183939695358276367e+00,1.073647737503051758e+00,5.731102228164672852e-01,-1.615837812423706055e-01,-2.267982959747314453e-01,9.327987432479858398e-01,-6.096712946891784668e-01,8.133184909820556641e-01,-9.942671656608581543e-01,1.341900825500488281e+00,1.092539787292480469e+00,1.696012467145919800e-01,-9.970270991325378418e-01,1.756257653236389160e+00,-8.125753402709960938e-01,6.332661211490631104e-02,-2.228844165802001953e-01,9.315749406814575195e-01
-2.955096244812011719e+00,-3.842116355895996094e+00,-1.325596332550048828e+01,-5.016343593597412109e+00,9.092999696731567383e-01,7.610509395599365234e+00,1.982639908790588379e+00,-1.385142564773559570e+00,-3.045551776885986328e+00,1.434282541275024414e+00,-5.225666761398315430e-01,-8.486323952674865723e-01,-2.681137323379516602e-01,-2.305508404970169067e-01,1.861901640892028809e+00,5.495796203613281250e+00,-4.381688594818115234e+00,1.520374536514282227e+00,-1.419735908508300781e+00,-2.362792491912841797e+00,2.844940423965454102e+00,2.045747041702270508e-01,-3.675366640090942383e-01,-3.239442825317382812e+00,-1.318217158317565918e+00,1.371475577354431152e+00,-2.134410858154296875e+00,1.847351670265197754e+00,-7.108486890792846680e-01,1.928863763809204102e+00,3.550378322601318359e+00,-2.707540035247802734e+00,-3.030068397521972656e+00,1.173293232917785645e+00,1.521962046623229980e+00,9.684234261512756348e-01,1.719275474548339844e+00,-1.029347181320190430e+00,-1.270380914211273193e-01,1.196999669075012207e+00,-2.225131511688232422e+00,-2.912435770034790039e+00,-1.516841292381286621e+00,-1.417526006698608398e+00,-1.483492732048034668e+00,1.227735519409179688e+00,1.097682237625122070e+00,-8.494845032691955566e-01,-6.821007728576660156e-01,-9.666609764099121094e-01
-1.174559783935546875e+01,-8.015155792236328125e+00,-1.925830078125000000e+01,1.298734092712402344e+01,6.873451232910156250e+00,-6.421972274780273438e+00,-4.107489585876464844e+00,3.799805402755737305e+00,2.558526754379272461e+00,2.273076295852661133e+00,-2.677153110504150391e+00,-7.722706794738769531e-01,3.146743535995483398e+00,1.255245685577392578e+00,3.822317421436309814e-01,-1.049919724464416504e+00,-8.428189158439636230e-02,1.614823460578918457e+00,-1.283981323242187500e+00,4.093926429748535156e+00,-7.760591804981231689e-02,-9.801302552223205566e-01,-6.899056434631347656e-01,3.564915955066680908e-01,1.538564324378967285e+00,-1.979515314102172852e+00,1.759635686874389648e+00,1.315501928329467773e+00,1.869746893644332886e-01,-3.328077197074890137e-01,1.282854557037353516e+00,-1.911057531833648682e-01,-8.886216580867767334e-02,4.243631958961486816e-01,4.936101436614990234e-01,-7.968637943267822266e-01,3.662148416042327881e-01,-4.032112658023834229e-01,1.182148694992065430e+00,7.407380640506744385e-02,3.711629807949066162e-01,-3.739150613546371460e-02,3.814590871334075928e-01,-6.608403325080871582e-01,3.060185909271240234e-01,1.259971857070922852e-01,-1.248329132795333862e-01,-5.342351794242858887e-01,6.617063283920288086e-01,9.062033295631408691e-01
4.182018280029296875e+00,6.865445613861083984e+00,-2.229483842849731445e+00,-9.064480781555175781e+00,4.298320293426513672e+00,-8.921949386596679688e+00,-2.228453397750854492e+00,4.427273273468017578e+00,2.612104892730712891e+00,2.767419815063476562e+00,3.040529966354370117e+00,5.067681789398193359e+00,2.056430339813232422e+00,3.275130987167358398e+00,-2.567694664001464844e+00,1.136909723281860352e+00,9.140363335609436035e-02,-5.164215564727783203e+00,-4.628976345062255859e+00,-3.948422670364379883e+00,-2.664260566234588623e-01,1.026799678802490234e+00,5.313703060150146484e+00,-1.631397962570190430e+00,1.665626883506774902e+00,1.716506600379943848e+00,3.595855236053466797e+00,4.939484119415283203e+00,1.049262762069702148e+00,-9.680899381637573242e-01,2.834885120391845703e+00,1.675437808036804199e+00,-3.220947027206420898e+00,-1.563589930534362793e+00,-4.948840141296386719e+00,3.212303638458251953e+00,-1.772602200508117676e+00,6.652609705924987793e-01,-4.385286569595336914e-02,8.408012986183166504e-01,2.351296901702880859e+00,6.476760506629943848e-01,8.660915493965148926e-02,5.168515443801879883e-01,-2.112373828887939453e+00,-3.045728802680969238e-01,1.041196107864379883e+00,2.232804775238037109e+00,1.558847069740295410e+00,1.015698671340942383e+00
7.776120185852050781e+00,2.301485538482666016e-01,1.618713736534118652e+00,8.361291289329528809e-01,-9.363173246383666992e-01,-1.349142074584960938e+00,-4.576125144958496094e+00,-3.187165260314941406e+00,-1.293110251426696777e+00,4.523653984069824219e+00,-7.847552299499511719e-01,-7.197818756103515625e-01,-2.551576614379882812e+00,1.440663337707519531e+00,1.541026353836059570e+00,2.605263710021972656e+00,2.739001512527465820e+00,-5.335811376571655273e-01,2.425882339477539062e+00,1.447323322296142578e+00,2.437963485717773438e+00,1.515470504760742188e+00,-9.160838723182678223e-01,-2.002481073141098022e-01,-2.133055925369262695e-01,1.542350292205810547e+00,-9.940372705459594727e-01,1.619153618812561035e+00,1.110934540629386902e-01,-3.837040439248085022e-02,-3.270986303687095642e-02,2.985672354698181152e-01,3.408537209033966064e-01,3.955792635679244995e-03,6.250526309013366699e-01,-1.112350597977638245e-01,-1.844483166933059692e-01,-1.092707037925720215e+00,1.084838032722473145e+00,6.158339325338602066e-03,9.446187317371368408e-02,2.370839864015579224e-01,-1.199211031198501587e-01,-1.387587487697601318e-01,7.927772402763366699e-01,4.626512825489044189e-01,-7.689890265464782715e-01,9.668104648590087891e-01,1.169929578900337219e-01,7.995184659957885742e-01
-4.788522720336914062e+00,2.430054092407226562e+01,-6.043563842773437500e+00,-1.335758805274963379e+00,4.755151569843292236e-01,-7.054399967193603516e+00,-1.864091038703918457e+00,4.907292366027832031e+00,3.423465728759765625e+00,-4.176052570343017578e+00,8.628963470458984375e+00,-1.444838619232177734e+01,-2.589081764221191406e+00,-8.981119155883789062e+00,-3.563827991485595703e+00,-1.786755770444869995e-01,1.726393342018127441e+00,7.116554737091064453e+00,5.941140174865722656e+00,-1.001333832740783691e+00,-1.832728743553161621e+00,-1.598822474479675293e+00,-2.223603576421737671e-01,2.095961093902587891e+00,7.763081789016723633e-01,-3.513295173645019531e+00,-2.129087150096893311e-01,-6.303006410598754883e-01,3.478565454483032227e+00,-4.006333053112030029e-01,-1.116427302360534668e+00,-6.244143247604370117e-01,-2.687784671783447266e+00,-1.906861811876296997e-01,-2.466614007949829102e+00,1.107013225555419922e+00,-6.124782562255859375e-01,-1.111459016799926758e+00,6.661870479583740234e-01,2.933373451232910156e+00,2.103705257177352905e-01,-6.084672808647155762e-01,4.015232920646667480e-01,-4.907341301441192627e-01,-2.468165010213851929e-02,-4.293201491236686707e-02,1.021907210350036621e+00,1.253134727478027344e+00,-4.740622937679290771e-01,-6.704388856887817383e-01
5.424027442932128906e+00,-1.655847311019897461e+00,3.369670212268829346e-01,2.980309128761291504e-01,-1.003391146659851074e+00,-8.141096830368041992e-01,-5.006455183029174805e-01,-2.058618307113647461e+00,-2.289299488067626953e+00,-2.127769947052001953e+00,-6.729679554700851440e-02,1.155194640159606934e+00,-1.018562674522399902e+00,-2.959796905517578125e+00,6.356790661811828613e-01,6.936996579170227051e-01,-3.892734050750732422e-01,-8.608550429344177246e-01,1.907708644866943359e+00,1.758076548576354980e+00,-1.619341969490051270e+00,-1.516800522804260254e+00,3.463051617145538330e-01,-8.661582469940185547e-01,5.570094585418701172e-01,-5.325069278478622437e-02,9.111049771308898926e-01,-8.451245427131652832e-01,-1.077282667160034180e+00,-1.019403263926506042e-01,-2.379645705223083496e-01,1.465652227401733398e+00,-8.656799793243408203e-01,-9.250616431236267090e-01,1.116146683692932129e+00,-8.816408514976501465e-01,-3.888306617736816406e-01,-4.728102684020996094e-01,-7.440118789672851562e-01,6.071337461471557617e-01,1.167721487581729889e-02,3.425795435905456543e-01,6.140673756599426270e-01,-1.065398812294006348e+00,-1.518300652503967285e+00,7.806801199913024902e-01,-8.926212787628173828e-01,1.116307526826858521e-01,-1.273500442504882812e+00,4.484732151031494141e-01
5.853265762329101562e+00,-2.146266937255859375e+00,3.090764045715332031e+00,-2.132144212722778320e+00,3.077531456947326660e-01,-2.055966556072235107e-01,-3.253359556198120117e+00,-8.129734992980957031e-01,5.368116497993469238e-01,1.611142873764038086e+00,-6.448956727981567383e-01,-7.648711204528808594e-01,1.017767786979675293e+00,-3.156223893165588379e-01,-5.214026570320129395e-01,9.691808372735977173e-02,1.327052116394042969e+00,3.397458791732788086e-01,3.642066717147827148e-01,7.208970189094543457e-02,1.668814897537231445e+00,-8.373355865478515625e-01,-1.133239269256591797e+00,4.926994740962982178e-01,5.133566856384277344e-01,1.014348864555358887e+00,-5.289645195007324219e-01,2.086313724517822266e+00,-1.048557877540588379e+00,-1.635745644569396973e+00,-1.610565036535263062e-01,-7.794933859258890152e-03,1.160590052604675293e-01,5.719428062438964844e-01,-1.730664134025573730e+00,2.299033701419830322e-01,5.202723741531372070e-01,6.073194742202758789e-01,-4.296807050704956055e-01,1.675698310136795044e-01,-1.774956345558166504e+00,9.823947548866271973e-01,-9.210453629493713379e-01,-3.165487349033355713e-01,9.300554990768432617e-01,4.865906238555908203e-01,2.731967568397521973e-01,1.121717914938926697e-01,4.130133390426635742e-01,-9.161295890808105469e-01
